Quiz Title (English): Chhattisgarh Current Affairs (February 2026) Part-2
Quiz Title (Hindi): छत्तीसगढ़ समसामयिकी (फरवरी 2026) भाग 2
Quiz Description (English): This is the second part of the comprehensive quiz on Chhattisgarh Current Affairs for February 2026, aligned with the CGPSC Prelims pattern. It covers crucial state schemes, literary awards, administrative appointments, and ecological updates to test your deep factual knowledge.
Quiz Description (Hindi): यह सीजीपीएससी प्रारंभिक परीक्षा के पैटर्न पर आधारित फरवरी 2026 के छत्तीसगढ़ करेंट अफेयर्स का दूसरा भाग है। इसमें आपकी तथ्यात्मक स्पष्टता का परीक्षण करने के लिए राज्य की महत्वपूर्ण योजनाओं, साहित्यिक पुरस्कारों, प्रशासनिक नियुक्तियों और पारिस्थितिक अपडेट को शामिल किया गया है।

Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"Consider the following statements regarding the 'Pravasi Chhattisgarhi Conclave 2026':\n\n1. It is scheduled to be held in Nawa Raipur on 27-28 March 2026.\n\n2. It is organized in collaboration with NACHA (North American Chhattisgarh Association).\n\nChoose the correct answer:","'प्रवासी छत्तीसगढ़ी कॉन्क्लेव 2026' के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. यह 27-28 मार्च 2026 को नवा रायपुर में आयोजित होने वाला है।\n\n2. यह नाचा (NACHA - नॉर्थ अमेरिकन छत्तीसगढ़ एसोसिएशन) के सहयोग से आयोजित किया जाता है।\n\nसही उत्तर चुनिए:","1 only","केवल 1","2 only","केवल 2","Both 1 and 2","1 और 2 दोनों","Neither 1 nor 2","न तो 1 और न ही 2","3","Both statements are true. The Pravasi Chhattisgarhi Conclave 2026 is scheduled for 27-28 March in Raipur, organized in collaboration with NACHA and the CG NRI Association.","दोनों कथन सत्य हैं। प्रवासी छत्तीसगढ़ी कॉन्क्लेव 2026 का आयोजन 27-28 मार्च को रायपुर में नाचा (NACHA) और सीजी एनआरआई एसोसिएशन के सहयोग से किया जाना है।"
"A new gas-based urea plant is being established by GAIL at a massive cost of Rs 10,500 crore. In which district of Chhattisgarh is it located?","गेल (GAIL) द्वारा 10,500 करोड़ रुपये की भारी लागत से एक नया गैस आधारित यूरिया प्लांट स्थापित किया जा रहा है। यह छत्तीसगढ़ के किस जिले में स्थित है?","Korba","कोरबा","Raigarh","रायगढ़","Janjgir-Champa","जांजगीर-चांपा","Rajnandgaon","राजनांदगांव","4","A massive gas-based urea plant is being set up in Rajnandgaon district by GAIL with an investment of Rs 10,500 crore to boost fertilizer production.","राजनांदगांव जिले में गेल (GAIL) द्वारा उर्वरक उत्पादन को बढ़ावा देने के लिए 10,500 करोड़ रुपये के निवेश से एक विशाल गैस-आधारित यूरिया प्लांट स्थापित किया जा रहा है।"
"At the India AI Impact Summit 2026, Anurag and Aastha Manik from Raipur won the first prize for developing the 'Kartavya' App. What is the primary function of this application?","इंडिया एआई इंपैक्ट समिट 2026 में, रायपुर के अनुराग और आस्था मणिक ने 'कर्तव्य' (Kartavya) ऐप विकसित करने के लिए प्रथम पुरस्कार जीता। इस एप्लिकेशन का प्राथमिक कार्य क्या है?","Detecting and protecting against deepfake scams","डीपफेक स्कैम का पता लगाना और उससे बचाव करना","Providing online education to tribal students","आदिवासी छात्रों को ऑनलाइन शिक्षा प्रदान करना","Monitoring agricultural crop health","कृषि फसल स्वास्थ्य की निगरानी करना","Facilitating telemedicine in remote areas","दूरदराज के क्षेत्रों में टेलीमेडिसिन की सुविधा प्रदान करना","1","The 'Kartavya' App developed by Anurag and Aastha accurately differentiates between real and fake human voices, protecting users from deepfake scams.","अनुराग और आस्था द्वारा विकसित 'कर्तव्य' ऐप असली और नकली मानवीय आवाजों के बीच सटीक अंतर बताता है, जिससे उपयोगकर्ताओं को डीपफेक घोटालों से बचाया जा सके।"
"The newly discovered 'Green Cave', characterized by stalactites and flowstones adorned with green microbial layers, is located in which region of Chhattisgarh?","हाल ही में खोजी गई 'ग्रीन गुफा' (Green Cave), जिसमें हरे सूक्ष्मजीवी परतों से सजे स्टैलेक्टाइट्स और फ्लोस्टोन हैं, छत्तीसगढ़ के किस क्षेत्र में स्थित है?","Mainpat","मैनपाट","Kanger Valley","कांगेर घाटी","Chilphi Ghati","चिल्फी घाटी","Kurssel Ghati","खुरसेल घाटी","2","The 'Green Cave', adorned with green microbial layers on stalactites and flowstones, is a newly discovered natural wonder in the Kanger Valley.","हरे सूक्ष्मजीवी परतों से सजी 'ग्रीन गुफा' कांगेर घाटी में खोजी गई एक नई प्राकृतिक संरचना है, जिसे हाल ही में पर्यटन मानचित्र में शामिल किया गया है।"
"The 'Adhyaya Coffee Table Book', recently launched by the Chief Minister, is primarily focused on which subject?","हाल ही में मुख्यमंत्री द्वारा लॉन्च की गई 'अध्याय कॉफी टेबल बुक' (Adhyaya Coffee Table Book) मुख्य रूप से किस विषय पर केंद्रित है?","Tribal culture and heritage","जनजातीय संस्कृति और विरासत","Biodiversity of Bastar","बस्तर की जैव विविधता","Women entrepreneurship and leadership","महिला उद्यमिता और नेतृत्व","Industrial development of the state","राज्य का औद्योगिक विकास","3","The 'Adhyaya Coffee Table Book' launched by the Chief Minister specifically highlights and promotes Women entrepreneurship and leadership in the state.","मुख्यमंत्री द्वारा लॉन्च की गई 'अध्याय कॉफी टेबल बुक' विशेष रूप से राज्य में महिला उद्यमिता (Women entrepreneurship) और नेतृत्व पर केंद्रित है।"
"Budhari Tati, affectionately known as 'Badi Didi', has been awarded the Padma Shri 2026. She belongs to which district and has been recognized for which field?","'बड़ी दीदी' के नाम से मशहूर बुधारी ताती को पद्मश्री 2026 से सम्मानित किया गया है। वह किस जिले से संबंधित हैं और उन्हें किस क्षेत्र के लिए यह सम्मान दिया गया है?","Dantewada (Social Work)","दंतेवाड़ा (समाज सेवा)","Narayanpur (Tribal Art)","नारायणपुर (जनजातीय कला)","Bastar (Literature)","बस्तर (साहित्य)","Sukma (Medicine)","सुकमा (चिकित्सा)","1","Budhari Tati, popularly known as 'Badi Didi', is from Dantewada and was awarded the Padma Shri 2026 for her extensive social work in the region.","'बड़ी दीदी' के नाम से लोकप्रिय बुधारी ताती दंतेवाड़ा से हैं और उन्हें क्षेत्र में उनके व्यापक सामाजिक कार्यों के लिए पद्मश्री 2026 से सम्मानित किया गया है।"
"Dr. Ramchandra Godbole and Sunita Godbole were jointly awarded the Padma Shri in 2026. For how many years of free service in which field were they recognized?","डॉ. रामचंद्र गोडबोले और सुनीता गोडबोले को 2026 में संयुक्त रूप से पद्मश्री से सम्मानित किया गया। उन्हें किस क्षेत्र में कितने वर्षों की मुफ्त सेवा के लिए मान्यता दी गई?","25 years in Education","शिक्षा में 25 वर्ष","37 years in Medicine","चिकित्सा में 37 वर्ष","40 years in Social Work","समाज सेवा में 40 वर्ष","30 years in Tribal Art","जनजातीय कला में 30 वर्ष","2","The Godbole couple was jointly awarded the Padma Shri in 2026 for providing free medical services (Medicine) in remote areas for over 37 years.","गोडबोले दंपत्ति को 37 से अधिक वर्षों तक दूरदराज के क्षेत्रों में मुफ्त चिकित्सा सेवाएं (Medicine) प्रदान करने के लिए 2026 में संयुक्त रूप से पद्मश्री से सम्मानित किया गया।"
"Following the implementation of the Police Commissionerate system in Raipur on 23 January 2026, who has been appointed as its first Police Commissioner?","23 जनवरी 2026 को रायपुर में पुलिस कमिश्नरी प्रणाली लागू होने के बाद, इसके पहले पुलिस कमिश्नर के रूप में किसे नियुक्त किया गया है?","Amitabh Jain","अमिताभ जैन","Vivek Sharma","विवेक शर्मा","Rajat Bansal","रजत बंसल","Sanjeev Shukla","संजीव शुक्ला","4","Sanjeev Shukla, a 2004-batch IPS officer, was appointed as the first Police Commissioner of Raipur after the commissionerate system was implemented in 21 urban police stations.","23 जनवरी 2026 को 21 शहरी पुलिस स्टेशनों में कमिश्नरी प्रणाली लागू होने के बाद, 2004 बैच के आईपीएस अधिकारी संजीव शुक्ला को रायपुर का पहला पुलिस कमिश्नर नियुक्त किया गया।"
"The foundation stone for the state's first 'Chitrotpala Film City' was laid recently on 100 acres of land. Where is it being developed under the PPP model?","राज्य की पहली 'चित्रोत्पला फिल्म सिटी' की आधारशिला हाल ही में 100 एकड़ जमीन पर रखी गई है। इसे पीपीपी मॉडल के तहत कहां विकसित किया जा रहा है?","Manatuta (Nawa Raipur)","मानातूता (नवा रायपुर)","Purkhauti Muktangan (Raipur)","पुरखौती मुक्तांगन (रायपुर)","Sirgitti (Bilaspur)","सिरगिट्टी (बिलासपुर)","Udyog Nagar (Nawa Raipur)","उद्योग नगर (नवा रायपुर)","1","Chhattisgarh's first film city, 'Chitrotpala Film City', is being developed under the PPP model on 100 acres of land in Manatuta, Nawa Raipur.","छत्तीसगढ़ की पहली फिल्म सिटी, 'चित्रोत्पला फिल्म सिटी', पीपीपी मॉडल के तहत नवा रायपुर के मानातूता में 100 एकड़ जमीन पर विकसित की जा रही है।"
"The campus of the prestigious Narsee Monjee Institute of Management Studies (NMIMS) is proposed to be opened at which location in Chhattisgarh?","प्रतिष्ठित नरसी मोंजी इंस्टीट्यूट ऑफ मैनेजमेंट स्टडीज (NMIMS) का परिसर छत्तीसगढ़ में किस स्थान पर खोले जाने का प्रस्ताव है?","Bhilai","भिलाई","Bilaspur","बिलासपुर","Nawa Raipur","नवा रायपुर","Jagdalpur","जगदलपुर","3","To boost higher education infrastructure, the campus of the Narsee Monjee Institute of Management Studies (NMIMS) will be established in Nawa Raipur.","उच्च शिक्षा के बुनियादी ढांचे को बढ़ावा देने के लिए, नवा रायपुर में नरसी मोंजी प्रबंधन संस्थान (NMIMS) का परिसर स्थापित किया जाएगा।"
"The 'Stri Pariyojana' (STREE Project), approved by the Department of Scientific and Industrial Research (DSIR) to empower women's economic activities, has been sanctioned for which district?","महिलाओं की आर्थिक गतिविधियों को सशक्त बनाने के लिए वैज्ञानिक और औद्योगिक अनुसंधान विभाग (DSIR) द्वारा स्वीकृत 'स्त्री परियोजना' (STREE Project) किस जिले के लिए स्वीकृत की गई है?","Balod","बालोद","Dhamtari","धमतरी","Durg","दुर्ग","Kanker","कांकेर","2","The 'Stri Pariyojana' has been approved specifically for the Dhamtari district by the DSIR to empower women's economic activities through scientific initiatives.","महिलाओं की आर्थिक गतिविधियों को वैज्ञानिक पहलों के माध्यम से सशक्त बनाने के लिए 'स्त्री परियोजना' विशेष रूप से धमतरी जिले के लिए DSIR द्वारा स्वीकृत की गई है।"
"As of January 2026, which district of Chhattisgarh secured the first position in the state in generating the 12-digit APAAR ID for students?","जनवरी 2026 की स्थिति में, छात्रों के लिए 12-अंकीय अपार आईडी (APAAR ID) बनाने में छत्तीसगढ़ के किस जिले ने राज्य में प्रथम स्थान प्राप्त किया है?","Bastar","बस्तर","Rajnandgaon","राजनांदगांव","Raipur","रायपुर","Durg","दुर्ग","1","Bastar district secured the first position in the state for generating the 12-digit APAAR ID for students, followed by Rajnandgaon in the second position.","छात्रों के लिए 12-अंकीय अपार आईडी (APAAR ID) बनाने में बस्तर जिले ने राज्य में पहला स्थान हासिल किया, जिसके बाद राजनांदगांव दूसरे स्थान पर रहा।"
"How much amount has been approved by the Central Government for the 'Bhoramdeo Corridor Development Project' under the Swadesh Darshan Scheme 2.0?","स्वदेश दर्शन योजना 2.0 के तहत 'भोरमदेव कॉरिडोर विकास परियोजना' के लिए केंद्र सरकार द्वारा कितनी राशि स्वीकृत की गई है?","Rs 246 crore","246 करोड़ रुपये","Rs 100 crore","100 करोड़ रुपये","Rs 50 crore","50 करोड़ रुपये","Rs 146 crore","146 करोड़ रुपये","4","The Central Government has approved Rs 146 crore for the comprehensive development of the historical Bhoramdeo Corridor under the Swadesh Darshan Scheme 2.0.","केंद्र सरकार ने स्वदेश दर्शन योजना 2.0 के तहत ऐतिहासिक भोरमदेव कॉरिडोर के व्यापक विकास के लिए 146 करोड़ रुपये की मंजूरी दी है।"
"In the financial budget 2026-27, how much provision has been made for the 'Mukhyamantri Adarsh Shahar Samriddhi Yojana'?","वित्तीय बजट 2026-27 में 'मुख्यमंत्री आदर्श शहर समृद्धि योजना' के लिए कितनी राशि का प्रावधान किया गया है?","Rs 300 crore","300 करोड़ रुपये","Rs 200 crore","200 करोड़ रुपये","Rs 500 crore","500 करोड़ रुपये","Rs 100 crore","100 करोड़ रुपये","2","A provision of Rs 200 crore has been made in the state budget for the 'Mukhyamantri Adarsh Shahar Samriddhi Yojana' to improve urban infrastructure.","राज्य के बजट में शहरी बुनियादी ढांचे में सुधार के लिए 'मुख्यमंत्री आदर्श शहर समृद्धि योजना' के तहत 200 करोड़ रुपये का प्रावधान किया गया है।"
"Who has been newly appointed as the Vice Chairman of the Indravati Basin Development Authority?","इंद्रावती बेसिन विकास प्राधिकरण के उपाध्यक्ष के रूप में किसे नवनियुक्त किया गया है?","Sharad Awasthi","शरद अवस्थी","Prabhat Mishra","प्रभात मिश्रा","Doman Lal Koswada","डोमन लाल कोसवाड़ा","Ganesh Shankar Mishra","गणेश शंकर मिश्रा","1","Shri Sharad Awasthi has been appointed as the Vice Chairman of the Indravati Basin Development Authority to oversee water resource management in the region.","क्षेत्र में जल संसाधन प्रबंधन की देखरेख के लिए श्री शरद अवस्थी को इंद्रावती बेसिन विकास प्राधिकरण का उपाध्यक्ष नियुक्त किया गया है।"
"Who is the author of the recently released Chhattisgarhi book 'Au Ka Kahibe'?","हाल ही में विमोचित छत्तीसगढ़ी पुस्तक 'औ का कहिबे' के लेखक कौन हैं?","Ramprasad Baghel","रामप्रसाद बघेल","Hriday Singh Chauhan","हृदय सिंह चौहान","Gulal Verma","गुलाल वर्मा","Jogeshwar Prasad","जोगेश्वर प्रसाद","3","The Chhattisgarhi book 'Au Ka Kahibe' is authored by Gulal Verma, contributing to the regional literature of the state.","छत्तीसगढ़ी पुस्तक 'औ का कहिबे' गुलाल वर्मा द्वारा लिखी गई है, जो राज्य के क्षेत्रीय साहित्य में एक महत्वपूर्ण योगदान है।"
"According to recent literary updates, the famous Chhattisgarhi work 'Futaha Karam' is authored by whom?","हालिया साहित्यिक अपडेट के अनुसार, प्रसिद्ध छत्तीसगढ़ी रचना 'फुटहा करम' किसके द्वारा लिखी गई है?","Keyur Bhushan","केयूर भूषण","Lakhanlal Gupta","लखनलाल गुप्त","Shivshankar Shukla","शिवशंकर शुक्ल","Hriday Singh Chauhan","हृदय सिंह चौहान","4","According to the recent current affairs discussion (trick: 'Hriday Phoot Gaya'), the work 'Futaha Karam' is associated with Hriday Singh Chauhan.","हालिया करेंट अफेयर्स चर्चाओं (ट्रिक: 'हृदय फूट गया') के अनुसार, प्रसिद्ध रचना 'फुटहा करम' साहित्यकार हृदय सिंह चौहान से संबंधित है।"
"The first National Rover Ranger Jamboree 2026 was organized in Dudhli village of Balod district. What was its official mascot?","प्रथम राष्ट्रीय रोवर रेंजर जंबूरी 2026 का आयोजन बालोद जिले के ग्राम दूधली में किया गया था। इसका आधिकारिक शुभंकर क्या था?","Hill Myna","पहाड़ी मैना","Wild Buffalo (Van Bhaisa)","वन भैंसा","Morveer","मोरवीर","Gajru","गजरू","2","The first National Rover Ranger Jamboree 2026 held in Balod district had the Wild Buffalo (Van Bhaisa) as its official mascot.","बालोद जिले में आयोजित प्रथम राष्ट्रीय रोवर रेंजर जंबूरी 2026 का आधिकारिक शुभंकर वन भैंसा (Wild Buffalo) था।"
"Which initiative has been launched by the administration to monitor nutrition and health and reach village gatherings in the Naxal-affected Sukma district?","नक्सल प्रभावित सुकमा जिले में प्रशासन द्वारा पोषण और स्वास्थ्य की निगरानी करने तथा गांव की चौपाल तक पहुंचने के लिए कौन सी पहल शुरू की गई है?","Mission Connect","मिशन कनेक्ट","Mission Ayushman","मिशन आयुष्मान","Operation Black Forest","ऑपरेशन ब्लैक फॉरेस्ट","Project Dhanwantari","प्रोजेक्ट धन्वंतरी","1","'Mission Connect' is an initiative launched in the Naxal-affected Sukma district to ensure administrative reach to villages and monitor health and nutrition.","नक्सल प्रभावित सुकमा जिले में प्रशासन की पहुंच गांवों तक सुनिश्चित करने और स्वास्थ्य एवं पोषण की निगरानी के लिए 'मिशन कनेक्ट' पहल शुरू की गई है।"
"To promote digital administration and good governance, which division of Chhattisgarh has launched the state's first 'Divisional Portal'?","डिजिटल प्रशासन और सुशासन को बढ़ावा देने के लिए, छत्तीसगढ़ के किस संभाग ने राज्य का पहला 'संभागीय पोर्टल' लॉन्च किया है?","Bastar Division","बस्तर संभाग","Bilaspur Division","बिलासपुर संभाग","Surguja Division","सरगुजा संभाग","Raipur Division","रायपुर संभाग","3","Surguja Division has launched Chhattisgarh's first 'Divisional Portal' to promote good governance and digital administration across its districts.","सरगुजा संभाग ने अपने जिलों में सुशासन और डिजिटल प्रशासन को बढ़ावा देने के लिए छत्तीसगढ़ का पहला 'संभागीय पोर्टल' लॉन्च किया है।"
