tOPIC - JUNE 2026 Chhattisgarh Current Affairs June 2026 Part-3
छत्तीसगढ़ करेंट अफेयर्स जून 2026 भाग-3
Evaluate your CGPSC Prelims readiness with the final installment of the June 2026 Chhattisgarh current affairs series. This master quiz tests applied knowledge of state policies, tribal schemes, and administrative updates.
जून 2026 छत्तीसगढ़ करेंट अफेयर्स श्रृंखला की इस अंतिम किस्त के साथ अपनी सीजीपीएससी प्रारंभिक परीक्षा की तैयारी का मूल्यांकन करें। यह मास्टर क्विज़ राज्य की नीतियों, आदिवासी योजनाओं और प्रशासनिक अपडेट के आपके व्यावहारिक ज्ञान का परीक्षण करता है।
"Q(EN)","Q(HI)","OptA(EN)","OptA(HI)","OptB(EN)","OptB(HI)","OptC(EN)","OptC(HI)","OptD(EN)","OptD(HI)","Correct(1-4)","Exp(EN)","Exp(HI)"
"Consider the following statements regarding the recent diamond discovery in Mahasamund district:\n\n1. Five rough diamonds weighing 1.22 carats were found in the Beloda Belmundi block of the Saraipali area.\n\n2. Two of these diamonds are of white 'Gem Quality', suitable for jewelry.\n\n3. The exploration was conducted jointly by NMDC and CMDC.\n\nChoose the correct answer:","महासमुंद जिले में हाल ही में हीरे की खोज के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. सरायपाली क्षेत्र के बेलौदा बेलमुंडी ब्लॉक में 1.22 कैरेट वजन के पांच रफ हीरे पाए गए।\n\n2. इनमें से दो हीरे सफेद 'जेम क्वालिटी' के हैं, जो आभूषणों के लिए उपयुक्त हैं।\n\n3. अन्वेषण संयुक्त रूप से एनएमडीसी और सीएमडीसी द्वारा आयोजित किया गया था।\n\nसही उत्तर चुनिए:","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3","4","All statements are true. A joint venture of NMDC and CMDC discovered 5 rough diamonds (weighing 1.22 carats) in the Beloda Belmundi block of Mahasamund. Among them, two are white gem-quality diamonds.","सभी कथन सत्य हैं। एनएमडीसी और सीएमडीसी के संयुक्त उद्यम ने महासमुंद के बेलौदा बेलमुंडी ब्लॉक में 5 रफ हीरे (1.22 कैरेट वजन) खोजे। इनमें से दो सफेद जेम-क्वालिटी के हीरे हैं।"
"The traditional Chhattisgarhi ornament 'Hansuli', often highlighted by the Culture Department, is worn on which part of the body?","अक्सर संस्कृति विभाग द्वारा रेखांकित किया जाने वाला पारंपरिक छत्तीसगढ़ी आभूषण 'हंसुली' शरीर के किस अंग पर पहना जाता है?","Waist","कमर","Wrist","कलाई","Neck","गर्दन","Ankle","टखना","3","According to the state Culture Department, 'Hansuli' is a traditional Chhattisgarhi ornament made of silver or similar alloys, specifically designed to be worn around the neck by rural women.","राज्य संस्कृति विभाग के अनुसार, 'हंसुली' चांदी या मिश्र धातुओं से बना एक पारंपरिक छत्तीसगढ़ी आभूषण है, जिसे विशेष रूप से ग्रामीण महिलाओं द्वारा गर्दन में पहनने के लिए डिज़ाइन किया गया है।"
"Arrange the following prestigious national/international awards conferred upon legendary Pandavani exponent Padma Vibhushan Dr. Teejan Bai in chronological order:\n\n1. Padma Bhushan\n\n2. Sangeet Natak Akademi Award\n\n3. Fukuoka Prize (Japan)\n\n4. Padma Shri\n\nChoose the correct sequence:","महान पंडवानी प्रतिपादक पद्म विभूषण डॉ. तीजन बाई को प्रदान किए गए निम्नलिखित प्रतिष्ठित राष्ट्रीय/अंतर्राष्ट्रीय पुरस्कारों को कालानुक्रमिक क्रम में व्यवस्थित कीजिए:\n\n1. पद्म भूषण\n\n2. संगीत नाटक अकादमी पुरस्कार\n\n3. फुकुओका पुरस्कार (जापान)\n\n4. पद्म श्री\n\nसही क्रम चुनिए:","4-2-1-3","4-2-1-3","4-1-2-3","4-1-2-3","2-4-1-3","2-4-1-3","4-2-3-1","4-2-3-1","1","Dr. Teejan Bai received these honours in the following chronological order: Padma Shri (1988), Sangeet Natak Akademi Award (1995), Padma Bhushan (2003), and the international Fukuoka Prize from Japan (2018). She received the Padma Vibhushan later in 2019.","डॉ. तीजन बाई को निम्नलिखित कालानुक्रमिक क्रम में ये सम्मान प्राप्त हुए: पद्म श्री (1988), संगीत नाटक अकादमी पुरस्कार (1995), पद्म भूषण (2003), और जापान से अंतर्राष्ट्रीय फुकुओका पुरस्कार (2018)। उन्हें 2019 में बाद में पद्म विभूषण मिला।"
"Regarding the implementation of the BharatNet-3 project in Chhattisgarh, which of the following statements is INCORRECT?","छत्तीसगढ़ में भारतनेट-3 परियोजना के क्रियान्वयन के संबंध में, निम्नलिखित में से कौन सा कथन गलत है?","The state has been allocated a financial budget of ₹3942 crore for this project.","इस परियोजना के लिए राज्य को ₹3942 करोड़ का वित्तीय बजट आवंटित किया गया है।","The nodal agency responsible for its execution at the state level is CREDA.","राज्य स्तर पर इसके निष्पादन के लिए जिम्मेदार नोडल एजेंसी CREDA है।","Gram Panchayats will be connected via a highly reliable Ring Topology network.","ग्राम पंचायतों को अत्यधिक विश्वसनीय रिंग टोपोलॉजी नेटवर्क के माध्यम से जोड़ा जाएगा।","In the upcoming phase, 11,682 Gram Panchayats will be connected.","आगामी चरण में 11,682 ग्राम पंचायतों को जोड़ा जाएगा।","2","The budget (₹3942 Cr), connection targets, and 'Ring Topology' architecture are correct. However, the nodal agency responsible for executing the BharatNet-3 optical fiber project in Chhattisgarh is CHiPS, not CREDA.","बजट (₹3942 करोड़), कनेक्शन लक्ष्य और 'रिंग टोपोलॉजी' वास्तुकला सही हैं। हालाँकि, छत्तीसगढ़ में भारतनेट-3 ऑप्टिकल फाइबर परियोजना को क्रियान्वित करने के लिए जिम्मेदार नोडल एजेंसी CHiPS है, CREDA नहीं।"
"General Dhiraj Seth, who took over as the 31st Chief of Army Staff (COAS) in 2026, has a special connection to Chhattisgarh. He is the son of which former Governor of the state?","2026 में 31वें थल सेनाध्यक्ष (COAS) के रूप में कार्यभार संभालने वाले जनरल धीरज सेठ का छत्तीसगढ़ से एक विशेष संबंध है। वह राज्य के किस पूर्व राज्यपाल के पुत्र हैं?","E.S.L. Narasimhan","ई.एस.एल. नरसिम्हन","K.M. Seth","के.एम. सेठ","Shekhar Dutt","शेखर दत्त","D.N. Sahay","डी.एन. सहाय","2","General Dhiraj Seth, the 31st Chief of Army Staff, is the son of Lt. General (Retd.) K.M. Seth, who served as the Governor of Chhattisgarh from 2003 to 2007.","31वें थल सेनाध्यक्ष जनरल धीरज सेठ, लेफ्टिनेंट जनरल (सेवानिवृत्त) के.एम. सेठ के पुत्र हैं, जिन्होंने 2003 से 2007 तक छत्तीसगढ़ के राज्यपाल के रूप में कार्य किया।"
"In the Performance Grading Index (PGI 2.0) 2025-26 report released by the Union Ministry of Education, Chhattisgarh has been placed in which category after scoring 578.9 out of 1000?","केंद्रीय शिक्षा मंत्रालय द्वारा जारी परफॉर्मेंस ग्रेडिंग इंडेक्स (PGI 2.0) 2025-26 रिपोर्ट में 1000 में से 578.9 स्कोर करने के बाद छत्तीसगढ़ को किस श्रेणी में रखा गया है?","Uttam-3","उत्तम-3","Prachesta-1","प्रचेष्टा-1","Akankshi-1","आकांक्षी-1","Akankshi-2","आकांक्षी-2","3","According to the PGI 2.0 report (2025-26) by the Ministry of Education, Chhattisgarh maintained its position in the 'Akankshi-1' category by securing 578.9 points out of 1000 for its educational performance.","शिक्षा मंत्रालय की पीजीआई 2.0 रिपोर्ट (2025-26) के अनुसार, छत्तीसगढ़ ने अपने शैक्षिक प्रदर्शन के लिए 1000 में से 578.9 अंक प्राप्त करके 'आकांक्षी-1' श्रेणी में अपनी स्थिति बरकरार रखी।"
"During the recent political appointments to various state boards and commissions in 2026, who was appointed as the Chairperson of the Chhattisgarh State Women's Commission?","2026 में विभिन्न राज्य बोर्डों और आयोगों में हाल ही की राजनीतिक नियुक्तियों के दौरान, छत्तीसगढ़ राज्य महिला आयोग के अध्यक्ष के रूप में किसे नियुक्त किया गया था?","Shalini Rajput","शालिनी राजपूत","Chauri Soni","चौरी सोनी","Dr. Mamta Sahu","डॉ. ममता साहू","Lakshmi Verma","लक्ष्मी वर्मा","3","In the recent wave of appointments for 24 leaders to various commissions and boards, Dr. Mamta Sahu was appointed as the new Chairperson of the Chhattisgarh State Women's Commission.","विभिन्न आयोगों और बोर्डों में 24 नेताओं की हालिया नियुक्तियों की लहर में, डॉ. ममता साहू को छत्तीसगढ़ राज्य महिला आयोग का नया अध्यक्ष नियुक्त किया गया।"
"Consider the following statements regarding the 'Seva Setu' portal launched by the state government:\n\n1. It is developed by CHiPS and acts as a replacement for the older e-District portal.\n\n2. It offers 441 services across 20+ departments on a single platform.\n\n3. It uses the AI-based 'Bhashini' system to provide services in 22 languages.\n\nChoose the correct answer:","राज्य सरकार द्वारा शुरू किए गए 'सेवा सेतु' पोर्टल के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. इसे CHiPS द्वारा विकसित किया गया है और यह पुराने ई-डिस्ट्रिक्ट पोर्टल के प्रतिस्थापन के रूप में कार्य करता है।\n\n2. यह एक ही मंच पर 20+ विभागों में 441 सेवाएं प्रदान करता है।\n\n3. यह 22 भाषाओं में सेवाएं प्रदान करने के लिए एआई-आधारित 'भाषिनी' प्रणाली का उपयोग करता है।\n\nसही उत्तर चुनिए:","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3","4","All statements are true. Launched in April 2026, the CHiPS-developed Seva Setu portal replaces e-District. It provides 441 online government services with multilingual support (22 languages) using the AI-based 'Bhashini' integration.","सभी कथन सत्य हैं। अप्रैल 2026 में लॉन्च किया गया, CHiPS द्वारा विकसित सेवा सेतु पोर्टल ई-डिस्ट्रिक्ट की जगह लेता है। यह एआई-आधारित 'भाषिनी' एकीकरण का उपयोग करके बहुभाषी समर्थन (22 भाषाओं) के साथ 441 ऑनलाइन सरकारी सेवाएं प्रदान करता है।"
"The 'Gondwana Cup', a historic sporting tournament originally started during the British era in 1937, was recently organized at the International Academy in Raipur (April 2026). This cup is associated with which sport?","'गोंडवाना कप', एक ऐतिहासिक खेल टूर्नामेंट जो मूल रूप से 1937 में ब्रिटिश युग के दौरान शुरू हुआ था, हाल ही में रायपुर में इंटरनेशनल एकेडमी में (अप्रैल 2026) आयोजित किया गया था। यह कप किस खेल से जुड़ा है?","Hockey","हॉकी","Tennis","टेनिस","Football","फुटबॉल","Badminton","बैडमिंटन","2","The Gondwana Cup, organized by the Chhattisgarh State Tennis Association (CSTA), is a prestigious national-level Lawn Tennis tournament that originated in the Gondwana riyasat era around 1937.","छत्तीसगढ़ स्टेट टेनिस एसोसिएशन (CSTA) द्वारा आयोजित गोंडवाना कप, एक प्रतिष्ठित राष्ट्रीय स्तर का लॉन टेनिस टूर्नामेंट है जिसकी उत्पत्ति गोंडवाना रियासत युग में 1937 के आसपास हुई थी।"
"The 'Bhandar Mudiya Pen Yatra', a unique tribal festival held once every 10 years where 'Dev Khelani' is the main attraction, took place in Nau Munjmeta village. In which district is this located?","'भंडार मुड़िया पेन यात्रा', हर 10 साल में एक बार आयोजित होने वाला एक अनूठा आदिवासी त्यौहार जहाँ 'देव खेलनी' मुख्य आकर्षण है, नौ मुंजमेटा गाँव में संपन्न हुआ। यह किस जिले में स्थित है?","Bastar","बस्तर","Dantewada","दंतेवाड़ा","Narayanpur","नारायणपुर","Kondagaon","कोंडागांव","3","The Bhandar Mudiya Pen Yatra is a rare tribal festival organized once a decade in the Nau Munjmeta village of Narayanpur district, known for its intense 'Dev Khelani' rituals invoking ancestral deities.","भंडार मुड़िया पेन यात्रा नारायणपुर जिले के नौ मुंजमेटा गांव में एक दशक में एक बार आयोजित होने वाला एक दुर्लभ आदिवासी त्यौहार है, जो पैतृक देवताओं का आह्वान करने वाले अपने गहन 'देव खेलनी' अनुष्ठानों के लिए जाना जाता है।"
"The mysterious 'Mandeap Khol Cave', housing a Shivalinga that acts as the clan deity of the Thakurtola royal family, is opened to the public for just one day a year after Akshaya Tritiya. Where is it situated?","रहस्यमयी 'मंडीप खोल गुफा', जिसमें एक शिवलिंग है जो ठाकुरटोला शाही परिवार के कुल देवता के रूप में कार्य करता है, अक्षय तृतीया के बाद साल में केवल एक दिन के लिए जनता के लिए खोली जाती है। यह कहाँ स्थित है?","Kabirdham","कबीरधाम","Khairagarh-Chhuikhadan-Gandai","खैरागढ़-छुईखदान-गंडई","Mohla-Manpur-Ambagarh Chowki","मोहला-मानपुर-अंबागढ़ चौकी","Rajnandgaon","राजनांदगांव","2","The Mandeap Khol Cave, which requires crossing the Shwetganga river 16 times to reach, is located in the Khairagarh-Chhuikhadan-Gandai (KCG) district and opens only on the first Monday after Akshaya Tritiya.","मंडीप खोल गुफा, जहाँ तक पहुँचने के लिए श्वेतगंगा नदी को 16 बार पार करना पड़ता है, खैरागढ़-छुईखदान-गंडई (KCG) जिले में स्थित है और यह अक्षय तृतीया के बाद पहले सोमवार को ही खुलती है।"
"Under the newly enacted 'Chhattisgarh Freedom of Religion (Amendment) Act 2026', how many days of prior notice must be given to the District Magistrate before undergoing a religious conversion?","नव अधिनियमित 'छत्तीसगढ़ धर्म स्वातंत्र्य (संशोधन) अधिनियम 2026' के तहत, धर्मांतरण से पहले जिला मजिस्ट्रेट को कितने दिनों का पूर्व नोटिस दिया जाना चाहिए?","15 days","15 दिन","30 days","30 दिन","60 days","60 दिन","90 days","90 दिन","3","The stringent new anti-conversion law passed by the state assembly mandates that anyone intending to convert must submit a formal application to the District Magistrate at least 60 days in advance.","राज्य विधानसभा द्वारा पारित नए सख्त धर्मांतरण विरोधी कानून में यह अनिवार्य है कि धर्मांतरण का इरादा रखने वाले किसी भी व्यक्ति को कम से कम 60 दिन पहले जिला मजिस्ट्रेट को एक औपचारिक आवेदन प्रस्तुत करना होगा।"
"On April 13, 2026, the 'Atal Arogya Lab' scheme was launched to provide 133 types of free advanced diagnostic tests. From which district hospital was this initiative officially inaugurated?","13 अप्रैल 2026 को, 133 प्रकार के मुफ्त उन्नत नैदानिक परीक्षण प्रदान करने के लिए 'अटल आरोग्य लैब' योजना शुरू की गई थी। इस पहल का आधिकारिक तौर पर किस जिला अस्पताल से उद्घाटन किया गया था?","Bijapur","बीजापुर","Sukma","सुकमा","Dantewada","दंतेवाड़ा","Bastar","बस्तर","2","The 'Atal Arogya Lab', aimed at digitizing patient records and offering 133 free diagnostic tests, was officially inaugurated by the Chief Minister from the Sukma District Hospital.","मरीजों के रिकॉर्ड को डिजिटल बनाने और 133 मुफ्त नैदानिक परीक्षणों की पेशकश करने के उद्देश्य से 'अटल आरोग्य लैब' का आधिकारिक तौर पर सुकमा जिला अस्पताल से मुख्यमंत्री द्वारा उद्घाटन किया गया था।"
