Quiz Title: Sharabhpuriya Dynasty: Kings & Chronology
क्विज़ शीर्षक: शरभपुरीय वंश: राजा एवं कालक्रम
Quiz Description: This deep-dive quiz rigorously tests your mastery over the Sharabhpuriya dynasty of ancient Chhattisgarh. It comprehensively covers their epigraphical records, administrative structure, chronological successions, and the pivotal copper plates essential for the CGPSC Prelims.
क्विज़ विवरण: यह गहन क्विज़ प्राचीन छत्तीसगढ़ के शरभपुरीय राजवंश पर आपकी महारत का कड़ाई से परीक्षण करता है। यह उनके पुरालेखीय अभिलेखों, प्रशासनिक संरचना, कालानुक्रमिक उत्तराधिकारों और सीजीपीएससी प्रारंभिक परीक्षा के लिए आवश्यक महत्वपूर्ण ताम्रपत्रों को व्यापक रूप से कवर करता है।

Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"Which of the following historical events marked the definitive end of the Sharabhpuriya dynasty and the formal establishment of the Panduvanshi rule in Dakshin Kosal?","निम्नलिखित में से किस ऐतिहासिक घटना ने शरभपुरीय वंश के निश्चित अंत और दक्षिण कोसल में पांडुवंशी शासन की औपचारिक स्थापना को चिह्नित किया?","The defeat of Jayaraj by the Kalchuris of Tripuri.","त्रिपुरी के कलचुरियों द्वारा जयराज की हार।","The assassination of Pravararaj II by his feudatory Indrabal.","अपने सामंत इंद्रबल द्वारा प्रवरराज द्वितीय की हत्या।","The invasion of Dakshin Kosal by the Chalukya king Pulakeshin II.","चालुक्य राजा पुलकेशिन द्वितीय द्वारा दक्षिण कोसल पर आक्रमण।","The usurpation of the throne by the Nala king Skandavarman.","नल राजा स्कंदवर्मन द्वारा सिंहासन पर कब्जा।","2","The Sharabhpuriya dynasty came to a brutal end when Indrabal, who was highly empowered as the Sarvadhikaradhikarta, assassinated Sudevaraj's son Pravararaj II and established the Panduvanshi dominance over the Sirpur region.","शरभपुरीय राजवंश का क्रूर अंत तब हुआ जब सर्वाधिकाराधिकर्ता के रूप में अत्यधिक अधिकार प्राप्त इंद्रबल ने सुदेवराज के पुत्र प्रवरराज द्वितीय की हत्या कर दी और सिरपुर क्षेत्र पर पांडुवंशी प्रभुत्व स्थापित कर लिया।"
"In the highly organized administrative structure of the Sharabhpuriya dynasty, the empire was sequentially divided into descending territorial units. Which of the following is the correct hierarchy?","शरभपुरीय वंश की अत्यधिक संगठित प्रशासनिक संरचना में, साम्राज्य को क्रमिक रूप से अवरोही क्षेत्रीय इकाइयों में विभाजित किया गया था। निम्नलिखित में से कौन सा पदानुक्रम सही है?","Rashtra -> Bhog -> Bhukti/Ahar -> Gram","राष्ट्र -> भोग -> भुक्ति/आहार -> ग्राम","Bhog -> Rashtra -> Gram -> Bhukti","भोग -> राष्ट्र -> ग्राम -> भुक्ति","Bhukti -> Rashtra -> Bhog -> Gram","भुक्ति -> राष्ट्र -> भोग -> ग्राम","Rashtra -> Bhukti -> Gram -> Bhog","राष्ट्र -> भुक्ति -> ग्राम -> भोग","1","The Sharabhpuriya administration was highly systematic. The largest unit below the center was 'Rashtra' (Division), which was divided into 'Bhog' (District/Tehsil). Below Bhog were 'Bhukti' or 'Ahar', and the smallest unit was 'Gram' (Village).","शरभपुरीय प्रशासन अत्यधिक व्यवस्थित था। केंद्र के नीचे सबसे बड़ी इकाई 'राष्ट्र' (प्रभाग) थी, जिसे 'भोग' (जिला/तहसील) में विभाजित किया गया था। भोग के नीचे 'भुक्ति' या 'आहार' थे, और सबसे छोटी इकाई 'ग्राम' (गाँव) थी।"
"Consider the following statements regarding the cultural and epigraphical identity of the Sharabhpuriya kings:\n\n1. Their official royal seal predominantly featured the image of Gaja-Lakshmi.\n2. They uniformly used the 'Petika-shirsha' (Box-headed) variety of the Brahmi script.\n3. They adopted the religious title of 'Param Maheshwar' reflecting their Shaivite beliefs.\n\nWhich statement(s) is/are INCORRECT?","शरभपुरीय राजाओं की सांस्कृतिक और पुरालेखीय पहचान के संबंध में निम्नलिखित कथनों पर विचार करें:\n\n1. उनकी आधिकारिक शाही मुहर में मुख्य रूप से गज-लक्ष्मी की छवि थी।\n2. उन्होंने समान रूप से ब्राह्मी लिपि की 'पेटिका-शीर्ष' (बॉक्स-हेडेड) विविधता का उपयोग किया।\n3. उन्होंने अपने शैव विश्वासों को दर्शाते हुए 'परम महेश्वर' की धार्मिक उपाधि अपनाई।\n\nकौन सा/से कथन गलत है/हैं?","Only 1","केवल 1","Only 2","केवल 2","Only 3","केवल 3","None of the above","इनमें से कोई नहीं","3","Statements 1 and 2 are absolutely correct. Statement 3 is incorrect because the Sharabhpuriya rulers were orthodox Vaishnavites; hence, they strictly used the title 'Param Bhagavat', entirely shunning the Shaivite title 'Param Maheshwar'.","कथन 1 और 2 बिल्कुल सही हैं। कथन 3 गलत है क्योंकि शरभपुरीय शासक रूढ़िवादी वैष्णव थे; इसलिए, उन्होंने शैव उपाधि 'परम महेश्वर' से पूरी तरह परहेज करते हुए, कड़ाई से 'परम भागवत' उपाधि का उपयोग किया।"
"According to the epigraphical records, Sridatta, Achalsingh, Dronasingh, and Golasingh were prominent individuals associated with the Sharabhpuriya dynasty. What was their specific profession?","पुरालेखीय अभिलेखों के अनुसार, श्रीदत्त, अचलसिंह, द्रोणसिंह और गोलसिंह शरभपुरीय वंश से जुड़े प्रमुख व्यक्ति थे। उनका विशिष्ट पेशा क्या था?","They were the primary military commanders (Senapatis).","वे प्राथमिक सैन्य कमांडर (सेनापति) थे।","They were the royal sculptors and engravers of the copper plates.","वे शाही मूर्तिकार और ताम्रपत्रों के उत्कीर्णक थे।","They were the foreign ministers (Mahasandhivigrahak).","वे विदेश मंत्री (महासंधिविग्राहक) थे।","They were high priests responsible for royal sacrifices.","वे शाही यज्ञों के लिए जिम्मेदार महायाजक थे।","2","These individuals are explicitly mentioned at the end of various Sharabhpuriya copper plates as the master artisans, sculptors, and engravers (Rajkiya Shilpi) who meticulously crafted the official royal charters.","इन व्यक्तियों का स्पष्ट रूप से विभिन्न शरभपुरीय ताम्रपत्रों के अंत में मास्टर कारीगरों, मूर्तिकारों और उत्कीर्णकों (राजकीय शिल्पी) के रूप में उल्लेख किया गया है, जिन्होंने सावधानीपूर्वक आधिकारिक शाही चार्टर तैयार किए थे।"
"The Arang copper plate issued by Jayaraj (Manmatra) holds critical geographical significance as it contains the earliest epigraphical mention of which specific administrative region?","जयराज (मानमात्र) द्वारा जारी आरंग ताम्रपत्र महत्वपूर्ण भौगोलिक महत्व रखता है क्योंकि इसमें किस विशिष्ट प्रशासनिक क्षेत्र का सबसे पहला पुरालेखीय उल्लेख है?","Dakshin Rashtra","दक्षिण राष्ट्र","Uttara Bhog","उत्तर भोग","Purva Rashtra","पूर्व राष्ट्र","Pashchim Ahar","पश्चिम आहार","3","Jayaraj's Arang plate (issued in his 5th regnal year) uniquely mentions the term 'Purva Rashtra' (Eastern Division). Historians like Dr. P.L. Mishra suggest this indicates the empire was administratively divided into major directional provinces.","जयराज का आरंग ताम्रपत्र (उनके शासनकाल के 5वें वर्ष में जारी) विशिष्ट रूप से 'पूर्व राष्ट्र' (पूर्वी प्रभाग) शब्द का उल्लेख करता है। डॉ. पी.एल. मिश्रा जैसे इतिहासकारों का सुझाव है कि यह दर्शाता है कि साम्राज्य प्रशासनिक रूप से प्रमुख दिशात्मक प्रांतों में विभाजित था।"
"Match the Sharabhpuriya rulers with their respective historically issued copper plates:\n\nList-I\n(a) Narendra\n(b) Jayaraj\n(c) Sudevaraj\n(d) Pravararaj I\n\nList-II\n(i) Kauatal Plate\n(ii) Thakurdia Plate\n(iii) Pipardula Plate\n(iv) Amgura Plate\n\nCodes:","शरभपुरीय शासकों को उनके संबंधित ऐतिहासिक रूप से जारी ताम्रपत्रों के साथ सुमेलित करें:\n\nसूची-I\n(a) नरेंद्र\n(b) जयराज\n(c) सुदेवराज\n(d) प्रवरराज प्रथम\n\nसूची-II\n(i) कौआताल ताम्रपत्र\n(ii) ठाकुरदिया ताम्रपत्र\n(iii) पीपरदुला ताम्रपत्र\n(iv) अंगूरा ताम्रपत्र\n\nकूट:","(a)-iii, (b)-iv, (c)-i, (d)-ii","(a)-iii, (b)-iv, (c)-i, (d)-ii","(a)-iii, (b)-i, (c)-iv, (d)-ii","(a)-iii, (b)-i, (c)-iv, (d)-ii","(a)-iv, (b)-iii, (c)-ii, (d)-i","(a)-iv, (b)-iii, (c)-ii, (d)-i","(a)-i, (b)-ii, (c)-iii, (d)-iv","(a)-i, (b)-ii, (c)-iii, (d)-iv","1","Narendra issued the Pipardula (and Kurud) plate. Jayaraj issued the Amgura plate. Sudevaraj's Kauatal plate mentions Indrabal. Pravararaj I issued the Thakurdia plate from Sirpur after the empire's partition.","नरेंद्र ने पीपरदुला (और कुरुद) ताम्रपत्र जारी किया। जयराज ने अंगूरा ताम्रपत्र जारी किया। सुदेवराज के कौआताल ताम्रपत्र में इंद्रबल का उल्लेख है। प्रवरराज प्रथम ने साम्राज्य के विभाजन के बाद सिरपुर से ठाकुरदिया ताम्रपत्र जारी किया।"
"Which Sharabhpuriya ruler holds the record for issuing the maximum number of copper plates (eight plates found so far), providing the most extensive administrative details of the dynasty?","किस शरभपुरीय शासक के पास सबसे अधिक संख्या में ताम्रपत्र (अब तक आठ ताम्रपत्र प्राप्त) जारी करने का रिकॉर्ड है, जो राजवंश का सबसे व्यापक प्रशासनिक विवरण प्रदान करता है?","Jayaraj","जयराज","Prasannamatra","प्रसन्नमात्र","Sudevaraj","सुदेवराज","Narendra","नरेंद्र","3","Mahasudevaraj (Sudevaraj I) issued the highest number of copper plates (8 known plates, including Raipur, Sharabhpur, and Sirpur plates). His charters are the primary source for understanding the later Sharabhpuriya administration.","महासुदेवराज (सुदेवराज प्रथम) ने सबसे अधिक संख्या में ताम्रपत्र (रायपुर, शरभपुर और सिरपुर ताम्रपत्रों सहित 8 ज्ञात ताम्रपत्र) जारी किए। उनके चार्टर बाद के शरभपुरीय प्रशासन को समझने के लिए प्राथमिक स्रोत हैं।"
"Assertion (A): The founder of the Sharabhpuriya dynasty, Sharabhraj, initiated the use of the Sanskrit language in the region's official epigraphical records.\n\nReason (R): Before his reign, the earlier regional dynasties heavily relied on the Prakrit language for their official charters.\n\nChoose the correct code:","कथन (A): शरभपुरीय वंश के संस्थापक शरभराज ने क्षेत्र के आधिकारिक पुरालेखीय अभिलेखों में संस्कृत भाषा का उपयोग शुरू किया।\n\nकारण (R): उनके शासनकाल से पहले, शुरुआती क्षेत्रीय राजवंश अपने आधिकारिक चार्टर के लिए प्राकृत भाषा पर बहुत अधिक निर्भर थे।\n\nसही कूट चुनें:","Both A and R are true and R is the correct explanation of A","A और R दोनों सत्य हैं और R, A की सही व्याख्या है","Both A and R are true but R is NOT the correct explanation of A","A और R दोनों सत्य हैं लेकिन R, A की सही व्याख्या नहीं है","A is true but R is false","A सत्य है लेकिन R असत्य है","A is false but R is true","A असत्य है लेकिन R सत्य है","1","The assertion is true; Sharabhraj's coins and later dynasty plates mark a clear shift to Sanskrit. The reason is also correct, as earlier inscriptions (like the Satavahana Gunji rock edict) were predominantly in Prakrit.","कथन सत्य है; शरभराज के सिक्के और बाद के राजवंश के ताम्रपत्र संस्कृत की ओर एक स्पष्ट बदलाव को चिह्नित करते हैं। कारण भी सही है, क्योंकि पहले के शिलालेख (जैसे सातवाहन गुंजी प्रस्तर अभिलेख) मुख्य रूप से प्राकृत में थे।"
"Arrange the later rulers of the Sharabhpuriya dynasty in their correct chronological succession:\n\n1. Pravararaj II\n2. Jayaraj\n3. Pravararaj I\n4. Sudevaraj\n\nChoose the correct code:","शरभपुरीय वंश के बाद के शासकों को उनके सही कालानुक्रमिक उत्तराधिकार में व्यवस्थित करें:\n\n1. प्रवरराज द्वितीय\n2. जयराज\n3. प्रवरराज प्रथम\n4. सुदेवराज\n\nसही कूट चुनें:","2, 4, 3, 1","2, 4, 3, 1","2, 3, 4, 1","2, 3, 4, 1","4, 2, 1, 3","4, 2, 1, 3","2, 4, 1, 3","2, 4, 1, 3","1","Jayaraj was succeeded by his eldest son Sudevaraj. After Sudevaraj, his younger brother Pravararaj I ruled the partitioned southern territory. Finally, Sudevaraj's son Pravararaj II briefly ruled before being killed by Indrabal.","जयराज के बाद उनके सबसे बड़े पुत्र सुदेवराज ने गद्दी संभाली। सुदेवराज के बाद, उनके छोटे भाई प्रवरराज प्रथम ने विभाजित दक्षिणी क्षेत्र पर शासन किया। अंततः, सुदेवराज के पुत्र प्रवरराज द्वितीय ने इंद्रबल द्वारा मारे जाने से पहले कुछ समय तक शासन किया।"
"According to historical research by Pt. Lochan Prasad Pandey, the Sharabhpuriya king Jayaraj founded a new town on the banks of the Shivnath river. Which modern city is this?","पं. लोचन प्रसाद पांडेय के ऐतिहासिक शोध के अनुसार, शरभपुरीय राजा जयराज ने शिवनाथ नदी के तट पर एक नया शहर बसाया था। यह आधुनिक शहर कौन सा है?","Sirpur","सिरपुर","Malhar","मल्हार","Durg","दुर्ग","Rajim","राजिम","3","Pt. Lochan Prasad Pandey posited that King Jayaraj (also known from the Kauatal plate as Durgaraj) founded the city of Durg along the Shivnath river, a theory supported by his alternate nomenclature.","पं. लोचन प्रसाद पांडेय ने प्रतिपादित किया कि राजा जयराज (जिन्हें कौआताल ताम्रपत्र से दुर्गराज के रूप में भी जाना जाता है) ने शिवनाथ नदी के किनारे दुर्ग शहर की स्थापना की, एक सिद्धांत जो उनके वैकल्पिक नामकरण द्वारा समर्थित है।"
"Regarding the origins of the Sharabhpuriya dynasty, historians generally agree that before establishing their independent sovereign rule, they served as loyal feudatories (Samantas) to which major empire?","शरभपुरीय वंश की उत्पत्ति के संबंध में, इतिहासकार आम तौर पर सहमत हैं कि अपना स्वतंत्र संप्रभु शासन स्थापित करने से पहले, उन्होंने किस प्रमुख साम्राज्य के वफादार सामंतों के रूप में काम किया था?","The Imperial Guptas","शाही गुप्त","The Vakataka Dynasty","वाकाटक वंश","The Nala Dynasty","नल वंश","The Satavahanas","सातवाहन","2","Historical consensus suggests that the Sharabhpuriyas were local inhabitants who initially served as feudatories to the Vakatakas (specifically Pravarasena). Taking advantage of the Vakatakas' decline, Sharabhraj declared independence.","ऐतिहासिक सर्वसम्मति से पता चलता है कि शरभपुरीय स्थानीय निवासी थे जिन्होंने शुरू में वाकाटकों (विशेष रूप से प्रवरसेन) के सामंतों के रूप में कार्य किया था। वाकाटकों के पतन का लाभ उठाते हुए, शरभराज ने स्वतंत्रता की घोषणा की।"
"Which Sharabhpuriya king famously donated the 'Kuntarpadra' village, located in the Purva Rashtra, to Dikshitam Agnichandra Swami (son of Rigvedi Vipra Durgaswami)?","किस शरभपुरीय राजा ने पूर्व राष्ट्र में स्थित 'कुंतरपद्र' गाँव को दीक्षितम अग्निचन्द्र स्वामी (ऋग्वेदी विप्र दुर्गस्वामी के पुत्र) को प्रसिद्ध रूप से दान में दिया था?","Prasannamatra","प्रसन्नमात्र","Pravararaj I","प्रवरराज प्रथम","Sudevaraj","सुदेवराज","Jayaraj","जयराज","3","According to specific epigraphical records, it was Sudevaraj who got the copper plate engraved to officially donate the Kuntarpadra village in Purva Rashtra to the Brahmin Agnichandra Swami.","विशिष्ट पुरालेखीय अभिलेखों के अनुसार, यह सुदेवराज ही था जिसने पूर्व राष्ट्र में कुंतरपद्र गाँव को आधिकारिक तौर पर ब्राह्मण अग्निचन्द्र स्वामी को दान करने के लिए ताम्रपत्र उत्कीर्ण करवाया था।"
