Quiz Title (English): Chhattisgarh Current Affairs (January 2026) Part-2
Quiz Title (Hindi): छत्तीसगढ़ करेंट अफेयर्स (जनवरी 2026) भाग-2
Quiz Description (English): This is Part 2 of the master quiz covering Chhattisgarh's critical current affairs for January 2026. Designed for CGPSC Prelims, it meticulously tests candidates on recent schemes, archaeological discoveries, sporting events, and administrative updates.
Quiz Description (Hindi): यह मास्टर क्विज़ जनवरी 2026 के लिए छत्तीसगढ़ के महत्वपूर्ण करेंट अफेयर्स को कवर करने वाला भाग 2 है। सीजीपीएससी प्रारंभिक परीक्षा के लिए डिज़ाइन किया गया यह सेट हालिया योजनाओं, पुरातात्विक खोजों, खेल आयोजनों और प्रशासनिक अपडेट पर उम्मीदवारों का परीक्षण करता है।

"Q(EN)","Q(HI)","OptA(EN)","OptA(HI)","OptB(EN)","OptB(HI)","OptC(EN)","OptC(HI)","OptD(EN)","OptD(HI)","Correct(1-4)","Exp(EN)","Exp(HI)"
"Which district's '5% Water Conservation Model' was highly praised nationally and subsequently declared as a National Water Policy model?","किस जिले के '5% जल संरक्षण मॉडल' की राष्ट्रीय स्तर पर अत्यधिक प्रशंसा की गई और बाद में इसे राष्ट्रीय जल नीति मॉडल के रूप में घोषित किया गया?","Korea","कोरिया","Jashpur","जशपुर","Dhamtari","धमतरी","Balod","बालोद",1,"Korea district's unique model, where farmers dedicate 5% of their agricultural land to dig water collection pits for rain harvesting, was praised as a national example for water conservation.","कोरिया जिले का अनूठा मॉडल, जहां किसान अपनी कृषि भूमि का 5% हिस्सा वर्षा जल संचयन के लिए गड्ढे खोदने के लिए समर्पित करते हैं, जल संरक्षण के लिए एक राष्ट्रीय उदाहरण के रूप में सराहा गया।"
"Consider the following statements regarding the Mahanadi River Boat Championship 2026:\n\n1. It was organized at the Gangrel Dam in Dhamtari district.\n2. Roman Nishad and Jitu Nishad secured the first position in this championship.\n\nChoose the correct answer:","महानदी रिवर बोट चैंपियनशिप 2026 के संबंध में निम्नलिखित कथनों पर विचार करें:\n\n1. इसका आयोजन धमतरी जिले के गंगरेल बांध में किया गया था।\n2. इस चैंपियनशिप में रोमन निषाद और जीतू निषाद ने प्रथम स्थान प्राप्त किया।\n\nसही उत्तर चुनें:","Only 1 is correct","केवल 1 सही है","Only 2 is correct","केवल 2 सही है","Both 1 and 2 are correct","1 और 2 दोनों सही हैं","Neither 1 nor 2 is correct","न तो 1 और न ही 2 सही है",3,"Both statements are factually correct. The Mahanadi River Boat Championship was successfully held at Gangrel Dam (Dhamtari), and the team of Roman Nishad and Jitu Nishad won the first prize.","दोनों कथन तथ्यात्मक रूप से सही हैं। महानदी रिवर बोट चैंपियनशिप सफलतापूर्वक गंगरेल बांध (धमतरी) में आयोजित की गई थी, और रोमन निषाद तथा जीतू निषाद की टीम ने प्रथम पुरस्कार जीता।"
"Chhattisgarh's first 'Honeybee Corridor' (Madhumakhi Corridor) is being developed along which major highway route to promote apiculture?","मधुमक्खी पालन को बढ़ावा देने के लिए छत्तीसगढ़ का पहला 'मधुमक्खी कॉरिडोर' (Honeybee Corridor) किस प्रमुख राजमार्ग मार्ग पर विकसित किया जा रहा है?","NH-30 (Raipur-Dhamtari Route)","NH-30 (रायपुर-धमतरी मार्ग)","NH-130 (Katghora-Pathrapali Route)","NH-130 (कटघोरा-पथरापाली मार्ग)","NH-53 (Arang-Saraipali Route)","NH-53 (आरंग-सरायपाली मार्ग)","NH-130D (Kondagaon-Narayanpur Route)","NH-130D (कोंडागांव-नारायणपुर मार्ग)",3,"The state's first Honeybee Corridor is proposed and being developed along the NH-53 Arang-Saraipali route to boost honey production and support farmers.","शहद उत्पादन को बढ़ावा देने और किसानों का समर्थन करने के लिए राज्य का पहला मधुमक्खी कॉरिडोर NH-53 आरंग-सरायपाली मार्ग के किनारे प्रस्तावित और विकसित किया जा रहा है।"
"What was the official theme of the 'Bastar Heritage Marathon 2026' organized from Lal Bagh Maidan in Jagdalpur?","जगदलपुर के लाल बाग मैदान से आयोजित 'बस्तर हेरिटेज मैराथन 2026' का आधिकारिक विषय (थीम) क्या था?","Bastar for Culture","बस्तर फॉर कल्चर","Green Bastar, Clean Bastar","ग्रीन बस्तर, क्लीन बस्तर","Run for Bastar, Run for Culture","रन फॉर बस्तर, रन फॉर कल्चर","Heritage Run 2026","हेरिटेज रन 2026",3,"The Bastar Heritage Marathon 2026 was organized with the central theme 'Run for Bastar, Run for Culture' to promote local tourism and cultural pride.","बस्तर हेरिटेज मैराथन 2026 का आयोजन स्थानीय पर्यटन और सांस्कृतिक गौरव को बढ़ावा देने के लिए 'रन फॉर बस्तर, रन फॉर कल्चर' मुख्य विषय के साथ किया गया था।"
"Consider the following statements regarding the newly formed standing committee of the Chhattisgarh State Wildlife Board (approved in February 2026):\n\n1. It was approved during the 16th meeting of the State Forest Board chaired by the Chief Minister.\n2. The Chief Minister acts as the ex-officio chairman of this standing committee.\n3. The committee comprises 11 other members besides the chairman to expedite wildlife management clearances.\n\nChoose the correct answer:","छत्तीसगढ़ राज्य वन्यजीव बोर्ड की नवगठित स्थायी समिति (फरवरी 2026 में स्वीकृत) के संबंध में निम्नलिखित कथनों पर विचार करें:\n\n1. इसे मुख्यमंत्री की अध्यक्षता में राज्य वन बोर्ड की 16वीं बैठक के दौरान मंजूरी दी गई।\n2. मुख्यमंत्री इस स्थायी समिति के पदेन अध्यक्ष के रूप में कार्य करते हैं।\n3. वन्यजीव प्रबंधन मंजूरी में तेजी लाने के लिए समिति में अध्यक्ष के अलावा 11 अन्य सदस्य शामिल हैं।\n\nसही उत्तर चुनें:","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3",3,"Statements 1 and 3 are correct. Statement 2 is wrong because the ex-officio chairman of the standing committee is the Forest and Climate Change Minister (Kedar Kashyap), not the Chief Minister (though the CM chairs the main board).","कथन 1 और 3 सही हैं। कथन 2 गलत है क्योंकि स्थायी समिति के पदेन अध्यक्ष वन एवं जलवायु परिवर्तन मंत्री (केदार कश्यप) होते हैं, न कि मुख्यमंत्री (हालांकि सीएम मुख्य बोर्ड की अध्यक्षता करते हैं)।"
"Assertion (A): The 'Mukhyamantri Kanya Vivah Yojana' event held on 10th February 2026 in Raipur entered the Golden Book of World Records.\n\nReason (R): It facilitated the mass wedding of nearly 3,300 couples simultaneously, providing each newlywed couple with a financial assistance of ₹35,000.\n\nCodes:","कथन (A): 10 फरवरी 2026 को रायपुर में आयोजित 'मुख्यमंत्री कन्या विवाह योजना' कार्यक्रम ने गोल्डन बुक ऑफ वर्ल्ड रिकॉर्ड्स में प्रवेश किया।\n\nकारण (R): इसने एक साथ लगभग 3,300 जोड़ों की सामूहिक शादी की सुविधा प्रदान की, जिसमें प्रत्येक नवविवाहित जोड़े को ₹35,000 की वित्तीय सहायता प्रदान की गई।\n\nकूट:","Both A and R are true and R is the correct explanation of A","A और R दोनों सत्य हैं और R, A की सही व्याख्या है","Both A and R are true but R is not the correct explanation of A","A और R दोनों सत्य हैं लेकिन R, A की सही व्याख्या नहीं है","A is true but R is false","A सत्य है लेकिन R असत्य है","A is false but R is true","A असत्य है लेकिन R सत्य है",1,"Both A and R are correct, and R explains A. The mass wedding event held at Science College Ground, Raipur, set a world record by marrying roughly 3,300 couples at once, giving them ₹35,000 each.","A और R दोनों सही हैं, और R, A की व्याख्या करता है। रायपुर के साइंस कॉलेज मैदान में आयोजित सामूहिक विवाह कार्यक्रम ने एक साथ लगभग 3,300 जोड़ों की शादी कराकर विश्व रिकॉर्ड बनाया, जिसमें प्रत्येक को ₹35,000 दिए गए।"
"The 'Kuposhan Mukt Abhiyan' (Malnutrition Free Campaign), officially launched on 10th February 2026, is initially being implemented as a pilot project covering 8 districts exclusively from which administrative divisions?","10 फरवरी 2026 को आधिकारिक रूप से शुरू किया गया 'कुपोषण मुक्त अभियान' (Malnutrition Free Campaign) शुरू में एक पायलट प्रोजेक्ट के रूप में विशेष रूप से किन प्रशासनिक संभागों के 8 जिलों को कवर करते हुए लागू किया जा रहा है?","Raipur and Durg","रायपुर और दुर्ग","Bilaspur and Surguja","बिलासपुर और सरगुजा","Bastar and Surguja","बस्तर और सरगुजा","Bastar and Raipur","बस्तर और रायपुर",3,"The pilot project of the Kuposhan Mukt Abhiyan targets 8 districts selected exclusively from the Bastar and Surguja divisions to combat malnutrition at the grassroots.","कुपोषण मुक्त अभियान का पायलट प्रोजेक्ट जमीनी स्तर पर कुपोषण से निपटने के लिए विशेष रूप से बस्तर और सरगुजा संभागों से चुने गए 8 जिलों को लक्षित करता है।"
"Under the PRASAD scheme, a major tourist facility center is being developed for Maa Bamleshwari Temple in Dongargarh. What specific architectural shape is being utilized for the construction of this corridor spread over 9.5 acres?","प्रसाद (PRASAD) योजना के तहत, डोंगरगढ़ में मां बमलेश्वरी मंदिर के लिए एक प्रमुख पर्यटक सुविधा केंद्र विकसित किया जा रहा है। 9.5 एकड़ में फैले इस कॉरिडोर के निर्माण के लिए किस विशिष्ट स्थापत्य आकार का उपयोग किया जा रहा है?","Omkara Shape","ओंकार आकार","Swastika Shape","स्वास्तिक आकार","Sri Yantra Shape","श्री यंत्र आकार","Lotus Shape","कमल आकार",3,"Under the PRASAD scheme, a tourist facility center spanning 9.5 acres is being constructed at Dongargarh specifically in the shape of a 'Sri Yantra' with a budget of ₹48.43 crore.","प्रसाद योजना के तहत, डोंगरगढ़ में विशेष रूप से 'श्री यंत्र' के आकार में 9.5 एकड़ में फैला एक पर्यटक सुविधा केंद्र ₹48.43 करोड़ के बजट के साथ बनाया जा रहा है।"
"To promote the cultivation and processing of Foxnut, the Central Government's 'Makhana Development Scheme' has been implemented in four specific districts of Chhattisgarh. Which of the following districts is NOT included in this scheme?","मखाना की खेती और प्रसंस्करण को बढ़ावा देने के लिए, केंद्र सरकार की 'मखाना विकास योजना' को छत्तीसगढ़ के चार विशिष्ट जिलों में लागू किया गया है। निम्नलिखित में से कौन सा जिला इस योजना में शामिल नहीं है?","Dhamtari","धमतरी","Balod","बालोद","Kanker","कांकेर","Gariaband","गरियाबंद",3,"The Makhana Development Scheme is initially implemented in four districts: Dhamtari, Balod, Mahasamund, and Gariaband. Kanker is not part of this scheme.","मखाना विकास योजना शुरू में चार जिलों में लागू की गई है: धमतरी, बालोद, महासमुंद और गरियाबंद। कांकेर इस योजना का हिस्सा नहीं है।"
"Assertion (A): Kopra Reservoir in Bilaspur has been designated as Chhattisgarh's first and India's 96th Ramsar site.\n\nReason (R): It earned this status because it serves as a critical wintering ground for the recently discovered rare 'Painted Leopard Gecko'.\n\nCodes:","कथन (A): बिलासपुर के कोपरा जलाशय को छत्तीसगढ़ का पहला और भारत का 96वां रामसर साइट नामित किया गया है।\n\nकारण (R): इसने यह दर्जा इसलिए अर्जित किया क्योंकि यह हाल ही में खोजी गई दुर्लभ 'पेंटेड लेपर्ड गैको' (Painted Leopard Gecko) छिपकली के लिए एक महत्वपूर्ण शीतकालीन मैदान के रूप में कार्य करता है।\n\nकूट:","Both A and R are true and R is the correct explanation of A","A और R दोनों सत्य हैं और R, A की सही व्याख्या है","Both A and R are true but R is not the correct explanation of A","A और R दोनों सत्य हैं लेकिन R, A की सही व्याख्या नहीं है","A is true but R is false","A सत्य है लेकिन R असत्य है","A is false but R is true","A असत्य है लेकिन R सत्य है",3,"Assertion A is true (Kopra is the 1st Ramsar site of CG and 96th of India). Reason R is false because the Painted Leopard Gecko was found at Dilmili railway station in Bastar, not at Kopra Reservoir.","कथन A सत्य है (कोपरा छ.ग. का पहला और भारत का 96वां रामसर स्थल है)। कारण R असत्य है क्योंकि पेंटेड लेपर्ड गैको छिपकली बस्तर के डिलमिली रेलवे स्टेशन पर पाई गई थी, न कि कोपरा जलाशय में।"
"Modeled after the Delhi NCR, the Chhattisgarh government is integrating certain cities to form the State Capital Region (SCR). Which cities are officially part of this integration?","दिल्ली NCR की तर्ज पर, छत्तीसगढ़ सरकार राज्य राजधानी क्षेत्र (SCR) बनाने के लिए कुछ शहरों को एकीकृत कर रही है। कौन से शहर आधिकारिक तौर पर इस एकीकरण का हिस्सा हैं?","Raipur, Durg, and Rajnandgaon","रायपुर, दुर्ग और राजनांदगांव","Raipur, Bilaspur, and Durg","रायपुर, बिलासपुर और दुर्ग","Raipur, Nawa Raipur, and Dhamtari","रायपुर, नवा रायपुर और धमतरी","Raipur, Mahasamund, and Durg","रायपुर, महासमुंद और दुर्ग",1,"The State Capital Region (SCR) is being formed by integrating Raipur, Durg, and Rajnandgaon. The Chief Minister will serve as the chairman of its governing board.","राज्य राजधानी क्षेत्र (SCR) का गठन रायपुर, दुर्ग और राजनांदगांव को एकीकृत करके किया जा रहा है। मुख्यमंत्री इसके संचालक मंडल के अध्यक्ष के रूप में कार्य करेंगे।"
"The AI application named 'Kartavya', developed by Anurag and Aastha Manik of Raipur, which won first place at the India AI Impact Summit 2026, is specifically designed to detect what?","रायपुर के अनुराग और आस्था मणिक द्वारा विकसित 'कर्तव्य' (Kartavya) नामक AI एप्लिकेशन, जिसने इंडिया AI इम्पैक्ट समिट 2026 में प्रथम स्थान प्राप्त किया, विशेष रूप से किस चीज का पता लगाने के लिए डिज़ाइन किया गया है?","Illegal wildlife poaching activities","अवैध वन्यजीव शिकार गतिविधियों","Deepfake scams and synthetic voice cloning","डीपफेक (Deepfake) घोटाले और सिंथेटिक वॉयस क्लोनिंग","Real-time crop disease spread","रीयल-टाइम फसल रोग प्रसार","Financial fraud in banking APIs","बैंकिंग एपीआई (APIs) में वित्तीय धोखाधड़ी",2,"The 'Kartavya' AI app accurately differentiates between real and synthetic human voices, protecting users from Deepfake scams, earning it the top spot at the India AI Impact Summit 2026.","'कर्तव्य' AI ऐप वास्तविक और सिंथेटिक मानवीय आवाज़ों के बीच सटीक रूप से अंतर करता है, जो उपयोगकर्ताओं को डीपफेक घोटालों से बचाता है, जिसके कारण इसे इंडिया AI इम्पैक्ट समिट 2026 में शीर्ष स्थान प्राप्त हुआ।"
"Assertion (A): Chhattisgarh's first 'Astro Park' is proposed to be established in Bhaisa village of Surajpur district.\n\nReason (R): Bhaisa village is uniquely situated at the exact geographical intersection of the Tropic of Cancer and the Indian Standard Time (IST) meridian.\n\nCodes:","कथन (A): छत्तीसगढ़ का पहला 'एस्ट्रो पार्क' (Astro Park) सूरजपुर जिले के भैंसा गांव में स्थापित करने का प्रस्ताव है।\n\nकारण (R): भैंसा गांव विशिष्ट रूप से कर्क रेखा और भारतीय मानक समय (IST) मध्याह्न रेखा के सटीक भौगोलिक चौराहे (कटाव बिंदु) पर स्थित है।\n\nकूट:","Both A and R are true and R is the correct explanation of A","A और R दोनों सत्य हैं और R, A की सही व्याख्या है","Both A and R are true but R is not the correct explanation of A","A और R दोनों सत्य हैं लेकिन R, A की सही व्याख्या नहीं है","A is true but R is false","A सत्य है लेकिन R असत्य है","A is false but R is true","A असत्य है लेकिन R सत्य है",1,"Both A and R are true. Bhaisa village in Surajpur is the unique geographical point where the Tropic of Cancer crosses the IST line, making it the perfect location for the proposed Astro Park.","A और R दोनों सत्य हैं। सूरजपुर में भैंसा गांव वह अद्वितीय भौगोलिक बिंदु है जहां कर्क रेखा IST रेखा को पार करती है, जो इसे प्रस्तावित एस्ट्रो पार्क के लिए एकदम सही स्थान बनाता है।"
"In early 2026, the Raipur Police launched a specialized campaign named 'Operation Nishchay'. What is the primary objective of this operation?","2026 की शुरुआत में, रायपुर पुलिस ने 'ऑपरेशन निश्चय' (Operation Nishchay) नामक एक विशेष अभियान शुरू किया। इस ऑपरेशन का प्राथमिक उद्देश्य क्या है?","To crack down on illegal drug trade and narcotics","अवैध मादक पदार्थों के व्यापार और नशीले पदार्थों पर नकेल कसना","To trace and rescue missing children","लापता बच्चों का पता लगाना और उन्हें बचाना","To eliminate illegal sand mining mafia","अवैध रेत खनन माफिया को खत्म करना","To enhance cyber security awareness among students","छात्रों के बीच साइबर सुरक्षा जागरूकता बढ़ाना",1,"Operation Nishchay was specifically launched by the Raipur Police to take strict action against illegal drug trafficking and the narcotics trade in the capital.","ऑपरेशन निश्चय विशेष रूप से रायपुर पुलिस द्वारा राजधानी में अवैध मादक पदार्थों की तस्करी और नशीले पदार्थों के व्यापार के खिलाफ सख्त कार्रवाई करने के लिए शुरू किया गया था।"
