Quiz Title (English)
Prominent Personalities & Women in the Freedom Struggle

Quiz Title (Hindi)
स्वतंत्रता संग्राम में प्रमुख व्यक्तित्व और महिलाएं

Quiz Description (English)
Assess your knowledge of the iconic freedom fighters, social reformers, and women leaders of Chhattisgarh. This quiz tests crucial facts about Minimata, Dr. Radhabai, Thakur Pyarelal, Madhavrao Sapre, and other luminaries who shaped the region's history.

Quiz Description (Hindi)
छत्तीसगढ़ के प्रतिष्ठित स्वतंत्रता सेनानियों, समाज सुधारकों और महिला नेताओं के बारे में अपने ज्ञान का आकलन करें। यह क्विज़ मिनीमाता, डॉ. राधाबाई, ठाकुर प्यारेलाल, माधवराव सप्रे और क्षेत्र के इतिहास को आकार देने वाली अन्य महान हस्तियों से जुड़े महत्वपूर्ण तथ्यों का परीक्षण करता है।

"Q(EN)","Q(HI)","OptA(EN)","OptA(HI)","OptB(EN)","OptB(HI)","OptC(EN)","OptC(HI)","OptD(EN)","OptD(HI)","Correct(1-4)","Exp(EN)","Exp(HI)"
"Which prominent freedom fighter and cooperative leader from Chhattisgarh established the 'Hindu Anathalaya' (Hindu Orphanage) in Dhamtari in 1935?","छत्तीसगढ़ के किस प्रमुख स्वतंत्रता सेनानी और सहकारी नेता ने 1935 में धमतरी में 'हिंदू अनाथालय' की स्थापना की थी?","Narayanrao Meghawale","नारायणराव मेघावाले","Babu Chhotelal Shrivastava","बाबू छोटेलाल श्रीवास्तव","Nathuji Jagtap","नत्थूजी जगताप","Pt. Sundarlal Sharma","पं. सुंदरलाल शर्मा",3,"Nathuji Jagtap, born in Dhamtari, was a key freedom fighter who established the Krishi Sahakari Bank in 1914 and later the 'Hindu Anathalaya' in 1935.","धमतरी में जन्मे नत्थूजी जगताप एक प्रमुख स्वतंत्रता सेनानी थे जिन्होंने 1914 में कृषि सहकारी बैंक और बाद में 1935 में 'हिंदू अनाथालय' की स्थापना की थी।"
"Consider the following statements about Ghanshyam Singh Gupta:\n\n1. He was affectionately given the title 'Vidhan Purush'.\n\n2. He served as the President (Speaker) of the Central Provinces Legislative Assembly continuously from 1937 to 1952.\n\n3. He established the 'Arya Kanya Vidyalaya' in Durg.\n\nWhich of the statements are correct?","घनश्याम सिंह गुप्त के बारे में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. उन्हें स्नेहपूर्वक 'विधान पुरुष' की उपाधि दी गई थी।\n\n2. उन्होंने 1937 से 1952 तक लगातार मध्य प्रांत विधान सभा के अध्यक्ष (स्पीकर) के रूप में कार्य किया।\n\n3. उन्होंने दुर्ग में 'आर्य कन्या विद्यालय' की स्थापना की।\n\nकौन से कथन सही हैं?","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3",4,"All statements are correct. Born in Durg (1885), Ghanshyam Singh Gupta was a towering political figure known as 'Vidhan Purush' and a pioneer of education in Durg.","सभी कथन सही हैं। दुर्ग (1885) में जन्मे, घनश्याम सिंह गुप्त एक कद्दावर राजनीतिक व्यक्ति थे जिन्हें 'विधान पुरुष' के रूप में जाना जाता था और वे दुर्ग में शिक्षा के प्रणेता थे।"
"Who among the following personalities from Chhattisgarh was nominated to serve as a member of the Viceroy's Executive Council in Delhi in 1942?","निम्नलिखित में से छत्तीसगढ़ के किस व्यक्तित्व को 1942 में दिल्ली में वायसराय की कार्यकारी परिषद के सदस्य के रूप में कार्य करने के लिए नामित किया गया था?","Pt. Ravishankar Shukla","पं. रविशंकर शुक्ल","Ghanshyam Singh Gupta","घनश्याम सिंह गुप्त","E. Raghavendra Rao","ई. राघवेंद्र राव","Barrister Chhedilal","बैरिस्टर छेदीलाल",3,"Dr. E. Raghavendra Rao was appointed to the Viceroy's Executive Council in 1942, reflecting his significant administrative stature during the late British era.","डॉ. ई. राघवेंद्र राव को 1942 में वायसराय की कार्यकारी परिषद में नियुक्त किया गया था, जो अंतिम ब्रिटिश काल के दौरान उनके महत्वपूर्ण प्रशासनिक कद को दर्शाता है।"
"In the history of Maratha rule in Chhattisgarh, which brave woman took direct control of the administration from 1787 to 1801 A.D. following the death of her husband, Bimbaji Bhonsle?","छत्तीसगढ़ में मराठा शासन के इतिहास में, किस बहादुर महिला ने अपने पति बिंबाजी भोंसले की मृत्यु के बाद 1787 से 1801 ई. तक सीधे प्रशासन को अपने नियंत्रण में ले लिया था?","Uma Bai","उमा बाई","Rama Bai","रमा बाई","Anandi Bai","आनंदी बाई","Radhabai","राधाबाई",3,"Anandi Bai, the wife of Bimbaji Bhonsle, boldly took control of the administration in Chhattisgarh from 1787 to 1801 after his death, often conflicting with Subedar Mahipat Rao.","बिंबाजी भोंसले की पत्नी आनंदी बाई ने उनकी मृत्यु के बाद 1787 से 1801 तक साहसपूर्वक छत्तीसगढ़ में प्रशासन पर नियंत्रण कर लिया, जिनका सूबेदार महीपत राव से अक्सर टकराव होता था।"
"During the Non-Cooperation Movement in 1921, who successfully organized a massive 'Khadi Exhibition' at Ravanbhata in Raipur to promote Swadeshi goods?","1921 में असहयोग आंदोलन के दौरान, स्वदेशी वस्तुओं को बढ़ावा देने के लिए रायपुर के रावणभाटा में एक विशाल 'खादी प्रदर्शनी' का सफलतापूर्वक आयोजन किसने किया था?","Smt. Radhabai","श्रीमती राधाबाई","Mrs. Anjum Begum","श्रीमती अंजुम बेगम","Minimata","मिनीमाता","Subhadra Kumari Chauhan","सुभद्रा कुमारी चौहान",2,"Mrs. Anjum Begum played a stellar role during the Non-Cooperation Movement by organizing a major Khadi exhibition at Ravanbhata, Raipur, in 1921.","श्रीमती अंजुम बेगम ने 1921 में रावणभाटा, रायपुर में एक प्रमुख खादी प्रदर्शनी का आयोजन करके असहयोग आंदोलन के दौरान एक शानदार भूमिका निभाई।"
"Match the following eminent freedom fighters with the organizations/institutions they founded:\n\nList-I\n(a) Thakur Pyarelal Singh\n(b) Dr. Khoobchand Baghel\n(c) Ramprasad Deshmukh\n(d) Nathuji Jagtap\n\nList-II\n(i) Chhattisgarh Bhratra Sangh (1967)\n(ii) Bhoomi Vikas Bank Durg (1935)\n(iii) Krishi Sahakari Bank Dhamtari (1914)\n(iv) Saraswati Pustakalaya (1909)\n\nCodes:","निम्नलिखित प्रख्यात स्वतंत्रता सेनानियों को उनके द्वारा स्थापित संगठनों/संस्थानों से सुमेलित कीजिए:\n\nसूची-I\n(a) ठाकुर प्यारेलाल सिंह\n(b) डॉ. खूबचंद बघेल\n(c) रामप्रसाद देशमुख\n(d) नत्थूजी जगताप\n\nसूची-II\n(i) छत्तीसगढ़ भ्रातृत्व संघ (1967)\n(ii) भूमि विकास बैंक दुर्ग (1935)\n(iii) कृषि सहकारी बैंक धमतरी (1914)\n(iv) सरस्वती पुस्तकालय (1909)\n\nकूट:","a-iv, b-i, c-ii, d-iii","a-iv, b-i, c-ii, d-iii","a-iv, b-ii, c-i, d-iii","a-iv, b-ii, c-i, d-iii","a-i, b-ii, c-iii, d-iv","a-i, b-ii, c-iii, d-iv","a-ii, b-i, c-iv, d-iii","a-ii, b-i, c-iv, d-iii",1,"Thakur Pyarelal (Saraswati Pustakalaya), Khoobchand Baghel (Bhratra Sangh), Ramprasad Deshmukh (Bhoomi Vikas Bank), and Nathuji Jagtap (Krishi Sahakari Bank).","ठाकुर प्यारेलाल (सरस्वती पुस्तकालय), खूबचंद बघेल (भ्रातृत्व संघ), रामप्रसाद देशमुख (भूमि विकास बैंक), और नत्थूजी जगताप (कृषि सहकारी बैंक)।"
"Who among the following is recognized as the pioneer of the cooperative movement in Durg district and served as the President of the 'Bhoomi Vikas Bank' established in 1935?","निम्नलिखित में से किसे दुर्ग जिले में सहकारी आंदोलन के प्रणेता के रूप में मान्यता प्राप्त है और उन्होंने 1935 में स्थापित 'भूमि विकास बैंक' के अध्यक्ष के रूप में कार्य किया?","Ghanshyam Singh Gupta","घनश्याम सिंह गुप्त","Ramprasad Deshmukh","रामप्रसाद देशमुख","Ratnakar Jha","रत्नाकर झा","Mohanlal Bakliwal","मोहनलाल बाकलीवाल",2,"Ramprasad Deshmukh (born 1878 in Durg) was a leading figure in the cooperative movement in Durg and spearheaded the establishment of the Bhoomi Vikas Bank in 1935.","रामप्रसाद देशमुख (जन्म 1878 दुर्ग में) दुर्ग में सहकारी आंदोलन के एक प्रमुख व्यक्ति थे और उन्होंने 1935 में भूमि विकास बैंक की स्थापना का नेतृत्व किया था।"
"Consider the following statements regarding Pt. Ravishankar Shukla:\n\n1. He established the 'Kanyakubj Sabha' in Raipur in the year 1912.\n\n2. He started the publication of the Hindi weekly 'Mahakoshal' from Nagpur in 1935.\n\n3. He was completely detached from the Individual Satyagraha (1940) and did not participate in it.\n\nWhich of the statements given above are correct?","पं. रविशंकर शुक्ल के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. उन्होंने वर्ष 1912 में रायपुर में 'कान्यकुब्ज सभा' की स्थापना की।\n\n2. उन्होंने 1935 में नागपुर से हिंदी साप्ताहिक 'महाकौशल' का प्रकाशन शुरू किया।\n\n3. वह व्यक्तिगत सत्याग्रह (1940) से पूरी तरह से अलग थे और उन्होंने इसमें भाग नहीं लिया था।\n\nउपरोक्त में से कौन से कथन सही हैं?","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3",1,"Statements 1 and 2 are true. Statement 3 is false because Pt. Ravishankar Shukla was the FIRST Individual Satyagrahi of Chhattisgarh, actively participating in 1940.","कथन 1 और 2 सत्य हैं। कथन 3 गलत है क्योंकि पं. रविशंकर शुक्ल छत्तीसगढ़ के प्रथम व्यक्तिगत सत्याग्रही थे, जिन्होंने 1940 में सक्रिय रूप से भाग लिया था।"
"In 1930, Babu Chhotelal Shrivastava innovatively opened an 'Udyog Mandir' (Industry Temple) inside which specific institution in Raipur to train Satyagrahis?","1930 में, बाबू छोटेलाल श्रीवास्तव ने सत्याग्रहियों को प्रशिक्षित करने के लिए अभिनव रूप से रायपुर में किस विशिष्ट संस्थान के अंदर 'उद्योग मंदिर' खोला था?","Anand Samaj Library","आनंद समाज वाचनालय","Chhattisgarh College","छत्तीसगढ़ महाविद्यालय","Hindu School","हिंदू स्कूल","St. Paul's School","सेंट पॉल स्कूल",3,"Babu Chhotelal Shrivastava opened an 'Udyog Mandir' specifically inside the Hindu School in Raipur in 1930 to covertly and systematically train Satyagrahis.","बाबू छोटेलाल श्रीवास्तव ने 1930 में विशेष रूप से रायपुर के हिंदू स्कूल के अंदर सत्याग्रहियों को गुप्त रूप से और व्यवस्थित ढंग से प्रशिक्षित करने के लिए 'उद्योग मंदिर' खोला था।"
"Which prominent freedom fighter, born in Dhamtari in 1883, successfully organized the 'Ganesh Utsav' locally in 1911 to awaken national consciousness in the region?","1883 में धमतरी में जन्मे किस प्रमुख स्वतंत्रता सेनानी ने क्षेत्र में राष्ट्रीय चेतना जगाने के लिए 1911 में स्थानीय स्तर पर 'गणेश उत्सव' का सफलतापूर्वक आयोजन किया था?","Pt. Sundarlal Sharma","पं. सुंदरलाल शर्मा","Babu Chhotelal Shrivastava","बाबू छोटेलाल श्रीवास्तव","Narayanrao Meghawale","नारायणराव मेघावाले","Nathuji Jagtap","नत्थूजी जगताप",3,"Narayanrao Meghawale, born in Dhamtari, pioneered the local Ganesh Utsav in 1911, inspired by Bal Gangadhar Tilak, to politically awaken the masses.","धमतरी में जन्मे नारायणराव मेघावाले ने बाल गंगाधर तिलक से प्रेरित होकर जनता को राजनीतिक रूप से जगाने के लिए 1911 में स्थानीय गणेश उत्सव की शुरुआत की थी।"
"Assertion (A): Yati Yatan Lal established the Vivekanand Ashram in Mahasamund.\n\nReason (R): He was deeply influenced by the violent revolutionary ideologies of Bhagat ব্যক্ত Singh and trained youths in armed rebellion.\n\nCodes:","कथन (A): यति यतन लाल ने महासमुंद में विवेकानंद आश्रम की स्थापना की।\n\nकारण (R): वह भगत सिंह की हिंसक क्रांतिकारी विचारधाराओं से गहराई से प्रभावित थे और उन्होंने युवाओं को सशस्त्र विद्रोह में प्रशिक्षित किया।\n\nकूट:","Both A and R are true and R explains A","A और R दोनों सही हैं और R, A की सही व्याख्या करता है","Both A and R are true but R does not explain A","A और R दोनों सही हैं लेकिन R, A की सही व्याख्या नहीं करता है","A is true but R is false","A सही है लेकिन R गलत है","A is false but R is true","A गलत है लेकिन R सही है",3,"Assertion (A) is correct as he did establish the Vivekanand Ashram. Reason (R) is false because Yati Yatan Lal was a staunch preacher of Ahimsa (non-violence) and Gandhian principles, not armed rebellion.","कथन (A) सही है क्योंकि उन्होंने विवेकानंद आश्रम की स्थापना की थी। कारण (R) गलत है क्योंकि यति यतन लाल सशस्त्र विद्रोह के नहीं, बल्कि अहिंसा और गांधीवादी सिद्धांतों के कट्टर उपदेशक थे।"
"The legendary patriotic poem 'Pushp ki Abhilasha' was composed by Makhanlal Chaturvedi in February 1922 while he was enduring rigorous imprisonment in which specific jail?","महान देशभक्ति कविता 'पुष्प की अभिलाषा' की रचना माखनलाल चतुर्वेदी ने फरवरी 1922 में किस विशिष्ट जेल में कठोर कारावास सहने के दौरान की थी?","Raipur Central Jail","रायपुर सेंट्रल जेल","Bilaspur Jail","बिलासपुर जेल","Jabalpur Jail","जबलपुर जेल","Nagpur Jail","नागपुर जेल",2,"Makhanlal Chaturvedi composed his immortal poem 'Pushp ki Abhilasha' in the Bilaspur Jail in February 1922 during his imprisonment for nationalistic activities.","माखनलाल चतुर्वेदी ने राष्ट्रवादी गतिविधियों के लिए अपने कारावास के दौरान फरवरी 1922 में बिलासपुर जेल में अपनी अमर कविता 'पुष्प की अभिलाषा' की रचना की थी।"
"Consider the following statements regarding Thakur Pyarelal Singh:\n\n1. He was born in Daihan village of Rajnandgaon in the year 1891.\n\n2. He led the historic BNC Mill Workers Strikes starting in 1920.\n\n3. He established the 'Chhattisgarh Weavers Cooperative Society' in 1945 to uplift local artisans.\n\nWhich of the above statements are accurate?","ठाकुर प्यारेलाल सिंह के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. उनका जन्म वर्ष 1891 में राजनांदगांव के दैहान गांव में हुआ था।\n\n2. उन्होंने 1920 से शुरू होने वाले ऐतिहासिक बी.एन.सी. मिल मजदूर हड़तालों का नेतृत्व किया।\n\n3. उन्होंने स्थानीय कारीगरों के उत्थान के लिए 1945 में 'छत्तीसगढ़ बुनकर सहकारी समिति' की स्थापना की।\n\nउपरोक्त में से कौन से कथन सटीक हैं?","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3",4,"All three statements are completely accurate. Thakur Pyarelal Singh was the architect of the labour movement in CG and later strongly championed weavers' cooperatives.","तीनों कथन पूर्णतः सटीक हैं। ठाकुर प्यारेलाल सिंह छत्तीसगढ़ में मजदूर आंदोलन के शिल्पकार थे और बाद में उन्होंने बुनकरों की सहकारी समितियों का पुरजोर समर्थन किया।"
