Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"The obscure nomenclature 'Amararya Kula' or 'Amaraja Kula', which provides an alternative dynastic name for the Sharabhpuriyas, is explicitly found in the Malhar copper plate of which specific ruler?","अल्पज्ञात नामकरण 'अमरार्य कुल' या 'अमरज कुल', जो शरभपुरीयों के लिए एक वैकल्पिक राजवंशीय नाम प्रदान करता है, किस विशिष्ट शासक के मल्हार ताम्रपत्र में स्पष्ट रूप से पाया जाता है?","Narendra","नरेंद्र","Vyaghraja","व्याघ्रराज","Pravararaj I","प्रवरराज प्रथम","Jayaraj","जयराज","2","Vyaghraja, who ruled over the southeastern portion of the fragmented empire, issued the Malhar copper plate where the dynasty is uniquely referenced not as Sharabhpuriya, but as 'Amararya Kula'.","खंडित साम्राज्य के दक्षिण-पूर्वी हिस्से पर शासन करने वाले व्याघ्रराज ने मल्हार ताम्रपत्र जारी किया जहां राजवंश को विशिष्ट रूप से शरभपुरीय नहीं, बल्कि 'अमरार्य कुल' के रूप में संदर्भित किया गया है।"
"Assertion (A): The founder of the Sharabhpuriya dynasty, Sharabhraj, initiated the use of Sanskrit in the region's official epigraphical records.\n\nReason (R): Prior to his rule, earlier regional dynasties and pan-Indian empires (like Satavahanas) predominantly used the Prakrit language for their charters in Chhattisgarh.\n\nCodes:","कथन (A): शरभपुरीय वंश के संस्थापक शरभराज ने क्षेत्र के आधिकारिक पुरालेखीय अभिलेखों में संस्कृत का उपयोग शुरू किया।\n\nकारण (R): उनके शासन से पहले, पूर्व के क्षेत्रीय राजवंशों और अखिल भारतीय साम्राज्यों (जैसे सातवाहनों) ने छत्तीसगढ़ में अपने चार्टरों के लिए मुख्य रूप से प्राकृत भाषा का इस्तेमाल किया था।\n\nकूट:","Both A and R are true and R is the correct explanation of A","A और R दोनों सत्य हैं और R, A की सही व्याख्या है","Both A and R are true but R is NOT the correct explanation of A","A और R दोनों सत्य हैं लेकिन R, A की सही व्याख्या नहीं है","A is true but R is false","A सत्य है लेकिन R असत्य है","A is false but R is true","A असत्य है लेकिन R सत्य है","1","The Assertion is correct; Sharabhraj replaced Prakrit with Sanskrit on his coins and charters. The Reason accurately explains the linguistic transition, as pre-Sharabhpuriya records like the Gunji rock edict (Satavahanas) were in Prakrit.","कथन सही है; शरभराज ने अपने सिक्कों और चार्टरों पर प्राकृत के स्थान पर संस्कृत का प्रयोग किया। कारण भाषाई संक्रमण की सटीक व्याख्या करता है, क्योंकि गुंजी शिलालेख (सातवाहन) जैसे पूर्व-शरभपुरीय अभिलेख प्राकृत में थे।"
"Which Sharabhpuriya ruler issued the maximum number of copper plates (eight discovered so far), providing historians with the most extensive details about the dynasty's administrative structure?","किस शरभपुरीय शासक ने सबसे अधिक संख्या में ताम्रपत्र (अब तक आठ खोजे गए) जारी किए, जो इतिहासकारों को राजवंश की प्रशासनिक संरचना के बारे में सबसे व्यापक विवरण प्रदान करते हैं?","Sudevaraj","सुदेवराज","Prasannamatra","प्रसन्नमात्र","Narendra","नरेंद्र","Pravararaj II","प्रवरराज द्वितीय","1","Mahasudevaraj (Sudevaraj) holds the record for issuing the most copper plates (8 known, including Sirpur and Raipur plates). His reign marked the administrative peak before the dynasty's sudden fragmentation.","महासुदेवराज (सुदेवराज) के पास सबसे अधिक ताम्रपत्र (सिरपुर और रायपुर ताम्रपत्रों सहित 8 ज्ञात) जारी करने का रिकॉर्ड है। उनका शासनकाल राजवंश के अचानक विखंडन से पहले प्रशासनिक चरम को चिह्नित करता है।"
"Regarding the religious leanings of the Sharabhpuriya dynasty, which of the following statements is INCORRECT?","शरभपुरीय वंश के धार्मिक झुकाव के संबंध में, निम्नलिखित में से कौन सा कथन गलत है?","They were ardent followers of Vaishnavism.","वे वैष्णव धर्म के प्रबल अनुयायी थे।","The rulers proudly adopted the title 'Param Maheshwar' to signify their faith.","शासकों ने अपने विश्वास को दर्शाने के लिए गर्व से 'परम महेश्वर' की उपाधि अपनाई।","They heavily patronized the tradition of granting lands (Agrahara) to Brahmins.","उन्होंने ब्राह्मणों को भूमि (अग्रहार) दान करने की परंपरा को भारी संरक्षण दिया।","The royal seal on their copper plates depicted Goddess Lakshmi.","उनके ताम्रपत्रों पर शाही मुहर में देवी लक्ष्मी को दर्शाया गया था।","2","The Sharabhpuriyas were strict Vaishnavites. Therefore, they universally adopted the title 'Param Bhagavat' (devoted to Vishnu). The title 'Param Maheshwar' signifies Shaivism (used later by Panduvanshi Balarjuna) and was never used by them.","शरभपुरीय सख्त वैष्णव थे। इसलिए, उन्होंने सार्वभौमिक रूप से 'परम भागवत' (विष्णु को समर्पित) की उपाधि अपनाई। 'परम महेश्वर' की उपाधि शैव धर्म (बाद में पांडुवंशी बालार्जुन द्वारा प्रयुक्त) को दर्शाती है और उनके द्वारा कभी इसका इस्तेमाल नहीं किया गया।"
"The Sharabhpuriya copper plates frequently mention highly skilled royal sculptors and engravers (Rajkiya Shilpi) who meticulously crafted these charters. Which of the following groups of names belongs to these artisans?","शरभपुरीय ताम्रपत्र अक्सर अत्यधिक कुशल शाही मूर्तिकारों और उत्कीर्णकों (राजकीय शिल्पी) का उल्लेख करते हैं जिन्होंने इन चार्टरों को सावधानीपूर्वक तैयार किया था। निम्नलिखित में से कौन सा नामों का समूह इन कारीगरों का है?","Udayan, Indrabal, Nannaraj","उदयन, इंद्रबल, नन्नराज","Sridatta, Achalsingh, Dronasingh, Golasingh","श्रीदत्त, अचलसिंह, द्रोणसिंह, गोलसिंह","Hariswami, Bappaswami, Agnichandra Swami","हरिस्वामी, बप्पस्वामी, अग्निचन्द्र स्वामी","Bhogpati, Dandpasik, Mahasandhivigrahak","भोगपति, दंडपाशिक, महासंधिविग्राहक","2","The colophons of various Sharabhpuriya plates explicitly record the names of the master scribes and engravers (Shilpis): Sridatta, Achalsingh, Dronasingh (or Dronasimha), and Golasingh, highlighting the importance of artisans in the royal court.","विभिन्न शरभपुरीय ताम्रपत्रों के पुष्पिका स्पष्ट रूप से मास्टर लेखकों और उत्कीर्णकों (शिल्पियों) के नाम दर्ज करते हैं: श्रीदत्त, अचलसिंह, द्रोणसिंह (या द्रोणसिम्हा), और गोलसिंह, जो शाही दरबार में कारीगरों के महत्व को उजागर करते हैं।"
"Which Sharabhpuriya king famously donated the 'Kuntarpadra' village, located in the Purva Rashtra, to Dikshitam Agnichandra Swami (the son of Rigvedi Vipra Durgaswami)?","किस शरभपुरीय राजा ने पूर्व राष्ट्र में स्थित 'कुंतरपद्र' गाँव को दीक्षितम अग्निचन्द्र स्वामी (ऋग्वेदी विप्र दुर्गस्वामी के पुत्र) को प्रसिद्ध रूप से दान में दिया था?","Jayaraj","जयराज","Vyaghraja","व्याघ्रराज","Prasannamatra","प्रसन्नमात्र","Pravararaj I","प्रवरराज प्रथम","2","According to archaeological records, it was the Sharabhpuriya ruler Vyaghraja who engraved the copper plate to officially donate the Kuntarpadra village in Purva Rashtra to the Brahmin Agnichandra Swami.","पुरातात्विक अभिलेखों के अनुसार, यह शरभपुरीय शासक व्याघ्रराज था जिसने पूर्व राष्ट्र में कुंतरपद्र गाँव को ब्राह्मण अग्निचन्द्र स्वामी को आधिकारिक तौर पर दान करने के लिए ताम्रपत्र उत्कीर्ण करवाया था।"
"Consider the following statements regarding the dating and chronology system used in Sharabhpuriya inscriptions:\n\n1. They extensively used the Gupta Samvat to denote their subordinate status.\n2. Their copper plates are dated strictly using the regnal years of the issuing king.\n3. The Rawan (Malhar) plate of Narendra is completely date-less (Tithivihin).\n\nChoose the correct statement(s):","शरभपुरीय शिलालेखों में प्रयुक्त डेटिंग और कालक्रम प्रणाली के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. उन्होंने अपनी अधीनस्थ स्थिति को दर्शाने के लिए गुप्त संवत् का बड़े पैमाने पर उपयोग किया।\n2. उनके ताम्रपत्रों को सख्ती से जारीकर्ता राजा के शासन वर्षों का उपयोग करके दिनांकित किया गया है।\n3. नरेंद्र का रावां (मल्हार) ताम्रपत्र पूरी तरह से तिथि-रहित (तिथिविहीन) है।\n\nसही कथन चुनिए:","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2, and 3","1, 2, और 3","2","Statement 1 is incorrect; unlike the Rajarshitulya Kula (who used Gupta Samvat), Sharabhpuriyas did NOT use any era/Samvat, relying instead on their own regnal years (e.g., 3rd year, 24th year). The Rawan plate is an exception being Tithivihin.","कथन 1 गलत है; राजर्षितुल्य कुल (जिन्होंने गुप्त संवत् का उपयोग किया) के विपरीत, शरभपुरीयों ने किसी भी युग/संवत् का उपयोग नहीं किया, इसके बजाय वे अपने स्वयं के शासन वर्षों (जैसे, तीसरा वर्ष, 24वां वर्ष) पर निर्भर रहे। रावां ताम्रपत्र एक अपवाद है जो तिथिविहीन है।"
"Historian Pt. Lochan Prasad Pandey equated the Sharabhpuriya king 'Durgaraj' with which other ruler of the same dynasty, crediting him with the foundation of the modern city of Durg?","इतिहासकार पं. लोचन प्रसाद पांडेय ने शरभपुरीय राजा 'दुर्गराज' की तुलना उसी राजवंश के किस अन्य शासक से की है, और उन्हें आधुनिक दुर्ग शहर की स्थापना का श्रेय दिया है?","Sharabhraj","शरभराज","Jayaraj (Manmatra)","जयराज (मानमात्र)","Prasannamatra","प्रसन्नमात्र","Sudevaraj","सुदेवराज","2","According to Pt. L.P. Pandey, Jayaraj was also known as Manmatra and Durgaraj. The Kauatal inscription mentions the name Durgaraj, leading historians to credit him with the foundation of Durg city on the Shivnath river.","पं. एल.पी. पांडेय के अनुसार, जयराज को मानमात्र और दुर्गराज के नाम से भी जाना जाता था। कौआताल शिलालेख में दुर्गराज नाम का उल्लेख है, जिसके कारण इतिहासकार उन्हें शिवनाथ नदी पर दुर्ग शहर की स्थापना का श्रेय देते हैं।"
"Which phrase found in the Kurud copper plate of King Narendra indicates that the charter was issued dynamically while the king was on a military campaign?","राजा नरेंद्र के कुरुद ताम्रपत्र में पाया गया कौन सा वाक्यांश इंगित करता है कि राजा के सैन्य अभियान पर होने के दौरान चार्टर गतिशील रूप से जारी किया गया था?","Khadgadhara Jitamubhe","खड्गधारा जितमुभे","Param Bhagavat","परम भागवत","Vijay Skandhavar","विजय स्कंधावार","Sakal-Kosaladhipati","सकल-कोसलाधिपति","3","The 24th-year Kurud plate of Narendra contains the phrase 'Vijay Skandhavar' (Victorious Military Camp), indicating that the land grant was issued not from the stable capital, but from a temporary military encampment.","नरेंद्र के 24वें वर्ष के कुरुद ताम्रपत्र में 'विजय स्कंधावार' (विजयी सैन्य शिविर) वाक्यांश है, जो यह दर्शाता है कि भूमि अनुदान स्थिर राजधानी से नहीं, बल्कि एक अस्थायी सैन्य छावनी से जारी किया गया था।"
"According to the Pipardula copper plate issued by King Narendra in his 3rd regnal year, the village of Sarkarapadra was granted by a 'Bhogpati' (administrative officer) named:","अपने शासनकाल के तीसरे वर्ष में राजा नरेंद्र द्वारा जारी पीपरदुला ताम्रपत्र के अनुसार, सरकारापद्र गांव किस नाम के 'भोगपति' (प्रशासनिक अधिकारी) द्वारा दान किया गया था?","Bhashrutaswami","भाश्रुतस्वामी","Agnichandra","अग्निचन्द्र","Rahudev","राहुदेव","Durgaswami","दुर्गस्वामी","3","The Pipardula plate explicitly records that a Bhogpati named Rahudev donated the Sarkarapadra village in the Nandapur Bhog. Bhashrutaswami, in contrast, was the Brahmin recipient in the Kurud plate grant.","पीपरदुला ताम्रपत्र स्पष्ट रूप से दर्ज करता है कि राहुदेव नामक एक भोगपति ने नंदापुर भोग में सरकारापद्र गांव का दान किया था। इसके विपरीत, कुरुद ताम्रपत्र अनुदान में भाश्रुतस्वामी प्राप्तकर्ता ब्राह्मण थे।"
"Which of the following architectural sites is NOT associated with the artistic or structural developments that occurred during the era of the Sharabhpuriyas?","निम्नलिखित में से कौन सा स्थापत्य स्थल शरभपुरीयों के युग के दौरान हुए कलात्मक या संरचनात्मक विकास से जुड़ा नहीं है?","Devrani-Jethani Temple, Talagaon","देवरानी-जेठानी मंदिर, तालागांव","Rudra-Shiva Statue, Tala","रुद्र-शिव प्रतिमा, ताला","Rajiv Lochan Temple, Rajim","राजीव लोचन मंदिर, राजिम","Ancient ruins of Prasannapur (Malhar)","प्रसन्नपुर (मल्हार) के प्राचीन खंडहर","3","The Devrani-Jethani temple, Rudra-Shiva statue, and Prasannapur city are central to Sharabhpuriya heritage. The Rajiv Lochan Temple in Rajim was constructed much later by the Nala king Vilastunga.","देवरानी-जेठानी मंदिर, रुद्र-शिव की मूर्ति और प्रसन्नपुर शहर शरभपुरीय विरासत के केंद्र हैं। राजिम में राजीव लोचन मंदिर का निर्माण बहुत बाद में नल राजा विलास्तुंग द्वारा किया गया था।"
"In the highly organized Sharabhpuriya administration, what was the primary function of the high-ranking official known as the 'Dutak'?","अत्यधिक संगठित शरभपुरीय प्रशासन में, 'दूतक' के नाम से जाने जाने वाले उच्च पदस्थ अधिकारी का प्राथमिक कार्य क्या था?","Chief of the military forces","सैन्य बलों का प्रमुख","Royal messenger delivering land-grant charters","भूमि-अनुदान चार्टर देने वाला शाही दूत","Head of the royal mint handling repoussé coins","रिपोसे सिक्कों को संभालने वाली शाही टकसाल का प्रमुख","Foreign minister handling war and peace","युद्ध और शांति को संभालने वाला विदेश मंत्री","2","The 'Dutak' was a specialized executive officer or royal messenger whose precise duty was to convey the king's official land-grant orders (Tamrapatras) to the respective local authorities for execution.","'दूतक' एक विशेष कार्यकारी अधिकारी या शाही दूत था जिसका सटीक कर्तव्य निष्पादन के लिए राजा के आधिकारिक भूमि-अनुदान आदेशों (ताम्रपत्रों) को संबंधित स्थानीय अधिकारियों तक पहुंचाना था।"
"Assertion (A): The Sharabhpuriya rulers are considered an indigenous (local) dynasty of Chhattisgarh, unlike the Guptas or Vakatakas.\n\nReason (R): They initially served as loyal feudatories (Samantas) to the Vakatakas before taking advantage of a succession crisis to establish their own independent kingdom.\n\nCodes:","कथन (A): गुप्त या वाकाटकों के विपरीत, शरभपुरीय शासकों को छत्तीसगढ़ का एक स्वदेशी (स्थानीय) राजवंश माना जाता है।\n\nकारण (R): उन्होंने अपना स्वतंत्र राज्य स्थापित करने के लिए उत्तराधिकार संकट का लाभ उठाने से पहले शुरू में वाकाटकों के वफादार सामंतों के रूप में कार्य किया।\n\nकूट:","Both A and R are true and R is the correct explanation of A","A और R दोनों सत्य हैं और R, A की सही व्याख्या है","Both A and R are true but R is NOT the correct explanation of A","A और R दोनों सत्य हैं लेकिन R, A की सही व्याख्या नहीं है","A is true but R is false","A सत्य है लेकिन R असत्य है","A is false but R is true","A असत्य है लेकिन R सत्य है","1","The Assertion is historically accurate. The Reason provides the correct context; scholars believe Sharabhraj was a local chief who served as a Vakataka feudatory (likely under Pravarasena) before declaring independence in Dakshin Kosal.","कथन ऐतिहासिक रूप से सटीक है। कारण सही संदर्भ प्रदान करता है; विद्वानों का मानना है कि शरभराज एक स्थानीय प्रमुख था जिसने दक्षिण कोसल में स्वतंत्रता की घोषणा करने से पहले वाकाटक सामंत (संभवतः प्रवरसेन के अधीन) के रूप में कार्य किया था।"
