Topic National and International Current Affairs (January 2026)  - National/International Current Affairs January 2026 Part 3
राष्ट्रीय/अंतर्राष्ट्रीय समसामयिकी जनवरी 2026 भाग 3
This final part of the January 2026 current affairs set tests advanced knowledge on national schemes, defense tech, appointments, and international summits. Carefully tailored for CGPSC Prelims and UPSC, this quiz challenges aspirants with statement-based and matching questions to evaluate deep preparation.
जनवरी 2026 समसामयिकी का यह अंतिम भाग राष्ट्रीय योजनाओं, रक्षा तकनीक, नियुक्तियों और अंतर्राष्ट्रीय शिखर सम्मेलनों पर उन्नत ज्ञान का परीक्षण करता है। सीजीपीएससी प्रारंभिक परीक्षा और यूपीएससी के लिए विशेष रूप से तैयार किया गया यह क्विज़, उम्मीदवारों की गहन तैयारी का मूल्यांकन करने के लिए बहु-कथन और सुमेलित प्रश्नों के साथ चुनौती देता है।
Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"Consider the following statements regarding the Kaziranga Elevated Corridor Project:\n\n1. The Prime Minister laid the foundation stone for this 86-km long project.\n\n2. It connects Kaliabor to Nagaon district in Assam to provide safe passage for wildlife.\n\nChoose the correct answer:","काजीरंगा एलिवेटेड कॉरिडोर प्रोजेक्ट के संबंध में निम्नलिखित कथनों पर विचार करें:\n\n1. प्रधानमंत्री ने इस 86 किलोमीटर लंबी परियोजना की आधारशिला रखी।\n\n2. यह वन्यजीवों को सुरक्षित मार्ग प्रदान करने के लिए असम में कलियाबोर को नगांव जिले से जोड़ता है।\n\nसही उत्तर चुनें:","1 only","केवल 1","2 only","केवल 2","Both 1 and 2","1 और 2 दोनों","Neither 1 nor 2","न तो 1 और न ही 2",3,"Both statements are correct. PM Modi laid the foundation stone for the 86-km Kaziranga Elevated Corridor from Kaliabor to Nagaon in Assam (worth over ₹7,000 crore) to reduce human-animal conflict.","दोनों कथन सही हैं। पीएम मोदी ने मानव-पशु संघर्ष को कम करने के लिए असम में कलियाबोर से नगांव तक 86 किलोमीटर लंबे काजीरंगा एलिवेटेड कॉरिडोर (₹7,000 करोड़ से अधिक की लागत) की आधारशिला रखी।"
"The 'Arunodaya' special screening campaign, recently launched in January 2026, aims at the prevention and control of:","जनवरी 2026 में हाल ही में शुरू किए गए 'अरुणोदय' विशेष जांच अभियान का उद्देश्य किसकी रोकथाम और नियंत्रण करना है?","Tuberculosis in tribal districts of Odisha","ओडिशा के आदिवासी जिलों में तपेदिक (Tuberculosis)","Sickle Cell Anemia in high-prevalence districts of Maharashtra","महाराष्ट्र के उच्च प्रसार वाले जिलों में सिकल सेल एनीमिया (Sickle Cell Anemia)","Cervical Cancer in rural areas of Gujarat","गुजरात के ग्रामीण क्षेत्रों में गर्भाशय ग्रीवा का कैंसर (Cervical Cancer)","Malaria in the north-eastern districts of Assam","असम के उत्तर-पूर्वी जिलों में मलेरिया",2,"The 'Arunodaya' scheme was launched by the Maharashtra Government as a special screening drive across 21 high-prevalence districts aiming for a Sickle Cell Free mission state.","'अरुणोदय' योजना महाराष्ट्र सरकार द्वारा 21 उच्च-प्रसार वाले जिलों में एक विशेष जांच अभियान के रूप में शुरू की गई थी, जिसका लक्ष्य सिकल सेल मुक्त मिशन राज्य बनाना है।"
"Where was India's first-ever Sunrise Festival, titled 'Alok Prabhat: Dance of the Dawn', organized?","भारत का पहला सूर्योदय उत्सव, जिसका शीर्षक 'आलोक प्रभात: डांस ऑफ द डॉन' था, कहाँ आयोजित किया गया था?","Tawang, Arunachal Pradesh","तवांग, अरुणाचल प्रदेश","Dong village, Anjaw district, Arunachal Pradesh","डोंग गांव, अंजाव जिला, अरुणाचल प्रदेश","Majuli, Assam","माजुली, असम","Kibithu, Arunachal Pradesh","किबिथु, अरुणाचल प्रदेश",2,"'Alok Prabhat: Dance of the Dawn', India's first sunrise festival, was organized in Dong village within the Anjaw district of Arunachal Pradesh, where the first sunrise in India is witnessed.","भारत का पहला सूर्योदय उत्सव 'आलोक प्रभात: डांस ऑफ द डॉन' अरुणाचल प्रदेश के अंजाव जिले के डोंग गांव में आयोजित किया गया था, जहां भारत में पहला सूर्योदय देखा जाता है।"
"The 'Sahasralingam', the world's largest black granite shivling, was recently installed at the under-construction Viraat Ramayan Mandir. This temple is located in:","दुनिया का सबसे बड़ा काले ग्रेनाइट का शिवलिंग 'सहस्रलिंगम' हाल ही में निर्माणाधीन विराट रामायण मंदिर में स्थापित किया गया। यह मंदिर कहाँ स्थित है?","Ujjain, Madhya Pradesh","उज्जैन, मध्य प्रदेश","Ayodhya, Uttar Pradesh","अयोध्या, उत्तर प्रदेश","Motihari, Bihar","मोतिहारी, बिहार","Kanchipuram, Tamil Nadu","कांचीपुरम, तमिलनाडु",3,"The world's largest black granite shivling, Sahasralingam, was installed at the Viraat Ramayan Mandir in Motihari, Bihar. The temple is expected to be completed by 2030.","दुनिया का सबसे बड़ा काले ग्रेनाइट का शिवलिंग, सहस्रलिंगम, मोतिहारी, बिहार में विराट रामायण मंदिर में स्थापित किया गया। इस मंदिर के 2030 तक पूरा होने की उम्मीद है।"
"Consider the following statements regarding the 'Suryastra' Long Range Rocket System:\n\n1. It is an indigenous multi-caliber rocket launcher system capable of 150 km to 300 km surface-to-surface strikes.\n\n2. It has been developed by NIBE Ltd in collaboration with Israel's Elbit Systems.\n\nChoose the correct answer:","'सूर्यास्त्र' लंबी दूरी के रॉकेट सिस्टम के संबंध में निम्नलिखित कथनों पर विचार करें:\n\n1. यह एक स्वदेशी मल्टी-कैलिबर रॉकेट लॉन्चर सिस्टम है जो 150 किमी से 300 किमी तक सतह-से-सतह पर हमला करने में सक्षम है।\n\n2. इसे एनआईबीई लिमिटेड (NIBE Ltd) ने इज़राइल के एल्बिट सिस्टम्स (Elbit Systems) के सहयोग से विकसित किया है।\n\nसही उत्तर चुनें:","1 only","केवल 1","2 only","केवल 2","Both 1 and 2","1 और 2 दोनों","Neither 1 nor 2","न तो 1 और न ही 2",3,"Both statements are correct. The Suryastra rocket system is a surface-to-surface long-range system (150-300 km) developed through a contract with NIBE Ltd in collaboration with Israel's Elbit Systems.","दोनों कथन सही हैं। सूर्यास्त्र रॉकेट सिस्टम एक सतह-से-सतह लंबी दूरी का सिस्टम (150-300 किमी) है जिसे इज़राइल के एल्बिट सिस्टम्स के सहयोग से एनआईबीई लिमिटेड (NIBE Ltd) के साथ अनुबंध के माध्यम से विकसित किया गया है।"
"Consider the following statements regarding the 'Rahveer' Scheme notified by the Union Government:\n\n1. It provides a reward of ₹25,000 and a certificate of appreciation to Good Samaritans.\n\n2. The reward is given for rescuing and hospitalizing road accident victims within the 'Golden Hour'.\n\n3. It guarantees that the Good Samaritan will not face legal or police harassment.\n\nWhich of the statements given above are correct?","केंद्र सरकार द्वारा अधिसूचित 'राहवीर' योजना के संबंध में निम्नलिखित कथनों पर विचार करें:\n\n1. यह 'नेक समेरिटन' (Good Samaritans) को ₹25,000 का इनाम और एक प्रशंसा प्रमाण पत्र प्रदान करती है।\n\n2. यह इनाम 'गोल्डन आवर' (स्वर्णिम घंटे) के भीतर सड़क दुर्घटना पीड़ितों को बचाने और अस्पताल में भर्ती कराने के लिए दिया जाता है।\n\n3. यह गारंटी देता है कि नेक समेरिटन को कानूनी या पुलिस उत्पीड़न का सामना नहीं करना पड़ेगा।\n\nउपरोक्त कथनों में से कौन से सही हैं?","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3",4,"All three statements are correct. The Rahveer Scheme (notified under Section 134A of Motor Vehicles Amendment Act) awards ₹25,000 to citizens helping victims within the first hour (Golden Hour) and ensures no legal harassment.","तीनों कथन सही हैं। राहवीर योजना (मोटर वाहन संशोधन अधिनियम की धारा 134A के तहत अधिसूचित) पहले घंटे (गोल्डन आवर) के भीतर पीड़ितों की मदद करने वाले नागरिकों को ₹25,000 का पुरस्कार देती है और यह सुनिश्चित करती है कि कोई कानूनी उत्पीड़न न हो।"
"With reference to the UGC Promotion of Equity in Higher Education Institutions Regulations 2026, consider the following statements:\n\n1. It applies exclusively to Central Universities.\n\n2. It mandates the establishment of Equal Opportunity Centers (EOCs) in all applicable institutions.\n\nChoose the correct answer:","यूजीसी उच्च शिक्षा संस्थानों में समानता को बढ़ावा देने के विनियम 2026 के संदर्भ में, निम्नलिखित कथनों पर विचार करें:\n\n1. यह विशेष रूप से केवल केंद्रीय विश्वविद्यालयों पर लागू होता है।\n\n2. यह सभी लागू संस्थानों में समान अवसर केंद्र (EOCs) की स्थापना को अनिवार्य करता है।\n\nसही उत्तर चुनें:","1 only","केवल 1","2 only","केवल 2","Both 1 and 2","1 और 2 दोनों","Neither 1 nor 2","न तो 1 और न ही 2",2,"Statement 2 is correct. Statement 1 is incorrect because the regulations apply to all Higher Education Institutions (Public, Private, and Deemed), not just Central Universities.","कथन 2 सही है। कथन 1 गलत है क्योंकि यह नियम केवल केंद्रीय विश्वविद्यालयों पर ही नहीं, बल्कि सभी उच्च शिक्षा संस्थानों (सार्वजनिक, निजी और डीम्ड) पर लागू होते हैं।"
"Which of the following sites constitute the 'Buddhist Diamond Triangle of Odisha', which was recently added to India's tentative list for UNESCO World Heritage Sites?","निम्नलिखित में से कौन से स्थल 'ओडिशा के बौद्ध डायमंड त्रिकोण' का निर्माण करते हैं, जिसे हाल ही में यूनेस्को की विश्व धरोहर स्थलों के लिए भारत की अस्थायी सूची में जोड़ा गया था?","Lalitgiri, Udayagiri, and Khandagiri","ललितगिरि, उदयगिरि और खंडगिरि","Lalitgiri, Udayagiri, and Ratnagiri","ललितगिरि, उदयगिरि और रत्नागिरि","Ratnagiri, Dhauligiri, and Khandagiri","रत्नागिरि, धौलीगिरि और खंडगिरि","Udayagiri, Dhauligiri, and Lalitgiri","उदयगिरि, धौलीगिरि और ललितगिरि",2,"The Buddhist Diamond Triangle of Odisha comprises Lalitgiri, Udayagiri, and Ratnagiri located in Jajpur and Cuttack districts. It was recently added to India's tentative list for UNESCO.","ओडिशा का बौद्ध डायमंड त्रिकोण ललितगिरि, उदयगिरि और रत्नागिरि से मिलकर बना है जो जाजपुर और कटक जिलों में स्थित हैं। इसे हाल ही में यूनेस्को के लिए भारत की अस्थायी सूची में जोड़ा गया था।"
"Which team won the final of the Vijay Hazare Trophy 2025-26?","विजय हजारे ट्रॉफी 2025-26 का फाइनल किस टीम ने जीता?","Saurashtra","सौराष्ट्र","Mumbai","मुंबई","Vidarbha","विदर्भ","Karnataka","कर्नाटक",3,"Vidarbha won the Vijay Hazare Trophy 2025-26 (their first title) by defeating Saurashtra by 38 runs in the final played at the BCCI Centre of Excellence in Bengaluru.","विदर्भ ने बेंगलुरु में BCCI सेंटर ऑफ एक्सीलेंस में खेले गए फाइनल में सौराष्ट्र को 38 रनों से हराकर विजय हजारे ट्रॉफी 2025-26 (अपना पहला खिताब) जीता।"
"India's first tropical RAS-based commercial-scale Rainbow Trout Farm and Research Institute was inaugurated in which city?","भारत के पहले उष्णकटिबंधीय आरएएस-आधारित (RAS-based) वाणिज्यिक पैमाने के रेनबो ट्राउट फार्म और अनुसंधान संस्थान का उद्घाटन किस शहर में किया गया?","Dehradun, Uttarakhand","देहरादून, उत्तराखंड","Hyderabad, Telangana","हैदराबाद, तेलंगाना","Shimla, Himachal Pradesh","शिमला, हिमाचल प्रदेश","Gangtok, Sikkim","गंगटोक, सिक्किम",2,"India's first tropical RAS-based Rainbow Trout Farm and Research Institute was opened by Smart Green Aquaculture in Hyderabad, Telangana, aiming to farm cold-water trout year-round.","भारत का पहला उष्णकटिबंधीय RAS-आधारित रेनबो ट्राउट फार्म और अनुसंधान संस्थान स्मार्ट ग्रीन एक्वाकल्चर द्वारा हैदराबाद, तेलंगाना में खोला गया, जिसका उद्देश्य साल भर ठंडे पानी की ट्राउट की खेती करना है।"
