Quiz Title: Maratha Invasion & Bimbaji Bhonsle's Direct Rule
Quiz Title (Hindi): मराठा आक्रमण और बिंबाजी भोंसले का प्रत्यक्ष शासन
Quiz Description: Test your knowledge on the Maratha Paramountcy and the transition period in Chhattisgarh with this CGPSC Prelims quiz. It covers the 1741 Maratha invasion, the defeat of Kalchuris, and Bimbaji Bhonsle's direct administration.
Quiz Description (Hindi): इस सीजीपीएससी प्रीलिम्स क्विज़ के साथ छत्तीसगढ़ में मराठा सर्वोपरिता और संक्रमण काल पर अपने ज्ञान का परीक्षण करें। इसमें 1741 का मराठा आक्रमण, कल्चुरियों की हार और बिंबाजी भोंसले का प्रत्यक्ष शासन शामिल है।
Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"Who was the first Maratha ruler to establish direct administration in Chhattisgarh?","छत्तीसगढ़ में प्रत्यक्ष प्रशासन स्थापित करने वाला प्रथम मराठा शासक कौन था?","Vyankoji Bhonsle","व्यंकोजी भोंसले","Bimbaji Bhonsle","बिंबाजी भोंसले","Mahipat Rao Dinkar","महीपत राव दिनकर","Raghuji I","रघुजी प्रथम","2","Bimbaji Bhonsle was the first Maratha ruler to establish direct administration in Chhattisgarh (1758-1787). The period before him was an indirect rule.","बिंबाजी भोंसले छत्तीसगढ़ में प्रत्यक्ष प्रशासन स्थापित करने वाले पहले मराठा शासक थे (1758-1787)। उनसे पहले का काल अप्रत्यक्ष शासन का था।"
"Match the individuals with their respective roles during the Maratha period:\n\nList-I\n(a) Mir Habib\n(b) Mohan Singh\n(c) Kalyan Giri\n(d) Nilu Pandit\n\nList-II\n(i) Maratha representative appointed in 1741\n(ii) Invited Marathas to attack Bengal\n(iii) Led an unsuccessful attack on Bastar in 1770\n(iv) Appointed as ruler of Ratanpur in 1745\n\nCodes:","मराठा काल के दौरान व्यक्तियों को उनकी संबंधित भूमिकाओं के साथ सुमेलित कीजिए:\n\nसूची-I\n(a) मीर हबीब\n(b) मोहन सिंह\n(c) कल्याण गिरि\n(d) नीलू पंडित\n\nसूची-II\n(i) 1741 में नियुक्त मराठा प्रतिनिधि\n(ii) बंगाल पर आक्रमण के लिए मराठों को आमंत्रित किया\n(iii) 1770 में बस्तर पर असफल आक्रमण का नेतृत्व किया\n(iv) 1745 में रतनपुर के शासक के रूप में नियुक्त\n\nकूट:","a-ii, b-iv, c-i, d-iii","a-ii, b-iv, c-i, d-iii","a-i, b-ii, c-iii, d-iv","a-i, b-ii, c-iii, d-iv","a-iv, b-iii, c-ii, d-i","a-iv, b-iii, c-ii, d-i","a-ii, b-i, c-iv, d-iii","a-ii, b-i, c-iv, d-iii","1","Mir Habib invited the Marathas to attack Bengal. Mohan Singh was made the ruler of Ratanpur in 1745. Kalyan Giri was the Maratha representative in 1741. Nilu Pandit attacked Bastar in 1770.","मीर हबीब ने मराठों को बंगाल पर आक्रमण के लिए आमंत्रित किया। मोहन सिंह 1745 में रतनपुर के शासक बने। कल्याण गिरि 1741 में मराठा प्रतिनिधि थे। नीलू पंडित ने 1770 में बस्तर पर आक्रमण किया।"
"Which of the following European travelers did NOT visit Chhattisgarh during the Suba rule (1787-1818)?","निम्नलिखित में से किस यूरोपीय यात्री ने सूबा शासन (1787-1818) के दौरान छत्तीसगढ़ का दौरा नहीं किया था?","Forester","फॉरेस्टर","J.T. Blunt","जे.टी. ब्लंट","Col. Brooke","कर्नल ब्रुक","Charles Elliot","चार्ल्स इलियट","4","Charles Elliot became the first Deputy Commissioner of Chhattisgarh in 1854 during the direct British rule. Forester (1790), Blunt (1795), and Brooke visited during the Suba period.","चार्ल्स इलियट 1854 में प्रत्यक्ष ब्रिटिश शासन के दौरान छत्तीसगढ़ के प्रथम डिप्टी कमिश्नर बने। फॉरेस्टर (1790), ब्लंट (1795) और ब्रुक सूबा काल के दौरान आए थे।"
"Arrange the Maratha rulers of Chhattisgarh in correct chronological order:\n\n1. Vyankoji Bhonsle\n2. Bimbaji Bhonsle\n3. Appaji Bhonsle\n4. Chimanaji Bhonsle\n\nChoose the correct sequence:","छत्तीसगढ़ के मराठा शासकों को सही कालक्रमानुसार व्यवस्थित कीजिए:\n\n1. व्यंकोजी भोंसले\n2. बिंबाजी भोंसले\n3. अप्पाजी भोंसले\n4. चिमणाजी भोंसले\n\nसही क्रम चुनिए:","2, 4, 1, 3","2, 4, 1, 3","2, 1, 4, 3","2, 1, 4, 3","1, 2, 3, 4","1, 2, 3, 4","4, 2, 1, 3","4, 2, 1, 3","1","The correct chronological order of Maratha rulers is: Bimbaji Bhonsle (1758-1787), Chimanaji Bhonsle (1787-1788), Vyankoji Bhonsle (1788-1811), and Appaji Bhonsle (1816-1818).","मराठा शासकों का सही कालक्रम है: बिंबाजी भोंसले (1758-1787), चिमणाजी भोंसले (1787-1788), व्यंकोजी भोंसले (1788-1811), और अप्पाजी भोंसले (1816-1818)।"
"How many horsemen and soldiers did Mohd. Khan Taran lead to assist Bimbaji Bhonsle, for which he was rewarded with 5 palaces of Madangarh fort?","मोहम्मद खान तरान ने कितने घुड़सवारों और सैनिकों का नेतृत्व करके बिंबाजी भोंसले की सहायता की थी, जिसके लिए उन्हें मदनगढ़ किले के 5 महल इनाम में दिए गए थे?","100 horsemen and 300 soldiers","100 घुड़सवार और 300 सैनिक","200 horsemen and 500 soldiers","200 घुड़सवार और 500 सैनिक","500 horsemen and 1000 soldiers","500 घुड़सवार और 1000 सैनिक","300 horsemen and 600 soldiers","300 घुड़सवार और 600 सैनिक","2","Mohd. Khan Taran led 200 horsemen and 500 soldiers. For his bravery, Bimbaji Bhonsle rewarded him with 5 palaces (Akaltara, Lawan, Kharod, Madanpur, Kikarda) of the Madangarh fort.","मोहम्मद खान तरान ने 200 घुड़सवारों और 500 सैनिकों का नेतृत्व किया था। उनकी बहादुरी के लिए, बिंबाजी भोंसले ने उन्हें मदनगढ़ किले के 5 महल (अकलतरा, लवन, खरौद, मदनपुर, कीकरदा) इनाम में दिए थे।"
"Consider the following statements about Bimbaji Bhonsle's administrative and religious policies:\n\n1. He completely abolished the Kalchuri Gauntiya system.\n\n2. He donated a village for the expenditure of the Rajiv Lochan Temple.\n\n3. He used Marathi, Gondi, and Urdu languages along with the Modi script.\n\nWhich of the statements given above is/are correct?","बिंबाजी भोंसले की प्रशासनिक और धार्मिक नीतियों के बारे में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. उन्होंने कल्चुरी गोटिया व्यवस्था को पूरी तरह से समाप्त कर दिया。\n\n2. उन्होंने राजीव लोचन मंदिर के खर्च के लिए एक गाँव दान में दिया。\n\n3. उन्होंने मोड़ी लिपि के साथ मराठी, गोंडी और उर्दू भाषाओं का उपयोग किया。\n\nउपर्युक्त कथनों में से कौन-सा/से सही है/हैं?","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3","2","Statements 2 and 3 are correct. Statement 1 is incorrect because Bimbaji Bhonsle did not abolish the traditional Kalchuri systems; he kept the Gauntiya post intact. The Pargana system and major structural changes came later under Vyankoji.","कथन 2 और 3 सही हैं। कथन 1 गलत है क्योंकि बिंबाजी भोंसले ने पारंपरिक कल्चुरी व्यवस्थाओं को समाप्त नहीं किया; उन्होंने गोटिया पद को यथावत रखा। परगना प्रणाली और प्रमुख संरचनात्मक परिवर्तन बाद में व्यंकोजी के अधीन हुए।"
"From which 32 major Zamindars of Chhattisgarh, how much amount was collected as annual Takoli by Bimbaji Bhonsle?","छत्तीसगढ़ के 32 प्रमुख जमींदारों से बिंबाजी भोंसले द्वारा वार्षिक टकोली के रूप में कितनी राशि वसूल की जाती थी?","Rs. 68,721","68,721 रुपये","Rs. 59,000","59,000 रुपये","Rs. 1,00,000","1,00,000 रुपये","Rs. 27,526","27,526 रुपये","1","Bimbaji Bhonsle received Rs. 68,721 as Takoli (Annual Tax) from the 32 major Zamindars of Chhattisgarh.","बिंबाजी भोंसले को छत्तीसगढ़ के 32 प्रमुख जमींदारों से टकोली (वार्षिक कर) के रूप में 68,721 रुपये प्राप्त होते थे।"
"Which of the following statements is NOT correct regarding the division of the Maratha Empire after Raghuji I?","रघुजी प्रथम के बाद मराठा साम्राज्य के विभाजन के संबंध में निम्नलिखित में से कौन सा कथन सही नहीं है?","Janoji was declared the successor of Nagpur.","जानोजी को नागपुर का उत्तराधिकारी घोषित किया गया।","Mudhoji was declared the successor of Chanda.","मुधोजी को चांदा का उत्तराधिकारी घोषित किया गया।","Bimbaji was given the occupied area of Chhattisgarh.","बिंबाजी को छत्तीसगढ़ का विजित क्षेत्र दिया गया।","Sabaji was declared the successor of Sambalpur.","साबाजी को संबलपुर का उत्तराधिकारी घोषित किया गया।","4","Sabaji was declared the successor of Barar (not Sambalpur). Janoji got Nagpur, Mudhoji got Chanda, and Bimbaji (the youngest son) got the occupied area of Chhattisgarh.","साबाजी को बरार (संबलपुर नहीं) का उत्तराधिकारी घोषित किया गया था। जानोजी को नागपुर, मुधोजी को चांदा, और बिंबाजी (सबसे छोटे बेटे) को छत्तीसगढ़ का विजित क्षेत्र मिला था।"
"In which year did the Maratha army under Ramchandra Bagh establish its authority over Sambalpur?","रामचन्द्र बाघ के नेतृत्व में मराठा सेना ने संबलपुर पर किस वर्ष अपना अधिकार स्थापित किया था?","1778 A.D.","1778 A.D.","1781 A.D.","1781 A.D.","1808 A.D.","1808 A.D.","1809 A.D.","1809 A.D.","3","In 1808 A.D., Commander-in-chief Ramchandra Bagh established Maratha authority over the Sambalpur estate during Vyankoji Bhonsle's reign.","1808 ई. में, व्यंकोजी भोंसले के शासनकाल के दौरान सेनापति रामचन्द्र बाघ ने संबलपुर रियासत पर मराठा अधिकार स्थापित किया था।"
"Assertion (A): The Marathas attacked Chhattisgarh in 1741 as a byproduct of their primary mission. \n\nReason (R): Bhaskar Pant was primarily marching towards Bengal to fulfill the expansionist ambition against Alivardi Khan and to relieve Raghuji's debt. \n\nCodes:","कथन (A): 1741 में मराठों ने अपने प्राथमिक मिशन के उप-उत्पाद (byproduct) के रूप में छत्तीसगढ़ पर आक्रमण किया।\n\nकारण (R): भास्कर पंत मुख्य रूप से अलीवर्दी खान के खिलाफ विस्तारवादी महत्वाकांक्षा को पूरा करने और रघुजी के कर्ज को चुकाने के लिए बंगाल की ओर कूच कर रहे थे।\n\nकूट:","Both A and R are true and R is the correct explanation of A.","A और R दोनों सही हैं और R, A की सही व्याख्या है।","Both A and R are true but R is not the correct explanation of A.","A और R दोनों सही हैं लेकिन R, A की सही व्याख्या नहीं है।","A is true but R is false.","A सही है लेकिन R गलत है।","A is false but R is true.","A गलत है लेकिन R सही है।","1","Both statements are true and R provides the correct explanation. The primary target was Bengal (under Alivardi Khan). Since Chhattisgarh lay on the route and was wealthy, it was attacked to secure the path and gather wealth for Raghuji's debt.","दोनों कथन सत्य हैं और R सही व्याख्या प्रदान करता है। प्राथमिक लक्ष्य बंगाल (अलीवर्दी खान के अधीन) था। चूँकि छत्तीसगढ़ मार्ग में था और समृद्ध था, इसलिए मार्ग सुरक्षित करने और रघुजी के कर्ज के लिए धन जुटाने हेतु इस पर आक्रमण किया गया।"
