Quiz Title (English)
Early Nationalism, INC Sessions & Home Rule League in CG

Quiz Title (Hindi)
प्रारंभिक राष्ट्रवाद, आईएनसी अधिवेशन और होमरूल लीग

Quiz Description (English)
Master the critical phase of Chhattisgarh's early freedom struggle with this targeted CGPSC Prelims quiz. Evaluate your knowledge of the INC sessions, Home Rule League, early journalism, and the foundational mass movements from 1889 to 1920.

Quiz Description (Hindi)
इस लक्षित सीजीपीएससी प्रीलिम्स क्विज़ के साथ छत्तीसगढ़ के प्रारंभिक स्वतंत्रता संग्राम के महत्वपूर्ण चरण में महारत हासिल करें। 1889 से 1920 तक के आईएनसी अधिवेशनों, होमरूल लीग, प्रारंभिक पत्रकारिता और मूलभूत जन आंदोलनों के अपने ज्ञान का मूल्यांकन करें।

"Q(EN)","Q(HI)","OptA(EN)","OptA(HI)","OptB(EN)","OptB(HI)","OptC(EN)","OptC(HI)","OptD(EN)","OptD(HI)","Correct(1-4)","Exp(EN)","Exp(HI)"
"Consider the following statements regarding the First Student Strike of Chhattisgarh in 1907:\n\n1. It took place at Nandgaon State High School.\n\n2. The strike was organized to protest against the detention of Bal Gangadhar Tilak.\n\n3. It was led by Thakur Pyarelal Singh and Nandlal Jha.\n\nChoose the correct answer:","1907 में छत्तीसगढ़ की पहली छात्र हड़ताल के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. यह नांदगांव स्टेट हाई स्कूल में हुई थी।\n\n2. यह हड़ताल बाल गंगाधर तिलक की हिरासत के विरोध में आयोजित की गई थी।\n\n3. इसका नेतृत्व ठाकुर प्यारेलाल सिंह और नंदलाल झा ने किया था।\n\nसही उत्तर चुनिए:","1 and 2","1 और 2","2 and 3","2 और 3","1 and 3","1 और 3","1, 2 and 3","1, 2 और 3","4","All the statements are correct. The first student strike in the country/Chhattisgarh took place in 1907 at Nandgaon State High School against the detention of Tilak, and was led by Thakur Pyarelal Singh and Nandlal Jha.","सभी कथन सही हैं। देश/छत्तीसगढ़ की पहली छात्र हड़ताल 1907 में नांदगांव स्टेट हाई स्कूल में तिलक की हिरासत के खिलाफ हुई थी, और इसका नेतृत्व ठाकुर प्यारेलाल सिंह और नंदलाल झा ने किया था।"
"Who among the following from Chhattisgarh were selected as members of the All India Congress Committee during its Delhi Session in January 1918?","जनवरी 1918 में दिल्ली अधिवेशन के दौरान अखिल भारतीय कांग्रेस कमेटी के सदस्य के रूप में छत्तीसगढ़ से निम्नलिखित में से किसे चुना गया था?","Pt. Ravishankar Shukla and Vaman Rao Lakhe","पं. रविशंकर शुक्ल और वामन राव लाखे","E. Raghvendra Rao and Barrister C.M. Thakkar","ई. राघवेंद्र राव और बैरिस्टर सी.एम. ठक्कर","Madhav Rao Sapre and Pt. Sundarlal Sharma","माधव राव सप्रे और पं. सुंदरलाल शर्मा","Ghanshyam Singh Gupt and D.N. Chaudhary","घनश्याम सिंह गुप्त और डी.एन. चौधरी","2","In the All India Congress Committee meeting held in Delhi on 26th January 1918, a total of 12 members were selected from the Central Province, which included E. Raghvendra Rao and Barrister C.M. Thakkar from Chhattisgarh.","26 जनवरी 1918 को दिल्ली में आयोजित अखिल भारतीय कांग्रेस कमेटी की बैठक में, मध्य प्रांत से कुल 12 सदस्यों को चुना गया था, जिसमें छत्तीसगढ़ से ई. राघवेंद्र राव और बैरिस्टर सी.एम. ठक्कर शामिल थे।"
"During the Swadeshi Movement (1905-06), various Swadeshi shops were opened in Chhattisgarh. Match the locations with the associated leaders:\n\nList-I\n(a) Rajim\n(b) Dhamtari\n(c) Mahasamund\n\nList-II\n(i) Yadav Rao\n(ii) Harprasad Soni\n(iii) Dr. Pooran Singh\n\nCodes:","स्वदेशी आंदोलन (1905-06) के दौरान, छत्तीसगढ़ में विभिन्न स्वदेशी दुकानें खोली गईं। स्थानों को संबंधित नेताओं के साथ सुमेलित कीजिए:\n\nसूची-I\n(a) राजिम\n(b) धमतरी\n(c) महासमुंद\n\nसूची-II\n(i) यादव राव\n(ii) हरप्रसाद सोनी\n(iii) डॉ. पूरन सिंह\n\nकूट:","(a)-(iii), (b)-(i), (c)-(ii)","(a)-(iii), (b)-(i), (c)-(ii)","(a)-(i), (b)-(iii), (c)-(ii)","(a)-(i), (b)-(iii), (c)-(ii)","(a)-(iii), (b)-(ii), (c)-(i)","(a)-(iii), (b)-(ii), (c)-(i)","(a)-(ii), (b)-(i), (c)-(iii)","(a)-(ii), (b)-(i), (c)-(iii)","1","During the Swadeshi movement, Swadeshi shops were effectively opened in Rajim by Dr. Pooran Singh, in Dhamtari by Yadav Rao, and in Mahasamund by Harprasad Soni.","स्वदेशी आंदोलन के दौरान, राजिम में डॉ. पूरन सिंह, धमतरी में यादव राव और महासमुंद में हरप्रसाद सोनी द्वारा स्वदेशी दुकानें प्रभावी रूप से खोली गई थीं।"
"In the Provincial Political Conference held in Nagpur in 1915, who among the following played the critical role of an intermediary between the Moderates and the Extremists?","1915 में नागपुर में आयोजित प्रांतीय राजनीतिक सम्मेलन में, निम्नलिखित में से किसने नरमपंथियों और गरमपंथियों के बीच मध्यस्थ की महत्वपूर्ण भूमिका निभाई थी?","Hari Singh Gaur","हरि सिंह गौर","E. Raghvendra Rao","ई. राघवेंद्र राव","Madhav Rao Sapre","माधव राव सप्रे","Pt. Ravishankar Shukla","पं. रविशंकर शुक्ल","2","During the Provincial Political Conference Session at Nagpur in 1915, E. Raghvendra Rao famously played the crucial role of an intermediary, bridging the gap between the moderate and extremist factions.","1915 में नागपुर में प्रांतीय राजनीतिक सम्मेलन के दौरान, ई. राघवेंद्र राव ने नरमपंथी और गरमपंथी गुटों के बीच की खाई को पाटते हुए, मध्यस्थ की महत्वपूर्ण भूमिका निभाई थी।"
"Who among the following initiated the 'Janeu Programme' in 1918 to eradicate untouchability in Chhattisgarh?","निम्नलिखित में से किसने छुआछूत मिटाने के लिए 1918 में छत्तीसगढ़ में 'जनेऊ कार्यक्रम' की शुरुआत की थी?","Pt. Sundarlal Sharma","पं. सुंदरलाल शर्मा","Thakur Pyarelal Singh","ठाकुर प्यारेलाल सिंह","Madhav Rao Sapre","माधव राव सप्रे","Ghanshyam Singh Gupt","घनश्याम सिंह गुप्त","1","The 'Janeu Programme' was initiated in 1918 by Pt. Sundarlal Sharma to promote deep social reform and eradicate untouchability. He was ably assisted by Chhabiram Choubey, Thakur Pyarelal, and Ghanshyam Singh Gupt.","गहन सामाजिक सुधार को बढ़ावा देने और छुआछूत मिटाने के लिए 1918 में पं. सुंदरलाल शर्मा द्वारा 'जनेऊ कार्यक्रम' शुरू किया गया था। इस कार्य में छबीराम चौबे, ठाकुर प्यारेलाल और घनश्याम सिंह गुप्त ने उनकी सहायता की थी।"
"Consider the following statements regarding the Nagpur Session of the Indian National Congress in 1891:\n\n1. It was presided over by Advocate P. Anandacharlu.\n\n2. It triggered a massive wave of political awareness in Chhattisgarh.\n\n3. Peasants and merchants from Chhattisgarh participated in this session.\n\nChoose the correct answer:","1891 में भारतीय राष्ट्रीय कांग्रेस के नागपुर अधिवेशन के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. इसकी अध्यक्षता अधिवक्ता पी. आनंदचारलू ने की थी।\n\n2. इसने छत्तीसगढ़ में राजनीतिक जागरूकता की एक विशाल लहर पैदा की।\n\n3. छत्तीसगढ़ के किसानों और व्यापारियों ने इस अधिवेशन में भाग लिया।\n\nसही उत्तर चुनिए:","1 and 2","1 और 2","2 and 3","2 और 3","1 and 3","1 और 3","1, 2 and 3","1, 2 और 3","4","All statements are correct. The 1891 Nagpur session was presided over by P. Anandacharlu, and the active participation of leaders, peasants, and merchants led to significant political awakening across Chhattisgarh.","सभी कथन सही हैं। 1891 के नागपुर अधिवेशन की अध्यक्षता पी. आनंदचारलू ने की थी, और नेताओं, किसानों और व्यापारियों की सक्रिय भागीदारी से पूरे छत्तीसगढ़ में महत्वपूर्ण राजनीतिक जागृति आई।"
"Out of the 99 members from Chhattisgarh in Bal Gangadhar Tilak's Home Rule League (1916), what was the correct distribution of active members across different regions?","बाल गंगाधर तिलक की होमरूल लीग (1916) में छत्तीसगढ़ के 99 सदस्यों में से, विभिन्न क्षेत्रों में सक्रिय सदस्यों का सही वितरण क्या था?","Raipur: 18, Durg: 11, Bilaspur: 70","रायपुर: 18, दुर्ग: 11, बिलासपुर: 70","Raipur: 70, Durg: 11, Bilaspur: 18","रायपुर: 70, दुर्ग: 11, बिलासपुर: 18","Raipur: 11, Durg: 18, Bilaspur: 70","रायपुर: 11, दुर्ग: 18, बिलासपुर: 70","Raipur: 18, Durg: 70, Bilaspur: 11","रायपुर: 18, दुर्ग: 70, बिलासपुर: 11","1","In Tilak's Home Rule League, there were 99 members from Chhattisgarh, with the exact active distribution being 18 from Raipur, 11 from Durg, and 70 from Bilaspur.","तिलक की होमरूल लीग में, छत्तीसगढ़ से 99 सदस्य थे, जिनमें सटीक सक्रिय वितरण रायपुर से 18, दुर्ग से 11 और बिलासपुर से 70 सदस्य थे।"
"In which year was the first branch of the Indian National Congress formally established in Raipur city, with significant contribution from C.M. Thakkar?","सी.एम. ठक्कर के महत्वपूर्ण योगदान के साथ, रायपुर शहर में भारतीय राष्ट्रीय कांग्रेस की पहली शाखा औपचारिक रूप से किस वर्ष स्थापित की गई थी?","1891","1891","1903","1903","1906","1906","1907","1907","3","A branch of the Indian National Congress was formally established in Raipur city in 1906, an effort in which Barrister C.M. Thakkar played an important and leading role.","भारतीय राष्ट्रीय कांग्रेस की एक शाखा औपचारिक रूप से 1906 में रायपुर शहर में स्थापित की गई थी, एक ऐसा प्रयास जिसमें बैरिस्टर सी.एम. ठक्कर ने एक महत्वपूर्ण और अग्रणी भूमिका निभाई थी।"
"In response to the severe famine conditions, a Famine Prevention Assembly was organized on 17 March 1900 under the chairmanship of the Deputy Commissioner in which district of Chhattisgarh?","गंभीर अकाल की स्थिति के जवाब में, 17 मार्च 1900 को छत्तीसगढ़ के किस जिले में डिप्टी कमिश्नर की अध्यक्षता में अकाल निवारण सभा का आयोजन किया गया था?","Raipur","रायपुर","Bilaspur","बिलासपुर","Durg","दुर्ग","Rajnandgaon","राजनांदगांव","2","To address the severe famine conditions of 1899-1900, a Famine Prevention Assembly was organized on 17th March 1900 in Bilaspur under the chairmanship of the Deputy Commissioner.","1899-1900 की गंभीर अकाल की स्थिति से निपटने के लिए, 17 मार्च 1900 को बिलासपुर में डिप्टी कमिश्नर की अध्यक्षता में एक अकाल निवारण सभा का आयोजन किया गया था।"
"Assertion (A): Lokmanya Bal Gangadhar Tilak visited Durg, Raipur, and Bilaspur in January 1918.\n\nReason (R): He was travelling to participate in the Non-Cooperation Movement in Calcutta.\n\nCodes:","कथन (A): लोकमान्य बाल गंगाधर तिलक ने जनवरी 1918 में दुर्ग, रायपुर और बिलासपुर का दौरा किया था।\n\nकारण (R): वे कलकत्ता में असहयोग आंदोलन में भाग लेने के लिए यात्रा कर रहे थे।\n\nकूट:","Both A and R are true and R is the correct explanation of A","A और R दोनों सत्य हैं और R, A की सही व्याख्या है","Both A and R are true but R is not the correct explanation of A","A और R दोनों सत्य हैं लेकिन R, A की सही व्याख्या नहीं है","A is true but R is false","A सत्य है लेकिन R असत्य है","A is false but R is true","A असत्य है लेकिन R सत्य है","3","Tilak visited Durg, Raipur, and Bilaspur in January 1918 while travelling from Lucknow to Calcutta. However, the purpose was the promotion of the Home Rule League, not the Non-Cooperation Movement (which started much later in 1920).","तिलक ने जनवरी 1918 में लखनऊ से कलकत्ता की यात्रा के दौरान दुर्ग, रायपुर और बिलासपुर का दौरा किया था। हालाँकि, इसका उद्देश्य होमरूल लीग का प्रचार करना था, न कि असहयोग आंदोलन (जो बहुत बाद में 1920 में शुरू हुआ था)।"
"Consider the following statements regarding the Tehsil Level Political Conference organized in Dhamtari:\n\n1. It was held on 17-18 May 1918.\n\n2. The demand for Swaraj was strongly emphasized during this conference.\n\n3. Pt. Sundarlal Sharma and Narayanrao Meghawale were key participants.\n\nChoose the correct answer:","धमतरी में आयोजित तहसील स्तरीय राजनीतिक सम्मेलन के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. यह 17-18 मई 1918 को आयोजित किया गया था।\n\n2. इस सम्मेलन के दौरान स्वराज की मांग पर दृढ़ता से जोर दिया गया था।\n\n3. पं. सुंदरलाल शर्मा और नारायणराव मेघावाले प्रमुख प्रतिभागी थे।\n\nसही उत्तर चुनिए:","1 and 2","1 और 2","2 and 3","2 और 3","1 and 3","1 और 3","1, 2 and 3","1, 2 और 3","4","The Tehsil Level Political Conference was organized in Dhamtari on 17-18 May 1918. It focused heavily on the demand for Swaraj and saw active participation from prominent local leaders like Sundarlal Sharma and Narayanrao Meghawale.","तहसील स्तरीय राजनीतिक सम्मेलन 17-18 मई 1918 को धमतरी में आयोजित किया गया था। इसने स्वराज की मांग पर भारी ध्यान केंद्रित किया और इसमें सुंदरलाल शर्मा और नारायणराव मेघावाले जैसे प्रमुख स्थानीय नेताओं की सक्रिय भागीदारी देखी गई।"
"In the 1912 Bankipur Congress Session, which district of Chhattisgarh was represented by Ramgopal Tiwari and Gajadhar Sao?","1912 के बांकीपुर कांग्रेस अधिवेशन में, छत्तीसगढ़ के किस जिले का प्रतिनिधित्व रामगोपाल तिवारी और गजाधर साव ने किया था?","Raipur","रायपुर","Bilaspur","बिलासपुर","Mungeli","मुंगेली","Loharsi","लोहरसी","3","In the 1912 Bankipur Congress Session, Mungeli was represented by Ramgopal Tiwari and Gajadhar Sao. Raipur was represented by Vamanrao Lakhe, and Bilaspur by Badriprasad Sao.","1912 के बांकीपुर कांग्रेस अधिवेशन में, मुंगेली का प्रतिनिधित्व रामगोपाल तिवारी और गजाधर साव ने किया था। रायपुर का प्रतिनिधित्व वामनराव लाखे ने और बिलासपुर का बद्रीप्रसाद साव ने किया था।"
