Quiz Title (English): Chhattisgarh Current Affairs (February 2026) Part-1
Quiz Title (Hindi): छत्तीसगढ़ समसामयिकी भाग-1 (फरवरी 2026)
Quiz Description (English): Master the latest Chhattisgarh Current Affairs for February 2026, strictly aligned with the CGPSC Prelims pattern. This comprehensive set covers key state policies, events, appointments, and dynamic data to test your factual clarity.
Quiz Description (Hindi): सीजीपीएससी प्रारंभिक परीक्षा के पैटर्न पर आधारित फरवरी 2026 के छत्तीसगढ़ करेंट अफेयर्स का अभ्यास करें। यह सेट राज्य की प्रमुख नीतियों, घटनाओं, नियुक्तियों और डायनामिक डेटा को कवर करता है, जो आपकी तैयारी को और मजबूत करेगा।

Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"Match the newly appointed officials of Chhattisgarh:\n\nList-I\n(a) Vice Chairman, State Niti Aayog\n(b) Chairman, CG Rajbhasha Aayog\n(c) State Chief Information Commissioner\n(d) Chairman, CG State ST Commission\n\nList-II\n(i) Ganesh Shankar Mishra\n(ii) Prabhat Mishra\n(iii) Amitabh Jain\n(iv) Roop Singh Mandavi\n\nCodes:","छत्तीसगढ़ के नवनियुक्त अधिकारियों को सुमेलित कीजिए:\n\nसूची-I\n(a) उपाध्यक्ष, राज्य नीति आयोग\n(b) अध्यक्ष, छ.ग. राजभाषा आयोग\n(c) राज्य मुख्य सूचना आयुक्त\n(d) अध्यक्ष, छ.ग. राज्य अजजा आयोग\n\nसूची-II\n(i) गणेश शंकर मिश्रा\n(ii) प्रभात मिश्रा\n(iii) अमिताभ जैन\n(iv) रूप सिंह मांडवी\n\nकूट:","a-ii, b-i, c-iii, d-iv","a-ii, b-i, c-iii, d-iv","a-i, b-ii, c-iii, d-iv","a-i, b-ii, c-iii, d-iv","a-iii, b-iv, c-i, d-ii","a-iii, b-iv, c-i, d-ii","a-i, b-iii, c-ii, d-iv","a-i, b-iii, c-ii, d-iv","2","Ganesh Shankar Mishra is Niti Aayog VC, Prabhat Mishra heads Rajbhasha Aayog, Amitabh Jain is the CIC, and Roop Singh Mandavi leads the ST Commission.","गणेश शंकर मिश्रा नीति आयोग के उपाध्यक्ष, प्रभात मिश्रा राजभाषा आयोग के अध्यक्ष, अमिताभ जैन मुख्य सूचना आयुक्त, और रूप सिंह मांडवी अनुसूचित जनजाति आयोग के अध्यक्ष हैं।"
"Which resort in Chhattisgarh was recently honoured with the prestigious 'Green Leaf Award' for 2025-26?","छत्तीसगढ़ के किस रिसॉर्ट को हाल ही में 2025-26 के प्रतिष्ठित 'ग्रीन लीफ अवार्ड' से सम्मानित किया गया है?","Mayfair Resort, Raipur","मेफेयर रिसॉर्ट, रायपुर","Takshashila Resort, Jagdalpur","तक्षशिला रिसॉर्ट, जगदलपुर","Sarna Ethnic Resort, Jashpur","सरना एथेनिक रिसॉर्ट, जशपुर","Chitrakote Resort, Bastar","चित्रकोट रिसॉर्ट, बस्तर","3","Sarna Ethnic Resort, located in Jashpur district, was honoured with the prestigious Green Leaf Award for promoting eco-tourism and cultural heritage.","जशपुर स्थित सरना एथेनिक रिसॉर्ट को इको-टूरिज्म और सांस्कृतिक संरक्षण को बढ़ावा देने के लिए प्रतिष्ठित ग्रीन लीफ अवार्ड 2025-26 से सम्मानित किया गया है।"
"On 17 February 2026, security forces launched a major anti-Naxal operation named 'Operation Black Forest-2' in the Karregutta hills. In which district are these hills located?","17 फरवरी 2026 को सुरक्षा बलों ने कर्रे गुट्टा पहाड़ियों में 'ऑपरेशन ब्लैक फॉरेस्ट-2' नामक एक बड़ा नक्सल विरोधी अभियान शुरू किया। ये पहाड़ियाँ किस जिले में स्थित हैं?","Sukma","सुकमा","Bijapur","बीजापुर","Dantewada","दंतेवाड़ा","Narayanpur","नारायणपुर","2","Karregutta hills are situated in the Bijapur district. Operation Black Forest-2 was launched here as part of the state's intensive anti-Naxal campaign.","कर्रे गुट्टा की पहाड़ी बीजापुर जिले में स्थित है, जहां नक्सलियों के खात्मे के लिए सुरक्षा बलों द्वारा 'ऑपरेशन ब्लैक फॉरेस्ट-2' चलाया गया था।"
"Which of the following statements is NOT correct regarding 'Bastar Pandum 2026'?","'बस्तर पंडुम 2026' के संबंध में निम्नलिखित में से कौन सा कथन सही नहीं है?","It was organized from 10 January to 8 February 2026.","इसका आयोजन 10 जनवरी से 8 फरवरी 2026 तक किया गया।","It was inaugurated by Union Home Minister Amit Shah.","इसका उद्घाटन केंद्रीय गृह मंत्री अमित शाह द्वारा किया गया था।","It was organized across all seven districts of the Bastar division.","यह बस्तर संभाग के सभी सात जिलों में आयोजित किया गया था।","The initial block-level phase began on 10 January 2026.","इसका प्रारंभिक ब्लॉक-स्तरीय चरण 10 जनवरी 2026 को शुरू हुआ था।","2","The divisional-level inauguration on 7 Feb 2026 was done by President Droupadi Murmu, while Amit Shah was present at the valedictory ceremony.","इसका संभाग स्तरीय उद्घाटन 7 फरवरी 2026 को राष्ट्रपति द्रौपदी मुर्मू जी के द्वारा किया गया था। गृह मंत्री अमित शाह इसके समापन समारोह में शामिल हुए थे।"
"At which station in Nawa Raipur is the state's first underground railway station being constructed?","नवा रायपुर के किस स्टेशन पर राज्य का पहला भूमिगत (अंडर ग्राउंड) रेलवे स्टेशन बनाया जा रहा है?","CBD Station","सीबीडी (CBD) स्टेशन","Kendri Station","केंद्री स्टेशन","Purkhauti Muktangan Station","पुरखौती मुक्तांगन स्टेशन","Udyog Nagar Station","उद्योग नगर स्टेशन","4","Chhattisgarh's first underground railway station is being constructed at the Udyog Nagar station in Nawa Raipur as part of its modern infrastructure.","छत्तीसगढ़ का पहला अंडर ग्राउंड (भूमिगत) रेलवे स्टेशन नवा रायपुर के 'उद्योग नगर स्टेशन' में बनाया जा रहा है।"
"Which Member of Parliament from Chhattisgarh has been appointed as the National President of the Ramayan Research Council?","छत्तीसगढ़ के किस सांसद को रामायण रिसर्च काउंसिल का राष्ट्रीय अध्यक्ष नियुक्त किया गया है?","Brijmohan Agrawal","बृजमोहन अग्रवाल","Santosh Pandey","संतोष पांडे","Chintamani Maharaj","चिंतामणि महाराज","Vijay Baghel","विजय बघेल","3","Chintamani Maharaj, the Member of Parliament from Surguja, has been appointed as the National President of the Ramayan Research Council.","सरगुजा क्षेत्र के सांसद चिंतामणि महाराज को रामायण रिसर्च काउंसिल के राष्ट्रीय अध्यक्ष के रूप में चुना गया है।"
"Where is the state's first Homeopathic College scheduled to be opened?","राज्य का पहला होम्योपैथिक कॉलेज कहाँ खोले जाने का प्रस्ताव है?","Bilaspur","बिलासपुर","Raipur","रायपुर","Durg","दुर्ग","Rajnandgaon","राजनांदगांव","2","Chhattisgarh's first government Homeopathic College is scheduled to be opened in the state capital, Raipur, to boost AYUSH medical education.","आयुष चिकित्सा शिक्षा को बढ़ावा देने के उद्देश्य से राज्य का पहला होम्योपैथिक कॉलेज रायपुर में खोला जाएगा।"
"Arrange the following festivals of Chhattisgarh in chronological order of their start dates in January-February 2026:\n1. Sirpur Mahotsav\n2. Jajalladev Mahotsav\n3. Tatapani Mahotsav\n4. Koriya Mahotsav","जनवरी-फरवरी 2026 में प्रारंभ होने की तिथि के अनुसार छत्तीसगढ़ के निम्नलिखित महोत्सवों को कालानुक्रम में व्यवस्थित करें:\n1. सिरपुर महोत्सव\n2. जाजल्लयदेव महोत्सव\n3. तातापानी महोत्सव\n4. कोरिया महोत्सव","3, 1, 2, 4","3, 1, 2, 4","1, 2, 3, 4","1, 2, 3, 4","3, 2, 1, 4","3, 2, 1, 4","1, 3, 2, 4","1, 3, 2, 4","1","Tatapani (14 Jan), Sirpur (1 Feb), Jajalladev (11 Feb), Koriya (17 Feb). The chronological order is correct.","सही क्रम है: तातापानी महोत्सव (14 जनवरी), सिरपुर महोत्सव (1 फरवरी), जाजल्लयदेव महोत्सव (11 फरवरी), कोरिया महोत्सव (17 फरवरी)।"
"On 4 February 2026, the state government approved a new Information Technology Policy. What is its name?","4 फरवरी 2026 को राज्य सरकार ने एक नई सूचना प्रौद्योगिकी नीति को मंजूरी दी। इसका नाम क्या है?","Chhattisgarh Digital First Policy","छत्तीसगढ़ डिजिटल फर्स्ट नीति","Chhattisgarh Cloud First Policy","छत्तीसगढ़ क्लाउड फर्स्ट नीति","Chhattisgarh IT Innovation Policy","छत्तीसगढ़ आईटी इनोवेशन नीति","Chhattisgarh Cyber Security Policy","छत्तीसगढ़ साइबर सुरक्षा नीति","2","The Chhattisgarh government approved the 'Chhattisgarh Cloud First Policy' on 4 February 2026 to safely store government department data on cloud services.","सरकारी विभागों के डेटा को सुरक्षित रखने और आईटी सेवाओं को बढ़ावा देने के लिए 4 फरवरी 2026 को 'छत्तीसगढ़ क्लाउड फर्स्ट नीति' को स्वीकृति प्रदान की गई।"
"Who is the author of the recently released book 'The Story of King Bhoramdeo' (February 2026)?","हाल ही में (फरवरी 2026) विमोचित पुस्तक 'द स्टोरी ऑफ किंग भोरमदेव' के लेखक कौन हैं?","Shyama Prasad Shukla","श्यामा प्रसाद शुक्ला","Ramprasad Baghel","रामप्रसाद बघेल","Prabhat Verma","प्रभात वर्मा","Jogeshwar Prasad","जोगेश्वर प्रसाद","2","'The Story of King Bhoramdeo' is authored by Ramprasad Baghel, detailing the history and cultural impact of King Bhoramdeo in Chhattisgarh.","'द स्टोरी ऑफ किंग भोरमदेव: राजा भोरमदेव की कहानी' पुस्तक के लेखक श्री रामप्रसाद बघेल हैं, जिसका विमोचन फरवरी 2026 में किया गया।"
"How many Central Jails in Chhattisgarh have been awarded the ISO Quality Certification for administrative quality?","प्रशासनिक गुणवत्ता के लिए छत्तीसगढ़ के कितने सेंट्रल जेलों को आईएसओ (ISO) गुणवत्ता प्रमाणन प्रदान किया गया है?","Two","दो","Three","तीन","Four","चार","Five","पांच","3","Four Central Jails in Chhattisgarh have successfully received ISO quality certification for maintaining high administrative standards and efficiency.","प्रशासनिक गुणवत्ता और बेहतर प्रबंधन मानकों के लिए छत्तीसगढ़ के चार सेंट्रल जेलों को आईएसओ (ISO) गुणवत्ता प्रमाणन प्राप्त हुआ है।"
"Where has Chhattisgarh's first plastic park been established?","छत्तीसगढ़ का पहला प्लास्टिक पार्क कहाँ स्थापित किया गया है?","Borai, Durg","बोरई, दुर्ग","Sirgitti, Bilaspur","सिरगिट्टी, बिलासपुर","Siltara, Raipur","सिलतरा, रायपुर","Sarora (Urla), Raipur","सरोरा (उरला), रायपुर","4","Chhattisgarh's first plastic park has been established in Sarora, which comes under the Urla industrial area in the Raipur district.","छत्तीसगढ़ का पहला प्लास्टिक पार्क रायपुर जिले के उरला औद्योगिक क्षेत्र के अंतर्गत सरोरा में स्थापित किया गया है।"
"On which date in February 2026 was the 'Seva Sushasan Sankalp Diwas' celebrated by the Chhattisgarh government?","फरवरी 2026 में छत्तीसगढ़ सरकार द्वारा 'सेवा सुशासन संकल्प दिवस' किस तिथि को मनाया गया?","11 February 2026","11 फरवरी 2026","15 February 2026","15 फरवरी 2026","21 February 2026","21 फरवरी 2026","28 February 2026","28 फरवरी 2026","3","The Government of Chhattisgarh officially celebrated 'Seva Sushasan Sankalp Diwas' on 21 February 2026 to emphasize good governance.","राज्य में सुशासन और जनसेवा के संकल्प को दोहराने के लिए छत्तीसगढ़ सरकार द्वारा 21 फरवरी 2026 को 'सेवा सुशासन संकल्प दिवस' मनाया गया।"
"In which village of Rajnandgaon district was a 100 MW floating/solar power plant inaugurated recently?","हाल ही में राजनांदगांव जिले के किस गांव में 100 मेगावाट क्षमता वाले सौर ऊर्जा संयंत्र का उद्घाटन किया गया?","Mudpar","मुड़पार","Thelkadih","ठेलकाडीह","Bortalab","बोरतलाब","Dhaba","ढाबा","4","A massive 100 MW solar power plant was inaugurated in Dhaba village of Rajnandgaon district, making it one of the largest solar projects in the state.","छत्तीसगढ़ के राजनांदगांव जिले के ढाबा गांव में 100 मेगावाट क्षमता वाले सौर ऊर्जा संयंत्र का उद्घाटन किया गया है।"
"How many new industrial parks are planned to be established under the Chhattisgarh Innovation Startup Policy approved on 4 February 2026?","4 फरवरी 2026 को स्वीकृत 'छत्तीसगढ़ नवाचार और स्टार्टअप नीति' के तहत कितने नए औद्योगिक पार्क स्थापित करने की योजना है?","Two","दो","Three","तीन","Four","चार","Five","पांच","3","Under the new Chhattisgarh Innovation Startup Policy (approved on 4 Feb 2026), the state government will establish four new industrial parks.","राज्य सरकार द्वारा 4 फरवरी 2026 को मंजूर की गई 'छत्तीसगढ़ नवाचार स्टार्टअप नीति' के तहत प्रदेश में चार नए औद्योगिक पार्क स्थापित किए जाएंगे।"
"Match the following environment/wildlife updates in CG with their corresponding locations:\n\nList-I\n(a) Blue Cave\n(b) Fastest flying Peregrine Falcon\n(c) First Ramsar Site\n(d) First Jungle Safari in a sanctuary\n\nList-II\n(i) Bastar\n(ii) Udanti Sitanadi Tiger Reserve\n(iii) Copra Reservoir\n(iv) Bhoramdeo Sanctuary\n\nCodes:","छत्तीसगढ़ में पर्यावरण/वन्यजीव से जुड़े निम्नलिखित अद्यतनों को उनके संबंधित स्थानों से सुमेलित कीजिए:\n\nसूची-I\n(a) ब्लू गुफा (ग्रीन गुफा)\n(b) सबसे तेज उड़ने वाला पक्षी पेरीग्रीन फाल्कन\n(c) पहला रामसर साइट\n(d) अभयारण्य में पहली जंगल सफारी\n\nसूची-II\n(i) बस्तर\n(ii) उदंती सीतानदी टाइगर रिजर्व\n(iii) कोपरा जलाशय\n(iv) भोरमदेव अभयारण्य\n\nकूट:","a-ii, b-i, c-iii, d-iv","a-ii, b-i, c-iii, d-iv","a-i, b-ii, c-iii, d-iv","a-i, b-ii, c-iii, d-iv","a-i, b-iii, c-ii, d-iv","a-i, b-iii, c-ii, d-iv","a-iv, b-ii, c-iii, d-i","a-iv, b-ii, c-iii, d-i","2","Blue/Green cave is in Bastar (Kanger Valley), Peregrine Falcon sighted in Udanti Sitanadi, Copra is the 1st Ramsar site, and Bhoramdeo has the 1st sanctuary jungle safari.","ब्लू गुफा बस्तर में है, पेरीग्रीन फाल्कन उदंती सीतानदी में देखा गया, कोपरा जलाशय पहला रामसर साइट है, और भोरमदेव अभयारण्य में जंगल सफारी शुरू हुई है।"
"How much amount has been allocated to convert 160 ITIs of Chhattisgarh into model institutes?","छत्तीसगढ़ के 160 आईटीआई (ITI) को मॉडल संस्थान में बदलने के लिए कितनी राशि आवंटित की गई है?","Rs 284 crore","284 करोड़ रुपये","Rs 384 crore","384 करोड़ रुपये","Rs 484 crore","484 करोड़ रुपये","Rs 584 crore","584 करोड़ रुपये","3","An amount of Rs 484 crore has been strictly allocated for the technological and infrastructural upgradation of 160 ITIs into model institutes in the state.","राज्य में तकनीकी शिक्षा को सुदृढ़ करने के लिए 160 आईटीआई (ITI) को मॉडल संस्थान में बदलने हेतु 484 करोड़ रुपये की राशि आवंटित की गई है।"
"Consider the following statements about the Chhattisgarh Rajbhasha Aayog:\n\n1. Shri Prabhat Mishra has been appointed as its new chairman.\n\n2. Its 9th provincial convention was held at SIMS Auditorium, Bilaspur.\n\nWhich of the above is/are correct?","छत्तीसगढ़ राजभाषा आयोग के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. श्री प्रभात मिश्रा को इसका नया अध्यक्ष नियुक्त किया गया है।\n\n2. इसका 9वां प्रांतीय सम्मेलन सिम्स (SIMS) ऑडिटोरियम, बिलासपुर में आयोजित किया गया था।\n\nउपरोक्त में से कौन सा/से सही है/हैं?","1 only","केवल 1","2 only","केवल 2","Both 1 and 2","1 और 2 दोनों","Neither 1 nor 2","न तो 1 और न ही 2","3","Both statements are correct. Prabhat Mishra was appointed as the 4th Chairman of the Rajbhasha Aayog, and its 9th convention took place in Bilaspur.","दोनों कथन सही हैं। श्री प्रभात मिश्रा को छत्तीसगढ़ राजभाषा आयोग का नया (चौथा) अध्यक्ष बनाया गया है, और इसका 9वां प्रांतीय सम्मेलन बिलासपुर के सिम्स में संपन्न हुआ।"
