Quiz Title: Restoration of Marathas: Zilhedari System (1830–1854)
Quiz Title (Hindi): मराठों की पुनर्स्थापना: जिलेदारी व्यवस्था (1830–1854)
Quiz Description: Master the Maratha Restoration period in Chhattisgarh under Raghuji III. This quiz covers the Zilhedari administration, key revolts, social reforms, and the final British annexation for CGPSC Prelims.
Quiz Description (Hindi): रघुजी तृतीय के अधीन छत्तीसगढ़ में मराठा पुनर्स्थापना काल पर महारत हासिल करें। इस क्विज़ में सीजीपीएससी प्रीलिम्स के लिए जिलेदारी प्रशासन, प्रमुख विद्रोहों, सामाजिक सुधारों और अंतिम ब्रिटिश विलय को शामिल किया गया है।
Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"Which two major tribal revolts of the Bastar region took place concurrently during the later half of the Maratha Zilhedari rule (1842-1854)?","बस्तर क्षेत्र के कौन से दो प्रमुख आदिवासी विद्रोह मराठा जिलेदारी शासन (1842-1854) के उत्तरार्ध के दौरान समवर्ती रूप से हुए थे?","Halba and Paralkot Revolts","हलबा और परलकोट विद्रोह","Paralkot and Muria Revolts","परलकोट और मुरिया विद्रोह","Tarapur and Meria Revolts","तारापुर और मेरिया विद्रोह","Koi and Bhumkal Revolts","कोइ और भूमकाल विद्रोह","3","The Tarapur Revolt (1842-1854) and Meria Revolt (1842-1863) in Bastar occurred concurrently with the Maratha Zilhedari period under Raghuji III.","बस्तर में तारापुर विद्रोह (1842-1854) और मेरिया विद्रोह (1842-1863) रघुजी तृतीय के अधीन मराठा जिलेदारी काल के समवर्ती रूप से हुए थे।"
"During the Zilhedari system, most of the crops cultivated in the Chhattisgarh region were exported to supply the British Army stationed at which location?","जिलेदारी व्यवस्था के दौरान, छत्तीसगढ़ क्षेत्र में खेती की जाने वाली अधिकांश फसलें किस स्थान पर तैनात ब्रिटिश सेना की आपूर्ति के लिए निर्यात की जाती थीं?","Nagpur","नागपुर","Jabalpur","जबलपुर","Kamathi","कामठी","Sambalpur","संबलपुर","3","A significant economic drain occurred during the Zilhedari period as most of the locally cultivated crops in Chhattisgarh were exported to feed the British Army posted at Kamathi.","जिलेदारी काल के दौरान एक महत्वपूर्ण आर्थिक निकासी हुई क्योंकि छत्तीसगढ़ में स्थानीय रूप से उगाई जाने वाली अधिकांश फसलें कामठी में तैनात ब्रिटिश सेना को खिलाने के लिए निर्यात की जाती थीं।"
"Arrange the following Maratha Zilhedars of Chhattisgarh in their correct chronological order:\n\n1. Sadruddin\n2. Durga Prasad\n3. Krishna Rao Appa\n4. Amrit Rao Appa\n\nChoose the correct code:","छत्तीसगढ़ के निम्नलिखित मराठा जिलेदारों को उनके सही कालक्रमानुसार व्यवस्थित कीजिए:\n\n1. सदरुद्दीन\n2. दुर्गा प्रसाद\n3. कृष्ण राव अप्पा\n4. अमृत राव अप्पा\n\nसही कूट चुनिए:","3, 4, 1, 2","3, 4, 1, 2","3, 1, 4, 2","3, 1, 4, 2","4, 3, 2, 1","4, 3, 2, 1","3, 2, 1, 4","3, 2, 1, 4","1","The correct sequential order of the first four Zilhedars is: Krishna Rao Appa (1st), Amrit Rao Appa (2nd), Sadruddin (3rd), and Durga Prasad (4th).","पहले चार जिलेदारों का सही अनुक्रमिक क्रम है: कृष्ण राव अप्पा (प्रथम), अमृत राव अप्पा (द्वितीय), सदरुद्दीन (तृतीय), और दुर्गा प्रसाद (चतुर्थ)।"
"Who was the last (8th) Maratha Zilhedar of Chhattisgarh, who formally handed over the administration to the British representative on 1st February 1855?","छत्तीसगढ़ का अंतिम (8वां) मराठा जिलेदार कौन था, जिसने 1 फरवरी 1855 को औपचारिक रूप से ब्रिटिश प्रतिनिधि को प्रशासन सौंप दिया था?","Govind Rao Appa","गोविंद राव अप्पा","Sakharam Bapu","सखाराम बापू","Gopal Rao Appa","गोपाल राव अप्पा","Induk Rao","इंदुक राव","3","Gopal Rao Appa was the 8th and last Zilhedar of Chhattisgarh. Following the Doctrine of Lapse, he handed over the administration to British Deputy Commissioner Charles Elliot on 1st February 1855.","गोपाल राव अप्पा छत्तीसगढ़ के 8वें और अंतिम जिलेदार थे। व्यपगत के सिद्धांत (Doctrine of Lapse) के बाद, उन्होंने 1 फरवरी 1855 को ब्रिटिश डिप्टी कमिश्नर चार्ल्स इलियट को प्रशासन सौंप दिया था।"
"Which of the following persons was NEVER appointed as a Zilhedar during the 1830-1854 Maratha rule in Chhattisgarh?","निम्नलिखित में से किसे छत्तीसगढ़ में 1830-1854 के मराठा शासन के दौरान कभी भी जिलेदार नियुक्त नहीं किया गया था?","Sadruddin","सदरुद्दीन","Bikaji Gopal","बीकाजी गोपाल","Induk Rao","इंदुक राव","Sakharam Bapu","सखाराम बापू","2","Bikaji Gopal was a Subedar during the earlier Suba rule (1809-1817). He was never a Zilhedar. Sadruddin, Induk Rao, and Sakharam Bapu were appointed as Zilhedars by Raghuji III.","बीकाजी गोपाल पूर्ववर्ती सूबा शासन (1809-1817) के दौरान सूबेदार थे। वे कभी जिलेदार नहीं रहे। सदरुद्दीन, इंदुक राव और सखाराम बापू को रघुजी तृतीय द्वारा जिलेदार नियुक्त किया गया था।"
"What was the total number of Zilhedars appointed in Chhattisgarh during the direct Maratha rule of Raghuji III from 1830 to 1854?","1830 से 1854 तक रघुजी तृतीय के प्रत्यक्ष मराठा शासन के दौरान छत्तीसगढ़ में नियुक्त जिलेदारों की कुल संख्या कितनी थी?","6","6","7","7","8","8","10","10","3","A total of exactly 8 Zilhedars were appointed sequentially in Chhattisgarh by Raghuji III, beginning with Krishna Rao Appa and ending with Gopal Rao Appa.","रघुजी तृतीय द्वारा छत्तीसगढ़ में कुल 8 जिलेदारों को क्रमिक रूप से नियुक्त किया गया था, जिसकी शुरुआत कृष्ण राव अप्पा से हुई और गोपाल राव अप्पा पर समाप्त हुई।"
"Assertion (A): The British annexed the Nagpur state, including Chhattisgarh, into the British Empire in 1854 under the 'Doctrine of Lapse'.\n\nReason (R): The Maratha ruler Raghuji III had heavily indebted the state treasury and willingly surrendered the empire to Lord Dalhousie.\n\nCodes:","कथन (A): अंग्रेजों ने 1854 में 'व्यपगत के सिद्धांत' (Doctrine of Lapse) के तहत छत्तीसगढ़ सहित नागपुर राज्य को ब्रिटिश साम्राज्य में मिला लिया।\n\nकारण (R): मराठा शासक रघुजी तृतीय ने राज्य के खजाने को भारी कर्ज में डुबा दिया था और स्वेच्छा से लॉर्ड डलहौजी को साम्राज्य सौंप दिया था।\n\nकूट:","Both A and R are true and R is the correct explanation of A.","A और R दोनों सत्य हैं और R, A की सही व्याख्या है।","Both A and R are true but R is not the correct explanation of A.","A और R दोनों सत्य हैं लेकिन R, A की सही व्याख्या नहीं है।","A is true but R is false.","A सत्य है लेकिन R असत्य है।","A is false but R is true.","A असत्य है लेकिन R सत्य है।","3","Assertion (A) is true as Nagpur was annexed via the Doctrine of Lapse in 1854. Reason (R) is false because the annexation occurred specifically because Raghuji III died childless in 1853 without a recognized heir, not because of debt or a willing surrender.","कथन (A) सत्य है क्योंकि नागपुर को 1854 में व्यपगत के सिद्धांत के माध्यम से मिलाया गया था। कारण (R) असत्य है क्योंकि विलय विशेष रूप से इसलिए हुआ क्योंकि रघुजी तृतीय की 1853 में बिना मान्यता प्राप्त उत्तराधिकारी के निःसंतान मृत्यु हो गई थी, न कि कर्ज या स्वैच्छिक आत्मसमर्पण के कारण।"
"On which date did the Bhonsle ruler Raghuji III die childless, paving the way for the British annexation of his empire?","भोंसले शासक रघुजी तृतीय की निःसंतान मृत्यु किस तिथि को हुई, जिससे उनके साम्राज्य के ब्रिटिश विलय का मार्ग प्रशस्त हुआ?","27th December 1829","27 दिसंबर 1829","11th December 1853","11 दिसंबर 1853","13th March 1854","13 मार्च 1854","1st February 1855","1 फरवरी 1855","2","Raghuji III died childless on 11th December 1853 at the age of 47. His lack of a biological heir gave Lord Dalhousie the pretext to execute the Doctrine of Lapse.","रघुजी तृतीय की 47 वर्ष की आयु में 11 दिसंबर 1853 को निःसंतान मृत्यु हो गई। उनके जैविक उत्तराधिकारी की कमी ने लॉर्ड डलहौजी को व्यपगत के सिद्धांत (Doctrine of Lapse) को लागू करने का बहाना दे दिया।"
"Under the orders of Lord Dalhousie, on which exact date was the official decree issued to merge the Nagpur State (including Chhattisgarh) into the British Empire under the Doctrine of Lapse?","लॉर्ड डलहौजी के आदेश के तहत, व्यपगत के सिद्धांत के तहत नागपुर राज्य (छत्तीसगढ़ सहित) को ब्रिटिश साम्राज्य में मिलाने का आधिकारिक फरमान किस सटीक तिथि को जारी किया गया था?","11th December 1853","11 दिसंबर 1853","13th March 1854","13 मार्च 1854","31st January 1855","31 जनवरी 1855","1st February 1855","1 फरवरी 1855","2","Following Raghuji III's death, Lord Dalhousie formally issued the order for the annexation of the Nagpur estate under the 'Doctrine of Lapse' on 13th March 1854.","रघुजी तृतीय की मृत्यु के बाद, लॉर्ड डलहौजी ने 13 मार्च 1854 को 'व्यपगत के सिद्धांत' के तहत नागपुर रियासत के विलय का औपचारिक आदेश जारी किया।"
"After the Doctrine of Lapse was applied to Nagpur in March 1854, until which date did the Maratha Zilhedar administration practically continue functioning in Chhattisgarh?","मार्च 1854 में नागपुर पर व्यपगत का सिद्धांत (Doctrine of Lapse) लागू होने के बाद, छत्तीसगढ़ में मराठा जिलेदार प्रशासन व्यावहारिक रूप से किस तिथि तक कार्य करता रहा?","30th June 1854","30 जून 1854","31st January 1855","31 जनवरी 1855","1st February 1856","1 फरवरी 1856","1st November 1861","1 नवंबर 1861","2","Although the annexation decree came in March 1854, the transition took time. The Maratha rule in Chhattisgarh practically continued through the Zilhedars until 31st January 1855.","यद्यपि विलय का फरमान मार्च 1854 में आया था, लेकिन संक्रमण में समय लगा। छत्तीसगढ़ में मराठा शासन व्यावहारिक रूप से 31 जनवरी 1855 तक जिलेदारों के माध्यम से जारी रहा।"
"Which inhumane practice prevalent in the Bastar and Karound Zamindaris was strictly prohibited during the reign of Raghuji III?","बस्तर और करौंद जमींदारियों में प्रचलित कौन सी अमानवीय प्रथा रघुजी तृतीय के शासनकाल में सख्ती से प्रतिबंधित कर दी गई थी?","Female Infanticide","कन्या भ्रूण हत्या","Human Sacrifice","मानव बलि","Begar (Forced Labor)","बेगार (बलात श्रम)","Untouchability","अस्पृश्यता","2","During the reign of Raghuji III, the practice of Human Sacrifice (often linked to the Meria tradition), which was heavily prevalent in the Bastar and Karound (Kalahandi) regions, was strictly prohibited.","रघुजी तृतीय के शासनकाल के दौरान, मानव बलि की प्रथा (अक्सर मेरिया परंपरा से जुड़ी), जो बस्तर और करौंद (कालाहांडी) क्षेत्रों में अत्यधिक प्रचलित थी, को सख्ती से प्रतिबंधित कर दिया गया था।"
"Which British officer was appointed as the first Deputy Commissioner of Chhattisgarh, to whom the last Zilhedar Gopal Rao handed over power in 1855?","छत्तीसगढ़ के प्रथम डिप्टी कमिश्नर के रूप में किस ब्रिटिश अधिकारी को नियुक्त किया गया था, जिसे अंतिम जिलेदार गोपाल राव ने 1855 में सत्ता सौंपी थी?","Capt. Sandis","कैप्टन सैंडिस","Major Agnew","मेजर एगन्यू","Charles C. Elliot","चार्ल्स सी. इलियट","Richard Jenkins","रिचर्ड जेनकिंस","3","Charles C. Elliot was appointed as the first Deputy Commissioner of Chhattisgarh after its direct annexation. Gopal Rao handed over power to him on 1st February 1855.","प्रत्यक्ष विलय के बाद चार्ल्स सी. इलियट को छत्तीसगढ़ का प्रथम डिप्टी कमिश्नर नियुक्त किया गया था। गोपाल राव ने 1 फरवरी 1855 को उन्हें सत्ता सौंप दी थी।"
"Consider the following sequence of the later Zilhedars of Chhattisgarh:\n\n1. Induk Rao\n2. Sakharam Bapu\n3. Govind Rao Appa\n4. Gopal Rao Appa\n\nWhich among the following accurately represents their chronological appointment?","छत्तीसगढ़ के बाद के जिलेदारों के निम्नलिखित क्रम पर विचार कीजिए:\n\n1. इंदुक राव\n2. सखाराम बापू\n3. गोविंद राव अप्पा\n4. गोपाल राव अप्पा\n\nनिम्नलिखित में से कौन उनकी कालानुक्रमिक नियुक्ति का सटीक प्रतिनिधित्व करता है?","1, 3, 2, 4","1, 3, 2, 4","2, 1, 3, 4","2, 1, 3, 4","1, 2, 3, 4","1, 2, 3, 4","2, 3, 1, 4","2, 3, 1, 4","3","The last four Zilhedars of Chhattisgarh followed the exact sequence: Induk Rao (5th), Sakharam Bapu (6th), Govind Rao Appa (7th), and Gopal Rao Appa (8th).","छत्तीसगढ़ के अंतिम चार जिलेदारों ने सटीक अनुक्रम का पालन किया: इंदुक राव (5वें), सखाराम बापू (6वें), गोविंद राव अप्पा (7वें), और गोपाल राव अप्पा (8वें)।"
"Match the administrative systems in Chhattisgarh with their respective periods:\n\nList-I\n(a) Direct Maratha Rule\n(b) Suba System\n(c) British Protectorate\n(d) Zilhedari System\n\nList-II\n(i) 1818 - 1830\n(ii) 1787 - 1818\n(iii) 1830 - 1854\n(iv) 1758 - 1787\n\nCodes:","छत्तीसगढ़ में प्रशासनिक प्रणालियों को उनके संबंधित काल से सुमेलित कीजिए:\n\nसूची-I\n(a) प्रत्यक्ष मराठा शासन\n(b) सूबा व्यवस्था\n(c) ब्रिटिश संरक्षण\n(d) जिलेदारी व्यवस्था\n\nसूची-II\n(i) 1818 - 1830\n(ii) 1787 - 1818\n(iii) 1830 - 1854\n(iv) 1758 - 1787\n\nकूट:","a-iv, b-ii, c-i, d-iii","a-iv, b-ii, c-i, d-iii","a-ii, b-iv, c-iii, d-i","a-ii, b-iv, c-iii, d-i","a-iv, b-iii, c-i, d-ii","a-iv, b-iii, c-i, d-ii","a-i, b-ii, c-iv, d-iii","a-i, b-ii, c-iv, d-iii","1","Direct Rule under Bimbaji (1758-1787), Suba system by Vyankoji (1787-1818), British Protectorate (1818-1830), and Zilhedari under Raghuji III (1830-1854).","बिंबाजी के अधीन प्रत्यक्ष शासन (1758-1787), व्यंकोजी द्वारा सूबा व्यवस्था (1787-1818), ब्रिटिश संरक्षण (1818-1830), और रघुजी तृतीय के अधीन जिलेदारी (1830-1854)।"
"Who among the following was the third Zilhedar appointed in Chhattisgarh, and is the only one bearing a distinctively Muslim name?","निम्नलिखित में से कौन छत्तीसगढ़ में नियुक्त तीसरा जिलेदार था, और एकमात्र ऐसा व्यक्ति है जिसका विशिष्ट मुस्लिम नाम है?","Mohib-Ul-Hasan","मोहिब-उल-हसन","Sher Khan","शेर खान","Sadruddin","सदरुद्दीन","Mohd. Khan Taran","मोहम्मद खान तरान","3","Sadruddin was appointed as the third Zilhedar of Chhattisgarh under Raghuji III's reign. Mohib-Ul-Hasan was later an Extra Assistant Commissioner under the British, and Mohd. Khan Taran was an official under Bimbaji.","सदरुद्दीन को रघुजी तृतीय के शासनकाल में छत्तीसगढ़ के तीसरे जिलेदार के रूप में नियुक्त किया गया था। मोहिब-उल-हसन बाद में अंग्रेजों के अधीन अतिरिक्त सहायक आयुक्त थे, और मो. खान तरान बिंबाजी के अधीन एक अधिकारी थे।"
"Which of the following events did NOT occur during the reign of Maratha ruler Raghuji III (1830-1854)?","मराठा शासक रघुजी तृतीय (1830-1854) के शासनकाल के दौरान निम्नलिखित में से कौन सी घटना नहीं हुई?","Suppression of the Bargarh Revolt","बरगढ़ विद्रोह का दमन","Formation of the Lavan Tahutdari","लवन ताहूतदारी का गठन","Establishment of the Lormi Tahutdari","लोरमी ताहूतदारी की स्थापना","Prohibition of the Sati practice","सती प्रथा पर प्रतिबंध","3","The Lormi Tahutdari was established in 1826 by British Superintendent Capt. Sandis, prior to Raghuji III's direct rule. The other three events occurred under Raghuji III.","लोरमी ताहूतदारी की स्थापना 1826 में ब्रिटिश अधीक्षक कैप्टन सैंडिस द्वारा रघुजी तृतीय के प्रत्यक्ष शासन से पहले की गई थी। अन्य तीन घटनाएँ रघुजी तृतीय के अधीन हुईं।"
"Under whose orders did Colonel Sleeman successfully suppress and completely eliminate the network of Thugs in the region around 1830?","किसके आदेश पर कर्नल स्लीमन ने 1830 के आसपास क्षेत्र में ठगों के नेटवर्क को सफलतापूर्वक दबा दिया और पूरी तरह से समाप्त कर दिया?","Lord Dalhousie","लॉर्ड डलहौजी","Lord William Bentinck","लॉर्ड विलियम बेंटिंक","Lord Hastings","लॉर्ड हेस्टिंग्स","Richard Jenkins","रिचर्ड जेनकिंस","2","Colonel Sleeman completely eliminated the menace of Thugs (Thuggee) in 1830 on the strict executive orders of the British Governor-General Lord William Bentinck.","कर्नल स्लीमन ने ब्रिटिश गवर्नर-जनरल लॉर्ड विलियम बेंटिंक के सख्त कार्यकारी आदेशों पर 1830 में ठगों (ठगी) के खतरे को पूरी तरह से समाप्त कर दिया।"
"Regarding the Tahutdaris created in Chhattisgarh, which of the following combinations is correctly matched with its creator?","छत्तीसगढ़ में निर्मित ताहूतदारियों के संबंध में, निम्नलिखित में से कौन सा संयोजन उसके निर्माता के साथ सही ढंग से सुमेलित है?","Tarenga — Raghuji III","तरेंगा — रघुजी तृतीय","Sanjari — Charles Elliot","संजारी — चार्ल्स इलियट","Lavan — Capt. Sandis","लवन — कैप्टन सैंडिस","Sirpur — Capt. Agnew","सिरपुर — कैप्टन एगन्यू","2","Sanjari, Khallari, and Sihava were created by Charles Elliot after 1854. Tarenga/Lormi were by Capt. Sandis. Sirpur/Lavan were under Raghuji III (Zilhedar period).","संजारी, खल्लारी और सिहावा का निर्माण 1854 के बाद चार्ल्स इलियट ने किया था। तरेंगा/लोरमी कैप्टन सैंडिस द्वारा। सिरपुर/लवन रघुजी तृतीय (जिलेदार काल) के अधीन थे।"
