Quiz Title (English)
The Gandhian Era & Mass Movements: Non-Cooperation & Gandhi's First Visit

Quiz Title (Hindi)
गांधीवादी युग और जन आंदोलन: असहयोग आंदोलन व गांधीजी की प्रथम यात्रा

Quiz Description (English)
Master the core concepts of the Non-Cooperation Movement and Mahatma Gandhi's seminal first visit to Chhattisgarh in 1920. This quiz tests specific historical facts, dates, and local leadership crucial for CGPSC Prelims preparation.

Quiz Description (Hindi)
1920 में छत्तीसगढ़ में असहयोग आंदोलन और महात्मा गांधी की ऐतिहासिक प्रथम यात्रा से संबंधित महत्वपूर्ण तथ्यों का अभ्यास करें। यह क्विज CGPSC प्रारंभिक परीक्षा के लिए स्थानीय नेताओं, महत्वपूर्ण तिथियों और घटनाओं पर केंद्रित है।

"Q(EN)","Q(HI)","OptA(EN)","OptA(HI)","OptB(EN)","OptB(HI)","OptC(EN)","OptC(HI)","OptD(EN)","OptD(HI)","Correct(1-4)","Exp(EN)","Exp(HI)"
"Which prominent national labour leader visited Rajnandgaon in 1920 for the settlement of the BNC Mill Labour Strike?","बी.एन.सी. मिल मजदूर हड़ताल के समाधान के लिए 1920 में किस प्रमुख राष्ट्रीय मजदूर नेता ने राजनांदगांव का दौरा किया था?","N.M. Joshi","एन.एम. जोशी","Lala Lajpat Rai","लाला लाजपत राय","V.V. Giri","वी.वी. गिरि","Bal Gangadhar Tilak","बाल गंगाधर तिलक",3,"The prominent national leader and future President of India, V.V. Giri, visited Rajnandgaon in 1920 to help settle the historic BNC Mill Labour Strike.","प्रमुख राष्ट्रीय नेता और भारत के भावी राष्ट्रपति वी.वी. गिरि ने ऐतिहासिक बी.एन.सी. मिल मजदूर हड़ताल के समाधान में मदद करने के लिए 1920 में राजनांदगांव का दौरा किया था।"
"Consider the following pairs of lawyers and the places from where they abdicated their legal practice during the Non-Cooperation Movement:\n\n1. Ghanshyam Singh Gupta - Durg\n2. Thakur Pyarelal Singh - Rajnandgaon\n3. Ramdayal Tiwari - Bilaspur\n4. E. Raghavendra Rao - Bilaspur\n\nWhich of the above pairs are correctly matched?","असहयोग आंदोलन के दौरान वकालत छोड़ने वाले वकीलों और उनके स्थानों के निम्नलिखित युग्मों पर विचार कीजिए:\n\n1. घनश्याम सिंह गुप्त - दुर्ग\n2. ठाकुर प्यारेलाल सिंह - राजनांदगांव\n3. रामदयाल तिवारी - बिलासपुर\n4. ई. राघवेंद्र राव - बिलासपुर\n\nउपरोक्त में से कौन से युग्म सही सुमेलित हैं?","1, 2 and 4","1, 2 और 4","1, 3 and 4","1, 3 और 4","2, 3 and 4","2, 3 और 4","All of the above","उपरोक्त सभी",1,"Pairs 1, 2, and 4 are correct. Ramdayal Tiwari abdicated his legal practice from Raipur, not Bilaspur. Bilaspur was represented by E. Raghavendra Rao and Barrister Chhedilal.","युग्म 1, 2 और 4 सही हैं। रामदयाल तिवारी ने रायपुर से अपनी वकालत छोड़ी थी, बिलासपुर से नहीं। बिलासपुर का प्रतिनिधित्व ई. राघवेंद्र राव और बैरिस्टर छेदीलाल ने किया था।"
"During his visit to Dhamtari on 21st December 1920, Mahatma Gandhi halted at the residence of which local freedom fighter?","21 दिसंबर 1920 को धमतरी की अपनी यात्रा के दौरान महात्मा गांधी ने किस स्थानीय स्वतंत्रता सेनानी के आवास पर विश्राम किया था?","Pt. Sundarlal Sharma","पं. सुंदरलाल शर्मा","Babu Chhotelal Shrivastava","बाबू छोटेलाल श्रीवास्तव","Narayanrao Meghawale","नारायणराव मेघावाले","Bajirao Kridant","बाजीराव कृदंत",3,"During his visit to Dhamtari, Mahatma Gandhi halted at the residence of Narayanrao Meghawale, a prominent local leader of the Non-Cooperation Movement.","धमतरी की अपनी यात्रा के दौरान, महात्मा गांधी ने असहयोग आंदोलन के प्रमुख स्थानीय नेता नारायणराव मेघावाले के निवास पर विश्राम किया था।"
"The famous poem 'Pushp Ki Abhilasha' was composed in February 1922 in Bilaspur Jail. Who was its creator?","फरवरी 1922 में बिलासपुर जेल में कारावास के दौरान प्रसिद्ध कविता 'पुष्प की अभिलाषा' की रचना की गई थी। इसके रचयिता कौन थे?","Madhavrao Sapre","माधवराव सप्रे","Makhanlal Chaturvedi","माखनलाल चतुर्वेदी","Ramdayal Tiwari","रामदयाल तिवारी","Baldev Prasad Mishra","बलदेव प्रसाद मिश्र",2,"Makhanlal Chaturvedi composed the legendary patriotic poem 'Pushp Ki Abhilasha' while imprisoned in Bilaspur Jail in February 1922 for his participation in the freedom struggle.","स्वतंत्रता संग्राम में भाग लेने के कारण फरवरी 1922 में बिलासपुर जेल में बंदी रहने के दौरान माखनलाल चतुर्वेदी ने प्रसिद्ध देशभक्ति कविता 'पुष्प की अभिलाषा' की रचना की थी।"
"Assertion (A): The arrival of Mahatma Gandhi in Chhattisgarh in December 1920 was highly significant for the local freedom movement.\n\nReason (R): It functioned as a successful rehearsal for the implementation of the Non-Cooperation Movement resolution passed at the Nagpur Congress Session.\n\nCodes:","कथन (A): दिसंबर 1920 में महात्मा गांधी का छत्तीसगढ़ आगमन स्थानीय स्वतंत्रता आंदोलन के लिए अत्यधिक महत्वपूर्ण था।\n\nकारण (R): इसने नागपुर कांग्रेस अधिवेशन में पारित असहयोग आंदोलन के प्रस्ताव के कार्यान्वयन के लिए एक सफल पूर्वाभ्यास के रूप में कार्य किया।\n\nकूट:","Both A and R are true and R explains A","A और R दोनों सही हैं और R, A की सही व्याख्या करता है","Both A and R are true but R does not explain A","A और R दोनों सही हैं लेकिन R, A की सही व्याख्या नहीं करता है","A is true but R is false","A सही है लेकिन R गलत है","A is false but R is true","A गलत है लेकिन R सही है",1,"The visit provided dynamic consciousness to the National Movement in Chhattisgarh, directly serving as a practical rehearsal for the Non-Cooperation resolution accepted in the Nagpur session.","यह यात्रा छत्तीसगढ़ में राष्ट्रीय आंदोलन को एक गतिशील चेतना प्रदान करती थी, जिसने सीधे तौर पर नागपुर अधिवेशन में स्वीकृत असहयोग प्रस्ताव के लिए एक व्यावहारिक पूर्वाभ्यास के रूप में कार्य किया।"
"After Mahatma Gandhi's address in Raipur in 1920, a group of women enthusiastically donated Rs. 2000 to the Tilak Swaraj Fund. Where was this historic meeting held?","1920 में रायपुर में महात्मा गांधी के संबोधन के बाद, महिलाओं के एक समूह ने उत्साहपूर्वक तिलक स्वराज्य फंड में 2000 रुपये का दान दिया। यह ऐतिहासिक बैठक कहाँ आयोजित की गई थी?","Victoria Garden","विक्टोरिया गार्डन","Gandhi Chowk","गांधी चौक","Near Anand Samaj Library","आनंद समाज वाचनालय के पास","Town Hall","टाउन हॉल",3,"Gandhiji addressed a women's assembly near the Anand Samaj Library in Raipur, urging them to participate in the freedom movement. The women collected and donated Rs. 2000 to the Tilak Fund.","गांधीजी ने रायपुर में आनंद समाज वाचनालय के पास महिलाओं की एक सभा को संबोधित करते हुए उनसे स्वतंत्रता आंदोलन में भाग लेने का आग्रह किया था। महिलाओं ने तिलक फंड के लिए 2000 रुपये एकत्र कर दान दिए।"
"Which of the following national leaders did NOT visit Chhattisgarh in the year 1921 during the peak of the Non-Cooperation Movement?","असहयोग आंदोलन के चरम के दौरान वर्ष 1921 में निम्नलिखित में से किस राष्ट्रीय नेता ने छत्तीसगढ़ का दौरा नहीं किया था?","Dr. Rajendra Prasad","डॉ. राजेंद्र प्रसाद","C. Rajagopalachari","सी. राजगोपालाचारी","Subhadra Kumari Chauhan","सुभद्रा कुमारी चौहान","Sardar Vallabhbhai Patel","सरदार वल्लभभाई पटेल",4,"Dr. Rajendra Prasad, C. Rajagopalachari, and Subhadra Kumari Chauhan visited Chhattisgarh in 1921. Sardar Vallabhbhai Patel visited later in 1940 to inaugurate the Congress Bhawan.","डॉ. राजेंद्र प्रसाद, सी. राजगोपालाचारी और सुभद्रा कुमारी चौहान ने 1921 में छत्तीसगढ़ का दौरा किया था। सरदार वल्लभभाई पटेल ने 1940 में कांग्रेस भवन का उद्घाटन करने के लिए दौरा किया था।"
"In the special session of the Indian National Congress held in Calcutta (1920), the resolution for the Non-Cooperation Movement was passed. Who presided over this session?","कलकत्ता (1920) में आयोजित भारतीय राष्ट्रीय कांग्रेस के विशेष अधिवेशन में असहयोग आंदोलन का प्रस्ताव पारित किया गया था। इस अधिवेशन की अध्यक्षता किसने की थी?","Mahatma Gandhi","महात्मा गांधी","Motilal Nehru","मोतीलाल नेहरू","Lala Lajpat Rai","लाला लाजपत राय","C.R. Das","सी.आर. दास",3,"The resolution of the Non-Cooperation Movement was put forward in the special Calcutta Session of 1920, which was completed under the leadership/presidentship of Lala Lajpat Rai.","असहयोग आंदोलन का प्रस्ताव 1920 के विशेष कलकत्ता अधिवेशन में रखा गया था, जो लाला लाजपत राय के नेतृत्व/अध्यक्षता में संपन्न हुआ था।"
"Match the leaders who participated in the Special Proposal of abdicating advocacy with their respective regions:\n\nList-I\n(a) Ratnakar Jha\n(b) Govardhanlal Shrivastava\n(c) D.K. Khanolkar\n(d) Yadavrao Deshmukh\n\nList-II\n(i) Bilaspur\n(ii) Raipur\n(iii) Durg\n(iv) Rajnandgaon (Chhuikhadan)\n\nCodes:","वकालत छोड़ने के विशेष प्रस्ताव में भाग लेने वाले नेताओं को उनके संबंधित क्षेत्रों से सुमेलित कीजिए:\n\nसूची-I\n(a) रत्नाकर झा\n(b) गोवर्धनलाल श्रीवास्तव\n(c) डी.के. खानोलकर\n(d) यादवराव देशमुख\n\nसूची-II\n(i) बिलासपुर\n(ii) रायपुर\n(iii) दुर्ग\n(iv) राजनांदगांव (छुईखदान)\n\nकूट:","a-iii, b-iv, c-i, d-ii","a-iii, b-iv, c-i, d-ii","a-iv, b-iii, c-ii, d-i","a-iv, b-iii, c-ii, d-i","a-iii, b-i, c-iv, d-ii","a-iii, b-i, c-iv, d-ii","a-ii, b-iv, c-i, d-iii","a-ii, b-iv, c-i, d-iii",1,"Ratnakar Jha belonged to Durg, Govardhanlal Shrivastava to Rajnandgaon (Chhuikhadan), D.K. Khanolkar to Bilaspur, and Yadavrao Deshmukh to Raipur. All of them gave up their legal practice.","रत्नाकर झा दुर्ग से, गोवर्धनलाल श्रीवास्तव राजनांदगांव (छुईखदान) से, डी.के. खानोलकर बिलासपुर से और यादवराव देशमुख रायपुर से संबंधित थे। इन सभी ने अपनी वकालत छोड़ दी थी।"
"The 37-day long first BNC Mill Workers Movement in Rajnandgaon (1920) was successfully led by which prominent leader?","राजनांदगांव (1920) में 37 दिनों तक चलने वाले प्रथम बी.एन.सी. मिल मजदूर आंदोलन का सफलतापूर्वक नेतृत्व किस प्रमुख नेता ने किया था?","Pt. Sundarlal Sharma","पं. सुंदरलाल शर्मा","Ruiram","रुईराम","Thakur Pyarelal Singh","ठाकुर प्यारेलाल सिंह","E. Raghavendra Rao","ई. राघवेंद्र राव",3,"The first BNC Mill Workers Strike took place in 1920 and lasted for 36/37 days. It was successfully spearheaded by Thakur Pyarelal Singh.","पहला बी.एन.सी. मिल मजदूर आंदोलन 1920 में हुआ था जो 36/37 दिनों तक चला था। इसका सफलतापूर्वक नेतृत्व ठाकुर प्यारेलाल सिंह ने किया था।"
"Who was appointed as the Welcome President (Swagatadhyaksha) for the Raipur Political Council Session held on 23rd March 1922?","23 मार्च 1922 को आयोजित रायपुर प्रांतीय राजनीतिक परिषद के अधिवेशन के लिए 'स्वागताध्यक्ष' किसे नियुक्त किया गया था?","Umakant Balwant Ghate","उमाकांत बलवंत घाटे","Pt. Ravishankar Shukla","पं. रविशंकर शुक्ल","Vamanrao Lakhe","वामनराव लाखे","Madhavrao Sapre","माधवराव सप्रे",2,"The Raipur Political Council Session (March 1922) was presided over by Umakant Balwant Ghate, and Pt. Ravishankar Shukla served as the Welcoming President.","रायपुर प्रांतीय राजनीतिक परिषद अधिवेशन (मार्च 1922) की अध्यक्षता उमाकांत बलवंत घाटे ने की थी, जबकि पं. रविशंकर शुक्ल ने स्वागताध्यक्ष की भूमिका निभाई थी।"
"During the Non-Cooperation Movement, a revolutionary event occurred when a young man named Sheikh Muntajimuddin defaced the statue of King George V. In which court complex did this happen?","असहयोग आंदोलन के दौरान एक क्रांतिकारी घटना घटी जब शेख मुंतजिमुद्दीन नामक एक युवक ने किंग जॉर्ज पंचम की मूर्ति को विरूपित कर दिया। यह घटना किस न्यायालय परिसर में हुई थी?","Bilaspur","बिलासपुर","Durg","दुर्ग","Raipur","रायपुर","Rajnandgaon","राजनांदगांव",3,"In 1924, a young man from Durg named Sheikh Muntajimuddin defaced the statue of George V located in the Raipur Court Complex as a mark of revolutionary protest.","1924 में, दुर्ग के एक युवक शेख मुंतजिमुद्दीन ने क्रांतिकारी विरोध के प्रतीक के रूप में रायपुर न्यायालय परिसर में स्थित जॉर्ज पंचम की मूर्ति को विरूपित कर दिया था।"
"Consider the following statements regarding the 1924 Hindu-Muslim riot in Dhamtari:\n\n1. It started over playing musical instruments in front of a mosque.\n\n2. The dispute was successfully resolved through the pacifying efforts of Pt. Sundarlal Sharma.\n\n3. Mahatma Gandhi personally visited Dhamtari to mediate this dispute.\n\nChoose the correct option:","1924 में धमतरी में हुए हिंदू-मुस्लिम दंगे के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. यह एक मस्जिद के सामने वाद्य यंत्र बजाने को लेकर शुरू हुआ था。\n\n2. पं. सुंदरलाल शर्मा के शांतिपूर्ण प्रयासों से इस विवाद को सफलतापूर्वक सुलझा लिया गया।\n\n3. महात्मा गांधी ने व्यक्तिगत रूप से इस विवाद की मध्यस्थता करने के लिए धमतरी का दौरा किया।\n\nसही विकल्प चुनिए:","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3",1,"Statements 1 and 2 are true. Statement 3 is false because Mahatma Gandhi visited Chhattisgarh in 1920 and 1933, not in 1924. Pt. Sundarlal Sharma resolved the riot independently.","कथन 1 और 2 सत्य हैं। कथन 3 गलत है क्योंकि महात्मा गांधी ने 1920 और 1933 में छत्तीसगढ़ का दौरा किया था, 1924 में नहीं। पं. सुंदरलाल शर्मा ने इस दंगे को स्वतंत्र रूप से शांत किया था।"
"During the Non-Cooperation Movement, which two leaders cheered and addressed the public at Gandhi Chowk, Raipur, promoting the boycott of foreign goods?","असहयोग आंदोलन के दौरान, किन दो नेताओं ने विदेशी वस्तुओं के बहिष्कार को बढ़ावा देते हुए गांधी चौक, रायपुर में जनता का उत्साहवर्धन किया और उन्हें संबोधित किया?","Seth Jamnalal Bajaj and Maulana Qutubuddin","सेठ जमनालाल बजाज और मौलाना कुतुबुद्दीन","V.V. Giri and C. Rajagopalachari","वी.वी. गिरि और सी. राजगोपालाचारी","Dr. Rajendra Prasad and Subhadra Kumari Chauhan","डॉ. राजेंद्र प्रसाद और सुभद्रा कुमारी चौहान","Maulana Shaukat Ali and Ali Brothers","मौलाना शौकत अली और अली बंधु",1,"Seth Jamnalal Bajaj and Maulana Qutubuddin significantly energized the public and delivered speeches at Gandhi Chowk in Raipur during the Non-Cooperation phase.","सेठ जमनालाल बजाज और मौलाना कुतुबुद्दीन ने असहयोग आंदोलन के दौरान रायपुर के गांधी चौक पर जनता में जबरदस्त ऊर्जा का संचार किया और भाषण दिए।"
"How many members from the Central Province were elected to the All India Congress Committee during its Delhi session in January 1918, which included E. Raghavendra Rao and C.M. Thakkar from Chhattisgarh?","जनवरी 1918 में दिल्ली अधिवेशन के दौरान मध्य प्रांत से अखिल भारतीय कांग्रेस कमेटी के लिए कितने सदस्य चुने गए थे, जिनमें छत्तीसगढ़ से ई. राघवेंद्र राव और सी.एम. ठक्कर शामिल थे?","8","8","10","10","12","12","15","15",3,"In the 1918 Delhi Session presided over by Pt. Madan Mohan Malviya, exactly 12 members from the Central Province were selected for the AICC, giving robust representation to Chhattisgarh.","पं. मदन मोहन मालवीय की अध्यक्षता में 1918 के दिल्ली अधिवेशन में, मध्य प्रांत से ठीक 12 सदस्यों को AICC के लिए चुना गया था, जिससे छत्तीसगढ़ को मजबूत प्रतिनिधित्व मिला।"
