Quiz Title: The Suba System & European Travelers
Quiz Title (Hindi): सूबा शासन और यूरोपीय यात्री
Quiz Description: Test your knowledge on the Maratha Suba System (1787–1818) in Chhattisgarh and the accounts of European travelers for CGPSC Prelims.
Quiz Description (Hindi): सीजीपीएससी प्रीलिम्स के लिए छत्तीसगढ़ में मराठा सूबा शासन (1787-1818) और यूरोपीय यात्रियों के वृत्तांतों पर अपने ज्ञान का परीक्षण करें।
Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"Match the officials of the Maratha Pargana System with their respective roles:\n\nList-I\n(a) Kamavisdar\n(b) Phadnavis\n(c) Patel\n(d) Gauntiya\n\nList-II\n(i) Main accounts officer of the Subedar\n(ii) Traditional village head\n(iii) Head of the Pargana\n(iv) Post created by Marathas for village revenue collection\n\nCodes:","मराठा परगना प्रणाली के अधिकारियों को उनकी संबंधित भूमिकाओं के साथ सुमेलित कीजिए:\n\nसूची-I\n(a) कमाविसदार\n(b) फड़नवीस\n(c) पटेल\n(d) गोटिया\n\nसूची-II\n(i) सूबेदार का मुख्य लेखा अधिकारी\n(ii) पारंपरिक ग्राम प्रमुख\n(iii) परगना का प्रमुख\n(iv) ग्राम राजस्व वसूली के लिए मराठों द्वारा सृजित पद\n\nकूट:","a-iii, b-i, c-iv, d-ii","a-iii, b-i, c-iv, d-ii","a-iv, b-i, c-iii, d-ii","a-iv, b-i, c-iii, d-ii","a-iii, b-iv, c-i, d-ii","a-iii, b-iv, c-i, d-ii","a-ii, b-i, c-iv, d-iii","a-ii, b-i, c-iv, d-iii","1","Kamavisdar was the Pargana head. Phadnavis was the accounts officer. Patel was a newly created Maratha post for village revenue, while Gauntiya was the traditional village head continuing from the Kalchuri era.","कमाविसदार परगना प्रमुख था। फड़नवीस लेखा अधिकारी था। पटेल ग्राम राजस्व के लिए नया मराठा पद था, जबकि गोटिया कल्चुरी युग से चला आ रहा पारंपरिक ग्राम प्रमुख था।"
"Consider the following statements about the end of the Suba rule in Chhattisgarh:\n\n1. Yadav Rao Diwakar was the last Subedar of Chhattisgarh.\n2. The Suba rule was formally ended by the British Resident, Richard Jenkins, in 1818.\n3. After the end of Suba rule, Chhattisgarh was immediately brought under the direct administrative control of the British Crown, bypassing Nagpur.\n\nWhich of the statements given above is/are correct?","छत्तीसगढ़ में सूबा शासन के अंत के बारे में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. यादव राव दिवाकर छत्तीसगढ़ के अंतिम सूबेदार थे।\n2. 1818 में ब्रिटिश रेजिडेंट रिचर्ड जेनकिंस द्वारा सूबा शासन को औपचारिक रूप से समाप्त कर दिया गया था।\n3. सूबा शासन के अंत के बाद, छत्तीसगढ़ को नागपुर को दरकिनार करते हुए तुरंत ब्रिटिश ताज के सीधे प्रशासनिक नियंत्रण में लाया गया।\n\nउपर्युक्त कथनों में से कौन-सा/से सही है/हैं?","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3","1","Statements 1 and 2 are correct. Statement 3 is incorrect because Chhattisgarh was brought under British 'Protectorate' (acting on behalf of the minor Bhonsle king), not direct British Crown rule, which happened later in 1854.","कथन 1 और 2 सही हैं। कथन 3 गलत है क्योंकि छत्तीसगढ़ को ब्रिटिश 'संरक्षण' (नाबालिग भोंसले राजा की ओर से कार्य करते हुए) के तहत लाया गया था, न कि ब्रिटिश ताज के सीधे शासन के तहत, जो बाद में 1854 में हुआ।"
"Which Maratha Subedar of Chhattisgarh was shot dead by a local resident of Ratanpur due to his oppressive policies and false promises?","छत्तीसगढ़ के किस मराठा सूबेदार को उसकी दमनकारी नीतियों और झूठे वादों के कारण रतनपुर के एक स्थानीय निवासी ने गोली मार दी थी?","Mahipat Rao Dinkar","महीपत राव दिनकर","Binkoji Pindri","बिंकोजी पिंडरी","Sakharam Hari","सखाराम हरि","Bikaji Gopal","बीकाजी गोपाल","3","Sakharam Hari, who served a brief tenure in 1817, was highly oppressive and was shot dead by a local resident of Ratanpur after giving false assurances regarding a large jagir.","सखाराम हरि, जिन्होंने 1817 में संक्षिप्त कार्यकाल दिया, अत्यधिक दमनकारी थे और एक बड़ी जागीर के संबंध में झूठे आश्वासन देने के बाद रतनपुर के एक स्थानीय निवासी द्वारा उनकी गोली मारकर हत्या कर दी गई थी।"
"The Maratha forces of Appa Saheb were severely defeated by the British on 27th November 1817 in which of the following battles, leading to the eventual British Protectorate in Chhattisgarh?","27 नवंबर 1817 को निम्नलिखित में से किस लड़ाई में अप्पा साहेब की मराठा सेना अंग्रेजों से बुरी तरह हार गई, जिससे अंततः छत्तीसगढ़ में ब्रिटिश संरक्षण स्थापित हुआ?","Battle of Kotpad","कोटपाड़ का युद्ध","Battle of Sitabardi","सीताबर्डी का युद्ध","Battle of Bhopalpatnam","भोपालपट्टनम का युद्ध","Battle of Dongargarh","डोंगरगढ़ का युद्ध","2","The Battle of Sitabardi took place on 27th November 1817, where the British army defeated Appa Saheb Bhonsle, leading to his deposition and the establishment of British Protectorate in 1818.","सीताबर्डी का युद्ध 27 नवंबर 1817 को हुआ था, जहाँ ब्रिटिश सेना ने अप्पा साहेब भोंसले को हराया, जिससे उनकी पदच्युति हुई और 1818 में ब्रिटिश संरक्षण की स्थापना हुई।"
"Which European traveler visited Chhattisgarh in the year 1799 during the tenure of Subedar Keshav Govind and described the cotton trade and transport caravans of the region?","किस यूरोपीय यात्री ने सूबेदार केशव गोविंद के कार्यकाल के दौरान वर्ष 1799 में छत्तीसगढ़ की यात्रा की और क्षेत्र के कपास व्यापार और परिवहन कारवां का वर्णन किया?","J.T. Blunt","जे.टी. ब्लंट","Charles Elliot","चार्ल्स इलियट","Captain Agnew","कैप्टन एगन्यू","Colebrooke","कोलब्रुक","4","Colebrooke visited Chhattisgarh in 1799 during the tenure of Subedar Keshav Govind and documented the region's agricultural output, including cotton trade and cart caravans.","कोलब्रुक ने सूबेदार केशव गोविंद के कार्यकाल के दौरान 1799 में छत्तीसगढ़ की यात्रा की और क्षेत्र के कृषि उत्पादन, जिसमें कपास व्यापार और बैलगाड़ी कारवां शामिल हैं, का दस्तावेजीकरण किया।"
"Arrange the visits of the following European travelers to Chhattisgarh in correct chronological order:\n\n1. J.T. Blunt\n2. Colebrooke\n3. George Forster\n\nChoose the correct option:","छत्तीसगढ़ में निम्नलिखित यूरोपीय यात्रियों की यात्राओं को सही कालक्रमानुसार व्यवस्थित कीजिए:\n\n1. जे.टी. ब्लंट\n2. कोलब्रुक\n3. जॉर्ज फॉरेस्टर\n\nसही विकल्प चुनिए:","3, 1, 2","3, 1, 2","1, 3, 2","1, 3, 2","3, 2, 1","3, 2, 1","2, 1, 3","2, 1, 3","1","George Forster arrived first in May 1790. J.T. Blunt visited in March-May 1795. Colebrooke visited later in 1799.","जॉर्ज फॉरेस्टर सबसे पहले मई 1790 में आए। जे.टी. ब्लंट ने मार्च-मई 1795 में यात्रा की। कोलब्रुक 1799 में आए।"
"During the Suba rule, which Maratha Subedar faced severe political instability due to the simultaneous deaths of Vyankoji Bhonsle (1811), Raghuji II, and Purushaji, alongside the rise of Pindari loot?","सूबा शासन के दौरान, किस मराठा सूबेदार को व्यंकोजी भोंसले (1811), रघुजी द्वितीय और पुरुषाजी की एक साथ मृत्यु के साथ-साथ पिंडारी लूट के उदय के कारण गंभीर राजनीतिक अस्थिरता का सामना करना पड़ा?","Vithal Rao Dinkar","विट्ठल राव दिनकर","Keshav Govind","केशव गोविंद","Bikaji Gopal","बीकाजी गोपाल","Sakharam Hari","सखाराम हरि","3","Bikaji (Bhikaji) Gopal served from 1809 to 1817. His tenure was marked by the peak of Pindari turbulence and extreme political instability in Nagpur following the deaths of key Bhonsle rulers.","बीकाजी (भीकाजी) गोपाल ने 1809 से 1817 तक सेवा की। उनका कार्यकाल भोंसले शासकों की मृत्यु के बाद नागपुर में पिंडारी अशांति के चरम और अत्यधिक राजनीतिक अस्थिरता से चिह्नित था।"
"According to the travel account of J.T. Blunt (1795), which place in Chhattisgarh was described as a large city with around 3,000 houses, despite not being the capital?","जे.टी. ब्लंट (1795) के यात्रा वृत्तांत के अनुसार, छत्तीसगढ़ के किस स्थान को राजधानी न होने के बावजूद लगभग 3,000 घरों वाले एक बड़े शहर के रूप में वर्णित किया गया था?","Ratanpur","रतनपुर","Raipur","रायपुर","Bilaspur","बिलासपुर","Dhamdha","धमधा","2","J.T. Blunt noted that Raipur, despite not being the capital (which was Ratanpur), was a large commercial city containing approximately 3,000 houses.","जे.टी. ब्लंट ने उल्लेख किया कि रायपुर, राजधानी (जो रतनपुर थी) न होने के बावजूद, लगभग 3,000 घरों वाला एक बड़ा वाणिज्यिक शहर था।"
"Match the Maratha Subedars with the significant events that occurred during their tenure:\n\nList-I\n(a) Mahipat Rao Dinkar\n(b) Vithal Rao Dinkar\n(c) Keshav Govind\n(d) Yadav Rao Diwakar\n\nList-II\n(i) Introduction of Pargana System\n(ii) End of the Suba System by Jenkins\n(iii) Power struggle with widow Anandi Bai\n(iv) Conquest of Sambalpur estate\n\nCodes:","मराठा सूबेदारों को उनके कार्यकाल के दौरान हुई महत्वपूर्ण घटनाओं के साथ सुमेलित कीजिए:\n\nसूची-I\n(a) महीपत राव दिनकर\n(b) विट्ठल राव दिनकर\n(c) केशव गोविंद\n(d) यादव राव दिवाकर\n\nसूची-II\n(i) परगना प्रणाली की शुरुआत\n(ii) जेनकिंस द्वारा सूबा शासन का अंत\n(iii) विधवा आनंदी बाई के साथ सत्ता संघर्ष\n(iv) संबलपुर रियासत पर विजय\n\nकूट:","a-iii, b-i, c-iv, d-ii","a-iii, b-i, c-iv, d-ii","a-i, b-iii, c-ii, d-iv","a-i, b-iii, c-ii, d-iv","a-iii, b-iv, c-i, d-ii","a-iii, b-iv, c-i, d-ii","a-iv, b-i, c-iii, d-ii","a-iv, b-i, c-iii, d-ii","1","Mahipat Rao fought for power with Anandi Bai. Vithal Rao introduced the Pargana system. Keshav Govind conquered Sambalpur. Yadav Rao was the last Subedar when Jenkins ended the system.","महीपत राव ने आनंदी बाई के साथ सत्ता के लिए संघर्ष किया। विट्ठल राव ने परगना प्रणाली शुरू की। केशव गोविंद ने संबलपुर जीता। यादव राव अंतिम सूबेदार थे जब जेनकिंस ने प्रणाली समाप्त की।"
"Which new revenue official post was exclusively created during the Maratha period to assist in village revenue collection, distinct from the traditional Kalchuri-era village head?","मराठा काल के दौरान पारंपरिक कल्चुरी-युग के ग्राम प्रमुख से अलग, ग्राम राजस्व वसूली में सहायता के लिए विशेष रूप से कौन सा नया राजस्व अधिकारी पद बनाया गया था?","Gauntiya","गोटिया","Kamavisdar","कमाविसदार","Patel","पटेल","Phadnavis","फड़नवीस","3","The post of 'Patel' was newly created during the Maratha period specifically to manage and expand agricultural revenue collection at the village level, working alongside the traditional 'Gauntiya'.","मराठा काल के दौरान विशेष रूप से ग्राम स्तर पर कृषि राजस्व संग्रह के प्रबंधन और विस्तार के लिए 'पटेल' का पद नया बनाया गया था, जो पारंपरिक 'गोटिया' के साथ काम करता था।"
"How many Parganas were created by Subedar Vithal Rao Dinkar by reorganizing the traditional 36 Garhs of Chhattisgarh?","सूबेदार विट्ठल राव दिनकर ने छत्तीसगढ़ के पारंपरिक 36 गढ़ों को पुनर्गठित करके कितने परगने बनाए थे?","18 Parganas","18 परगने","27 Parganas","27 परगने","8 Parganas","8 परगने","32 Parganas","32 परगने","2","Vithal Rao Dinkar reorganized the existing Kalchuri administrative structure of 36 Garhs into 27 Parganas to streamline revenue collection under the Kamavisdars.","विट्ठल राव दिनकर ने कमाविसदारों के तहत राजस्व संग्रह को सुव्यवस्थित करने के लिए 36 गढ़ों की मौजूदा कल्चुरी प्रशासनिक संरचना को 27 परगनों में पुनर्गठित किया।"
"Consider the following statements about the 'Kamavisdar' during the Maratha rule:\n\n1. He was the principal officer of a Pargana.\n2. He exercised civil, military, and revenue powers within his jurisdiction.\n3. His annual salary was generally fixed between Rs. 200 to Rs. 500 depending on the revenue.\n\nWhich of the statements given above is/are correct?","मराठा शासन के दौरान 'कमाविसदार' के बारे में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. वह एक परगने का प्रमुख अधिकारी था।\n2. उसने अपने अधिकार क्षेत्र में नागरिक, सैन्य और राजस्व शक्तियों का प्रयोग किया।\n3. उसका वार्षिक वेतन आम तौर पर राजस्व के आधार पर 200 से 500 रुपये के बीच तय किया जाता था।\n\nउपर्युक्त कथनों में से कौन-सा/से सही है/हैं?","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3","4","All statements are correct. The Kamavisdar was the most powerful officer at the Pargana level, handling all administrative aspects and earning an annual salary ranging from Rs. 200 to 500.","सभी कथन सही हैं। कमाविसदार परगना स्तर पर सबसे शक्तिशाली अधिकारी था, जो सभी प्रशासनिक पहलुओं को संभालता था और 200 से 500 रुपये तक वार्षिक वेतन प्राप्त करता था।"
"Who was the British Resident at Nagpur who officially ended the Maratha Suba system in Chhattisgarh and appointed British Superintendents in 1818?","नागपुर में वह ब्रिटिश रेजिडेंट कौन था जिसने 1818 में छत्तीसगढ़ में मराठा सूबा शासन को आधिकारिक तौर पर समाप्त कर दिया और ब्रिटिश अधीक्षकों की नियुक्ति की?","Charles Elliot","चार्ल्स इलियट","Captain Agnew","कैप्टन एगन्यू","Richard Jenkins","रिचर्ड जेनकिंस","Lord Dalhousie","लॉर्ड डलहौजी","3","British Resident Richard Jenkins ended the corrupt and unstable Suba system in 1818 and brought Chhattisgarh under the British Protectorate by appointing Superintendents like Capt. Edmund.","ब्रिटिश रेजिडेंट रिचर्ड जेनकिंस ने 1818 में भ्रष्ट और अस्थिर सूबा व्यवस्था को समाप्त कर दिया और कैप्टन एडमंड जैसे अधीक्षकों की नियुक्ति करके छत्तीसगढ़ को ब्रिटिश संरक्षण के अधीन ला दिया।"
"Which of the following individuals was NEVER appointed as a Maratha Subedar of Chhattisgarh?","निम्नलिखित में से किसे कभी भी छत्तीसगढ़ का मराठा सूबेदार नियुक्त नहीं किया गया था?","Mahipat Rao Dinkar","महीपत राव दिनकर","Bhawani Kalu","भवानी कालू","Mahipatrao Kanshi","महीपतराव कांशी","Binkoji Pindri","बिंकोजी पिंडरी","3","Mahipatrao Kanshi was a Maratha military commander who led the attack on Sarguja in 1781 under Bimbaji Bhonsle. He was never a Subedar. The others were official Subedars.","महीपतराव कांशी एक मराठा सैन्य कमांडर थे, जिन्होंने 1781 में बिंबाजी भोंसले के अधीन सरगुजा पर हमले का नेतृत्व किया था। वह कभी सूबेदार नहीं रहे। अन्य आधिकारिक सूबेदार थे।"
"Arrange the following Maratha figures in the correct order of their succession/authority over the Chhattisgarh region:\n\n1. Appa Saheb Bhonsle\n2. Purushaji (Parsoji) Bhonsle\n3. Vyankoji Bhonsle\n4. Bimbaji Bhonsle\n\nChoose the correct code:","निम्नलिखित मराठा हस्तियों को छत्तीसगढ़ क्षेत्र पर उनके उत्तराधिकार/अधिकार के सही क्रम में व्यवस्थित कीजिए:\n\n1. अप्पा साहेब भोंसले\n2. पुरुषाजी (परसोजी) भोंसले\n3. व्यंकोजी भोंसले\n4. बिंबाजी भोंसले\n\nसही कूट चुनिए:","4, 3, 2, 1","4, 3, 2, 1","4, 2, 3, 1","4, 2, 3, 1","3, 4, 1, 2","3, 4, 1, 2","4, 3, 1, 2","4, 3, 1, 2","1","The correct order of authority is Bimbaji Bhonsle (1758-87), Vyankoji Bhonsle (1788-1811), Purushaji (1811-1816), and Appa Saheb Bhonsle (1816-1818).","अधिकार का सही क्रम बिंबाजी भोंसले (1758-87), व्यंकोजी भोंसले (1788-1811), पुरुषाजी (1811-1816), और अप्पा साहेब भोंसले (1816-1818) है।"
