Quiz Title (English): Chhattisgarh Current Affairs (March 2026) Part-2
Quiz Title (Hindi): छत्तीसगढ़ समसामयिकी (मार्च 2026) भाग 2
Quiz Description (English): Advance your CGPSC Prelims preparation with Part 2 of the March 2026 Chhattisgarh Current Affairs quiz. This examiner-level set deeply covers crucial Mahotsavs, administrative initiatives, state heritage updates, and key scheme data.
Quiz Description (Hindi): मार्च 2026 छत्तीसगढ़ करेंट अफेयर्स क्विज़ के भाग 2 के साथ अपनी सीजीपीएससी प्रारंभिक परीक्षा की तैयारी को आगे बढ़ाएं। यह परीक्षक-स्तरीय सेट महत्वपूर्ण महोत्सवों, प्रशासनिक पहलों, राज्य विरासत अपडेट और प्रमुख योजना डेटा को गहराई से कवर करता है।

Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"Where was Chhattisgarh's first 'Water Ambulance' service officially launched in March 2026, reducing a 50 km road journey to just 7 km by water?","मार्च 2026 में छत्तीसगढ़ की पहली 'वाटर एम्बुलेंस' सेवा आधिकारिक तौर সাব शुरू की गई थी, जिससे 50 किमी की सड़क यात्रा पानी के रास्ते मात्र 7 किमी रह गई?","Hasdeo Bango Dam","हसदेव बांगो बांध","Sikasar Dam","सीकासार बांध","Gangrel Dam","गंगरेल बांध","Kodar Dam","कोडार बांध","3","The state's first Water Ambulance service was launched at the Gangrel Dam (Dhamtari) to provide swift medical emergency services to the residents of 32 villages across 7 panchayats.","7 पंचायतों के 32 गांवों के निवासियों को त्वरित चिकित्सा आपातकालीन सेवाएं प्रदान करने के लिए गंगरेल बांध (धमतरी) में राज्य की पहली वाटर एम्बुलेंस सेवा शुरू की गई थी।"
"During the Kunwargarh Mahotsav held from 31 March to 2 April 2026, which village in the Dharsiwa block of Raipur was officially renamed to 'Kunwargarh'?","31 मार्च से 2 अप्रैल 2026 तक आयोजित कुंवरगढ़ महोत्सव के दौरान, रायपुर के धरसींवा ब्लॉक के किस गांव का नाम आधिकारिक तौर पर बदलकर 'कुंवरगढ़' कर दिया गया?","Kura","कुरा","Mohrenga","मोहरेंगा","Tuta","तूता","Mandir Hasaud","मंदिर हसौद","1","During the Kunwargarh Mahotsav organized in the Dharsiwa block of Raipur district, the state government officially announced the renaming of village 'Kura' to 'Kunwargarh'.","रायपुर जिले के धरसींवा ब्लॉक में आयोजित कुंवरगढ़ महोत्सव के दौरान, राज्य सरकार ने आधिकारिक तौर पर 'कुरा' गांव का नाम बदलकर 'कुंवरगढ़' करने की घोषणा की।"
"A modern Archery Academy, worth Rs 20.53 crore, is being established at Pandrapat in the Sanna region. This region falls under which district?","सन्ना क्षेत्र के पंडरापाट में 20.53 करोड़ रुपये की लागत से एक आधुनिक तीरंदाजी अकादमी स्थापित की जा रही है। यह क्षेत्र किस जिले के अंतर्गत आता है?","Surguja","सरगुजा","Balrampur","बलरामपुर","Jashpur","जशपुर","Surajpur","सूरजपुर","3","The modern Archery Academy is being established at Pandrapat in the Sanna region, which is geographically located in the Jashpur district (falling under the Surguja division).","सन्ना क्षेत्र के पंडरापाट में आधुनिक तीरंदाजी अकादमी स्थापित की जा रही है, जो भौगोलिक रूप से जशपुर जिले (सरगुजा संभाग के अंतर्गत) में स्थित है।"
"Assertion (A): Union Home Minister Amit Shah officially declared the entire Bastar division as a 'Naxal-free zone' on 30 March 2026.\n\nReason (R): The central and state forces successfully eliminated Maoist presence under zero-tolerance operations by the March 2026 deadline.\n\nCodes:","कथन (A): केंद्रीय गृह मंत्री अमित शाह ने 30 मार्च 2026 को पूरे बस्तर संभाग को 'नक्सल-मुक्त क्षेत्र' घोषित कर दिया।\n\nकारण (R): केंद्रीय और राज्य बलों ने मार्च 2026 की समय सीमा तक जीरो-टॉलरेंस अभियानों के तहत माओवादी उपस्थिति को सफलतापूर्वक समाप्त कर दिया।\n\nकूट:","Both A and R are true, and R is the correct explanation of A","A और R दोनों सत्य हैं, और R, A की सही व्याख्या है","Both A and R are true, but R is not the correct explanation of A","A और R दोनों सत्य हैं, लेकिन R, A की सही व्याख्या नहीं है","A is true, but R is false","A सत्य है, लेकिन R असत्य है","A is false, but R is true","A असत्य है, लेकिन R सत्य है","1","The central government had set a strict deadline of 31 March 2026 to eliminate Naxalism. Meeting this target, Amit Shah officially declared Bastar Naxal-free on 30 March 2026 following successful zero-tolerance operations.","केंद्र सरकार ने नक्सलवाद को खत्म करने के लिए 31 मार्च 2026 की सख्त समय सीमा तय की थी। इस लक्ष्य को पूरा करते हुए, अमित शाह ने सफल अभियानों के बाद 30 मार्च 2026 को आधिकारिक तौर पर बस्तर को नक्सल-मुक्त घोषित कर दिया।"
"Where has Chhattisgarh's first 'Grain ATM' (Anaj ATM) been installed as a pilot project for transparent ration distribution?","पारदर्शी राशन वितरण के लिए पायलट प्रोजेक्ट के रूप में छत्तीसगढ़ का पहला 'ग्रेन एटीएम' (अनाज एटीएम) कहाँ स्थापित किया गया है?","Shastri Bazar, Raipur","शास्त्री बाजार, रायपुर","Gol Bazar, Bilaspur","गोल बाजार, बिलासपुर","Civic Center, Bhilai","सिविक सेंटर, भिलाई","Sanjay Market, Jagdalpur","संजय मार्केट, जगदलपुर","1","Chhattisgarh's first Grain (Anaj) ATM has been installed as a pilot project in Shastri Bazar, Raipur. It dispenses accurate ration within 30-45 seconds via biometric authentication.","छत्तीसगढ़ का पहला ग्रेन (अनाज) एटीएम पायलट प्रोजेक्ट के रूप में शास्त्री बाजार, रायपुर में स्थापित किया गया है। यह बायोमेट्रिक प्रमाणीकरण के माध्यम से 30-45 सेकंड के भीतर सटीक राशन वितरित करता है।"
"On the occasion of International Women's Day (8 March 2026), the 'Vrihad Mahtari Vandan Sammelan' was organized at Lal Bahadur Shastri Mini Stadium. Where is this stadium located?","अंतर्राष्ट्रीय महिला दिवस (8 मार्च 2026) के अवसर पर, लाल बहादुर शास्त्री मिनी स्टेडियम में 'वृहद महतारी वंदन सम्मेलन' आयोजित किया गया। यह स्टेडियम कहाँ स्थित है?","Raipur","रायपुर","Bilaspur","बिलासपुर","Jagdalpur (Bastar)","जगदलपुर (बस्तर)","Ambikapur","अंबिकापुर","3","The Vrihad Mahtari Vandan Sammelan was uniquely organized at the Lal Bahadur Shastri Mini Stadium in Jagdalpur (Bastar), where the CM transferred the 25th installment to women.","वृहद महतारी वंदन सम्मेलन विशेष रूप से जगदलपुर (बस्तर) के लाल बहादुर शास्त्री मिनी स्टेडियम में आयोजित किया गया था, जहां मुख्यमंत्री ने महिलाओं को 25वीं किस्त हस्तांतरित की।"
"Which of the following has become the first government-owned company in Chhattisgarh to receive cabinet approval for an Initial Public Offering (IPO)?","निम्नलिखित में से कौन सी छत्तीसगढ़ की पहली सरकारी स्वामित्व वाली कंपनी बन गई है जिसे इनिशियल पब्लिक ऑफरिंग (IPO) के लिए कैबिनेट की मंजूरी मिली है?","Chhattisgarh State Power Distribution Company Ltd (CSPDCL)","छत्तीसगढ़ स्टेट पावर डिस्ट्रीब्यूशन कंपनी लिमिटेड (CSPDCL)","Chhattisgarh State Power Transmission Company Ltd (CSPTCL)","छत्तीसगढ़ स्टेट पावर ट्रांसमिशन कंपनी लिमिटेड (CSPTCL)","Chhattisgarh State Industrial Development Corporation (CSIDC)","छत्तीसगढ़ राज्य औद्योगिक विकास निगम (CSIDC)","Chhattisgarh Mineral Development Corporation (CMDC)","छत्तीसगढ़ खनिज विकास निगम (CMDC)","2","The Chhattisgarh State Power Transmission Company Ltd (CSPTCL) created a milestone by becoming the first state-owned entity to get cabinet approval to list on the stock exchange via an IPO.","छत्तीसगढ़ स्टेट पावर ट्रांसमिशन कंपनी लिमिटेड (CSPTCL) ने IPO के माध्यम से स्टॉक एक्सचेंज में सूचीबद्ध होने के लिए कैबिनेट की मंजूरी प्राप्त करने वाली पहली राज्य के स्वामित्व वाली इकाई बनकर एक मील का पत्थर स्थापित किया।"
"Consider the following statements about 'Gadh Phuljhar':\n\n1. It is located in the Basna area of Mahasamund district.\n\n2. It is being developed as a religious tourism center on the lines of the Golden Temple, Amritsar.\n\n3. Guru Gobind Singh stayed here during his travels in 1506.\n\nWhich of the above is/are correct?","'गढ़ फुलझर' के बारे में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. यह महासमुंद जिले के बसना क्षेत्र में स्थित है।\n\n2. इसे स्वर्ण मंदिर, अमृतसर की तर्ज पर एक धार्मिक पर्यटन केंद्र के रूप में विकसित किया जा रहा है।\n\n3. गुरु गोबिंद सिंह 1506 में अपनी यात्राओं के दौरान यहाँ ठहरे थे।\n\nउपरोक्त में से कौन सा/से सही है/हैं?","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3","1","Statements 1 and 2 are correct. Statement 3 is false because it was the first Sikh Guru, Guru Nanak Dev Ji, who stayed here for two days during his 'Udasi' (travels) in 1506, not Guru Gobind Singh.","कथन 1 और 2 सही हैं। कथन 3 गलत है क्योंकि यह सिखों के पहले गुरु, गुरु नानक देव जी थे, जो 1506 में अपनी 'उदासी' (यात्राओं) के दौरान यहाँ दो दिनों तक ठहरे थे, न कि गुरु गोबिंद सिंह।"
"Which of the following sports was explicitly NOT included in the official list of 12 sports disciplines for the 'Surguja Olympic 2026'?","निम्नलिखित में से किस खेल को 'सरगुजा ओलंपिक 2026' के लिए 12 खेल विधाओं की आधिकारिक सूची में स्पष्ट रूप से शामिल नहीं किया गया था?","Tug-of-war (Rassakassi)","रस्साकस्सी","Karate","कराटे","Basketball","बास्केटबॉल","Cricket","क्रिकेट","4","The Surguja Olympic 2026 featured 12 traditional and modern sports including Karate, Basketball, Athletics, Archery, and Tug-of-war. Cricket was explicitly excluded from this event.","सरगुजा ओलंपिक 2026 में कराटे, बास्केटबॉल, एथलेटिक्स, तीरंदाजी और रस्साकस्सी सहित 12 पारंपरिक और आधुनिक खेलों को शामिल किया गया था। क्रिकेट को इस आयोजन से स्पष्ट रूप से बाहर रखा गया था।"
"The state's first online tax assessment and property tax payment via the 'Samarth Panchayat Portal' was initiated in which Gram Panchayat?","'समर्थ पंचायत पोर्टल' के माध्यम से राज्य का पहला ऑनलाइन कर मूल्यांकन और संपत्ति कर भुगतान किस ग्राम पंचायत में शुरू किया गया था?","Sankra (Dhamtari)","सांकरा (धमतरी)","Sardih (Jashpur)","सरडीह (जशपुर)","Mandrod (Dhamtari)","मंदरोद (धमतरी)","Adawal (Bastar)","आड़ावाल (बस्तर)","1","Gram Panchayat Sankra in Dhamtari district created history by becoming the first in the state to start online tax assessment and UPI-based property tax collection via the Samarth Panchayat Portal.","धमतरी जिले की ग्राम पंचायत सांकरा ने समर्थ पंचायत पोर्टल के माध्यम से ऑनलाइन कर मूल्यांकन और UPI-आधारित संपत्ति कर संग्रह शुरू करने वाली राज्य की पहली पंचायत बनकर इतिहास रच दिया।"
"The 'Dr. Shyama Prasad Mukherjee Industry and Trade Parisar' (Chhattisgarh Trade Center) is being constructed at a cost of Rs 192.14 crore in which location?","192.14 करोड़ रुपये की लागत से 'डॉ. श्यामा प्रसाद मुखर्जी उद्योग एवं व्यापार परिसर' (छत्तीसगढ़ ट्रेड सेंटर) का निर्माण किस स्थान पर किया जा रहा है?","Borai, Durg","बोरई, दुर्ग","Tuta, Nava Raipur","तूता, नवा रायपुर","Sirgitti, Bilaspur","सिरगिट्टी, बिलासपुर","Urla, Raipur","उरला, रायपुर","2","The Dr. Shyama Prasad Mukherjee Trade Center is being built by CSIDC over 100 acres in village Tuta, Nava Raipur, to host national and international trade fairs and exhibitions.","डॉ. श्यामा प्रसाद मुखर्जी ट्रेड सेंटर का निर्माण CSIDC द्वारा नवा रायपुर के ग्राम तूता में 100 एकड़ में किया जा रहा है, जहाँ राष्ट्रीय और अंतर्राष्ट्रीय व्यापार मेलों और प्रदर्शनियों की मेज़बानी की जाएगी।"
"The 'Chief Minister Chhattisgarh Trophy 45th Men’s and 23rd Women’s National Chess Championship 2026' was hosted in which city?","'मुख्यमंत्री छत्तीसगढ़ ट्रॉफी 45वीं पुरुष और 23वीं महिला राष्ट्रीय शतरंज चैंपियनशिप 2026' की मेजबानी किस शहर में की गई थी?","Bhilai","भिलाई","Raipur","रायपुर","Bilaspur","बिलासपुर","Raigarh","रायगढ़","2","The prestigious Chief Minister Chhattisgarh Trophy National Chess Championship 2026 was organized in Raipur from 17 to 22 March, featuring over 450 players from 23 states.","प्रतिष्ठित मुख्यमंत्री छत्तीसगढ़ ट्रॉफी राष्ट्रीय शतरंज चैंपियनशिप 2026 का आयोजन 17 से 22 मार्च तक रायपुर में किया गया था, जिसमें 23 राज्यों के 450 से अधिक खिलाड़ियों ने भाग लिया।"
"Under the Pradhan Mantri Awas Yojana (Urban) 2.0, how many new houses were approved for Chhattisgarh with a central assistance of over Rs 435 crore in Feb/March 2026?","फरवरी/मार्च 2026 में 435 करोड़ रुपये से अधिक की केंद्रीय सहायता के साथ प्रधानमंत्री आवास योजना (शहरी) 2.0 के तहत छत्तीसगढ़ के लिए कितने नए घरों को मंजूरी दी गई?","18,461","18,461","28,461","28,461","38,461","38,461","48,461","48,461","2","Under the PMAY (Urban) 2.0, the central government approved the construction of exactly 28,461 new pucca houses in Chhattisgarh, releasing central assistance of Rs 435 crore.","पीएमएवाई (शहरी) 2.0 के तहत, केंद्र सरकार ने 435 करोड़ रुपये की केंद्रीय सहायता जारी करते हुए छत्तीसगढ़ में ठीक 28,461 नए पक्के घरों के निर्माण को मंजूरी दी।"
"Who was appointed as the 12th full-time Director General of Police (DGP) of Chhattisgarh recently?","हाल ही में छत्तीसगढ़ के 12वें पूर्णकालिक पुलिस महानिदेशक (DGP) के रूप में किसे नियुक्त किया गया?","Ashok Juneja","अशोक जुनेजा","Arun Dev Gautam","अरुण देव गौतम","Sanjeev Shukla","संजीव शुक्ला","Vishwaranjan","विश्वरंजन","2","Senior IPS officer Arun Dev Gautam has been officially appointed as the 12th full-time Director General of Police (DGP) of Chhattisgarh, taking over the state's top police command.","वरिष्ठ आईपीएस अधिकारी अरुण देव गौतम को आधिकारिक तौर पर छत्तीसगढ़ का 12वां पूर्णकालिक पुलिस महानिदेशक (DGP) नियुक्त किया गया है, जिन्होंने राज्य की शीर्ष पुलिस कमान संभाली है।"
"The 'Bastar Heritage Marathon 2026' was organized in four different distance categories. Which of the following is the correct set of distances?","'बस्तर हेरिटेज मैराथन 2026' को चार अलग-अलग दूरी श्रेणियों में आयोजित किया गया था। दूरियों का सही समूह निम्नलिखित में से कौन सा है?","42 km, 21 km, 10 km, 5 km","42 किमी, 21 किमी, 10 किमी, 5 किमी","42 km, 20 km, 15 km, 5 km","42 किमी, 20 किमी, 15 किमी, 5 किमी","50 km, 25 km, 10 km, 5 km","50 किमी, 25 किमी, 10 किमी, 5 किमी","42 km, 21 km, 11 km, 7 km","42 किमी, 21 किमी, 11 किमी, 7 किमी","1","The Bastar Heritage Marathon featured four distinct race categories: Full Marathon (42 km), Half Marathon (21 km), 10 km run, and 5 km run, culminating at the Chitrakote Waterfall.","बस्तर हेरिटेज मैराथन में चार अलग-अलग दौड़ श्रेणियां शामिल थीं: फुल मैराथन (42 किमी), हाफ मैराथन (21 किमी), 10 किमी दौड़, और 5 किमी दौड़, जिसका समापन चित्रकोट जलप्रपात पर हुआ।"
