Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"The Kanker stone inscription dated 1320 AD (Saka Samvat 1242) provides a detailed, unbroken genealogy of the Kanker Somvanshis. Which ruler commissioned this inscription?","1320 ई. (शक संवत् 1242) का कांकेर शिलालेख कांकेर सोमवंशियों की एक विस्तृत, अटूट वंशावली प्रदान करता है। इस शिलालेख को किस शासक ने बनवाया था?","Bopdev","बोपदेव","Somchand","सोमचंद","Bhanudev","भानुदेव","Krishnaraj","कृष्णराज","3","Bhanudev, one of the last prominent rulers of the Kanker Somvansh, issued the 1320 AD inscription. It traces his ancestry back to the founder Singhraj, providing a solid chronological framework for the dynasty.","कांकेर सोमवंश के अंतिम प्रमुख शासकों में से एक, भानुदेव ने 1320 ई. का शिलालेख जारी किया था। यह उनके वंश का पता संस्थापक सिंहराज से लगाता है, जो राजवंश के लिए एक ठोस कालानुक्रमिक ढांचा प्रदान करता है।"
"According to the Aihole inscription of 634 AD, Mahashivgupt Balarjuna's imperial expansion in Dakshin Kosala was aggressively halted by which powerful contemporary ruler?","634 ई. के एहोल शिलालेख के अनुसार, दक्षिण कोसल में महाशिवगुप्त बालार्जुन के शाही विस्तार को किस शक्तिशाली समकालीन शासक द्वारा आक्रामक रूप से रोक दिया गया था?","Harshavardhana","हर्षवर्धन","Pulakeshin II","पुलकेशिन द्वितीय","Madhavavarman II","माधववर्मन द्वितीय","Yashahkarna","यश:कर्ण","2","The Aihole rock inscription explicitly records that the mighty Chalukya king Pulakeshin II defeated the ruler of Kosala (historically identified as Mahashivgupt Balarjuna), temporarily subjugating the Panduvanshi empire.","एहोल शिलालेख में स्पष्ट रूप से दर्ज है कि शक्तिशाली चालुक्य राजा पुलकेशिन द्वितीय ने कोसल के शासक (ऐतिहासिक रूप से महाशिवगुप्त बालार्जुन के रूप में पहचाना गया) को हराया, अस्थायी रूप से पांडुवंशी साम्राज्य को अपने अधीन कर लिया।"
"Why is the exceptionally long reign of Mahashivgupt Balarjuna universally acknowledged by historians as the 'Golden Age' (Swarna Yug) of ancient Chhattisgarh?","इतिहासकारों द्वारा महाशिवगुप्त बालार्जुन के असाधारण रूप से लंबे शासनकाल को प्राचीन छत्तीसगढ़ का 'स्वर्ण युग' (स्वर्ण युग) क्यों माना जाता है?","He successfully conquered the entire Magadha empire.","उसने पूरे मगध साम्राज्य पर सफलतापूर्वक विजय प्राप्त की।","He completely eliminated the Kalchuri threat from the north.","उसने कलचुरी खतरे को उत्तर से पूरी तरह समाप्त कर दिया।","It marked the zenith of religious tolerance and unparalleled development in temple and vihara architecture.","इसने धार्मिक सहिष्णुता और मंदिर तथा विहार वास्तुकला में अद्वितीय विकास के चरम को चिह्नित किया।","He established a vast naval fleet operating from the Mahanadi.","उसने महानदी से संचालित होने वाला एक विशाल नौसैनिक बेड़ा स्थापित किया।","3","Balarjuna's reign is termed the Golden Age due to his absolute religious harmony. Being a Shaivite, he equally patronized Vaishnava temples and Mahayana Buddhist viharas, leading to a massive cultural and architectural renaissance in Sirpur.","पूर्ण धार्मिक सद्भाव के कारण बालार्जुन के शासनकाल को स्वर्ण युग कहा जाता है। शैव होने के नाते, उन्होंने समान रूप से वैष्णव मंदिरों और महायान बौद्ध विहारों को संरक्षण दिया, जिससे सिरपुर में एक विशाल सांस्कृतिक और स्थापत्य पुनर्जागरण हुआ।"
"The Bonda copper plate of Mahashivgupt Balarjuna explicitly records a land grant made on which specific, highly auspicious astronomical occasion?","महाशिवगुप्त बालार्जुन का बोंडा ताम्रपत्र स्पष्ट रूप से किस विशिष्ट, अत्यधिक शुभ खगोलीय अवसर पर किए गए भूमि दान को दर्ज करता है?","Maha Shivaratri","महा शिवरात्रि","Paush Sankranti (Makar Sankranti)","पौष संक्रांति (मकर संक्रांति)","Kartik Purnima","कार्तिक पूर्णिमा","Solar Eclipse (Surya Grahan)","सूर्य ग्रहण (सूर्य ग्रहण)","2","The Bonda copper plate, issued during Balarjuna's reign, is historically significant as it explicitly mentions the donation of a village specifically on the sacred occasion of Paush Sankranti (Makar Sankranti).","बालार्जुन के शासनकाल के दौरान जारी बोंडा ताम्रपत्र ऐतिहासिक रूप से महत्वपूर्ण है क्योंकि यह स्पष्ट रूप से पौष संक्रांति (मकर संक्रांति) के पवित्र अवसर पर एक गाँव के दान का उल्लेख करता है।"
"Which ambitious ruler of the Mekal Somvanshi branch was the FIRST in his lineage to assume the supreme royal title of 'Maharaja', thereby elevating the dynasty's political status?","मैकल सोमवंशी शाखा का कौन सा महत्वाकांक्षी शासक अपने वंश में 'महाराजा' की सर्वोच्च शाही उपाधि धारण करने वाला पहला व्यक्ति था, जिसने राजवंश की राजनीतिक स्थिति को ऊंचा किया?","Nagabal","नागबल","Jayabal","जयबल","Vatsabal","वत्सबल","Surabal","सूरबल","1","While the initial rulers (Jayabal and Vatsabal) did not hold grand titles, Nagabal was the first Mekal Somvanshi ruler to formally adopt the paramount title of 'Maharaja' and 'Param Maheshwar', declaring his sovereign power.","जबकि प्रारंभिक शासकों (जयबल और वत्सबल) ने भव्य उपाधियाँ धारण नहीं की थीं, नागबल पहला मैकल सोमवंशी शासक था जिसने औपचारिक रूप से 'महाराजा' और 'परम महेश्वर' की सर्वोच्च उपाधि को अपनाकर अपनी संप्रभु शक्ति की घोषणा की।"
"What is the precise historical and literary reason behind the Panduvanshi ruler Mahashivgupt adopting the specific epithet 'Balarjuna'?","पांडुवंशी शासक महाशिवगुप्त द्वारा विशिष्ट विशेषण 'बालार्जुन' अपनाने के पीछे सटीक ऐतिहासिक और साहित्यिक कारण क्या है?","He ascended the throne exactly at the age of twelve.","वह ठीक बारह वर्ष की आयु में सिंहासन पर बैठा।","He possessed exceptional and unmatched skills in archery since his childhood.","उसके पास बचपन से ही तीरंदाजी में असाधारण और बेजोड़ कौशल था।","He was considered a direct reincarnation of the Pandava prince Arjuna.","उसे पांडव राजकुमार अर्जुन का सीधा अवतार माना जाता था।","He defeated the armies of Arjuna of the Kalchuri dynasty in his youth.","उसने अपने युवाओं में कलचुरी वंश के अर्जुन की सेनाओं को हराया।","2","Historical inscriptions from Sirpur explicitly state that Mahashivgupt was remarkably skilled in archery (Dhanurvidya) right from his childhood (Balyakal). Hence, he was affectionately and formally given the title 'Balarjuna'.","सिरपुर के ऐतिहासिक शिलालेख स्पष्ट रूप से बताते हैं कि महाशिवगुप्त अपने बचपन (बाल्यकाल) से ही तीरंदाजी (धनुर्विद्या) में उल्लेखनीय रूप से कुशल थे। इसलिए, उन्हें प्यार से और औपचारिक रूप से 'बालार्जुन' की उपाधि दी गई।"
"During the zenith of Mahashivgupt Balarjuna's reign, the magnificent 'Anandprabhu Kuti Vihara' and 'Swastik Vihara' were constructed in Sirpur. Who commissioned them?","महाशिवगुप्त बालार्जुन के शासनकाल के चरम के दौरान, सिरपुर में शानदार 'आनंदप्रभु कुटी विहार' और 'स्वास्तिक विहार' का निर्माण किया गया था। उन्हें किसने बनवाया था?","Hiuen Tsang","ह्वेनसांग","King Balarjuna himself","स्वयं राजा बालार्जुन","A Buddhist monk named Anandprabhu","आनंदप्रभु नामक एक बौद्ध भिक्षु","The commander Chintaturank Ishan","कमांडर चिंतातुरंक ईशान","3","While Balarjuna provided the state patronage, land, and peaceful environment, the actual construction of the famous Anandprabhu Kuti Vihara was commissioned and overseen by a prominent resident Buddhist monk named Anandprabhu.","जबकि बालार्जुन ने राज्य संरक्षण, भूमि और शांतिपूर्ण वातावरण प्रदान किया, प्रसिद्ध आनंदप्रभु कुटी विहार का वास्तविक निर्माण आनंदप्रभु नामक एक प्रमुख निवासी बौद्ध भिक्षु द्वारा शुरू और देखा गया था।"
"According to the definitive epigraphical records found in the Bastar-Kanker region, who is unequivocally credited as the founding monarch of the Somvanshi dynasty of Kanker?","बस्तर-कांकेर क्षेत्र में पाए गए निश्चित पुरालेखीय अभिलेखों के अनुसार, कांकेर के सोमवंशी राजवंश के संस्थापक सम्राट के रूप में किसे स्पष्ट रूप से श्रेय दिया जाता है?","Pamparaj","पम्पराज","Bopdev","बोपदेव","Singhraj","सिंहराज","Vyaghraj","व्याघ्रराज","3","The 1320 AD Kanker stone inscription of Bhanudev clearly traces the dynastic origin to Singhraj, establishing him as the primary founder and 'Aadipurush' of the Somvanshi branch that ruled from Kanker.","भानुदेव का 1320 ई. का कांकेर शिलालेख स्पष्ट रूप से राजवंश की उत्पत्ति का पता सिंहराज से लगाता है, जो उन्हें कांकेर से शासन करने वाली सोमवंशी शाखा के प्राथमिक संस्थापक और 'आदिपुरुष' के रूप में स्थापित करता है।"
"Arrange the early rulers of the Kanker Somvanshi dynasty in their correct chronological sequence as per official genealogies:\n\n1. Vyaghraj\n2. Singhraj\n3. Bopdev\n4. Krishnaraj\n\nChoose the correct code:","आधिकारिक वंशावली के अनुसार कांकेर सोमवंशी राजवंश के प्रारंभिक शासकों को उनके सही कालानुक्रमिक क्रम में व्यवस्थित करें:\n\n1. व्याघ्रराज\n2. सिंहराज\n3. बोपदेव\n4. कृष्णराज\n\nसही कूट चुनें:","2, 1, 3, 4","2, 1, 3, 4","2, 3, 1, 4","2, 3, 1, 4","1, 2, 4, 3","1, 2, 4, 3","2, 4, 1, 3","2, 4, 1, 3","1","The strict genealogical succession provided by the Kanker inscriptions is: Singhraj (the founder), followed directly by Vyaghraj, then Bopdev, and subsequently Krishnaraj.","कांकेर शिलालेखों द्वारा प्रदान किया गया सख्त वंशावली उत्तराधिकार है: सिंहराज (संस्थापक), उसके बाद सीधे व्याघ्रराज, फिर बोपदेव, और बाद में कृष्णराज।"
"Arrange the rulers of the Mekal Somvanshi branch in their correct chronological order based on the Bamhani plates:\n\n1. Bharatbal\n2. Surabal\n3. Jayabal\n4. Nagabal\n\nChoose the correct code:","बम्हनी ताम्रपत्रों के आधार पर मैकल सोमवंशी शाखा के शासकों को उनके सही कालानुक्रमिक क्रम में व्यवस्थित करें:\n\n1. भरतबल\n2. सूरबल\n3. जयबल\n4. नागबल\n\nसही कूट चुनें:","3, 1, 4, 2","3, 1, 4, 2","3, 4, 1, 2","3, 4, 1, 2","4, 3, 1, 2","4, 3, 1, 2","3, 4, 2, 1","3, 4, 2, 1","2","The Bamhani copper plate establishes the succession as follows: Jayabal (founder), followed by Vatsabal, then Nagabal (the first Maharaja), then Bharatbal (who married Lokprakasha), and finally Surabal.","बम्हनी ताम्रपत्र इस प्रकार उत्तराधिकार स्थापित करता है: जयबल (संस्थापक), उसके बाद वत्सबल, फिर नागबल (प्रथम महाराजा), फिर भरतबल (जिन्होंने लोकप्रकाशा से विवाह किया), और अंततः सूरबल।"
"Historical consensus, backed by epigraphical and numismatic evidence, estimates that Mahashivgupt Balarjuna had an exceptionally stable reign over Dakshin Kosala. Approximately how long did his rule last?","पुरालेखीय और मुद्राशास्त्रीय साक्ष्यों द्वारा समर्थित ऐतिहासिक सर्वसम्मति का अनुमान है कि महाशिवगुप्त बालार्जुन का दक्षिण कोसल पर असाधारण रूप से स्थिर शासन था। उनका शासन लगभग कितने समय तक चला?","30 years","30 वर्ष","45 years","45 वर्ष","60 years","60 वर्ष","75 years","75 वर्ष","3","Mahashivgupt Balarjuna ruled for a remarkably long period, estimated between 595 AD and 655 AD. This nearly 60-year reign provided the unprecedented political stability required to foster the 'Golden Age' of architecture and culture.","महाशिवगुप्त बालार्जुन ने अनुमानित 595 ई. और 655 ई. के बीच उल्लेखनीय रूप से लंबी अवधि तक शासन किया। इस लगभग 60 साल के शासन ने वास्तुकला और संस्कृति के 'स्वर्ण युग' को बढ़ावा देने के लिए आवश्यक अभूतपूर्व राजनीतिक स्थिरता प्रदान की।"
"Match the following historical inscriptions with the specific rulers who issued or are primarily glorified in them:\n\nList-I\n(a) Bamhani Plate\n(b) Tahankapar Plate\n(c) Aihole Inscription\n(d) Sirpur Stone Inscription\n\nList-II\n(i) Pulakeshin II\n(ii) Surabal\n(iii) Pamparaj\n(iv) Mahashivgupt Balarjuna\n\nCodes:","निम्नलिखित ऐतिहासिक शिलालेखों को उन विशिष्ट शासकों के साथ सुमेलित करें जिन्होंने उन्हें जारी किया है या मुख्य रूप से उनमें महिमामंडित हैं:\n\nसूची-I\n(a) बम्हनी ताम्रपत्र\n(b) तहणकापार ताम्रपत्र\n(c) एहोल शिलालेख\n(d) सिरपुर प्रस्तर शिलालेख\n\nसूची-II\n(i) पुलकेशिन द्वितीय\n(ii) सूरबल\n(iii) पम्पराज\n(iv) महाशिवगुप्त बालार्जुन\n\nकूट:","a-ii, b-iii, c-i, d-iv","a-ii, b-iii, c-i, d-iv","a-iii, b-ii, c-i, d-iv","a-iii, b-ii, c-i, d-iv","a-ii, b-iv, c-i, d-iii","a-ii, b-iv, c-i, d-iii","a-iv, b-iii, c-ii, d-i","a-iv, b-iii, c-ii, d-i","1","The Bamhani plate belongs to Surabal of Mekal. The Tahankapar plate was issued by Pamparaj of Kanker. The Aihole inscription glorifies Pulakeshin II. Sirpur stone inscriptions praise Balarjuna.","बम्हनी ताम्रपत्र मैकल के सूरबल का है। तहणकापार ताम्रपत्र कांकेर के पम्पराज द्वारा जारी किया गया था। एहोल शिलालेख पुलकेशिन द्वितीय का महिमामंडन करता है। सिरपुर प्रस्तर शिलालेख बालार्जुन की प्रशंसा करते हैं।"
"The Siddheshwar Mahadev Temple located in Palari (Baloda Bazar), an exquisite and surviving example of ancient brick architecture in Chhattisgarh, was built during the reign of:","पलारी (बलौदा बाजार) में स्थित सिद्धेश्वर महादेव मंदिर, जो छत्तीसगढ़ में प्राचीन ईंट वास्तुकला का एक उत्कृष्ट और जीवित उदाहरण है, किसके शासनकाल के दौरान बनाया गया था?","Mahashiv Tivaradev","महाशिव तीवरदेव","Mahashivgupt Balarjuna","महाशिवगुप्त बालार्जुन","Jajalladeva I","जाजल्लदेव प्रथम","Vilastunga","विलास्तुंग","2","The Siddheshwar Mahadev temple of Palari is a quintessential structure of the Panduvanshi era. It was constructed during the religiously vibrant and architecturally prolific reign of Mahashivgupt Balarjuna.","पलारी का सिद्धेश्वर महादेव मंदिर पांडुवंशी युग की एक सर्वोत्कृष्ट संरचना है। इसका निर्माण महाशिवगुप्त बालार्जुन के धार्मिक रूप से जीवंत और स्थापत्य रूप से विपुल शासनकाल के दौरान किया गया था।"
"Following the death of Mahashivgupt Balarjuna and the subsequent weakening of his successors, which dynasty eventually captured Sirpur and effectively ended the Panduvanshi dominance in Dakshin Kosala?","महाशिवगुप्त बालार्जुन की मृत्यु और उनके उत्तराधिकारियों के बाद के कमजोर होने के बाद, अंततः किस राजवंश ने सिरपुर पर कब्जा कर लिया और दक्षिण कोसल में पांडुवंशी प्रभुत्व को प्रभावी ढंग से समाप्त कर दिया?","Kalchuri Dynasty","कलचुरी वंश","Nala Dynasty","नल वंश","Chhindak Naga Dynasty","छिंदक नाग वंश","Somvanshis of Kalinga","कलिंग के सोमवंशी","2","Historians indicate that taking advantage of the weak successors of Balarjuna (like Shivanandi), the resurgent Nala dynasty rulers (specifically Vilastunga) invaded from the south, capturing the Rajim-Sirpur belt and ending Panduvanshi rule.","इतिहासकारों का संकेत है कि बालार्जुन (शिवनंदी जैसे) के कमजोर उत्तराधिकारियों का लाभ उठाते हुए, पुनरुत्थान नल राजवंश के शासकों (विशेष रूप से विलास्तुंग) ने दक्षिण से आक्रमण किया, राजिम-सिरपुर बेल्ट पर कब्जा कर लिया और पांडुवंशी शासन को समाप्त कर दिया।"
"In his globally studied travelogue 'Si-Yu-Ki', what exact quantitative figures did Hiuen Tsang explicitly cite regarding the flourishing Buddhist presence in Dakshin Kosala during Balarjuna's reign?","अपने विश्व स्तर पर अध्ययन किए गए यात्रा वृत्तांत 'सी-यू-की' में, ह्वेनसांग ने बालार्जुन के शासनकाल के दौरान दक्षिण कोसल में फलते-फूलते बौद्ध उपस्थिति के संबंध में स्पष्ट रूप से क्या सटीक मात्रात्मक आंकड़े उद्धृत किए?","50 Sangharamas and 5,000 monks","50 संघाराम और 5,000 भिक्षु","100 Sangharamas and 10,000 monks","100 संघाराम और 10,000 भिक्षु","200 Sangharamas and 20,000 monks","200 संघाराम और 20,000 भिक्षु","10 Sangharamas and 1,000 monks","10 संघाराम और 1,000 भिक्षु","2","Hiuen Tsang was meticulous with his records. He explicitly noted that in 'Kia-sa-lo' (Kosala), there were exactly 100 Buddhist Sangharamas (monasteries) sheltering around 10,000 monks, mostly belonging to the Mahayana sect.","ह्वेनसांग अपने रिकॉर्ड के प्रति बहुत सावधान थे। उन्होंने स्पष्ट रूप से उल्लेख किया कि 'किया-स-लो' (कोसल) में, ठीक 100 बौद्ध संघाराम (मठ) थे जो लगभग 10,000 भिक्षुओं को आश्रय देते थे, जो ज्यादातर महायान संप्रदाय के थे।"
