TOPIC - JUNE 2026 Chhattisgarh Current Affairs June 2026 Part-2
छत्तीसगढ़ करेंट अफेयर्स जून 2026 भाग-2
Master the crucial June 2026 current affairs of Chhattisgarh with this examiner-aligned quiz. Covering key schemes, new policies, archaeological finds, and sports achievements for CGPSC preparation.
इस परीक्षक-संरेखित क्विज़ के साथ छत्तीसगढ़ के महत्वपूर्ण जून 2026 करेंट अफेयर्स पर पकड़ बनाएं। सीजीपीएससी की तैयारी के लिए इसमें प्रमुख योजनाओं, नई नीतियों, पुरातात्विक खोजों और खेल उपलब्धियों को शामिल किया गया है।
"Q(EN)","Q(HI)","OptA(EN)","OptA(HI)","OptB(EN)","OptB(HI)","OptC(EN)","OptC(HI)","OptD(EN)","OptD(HI)","Correct(1-4)","Exp(EN)","Exp(HI)"
"Under what core theme was the month-long 'Khet Bachao Abhiyan' (June 1-30, 2026) implemented across the country, including Chhattisgarh, to protect soil fertility?","मिट्टी की उर्वरता की रक्षा के लिए छत्तीसगढ़ सहित देश भर में महीने भर चलने वाले 'खेत बचाओ अभियान' (1-30 जून 2026) को किस मूल विषय के तहत लागू किया गया था?","Mitti Bachao, Kheti Badhao","मिट्टी बचाओ, खेती बढ़ाओ","Jal Sanrakshan, Fasal Samvardhan","जल संरक्षण, फसल संवर्धन","Ek Ped Maa Ke Naam","एक पेड़ मां के नाम","Rasayan Mukt Kheti","रसायन मुक्त खेती","1","The 'Khet Bachao Abhiyan', launched by Union Agriculture Minister Shivraj Singh Chouhan from June 1 to 30, was implemented with the primary slogan/theme of 'Mitti Bachao, Kheti Badhao' to promote natural farming and soil testing.","केंद्रीय कृषि मंत्री शिवराज सिंह चौहान द्वारा 1 से 30 जून तक शुरू किया गया 'खेत बचाओ अभियान', प्राकृतिक खेती और मिट्टी परीक्षण को बढ़ावा देने के लिए 'मिट्टी बचाओ, खेती बढ़ाओ' के प्राथमिक नारे/थीम के साथ लागू किया गया था।"
"Recently deceased AP Raja was highly popular among the youth and was recognized as Chhattisgarh's first rapper singer. What was his real name and which district did he belong to?","हाल ही में दिवंगत एपी राजा युवाओं के बीच अत्यधिक लोकप्रिय थे और उन्हें छत्तीसगढ़ के पहले रैपर गायक के रूप में मान्यता प्राप्त थी। उनका असली नाम क्या था और वे किस जिले के रहने वाले थे?","Chetan Chandak (Kanker)","चेतन चांडक (कांकेर)","Roshan Sharma (Bastar)","रोशन शर्मा (बस्तर)","Devendra Naik (Dhamtari)","देवेंद्र नायक (धमतरी)","Suraj Tiwari (Kondagaon)","सूरज तिवारी (कोंडागांव)","1","Known professionally as AP Raja, Chetan Chandak from the Kanker district was widely regarded as Chhattisgarh's first rap artist. He popularized Chhattisgarhi rap with hits like 'Gokul O No' before passing away after a prolonged illness.","पेशेवर रूप से एपी राजा के नाम से जाने जाने वाले, कांकेर जिले के चेतन चांडक को व्यापक रूप से छत्तीसगढ़ का पहला रैप कलाकार माना जाता था। उन्होंने लंबी बीमारी के बाद निधन से पहले 'गोकुल ओ नो' जैसे हिट गानों के साथ छत्तीसगढ़ी रैप को लोकप्रिय बनाया।"
"The Baghmara Gold Project, estimated to hold 2700 kg of gold reserves and potentially becoming the 4th functional gold mine of the country, is located in which district?","बाघमारा गोल्ड प्रोजेक्ट, जिसमें 2700 किलोग्राम सोने का भंडार होने का अनुमान है और जो संभावित रूप से देश की चौथी कार्यात्मक सोने की खदान बन सकता है, किस जिले में स्थित है?","Mahasamund","महासमुंद","Kanker","कांकेर","Baloda Bazar","बलौदा बाजार","Jashpur","जशपुर","3","The Baghmara area in the Baloda Bazar district holds an estimated 2700 kg of gold reserves spread over 603 hectares. The Vedanta group is conducting deep drilling, and it could become India's 4th active gold mine.","बलौदा बाजार जिले के बाघमारा क्षेत्र में 603 हेक्टेयर में फैले अनुमानित 2700 किलोग्राम सोने का भंडार है। वेदांता समूह डीप ड्रिलिंग कर रहा है, और यह भारत की चौथी सक्रिय सोने की खदान बन सकती है।"
"Consider the following statements regarding the Ramgarh Mahotsav 2026 held in Surguja:\n\n1. It marks the 50th anniversary of the festival, having started in 1976.\n\n2. It is traditionally organized on the first day of the Chaitra month.\n\n3. A unique tradition of worshipping clouds (Badalon ki Puja) takes place on the inauguration day.\n\nChoose the correct answer:","सरगुजा में आयोजित रामगढ़ महोत्सव 2026 के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. यह 1976 में शुरू होने वाले इस महोत्सव की 50वीं वर्षगांठ का प्रतीक है।\n\n2. यह पारंपरिक रूप से चैत्र माह के पहले दिन आयोजित किया जाता है।\n\n3. उद्घाटन के दिन बादलों की पूजा करने की एक अनूठी परंपरा निभाई जाती है।\n\nसही उत्तर चुनिए:","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3","3","Statements 1 and 3 are correct. The festival completed 50 years (1976-2026) and starts with cloud worship. Statement 2 is incorrect because the Ramgarh Mahotsav is traditionally held on the first day of the 'Ashadh' month to welcome the monsoons.","कथन 1 और 3 सही हैं। इस महोत्सव ने 50 साल (1976-2026) पूरे कर लिए हैं और यह बादलों की पूजा के साथ शुरू होता है। कथन 2 गलत है क्योंकि मानसून का स्वागत करने के लिए रामगढ़ महोत्सव पारंपरिक रूप से 'आषाढ़' महीने के पहले दिन आयोजित किया जाता है।"
"In which reservoir of Chhattisgarh was a 'Water Ambulance Service' launched in 2026 to critically reduce the travel distance for patients of 32 surrounding villages from 50 km to just 7 km?","2026 में छत्तीसगढ़ के किस जलाशय में 32 आसपास के गांवों के मरीजों के लिए यात्रा की दूरी 50 किमी से घटाकर मात्र 7 किमी करने के लिए 'वाटर एम्बुलेंस सेवा' शुरू की गई थी?","Hasdeo Bango Dam","हसदेव बांगो बांध","Gangrel Dam (Ravi Shankar Sagar)","गंगरेल बांध (रविशंकर सागर)","Sikaser Dam","सीकासार बांध","Murrum Silli Dam","मुरूम सिल्ली बांध","2","The Water Ambulance service was launched in the Gangrel Dam (Ravi Shankar Sagar) of Dhamtari district. It provides emergency floating healthcare access, cutting travel time drastically for 32 villages previously isolated by the reservoir's span.","धमतरी जिले के गंगरेल बांध (रविशंकर सागर) में वाटर एम्बुलेंस सेवा शुरू की गई थी। यह आपातकालीन फ्लोटिंग स्वास्थ्य सेवा प्रदान करता है, जिससे पहले जलाशय के विस्तार से अलग-थलग पड़े 32 गांवों के लिए यात्रा के समय में भारी कमी आती है।"
"The 'JOSH Model' (Journey of Sanitation Hygiene), recently directed by the Chief Secretary to be implemented statewide as a sanitation and self-employment initiative, was initially launched as a pilot in which block?","'जोश मॉडल' (जर्नी ऑफ सैनिटेशन हाइजीन), जिसे हाल ही में मुख्य सचिव द्वारा स्वच्छता और स्वरोजगार पहल के रूप में राज्यव्यापी लागू करने का निर्देश दिया गया है, शुरू में किस ब्लॉक में पायलट के रूप में शुरू किया गया था?","Khadgawan (MCB district)","खडगवां (एमसीबी जिला)","Bagicha (Jashpur district)","बगीचा (जशपुर जिला)","Usoor (Bijapur district)","उसूर (बीजापुर जिला)","Kuakonda (Sukma district)","कुआकोंडा (सुकमा जिला)","1","The JOSH Model was launched in January 2026 in the Khadgawan block of the MCB (Manendragarh-Chirmiri-Bharatpur) district. Under this, 'Swachhata Prahari' youths clean community/private toilets charging a nominal ₹200 service fee.","जोश मॉडल जनवरी 2026 में एमसीबी (मनेंद्रगढ़-चिरमिरी-भरतपुर) जिले के खडगवां ब्लॉक में लॉन्च किया गया था। इसके तहत, 'स्वच्छता प्रहरी' युवा नाममात्र ₹200 सेवा शुल्क लेकर सामुदायिक/निजी शौचालयों की सफाई करते हैं।"
"Which Gram Panchayat secured the first position in Chhattisgarh with a score of 78.77 in the Panchayat Development Index (PDI 2.0) released by the Central Government?","केंद्र सरकार द्वारा जारी पंचायत विकास सूचकांक (PDI 2.0) में 78.77 के स्कोर के साथ छत्तीसगढ़ में किस ग्राम पंचायत ने प्रथम स्थान प्राप्त किया?","Sardih (Jashpur)","सरडीह (जशपुर)","Kachhiya (Balrampur)","कछिया (बलरामपुर)","Sankra (Dhamtari)","सांकरा (धमतरी)","Jhalmala (Balod)","झलमला (बालोद)","4","In the PAI/PDI 2.0 covering over 11,000 panchayats, the Jhalmala Gram Panchayat of the Balod district stood first in the state with an 'A' grade and a score of 78.77.","11,000 से अधिक पंचायतों को कवर करने वाले पीएआई/पीडीआई 2.0 में, बालोद जिले की झलमला ग्राम पंचायत 'ए' ग्रेड और 78.77 के स्कोर के साथ राज्य में प्रथम स्थान पर रही।"
"Match the recently launched digital apps/portals in Chhattisgarh with their core purpose:\n\nList-I\n(a) Aushadhi Darpan App\n(b) e-Shram Sathi App\n(c) Seva Setu Portal\n(d) Setu App\n\nList-II\n(i) Digital survey of PVTG families\n(ii) Single platform replacing e-District for 441 services\n(iii) Direct access to govt schemes for laborers\n(iv) Real-time tracking of medicine availability\n\nCodes:","छत्तीसगढ़ में हाल ही में लॉन्च किए गए डिजिटल ऐप/पोर्टल को उनके मूल उद्देश्य से सुमेलित कीजिए:\n\nसूची-I\n(a) औषधि दर्पण ऐप\n(b) ई-श्रम साथी ऐप\n(c) सेवा सेतु पोर्टल\n(d) सेतु ऐप\n\nसूची-II\n(i) पीवीटीजी परिवारों का डिजिटल सर्वेक्षण\n(ii) 441 सेवाओं के लिए ई-डिस्ट्रिक्ट की जगह एकल मंच\n(iii) मजदूरों के लिए सरकारी योजनाओं तक सीधी पहुंच\n(iv) दवाओं की उपलब्धता की रियल-टाइम ट्रैकिंग\n\nकूट:","(a)-(iv), (b)-(iii), (c)-(ii), (d)-(i)","(a)-(iv), (b)-(iii), (c)-(ii), (d)-(i)","(a)-(ii), (b)-(i), (c)-(iv), (d)-(iii)","(a)-(ii), (b)-(i), (c)-(iv), (d)-(iii)","(a)-(iv), (b)-(ii), (c)-(i), (d)-(iii)","(a)-(iv), (b)-(ii), (c)-(i), (d)-(iii)","(a)-(iii), (b)-(iv), (c)-(i), (d)-(ii)","(a)-(iii), (b)-(iv), (c)-(i), (d)-(ii)","1","Aushadhi Darpan tracks medicines. e-Shram Sathi connects laborers to schemes. Seva Setu (by CHiPS) replaced the e-District portal for online certificates. The 'Setu App' is used for assessing the socio-economic status of PVTG families.","औषधि दर्पण दवाओं को ट्रैक करता है। ई-श्रम साथी मजदूरों को योजनाओं से जोड़ता है। सेवा सेतु (CHiPS द्वारा) ने ऑनलाइन प्रमाणपत्रों के लिए ई-डिस्ट्रिक्ट पोर्टल की जगह ली है। 'सेतु ऐप' का उपयोग पीवीटीजी परिवारों की सामाजिक-आर्थिक स्थिति का आकलन करने के लिए किया जाता है।"
"A 337-year-old handwritten manuscript of Gopal Mishra's 'Khub Tamasha' (1689 AD), featuring the first written reference to the word 'Chhattisgarh', was discovered under the Gyan Bharatam Mission from which specific village?","ज्ञान भारतम मिशन के तहत किस विशिष्ट गांव से गोपाल मिश्र के 'खूब तमाशा' (1689 ई.) की 337 साल पुरानी हस्तलिखित पांडुलिपि खोजी गई, जिसमें 'छत्तीसगढ़' शब्द का पहला लिखित संदर्भ है?","Shivpur (Korba)","शिवपुर (कोरबा)","Junwani (Bilaspur)","जुनवानी (बिलासपुर)","Bamani (Mahasamund)","बमनी (महासमुंद)","Sonhat (Koriya)","सोनहत (कोरिया)","1","The rare manuscript of 'Khub Tamasha', penned by Kalchuri court poet Gopal Mishra in Devnagari script, was surveyed and digitally preserved from the house of a resident in Shivpur village (Pali block, Korba district).","देवनागरी लिपि में कलचुरी दरबारी कवि गोपाल मिश्र द्वारा लिखित 'खूब तमाशा' की दुर्लभ पांडुलिपि का शिवपुर गांव (पाली ब्लॉक, कोरबा जिले) में एक निवासी के घर से सर्वेक्षण कर डिजिटल रूप से संरक्षित किया गया।"
"Assertion (A): Chhattisgarh is set to become the first state in India to introduce the 'Ease of Doing Business (Regulation Free and Facilitation) Bill 2026'.\n\nReason (R): The bill provisions the complete abolition of the GST mechanism for newly registered MSMEs in the state.\n\nCodes:","कथन (A): छत्तीसगढ़ 'ईज़ ऑफ डूइंग बिजनेस (विनियम मुक्त एवं सुविधा) विधेयक 2026' पेश करने वाला भारत का पहला राज्य बनने जा रहा है।\n\nकारण (R): इस विधेयक में राज्य में नव-पंजीकृत MSMEs के लिए GST तंत्र को पूरी तरह से समाप्त करने का प्रावधान है।\n\nकूट:","Both A and R are true, and R is the correct explanation of A","A और R दोनों सत्य हैं, और R, A की सही व्याख्या है","Both A and R are true, but R is NOT the correct explanation of A","A और R दोनों सत्य हैं, लेकिन R, A की सही व्याख्या नहीं है","A is true, but R is false","A सत्य है, लेकिन R असत्य है","A is false, but R is true","A असत्य है, लेकिन R सत्य है","3","The assertion is true; the CG cabinet approved the 'Ease of Doing Business Bill 2026' to simplify industrial establishment. However, the reason is false because the bill ends dual licensing and introduces self-certification, not the abolition of the central GST mechanism.","कथन सत्य है; छ.ग. कैबिनेट ने औद्योगिक स्थापना को सरल बनाने के लिए 'ईज़ ऑफ डूइंग बिजनेस बिल 2026' को मंजूरी दी। हालाँकि, कारण गलत है क्योंकि यह विधेयक दोहरे लाइसेंसिंग को समाप्त करता है और स्व-प्रमाणन लाता है, न कि केंद्रीय GST तंत्र का उन्मूलन।"
