Quiz Title (English)
Tribal Uprisings & Peasant Movements: Zamindari & Peasant Uprisings

Quiz Title (Hindi)
जनजातीय विद्रोह और किसान आंदोलन: जमींदारी और किसान विद्रोह

Quiz Description (English)
This comprehensive CGPSC Prelims quiz covers the critical peasant and zamindari movements of Chhattisgarh. It extensively tests facts on the Kandel Canal Satyagraha, the three phases of the BNC Mill strikes, and specific regional agrarian uprisings in Daundilohara, Chhuikhadan, Sarangarh, and Kanker.

Quiz Description (Hindi)
यह व्यापक सीजीपीएससी प्रारंभिक परीक्षा क्विज छत्तीसगढ़ के महत्वपूर्ण किसान और जमींदारी आंदोलनों को कवर करता है। यह कंडेल नहर सत्याग्रह, बीएनसी मिल हड़ताल के तीन चरणों और डौंडीलोहारा, छुईखदान, सारंगढ़ और कांकेर में विशिष्ट क्षेत्रीय कृषि विद्रोहों के तथ्यों का व्यापक परीक्षण करता है।

Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"Which of the following local Gauntiyas (village headmen) provided crucial leadership during the 1944-45 Kanker Peasant Movement?","निम्नलिखित में से किस स्थानीय गोटिया (ग्राम प्रधान) ने 1944-45 के कांकेर किसान आंदोलन के दौरान महत्वपूर्ण नेतृत्व प्रदान किया?","Daniram Patel","दानीराम पटेल","Indru Kewat","इंदु केवट","Samaru Barai","समरू बरई","Sevta Thakur","सेवता ठाकुर","2","Indru Kewat, who was the Gauntiya of Surangdah village in the Bhanupratappur region, led the peasants in the Kanker Estate against the abrupt administrative changes involving Diwan J.N. Mahant and T. Mahapatra.","इंदु केवट, जो भानुप्रतापपुर क्षेत्र के सुरंगदाह गांव के गोटिया थे, ने दीवान जे.एन. महंत और टी. महापात्र से जुड़े अचानक प्रशासनिक परिवर्तनों के खिलाफ कांकेर रियासत में किसानों का नेतृत्व किया।"
"During the Kandel Canal Satyagraha (1920), how did the British authorities attempt to forcibly recover the massive fine imposed on the villagers?","कंडेल नहर सत्याग्रह (1920) के दौरान, ब्रिटिश अधिकारियों ने ग्रामीणों पर लगाए गए भारी जुर्माने को जबरन वसूलने का क्या प्रयास किया?","By seizing and publicly auctioning the cattle of the villagers.","ग्रामीणों के मवेशियों को जब्त करके और उनकी खुलेआम नीलामी करके।","By permanently confiscating all agricultural lands.","कृषि भूमि को स्थायी रूप से जब्त करके।","By imposing a highly regressive salt tax.","एक अत्यधिक प्रतिगामी नमक कर लगाकर।","By auctioning the local traditional jewelry of the women.","महिलाओं के स्थानीय पारंपरिक आभूषणों की नीलामी करके।","1","To exact the Rs. 4033 fine, the British forcefully attached the cattle of the Kandel villagers and took them to Kurud for auction. However, showing extreme solidarity, no one came forward to purchase the cattle.","4033 रुपये का जुर्माना वसूलने के लिए, अंग्रेजों ने कंडेल के ग्रामीणों के मवेशियों को जबरन कुर्क कर लिया और नीलामी के लिए कुरुद ले गए। हालाँकि, अत्यधिक एकजुटता दिखाते हुए, कोई भी मवेशी खरीदने के लिए आगे नहीं आया।"
"Arrange the following major peasant and labour movements of Chhattisgarh in their correct chronological order:\n\n1. Anti-Forced Labour Movement (Sevta Thakur)\n2. Daundilohara Peasant Movement\n3. First B.N.C. Mill Strike\n4. Sarangarh Peasant Movement\n\nChoose the correct code:","छत्तीसगढ़ के निम्नलिखित प्रमुख किसान और मजदूर आंदोलनों को उनके सही कालानुक्रमिक क्रम में व्यवस्थित कीजिए:\n\n1. बेगार विरोधी आंदोलन (सेवता ठाकुर)\n2. डौंडीलोहारा किसान आंदोलन\n3. प्रथम बी.एन.सी. मिल हड़ताल\n4. सारंगढ़ किसान आंदोलन\n\nसही कूट चुनिए:","1, 3, 2, 4","1, 3, 2, 4","3, 1, 2, 4","3, 1, 2, 4","1, 2, 3, 4","1, 2, 3, 4","3, 2, 1, 4","3, 2, 1, 4","1","The Anti-Forced Labour movement in Rajnandgaon under Sevta Thakur occurred in 1879-80. The first B.N.C. Mill Strike was in 1920. Daundilohara occurred in 1937. Sarangarh occurred in 1941.","सेवता ठाकुर के नेतृत्व में राजनांदगांव में बेगार विरोधी आंदोलन 1879-80 में हुआ था। पहली बी.एन.सी. मिल हड़ताल 1920 में हुई थी। डौंडीलोहारा 1937 में हुआ। सारंगढ़ 1941 में हुआ।"
"Which prominent leader was entirely expelled from the Rajnandgaon state bounds as a direct retaliation by the authorities during the second B.N.C. Mill strike in 1924?","1924 में दूसरी बी.एन.सी. मिल हड़ताल के दौरान अधिकारियों द्वारा सीधे प्रतिशोध के रूप में किस प्रमुख नेता को राजनांदगांव राज्य की सीमा से पूरी तरह से निष्कासित कर दिया गया था?","Pt. Sundarlal Sharma","पं. सुंदरलाल शर्मा","Thakur Pyarelal Singh","ठाकुर प्यारेलाल सिंह","Vamanrao Lakhe","वामनराव लाखे","Ghanshyam Singh Gupta","घनश्याम सिंह गुप्त","2","During the 1924 strike, which protested the atrocities of the mill managers, the police fiercely cracked down, arresting Thakur Pyarelal Singh and entirely expelling him from the Rajnandgaon estate limits.","1924 की हड़ताल के दौरान, जिसमें मिल प्रबंधकों के अत्याचारों का विरोध किया गया था, पुलिस ने भयंकर कार्रवाई की, ठाकुर प्यारेलाल सिंह को गिरफ्तार कर लिया और उन्हें राजनांदगांव रियासत की सीमा से पूरी तरह से निष्कासित कर दिया।"
"In the context of the Kandel Canal Satyagraha, who was the specific British officer responsible for the construction of the controversial canal that sparked the agitation?","कंडेल नहर सत्याग्रह के संदर्भ में, विवादित नहर के निर्माण के लिए जिम्मेदार विशिष्ट ब्रिटिश अधिकारी कौन था जिसने आंदोलन को जन्म दिया?","Mr. Harriet","मिस्टर हैरियट","Major Agnew","मेजर एगन्यू","Charles Elliot","चार्ल्स इलियट","Mr. Chishom","मिस्टर चिशोम","1","Mr. Harriet was the British officer who constructed the Kandel canal. The administration then tried to force a 10-year irrigation agreement on the farmers, leading to the false water-theft charges when they refused.","मिस्टर हैरियट वह ब्रिटिश अधिकारी थे जिन्होंने कंडेल नहर का निर्माण किया था। इसके बाद प्रशासन ने किसानों पर 10 साल का सिंचाई समझौता थोपने की कोशिश की, जिससे इनकार करने पर पानी चोरी के झूठे आरोप लगाए गए।"
"Which of the following local leaders was pre-emptively arrested and sent to jail during the initial phases of the Kandel Canal Satyagraha to break the morale of the farmers?","कंडेल नहर सत्याग्रह के प्रारंभिक चरणों के दौरान किसानों का मनोबल तोड़ने के लिए निम्नलिखित में से किस स्थानीय नेता को एहतियातन गिरफ्तार कर जेल भेज दिया गया था?","Natthuji Jagtap","नत्थूजी जगताप","Babu Chhotelal Shrivastava","बाबू छोटेलाल श्रीवास्तव","Pt. Sundarlal Sharma","पं. सुंदरलाल शर्मा","Narayan Rao Meghawale","नारायण राव मेघावाले","2","As the rural protest intensified against the Rs. 4033 fine, the British authorities actively cracked down on the leadership and arrested Babu Chhotelal Shrivastava, sending him to jail.","जैसे ही 4033 रुपये के जुर्माने के खिलाफ ग्रामीण विरोध तेज हुआ, ब्रिटिश अधिकारियों ने सक्रिय रूप से नेतृत्व पर नकेल कसी और बाबू छोटेलाल श्रीवास्तव को गिरफ्तार कर जेल भेज दिया।"
"Consider the following statements regarding the 1947 Peasant Movement in Sakti Princely Estate:\n\n1. It took place in November 1947, shortly after India's independence.\n2. The movement was directed against the exploitative agricultural policies of ruler Liladhar Singh.\n3. Thakur Pyarelal Singh assumed the leadership of this movement.\n\nChoose the correct answer:","सक्ती रियासत में 1947 के किसान आंदोलन के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. यह भारत की स्वतंत्रता के कुछ समय बाद नवंबर 1947 में हुआ था।\n2. यह आंदोलन शासक लीलाधर सिंह की शोषक कृषि नीतियों के खिलाफ निर्देशित था।\n3. ठाकुर प्यारेलाल सिंह ने इस आंदोलन का नेतृत्व किया।\n\nसही कथन चुनिए:","1 and 2","1 और 2","2 and 3","2 और 3","1 and 3","1 और 3","1, 2 and 3","1, 2 और 3","4","All statements are correct. The Sakti peasant movement occurred in November 1947 against the exploitative ruler Liladhar Singh, and Thakur Pyarelal Singh was the chief leader organizing the farmers.","सभी कथन सही हैं। सक्ती किसान आंदोलन नवंबर 1947 में शोषक शासक लीलाधर सिंह के खिलाफ हुआ था, और ठाकुर प्यारेलाल सिंह किसानों को संगठित करने वाले मुख्य नेता थे।"
"Assertion (A): The Daundilohara Peasant Movement (1937) was highly aggressive and focused heavily on regaining lost agricultural resources.\n\nReason (R): Diwan Maniram Pandey had launched a policy of severe oppression, systematically depriving the locals of their traditional Nistari (forest access) rights.\n\nCodes:","कथन (A): डौंडीलोहारा किसान आंदोलन (1937) अत्यधिक आक्रामक था और इसका मुख्य ध्यान खोए हुए कृषि संसाधनों को पुनः प्राप्त करने पर था।\n\nकारण (R): दीवान मनीराम पांडेय ने गंभीर दमन की नीति शुरू की थी, जिससे स्थानीय लोगों को उनके पारंपरिक निस्तारी (वन पहुंच) अधिकारों से व्यवस्थित रूप से वंचित कर दिया गया था।\n\nकूट:","Both (A) and (R) are true, and (R) is the correct explanation of (A).","कथन (A) और कारण (R) दोनों सत्य हैं, और (R), (A) की सही व्याख्या है।","Both (A) and (R) are true, but (R) is not the correct explanation of (A).","कथन (A) और कारण (R) दोनों सत्य हैं, लेकिन (R), (A) की सही व्याख्या नहीं है।","Assertion (A) is true, but Reason (R) is false.","कथन (A) सत्य है, लेकिन कारण (R) असत्य है।","Assertion (A) is false, but Reason (R) is true.","कथन (A) असत्य है, लेकिन कारण (R) सत्य है।","1","The core reason for the 1937 Daundilohara uprising under Narsingh Prasad Agarwal was the severe exploitation by Zamindar's Diwan, Maniram Pandey, who suddenly and aggressively revoked the crucial Nistari facilities of the tribal peasants.","नरसिंह प्रसाद अग्रवाल के नेतृत्व में 1937 के डौंडीलोहारा विद्रोह का मुख्य कारण जमींदार के दीवान मनीराम पांडेय द्वारा किया गया गंभीर शोषण था, जिसने आदिवासी किसानों की महत्वपूर्ण निस्तारी सुविधाओं को अचानक और आक्रामक रूप से रद्द कर दिया था।"
"Which specific event directly catalyzed the historically successful Anti-Forced Labour (Begar) Movement in the Rajnandgaon estate in 1879-80?","किस विशिष्ट घटना ने 1879-80 में राजनांदगांव रियासत में ऐतिहासिक रूप से सफल बेगार विरोधी आंदोलन को सीधे उत्प्रेरित किया?","The forceful eviction of farmers from the cotton mill lands.","कपास मिल की भूमि से किसानों की जबरन बेदखली।","The brutal taxation policy imposed during a severe drought.","गंभीर सूखे के दौरान लगाई गई क्रूर कराधान नीति।","The rampant extraction of unpaid physical labour by the local administrators from the peasantry.","स्थानीय प्रशासकों द्वारा किसानों से अवैतनिक शारीरिक श्रम की बड़े पैमाने पर वसूली।","The attempt to construct a massive palace using tribal lands.","एक विशाल महल बनाने के लिए आदिवासी भूमि का उपयोग करने का प्रयास।","3","Sevta Thakur led the 1879-80 peasant movement in Rajnandgaon explicitly to protest the rampant and cruel practice of 'Begar', where feudal administrators forced peasants into heavy physical labour without any payment.","सेवता ठाकुर ने स्पष्ट रूप से 'बेगार' की बड़े पैमाने पर और क्रूर प्रथा का विरोध करने के लिए राजनांदगांव में 1879-80 के किसान आंदोलन का नेतृत्व किया, जहां सामंती प्रशासकों ने बिना किसी भुगतान के किसानों को भारी शारीरिक श्रम करने के लिए मजबूर किया।"
"Match the primary leaders with the specific labor/peasant movements they are historically renowned for leading:\n\nList-I\n(a) Pt. Ratnakar Jha\n(b) Pt. Sundarlal Sharma\n(c) Thakur Pyarelal Singh\n(d) Samaru Barai\n\nList-II\n(i) B.N.C. Mill Labour Strikes\n(ii) Daundilohara Peasant Movement\n(iii) Kandel Canal Satyagraha\n(iv) Chhuikhadan Jungle Satyagraha (1938)\n\nCodes:","प्रमुख नेताओं को उन विशिष्ट मजदूर/किसान आंदोलनों के साथ सुमेलित कीजिए जिनका नेतृत्व करने के लिए वे ऐतिहासिक रूप से प्रसिद्ध हैं:\n\nसूची-I\n(a) पं. रत्नाकर झा\n(b) पं. सुंदरलाल शर्मा\n(c) ठाकुर प्यारेलाल सिंह\n(d) समरू बरई\n\nसूची-II\n(i) बी.एन.सी. मिल मजदूर हड़ताल\n(ii) डौंडीलोहारा किसान आंदोलन\n(iii) कंडेल नहर सत्याग्रह\n(iv) छुईखदान जंगल सत्याग्रह (1938)\n\nकूट:","(a)-(ii), (b)-(iii), (c)-(i), (d)-(iv)","(a)-(ii), (b)-(iii), (c)-(i), (d)-(iv)","(a)-(iii), (b)-(i), (c)-(ii), (d)-(iv)","(a)-(iii), (b)-(i), (c)-(ii), (d)-(iv)","(a)-(ii), (b)-(iv), (c)-(iii), (d)-(i)","(a)-(ii), (b)-(iv), (c)-(iii), (d)-(i)","(a)-(iv), (b)-(ii), (c)-(i), (d)-(iii)","(a)-(iv), (b)-(ii), (c)-(i), (d)-(iii)","1","Ratnakar Jha actively aided the Daundilohara movement (1937). Pt. Sundarlal Sharma led the Kandel Canal Satyagraha (1920). Pyarelal Singh pioneered the BNC strikes. Samaru Barai led the Chhuikhadan Jungle Satyagraha in 1938.","रत्नाकर झा ने डौंडीलोहारा आंदोलन (1937) में सक्रिय रूप से सहायता की। पं. सुंदरलाल शर्मा ने कंडेल नहर सत्याग्रह (1920) का नेतृत्व किया। प्यारेलाल सिंह ने बीएनसी हड़ताल की शुरुआत की। समरू बरई ने 1938 में छुईखदान जंगल सत्याग्रह का नेतृत्व किया।"
