Quiz Title: The Kalchuri Supremacy: Ratanpur Branch Golden Era
Quiz Title (Hindi): कलचुरी सर्वोच्चता: रतनपुर शाखा का स्वर्ण युग
Quiz Description: This highly calibrated quiz focuses exclusively on the 'Golden Era' of the Ratanpur Kalchuris, covering the reigns of Ratnadeva I to Prithvideva II. It rigorously tests epigraphical evidence, architectural landmarks, and critical military victories essential for the CGPSC Prelims.
Quiz Description (Hindi): यह अत्यधिक कैलिब्रेटेड क्विज़ विशेष रूप से रतनपुर कलचुरियों के 'स्वर्ण युग' पर केंद्रित है, जिसमें रत्नदेव प्रथम से लेकर पृथ्वीदेव द्वितीय तक के शासनकाल शामिल हैं। यह सीजीपीएससी प्रारंभिक परीक्षा के लिए आवश्यक पुरालेखीय साक्ष्यों, स्थापत्य स्थलों और महत्वपूर्ण सैन्य विजयों का कड़ाई से परीक्षण करता है।

Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"Which highly celebrated Kalchuri king decisively defeated the massive invading army of Anantavarman Chodaganga, the mighty Ganga king of Odisha, solidifying Ratanpur's absolute sovereignty?","किस अत्यधिक प्रसिद्ध कलचुरी राजा ने ओडिशा के शक्तिशाली गंग राजा अनंतवर्मन चोडगंग की विशाल आक्रमणकारी सेना को निर्णायक रूप से हराया, जिससे रतनपुर की पूर्ण संप्रभुता मजबूत हुई?","Jajalladeva I","जाजल्लदेव प्रथम","Prithvideva II","पृथ्वीदेव द्वितीय","Ratnadeva II","रत्नदेव द्वितीय","Jajalladeva II","जाजल्लदेव द्वितीय","3","Ratnadeva II (1120-1135 AD) faced a dual threat. After defeating Tripuri, he also completely annihilated the massive invasion led by Anantavarman Chodaganga of the Eastern Ganga dynasty near the Seorinarayan region.","रत्नदेव द्वितीय (1120-1135 ई.) को दोहरे खतरे का सामना करना पड़ा। त्रिपुरी को हराने के बाद, उन्होंने शिवरीनारायण क्षेत्र के पास पूर्वी गंग वंश के अनंतवर्मन चोडगंग के नेतृत्व वाले विशाल आक्रमण को भी पूरी तरह से नष्ट कर दिया।"
"The Koni and Akaltara inscriptions heap lavish praise upon a Kalchuri ruler, specifically describing him as the 'Knower of 36 Sciences/Arts' (36 vidhao ka gyata) and a lover of warfare. Who is he?","कोनी और अकलतरा के शिलालेख एक कलचुरी शासक की भरपूर प्रशंसा करते हैं, विशेष रूप से उसे '36 विद्याओं का ज्ञाता' और युद्ध का प्रेमी बताते हैं। वह कौन है?","Ratnadeva I","रत्नदेव प्रथम","Prithvideva I","पृथ्वीदेव प्रथम","Jajalladeva I","जाजल्लदेव प्रथम","Ratnadeva II","रत्नदेव द्वितीय","4","Ratnadeva II was an exceptionally talented ruler. His inscriptions (like Koni) uniquely highlight his scholarly disposition, stating he was the master of 36 distinct arts/sciences while simultaneously being a fierce warrior.","रत्नदेव द्वितीय एक असाधारण प्रतिभाशाली शासक था। उनके शिलालेख (जैसे कोनी) विशेष रूप से उनके विद्वतापूर्ण स्वभाव को उजागर करते हैं, यह बताते हुए कि वह एक साथ एक भयंकर योद्धा होने के साथ-साथ 36 विशिष्ट कलाओं/विज्ञानों का स्वामी था।"
"In the entire dynastic history of the Kalchuris of Dakshin Kosala, which ruler holds the record for issuing the maximum number of officially discovered inscriptions (14 distinct epigraphs)?","दक्षिण कोसल के कलचुरियों के पूरे राजवंशीय इतिहास में, आधिकारिक तौर पर खोजे गए शिलालेखों (14 अलग-अलग पुरालेखों) की अधिकतम संख्या जारी करने का रिकॉर्ड किस शासक के नाम है?","Ratnadeva I","रत्नदेव प्रथम","Jajalladeva I","जाजल्लदेव प्रथम","Prithvideva II","पृथ्वीदेव द्वितीय","Ratnadeva III","रत्नदेव तृतीय","3","Prithvideva II (1135-1165 AD) witnessed the zenith of the empire's stability and wealth, which is reflected in his unparalleled 14 discovered inscriptions (from Rajim, Koni, Amoda, Ratanpur, etc.).","पृथ्वीदेव द्वितीय (1135-1165 ई.) ने साम्राज्य की स्थिरता और धन के चरम को देखा, जो उनके अद्वितीय 14 खोजे गए शिलालेखों (राजिम, कोनी, अमोदा, रतनपुर, आदि से) में परिलक्षित होता है।"
"Match the following Kalchuri queens with their respective ruling husbands:

List-I (Queens)
(a) Nonalladevi
(b) Rajalladevi
(c) Lachchhaladevi

List-II (Kings)
(i) Jajalladeva I
(ii) Prithvideva I
(iii) Ratnadeva I

Codes:","निम्नलिखित कलचुरी रानियों को उनके संबंधित शासक पतियों के साथ सुमेलित कीजिए:

सूची-I (रानियाँ)
(a) नोनल्लादेवी
(b) राजल्लादेवी
(c) लच्छलादेवी

सूची-II (राजा)
(i) जाजल्लदेव प्रथम
(ii) पृथ्वीदेव प्रथम
(iii) रत्नदेव प्रथम

कूट:","(a)-iii, (b)-ii, (c)-i","(a)-iii, (b)-ii, (c)-i","(a)-ii, (b)-iii, (c)-i","(a)-ii, (b)-iii, (c)-i","(a)-iii, (b)-i, (c)-ii","(a)-iii, (b)-i, (c)-ii","(a)-i, (b)-ii, (c)-iii","(a)-i, (b)-ii, (c)-iii","1","According to genealogical records: Ratnadeva I married Nonalladevi of Komomandal. Prithvideva I married Rajalladevi. Jajalladeva I married Lachchhaladevi (who was the mother of Ratnadeva II).","वंशावली अभिलेखों के अनुसार: रत्नदेव प्रथम ने कोमोमंडल की नोनल्लादेवी से विवाह किया। पृथ्वीदेव प्रथम ने राजल्लादेवी से विवाह किया। जाजल्लदेव प्रथम ने लच्छलादेवी से विवाह किया (जो रत्नदेव द्वितीय की माता थीं)।"
"The iconic 'Gaj Kila' (Ratanpur Fort), which famously houses an ancient sculpture depicting the demon king Ravana severing his own head, was constructed under the reign of:","प्रतिष्ठित 'गज किला' (रतनपुर किला), जिसमें राक्षस राजा रावण को अपना सिर काटते हुए दर्शाने वाली एक प्राचीन मूर्ति प्रसिद्ध रूप से स्थित है, का निर्माण किसके शासनकाल में किया गया था?","Ratnadeva I","रत्नदेव प्रथम","Prithvideva II","पृथ्वीदेव द्वितीय","Jajalladeva II","जाजल्लदेव द्वितीय","Kalyan Sai","कल्याण साय","2","While Ratanpur city was founded by Ratnadeva I, the highly fortified structural complex known as 'Gaj Kila' was later commissioned during the prosperous reign of Prithvideva II.","यद्यपि रतनपुर शहर की स्थापना रत्नदेव प्रथम ने की थी, लेकिन 'गज किला' के नाम से जाने जाने वाले अत्यधिक किलेबंद संरचनात्मक परिसर को बाद में पृथ्वीदेव द्वितीय के समृद्ध शासनकाल के दौरान बनवाया गया था।"
"According to the Rajim stone inscription, the highly capable Kalchuri commander Jagatpal (or Jagpal) conquered several territories including Sarhagarh, Sihawa, and Kandadongar. He served under which king?","राजिम के शिलालेख के अनुसार, अत्यधिक सक्षम कलचुरी सेनापति जगतपाल (या जगपाल) ने सरहागढ़, सिहावा और कांदाडोंगर सहित कई क्षेत्रों पर विजय प्राप्त की। उसने किस राजा के अधीन कार्य किया था?","Prithvideva I","पृथ्वीदेव प्रथम","Ratnadeva II","रत्नदेव द्वितीय","Prithvideva II","पृथ्वीदेव द्वितीय","Jajalladeva II","जाजल्लदेव द्वितीय","3","Commander Jagatpal (belonging to the Sahilla clan) was the chief military architect of Prithvideva II's reign. He not only expanded the southern frontiers into Bastar but also renovated the Rajiv Lochan temple.","सेनापति जगतपाल (साहिल्ल कबीले से संबंधित) पृथ्वीदेव द्वितीय के शासनकाल का मुख्य सैन्य वास्तुकार था। उन्होंने न केवल दक्षिणी सीमाओं का बस्तर तक विस्तार किया बल्कि राजीव लोचन मंदिर का जीर्णोद्धार भी करवाया।"
"Which highly prominent Kalchuri feudatory and minister is credited with constructing the Kharung Lake (modern Khutaghat Dam) and the Ratnadeva Sarovar in Ratanpur?","किस अत्यधिक प्रमुख कलचुरी सामंत और मंत्री को रतनपुर में खारंग झील (आधुनिक खूंटाघाट बांध) और रत्नदेव सरोवर के निर्माण का श्रेय दिया जाता है?","Brahmadeva","ब्रह्मदेव","Jagatpal","जगतपाल","Vallabharaj","वल्लभराज","Purushottam","पुरुषोत्तम","3","Vallabharaj was an exceptionally skilled feudatory (who served both Ratnadeva II and Prithvideva II). He was an expert in capturing elephants and horses and built major reservoirs, including the Kharung Lake.","वल्लभराज एक असाधारण कुशल सामंत था (जिसने रत्नदेव द्वितीय और पृथ्वीदेव द्वितीय दोनों की सेवा की थी)। वह हाथियों और घोड़ों को पकड़ने में विशेषज्ञ था और उसने खारंग झील सहित प्रमुख जलाशयों का निर्माण किया था।"
"Consider the following statements regarding Kalchuri coinage:

1. Jajalladeva I issued copper coins bearing the image of Lord Hanuman.
2. Prithvideva II is noted for issuing the smallest known silver coins of the Kalchuri dynasty.

Choose the correct answer:","कलचुरी सिक्कों के संबंध में निम्नलिखित कथनों पर विचार कीजिए:

1. जाजल्लदेव प्रथम ने भगवान हनुमान की छवि वाले तांबे के सिक्के जारी किए।
2. पृथ्वीदेव द्वितीय को कलचुरी वंश के सबसे छोटे ज्ञात चांदी के सिक्के जारी करने के लिए जाना जाता है।

सही उत्तर चुनिए:","Only 1 is correct","केवल 1 सही है","Only 2 is correct","केवल 2 सही है","Both 1 and 2 are correct","1 और 2 दोनों सही हैं","Neither 1 nor 2 is correct","न तो 1 और न ही 2 सही है","3","Both facts are numismatically accurate. Jajalladeva I's copper coins distinctively feature Hanuman (unlike his gold Gajashardul coins). Prithvideva II's silver coins were remarkably tiny compared to his predecessors.","दोनों तथ्य मुद्राशास्त्र की दृष्टि से सटीक हैं। जाजल्लदेव प्रथम के तांबे के सिक्कों में विशिष्ट रूप से हनुमान की विशेषता है (उनके सोने के गजशार्दूल सिक्कों के विपरीत)। पृथ्वीदेव द्वितीय के चांदी के सिक्के उनके पूर्ववर्तियों की तुलना में उल्लेखनीय रूप से छोटे थे।"
"According to the Koni stone inscription (Bilaspur district), Prithvideva II donated a village named 'Saloni Gram' to a prominent official named Purushottam. What was Purushottam's official designation?","कोनी के शिलालेख (बिलासपुर जिले) के अनुसार, पृथ्वीदेव द्वितीय ने पुरुषोत्तम नामक एक प्रमुख अधिकारी को 'सलोनी ग्राम' नामक एक गाँव दान में दिया था। पुरुषोत्तम का आधिकारिक पदनाम क्या था?","Mahasandhivigrahak","महासंधिविग्राहक","Sarvadhikarin","सर्वाधिकारिन","Dandpasik","दंडपाशिक","Gamadagamik","गमाडागमिक","2","The Koni inscription explicitly details that Prithvideva II donated the Saloni Gram to Purushottam, who held the supreme administrative post of 'Sarvadhikarin' (Chief Administrator/Minister) in the Kalchuri court.","कोनी शिलालेख स्पष्ट रूप से विवरण देता है कि पृथ्वीदेव द्वितीय ने सलोनी ग्राम पुरुषोत्तम को दान में दिया था, जो कलचुरी दरबार में 'सर्वाधिकारिन' (मुख्य प्रशासक/मंत्री) के सर्वोच्च प्रशासनिक पद पर आसीन था।"
"Which of the following Kalchuri kings formally established the town of Janjgir and constructed a magnificent, yet incomplete, Vishnu temple locally known as 'Nakta Mandir'?","निम्नलिखित में से किस कलचुरी राजा ने औपचारिक रूप से जांजगीर शहर की स्थापना की और एक शानदार, लेकिन अधूरे, विष्णु मंदिर का निर्माण करवाया जिसे स्थानीय रूप से 'नकटा मंदिर' के नाम से जाना जाता है?","Ratnadeva I","रत्नदेव प्रथम","Prithvideva I","पृथ्वीदेव प्रथम","Jajalladeva I","जाजल्लदेव प्रथम","Ratnadeva II","रत्नदेव द्वितीय","3","Jajalladeva I founded the city of 'Jajallapur' (modern Janjgir). To mark his devotion, he initiated the construction of a grand Vishnu temple, which remained incomplete and devoid of a Shikhara (thus termed Nakta Mandir).","जाजल्लदेव प्रथम ने 'जाजल्लपुर' (आधुनिक जांजगीर) शहर की स्थापना की। अपनी भक्ति को चिह्नित करने के लिए, उन्होंने एक भव्य विष्णु मंदिर का निर्माण शुरू किया, जो अधूरा रहा और बिना शिखर का रहा (इस प्रकार इसे नकटा मंदिर कहा गया)।"
"Match the Kalchuri kings with their officially adopted titles or prominent epithets:

List-I
(a) Prithvideva I
(b) Jajalladeva I
(c) Ratnadeva II

List-II
(i) Gajashardul
(ii) Trikalingadhipati
(iii) Sakal-Kosaladhipati

Codes:","कलचुरी राजाओं को उनके द्वारा आधिकारिक रूप से अपनाई गई उपाधियों या प्रमुख विशेषणों के साथ सुमेलित कीजिए:

सूची-I
(a) पृथ्वीदेव प्रथम
(b) जाजल्लदेव प्रथम
(c) रत्नदेव द्वितीय

सूची-II
(i) गजशार्दूल
(ii) त्रिकलिंगाधिपति
(iii) सकल-कोसलाधिपति

कूट:","(a)-iii, (b)-i, (c)-ii","(a)-iii, (b)-i, (c)-ii","(a)-iii, (b)-ii, (c)-i","(a)-iii, (b)-ii, (c)-i","(a)-ii, (b)-i, (c)-iii","(a)-ii, (b)-i, (c)-iii","(a)-i, (b)-iii, (c)-ii","(a)-i, (b)-iii, (c)-ii","1","Prithvideva I is recorded as Sakal-Kosaladhipati. Jajalladeva I utilized the Gajashardul motif extensively. Ratnadeva II laid the foundational claim to the title of Trikalingadhipati after his eastern victories.","पृथ्वीदेव प्रथम को सकल-कोसलाधिपति के रूप में दर्ज किया गया है। जाजल्लदेव प्रथम ने गजशार्दूल रूपक का बड़े पैमाने पर उपयोग किया। रत्नदेव द्वितीय ने अपनी पूर्वी विजयों के बाद त्रिकलिंगाधिपति की उपाधि के लिए आधारभूत दावा किया।"
"During the Kalchuri supremacy, the old capital of Tumman possessed several structural marvels. Which of the following temples was NOT built by Ratnadeva I in Tumman?","कलचुरी सर्वोच्चता के दौरान, पुरानी राजधानी तुम्माण में कई संरचनात्मक चमत्कार थे। निम्नलिखित में से कौन सा मंदिर तुम्माण में रत्नदेव प्रथम द्वारा नहीं बनाया गया था?","Bankeshwar Shiva Temple","बंकेश्वर शिव मंदिर","Ratneshwar Shiva Temple","रत्नेश्वर शिव मंदिर","Vankeshwar Shiva Temple","वंकेश्वर शिव मंदिर","Prithvideveshwar Shiva Temple","पृथ्वीदेवेश्वर शिव मंदिर","4","Ratnadeva I built the Bankeshwar, Ratneshwar, and Vankeshwar temples in Tumman before fully focusing on Ratanpur. The Prithvideveshwar temple was subsequently built by his son, Prithvideva I.","रतनपुर पर पूरी तरह से ध्यान केंद्रित करने से पहले रत्नदेव प्रथम ने तुम्माण में बंकेश्वर, रत्नेश्वर और वंकेश्वर मंदिरों का निर्माण करवाया था। पृथ्वीदेवेश्वर मंदिर का निर्माण बाद में उनके पुत्र पृथ्वीदेव प्रथम द्वारा करवाया गया था।"
"Assertion (A): The military feudatory Brahmadeva played a crucial role in defeating Jateshwar, the king of Kalinga.

Reason (R): This victory occurred during the expansionist military campaigns directed by the Kalchuri king Prithvideva II.

Choose the correct code:","कथन (A): सैन्य सामंत ब्रह्मदेव ने कलिंग के राजा जटेश्वर को हराने में महत्वपूर्ण भूमिका निभाई थी।

कारण (R): यह जीत कलचुरी राजा पृथ्वीदेव द्वितीय द्वारा निर्देशित विस्तारवादी सैन्य अभियानों के दौरान हुई थी।

सही कूट चुनिए:","Both A and R are true and R is the correct explanation of A","A और R दोनों सत्य हैं और R, A की सही व्याख्या है","Both A and R are true but R is NOT the correct explanation of A","A और R दोनों सत्य हैं लेकिन R, A की सही व्याख्या नहीं है","A is true but R is false","A सत्य है लेकिन R असत्य है","A is false but R is true","A असत्य है लेकिन R सत्य है","1","The Assertion and Reason are both historically documented facts. Brahmadeva was a prominent feudatory of Prithvideva II, and he led the Kalchuri forces that successfully defeated the Kalinga ruler Jateshwar.","कथन और कारण दोनों ऐतिहासिक रूप से प्रलेखित तथ्य हैं। ब्रह्मदेव पृथ्वीदेव द्वितीय का एक प्रमुख सामंत था, और उसने कलचुरी सेना का नेतृत्व किया जिसने कलिंग शासक जटेश्वर को सफलतापूर्वक हराया।"
