Quiz Title (English)
Post-Independence Integration & State Formation

Quiz Title (Hindi)
स्वतंत्रता के बाद एकीकरण और राज्य निर्माण

Quiz Description (English)
This master quiz covers the integration of the 14 princely states of Chhattisgarh into the Indian Union (1947-1948). It features examiner-aligned MCQs on signatories, the Eastern States Union, the Nagpur Conference, and the Constituent Assembly.

Quiz Description (Hindi)
इस मास्टर क्विज में छत्तीसगढ़ की 14 रियासतों के भारतीय संघ में विलय (1947-1948) को शामिल किया गया है। इसमें विलय पत्र के हस्ताक्षरकर्ताओं, पूर्वी रियासत संघ और नागपुर सम्मेलन पर आधारित उच्च-स्तरीय प्रश्न हैं।

"Q(EN)","Q(HI)","OptA(EN)","OptA(HI)","OptB(EN)","OptB(HI)","OptC(EN)","OptC(HI)","OptD(EN)","OptD(HI)","Correct(1-4)","Exp(EN)","Exp(HI)"
"Who among the following members of the Constituent Assembly from Chhattisgarh explicitly represented the 'feudal lords' (rulers) rather than the estate subjects?","छत्तीसगढ़ से संविधान सभा के निम्नलिखित सदस्यों में से किसने रियासत की जनता के बजाय स्पष्ट रूप से 'सामंती राजाओं' (शासकों) का प्रतिनिधित्व किया?","Ramprasad Potai","रामप्रसाद पोटाई","Pt. Kishor Mohan Tripathi","पं. किशोर मोहन त्रिपाठी","Raghuraj Singh Diwan","रघुराज सिंह दीवान","Pt. Ravi Shankar Shukla","पं. रविशंकर शुक्ल","3","Out of the three members from the princely states, Raghuraj Singh Diwan represented the feudal lords, while Pt. Kishor Mohan Tripathi and Ramprasad Potai represented the estate subjects.","रियासतों के तीन सदस्यों में से रघुराज सिंह दीवान ने सामंती राजाओं का प्रतिनिधित्व किया, जबकि पं. किशोर मोहन त्रिपाठी और रामप्रसाद पोटाई ने रियासत की जनता का प्रतिनिधित्व किया।"
"Assertion (A): Sardar Vallabhbhai Patel invited Pravir Chandra Bhanjdeo of Bastar to Delhi for discussions regarding the merger.\n\nReason (R): Bastar, along with the princely state of Mayurbhanj (Odisha), had initially refused to join the merger draft proposed by the Government of India.\n\nCodes:","अभिकथन (A): सरदार वल्लभभाई पटेल ने विलय के संबंध में चर्चा के लिए बस्तर के प्रवीर चंद्र भंजदेव को दिल्ली आमंत्रित किया।\n\nकारण (R): बस्तर ने मयूरभंज (ओडिशा) की रियासत के साथ, शुरू में भारत सरकार द्वारा प्रस्तावित विलय मसौदे में शामिल होने से इनकार कर दिया था।\n\nकूट:","Both A and R are true and R is the correct explanation of A.","A और R दोनों सत्य हैं और R, A की सही व्याख्या है।","Both A and R are true but R is not the correct explanation of A.","A और R दोनों सत्य हैं लेकिन R, A की सही व्याख्या नहीं है।","A is true but R is false.","A सत्य है लेकिन R असत्य है।","A is false but R is true.","A असत्य है लेकिन R सत्य है।","1","Bastar, Mayurbhanj, and some other states initially refused the Government of India's draft for integration, prompting Sardar Patel to summon Pravir Chandra Bhanjdeo to Delhi to resolve the issue.","बस्तर, मयूरभंज और कुछ अन्य राज्यों ने शुरू में एकीकरण के लिए भारत सरकार के मसौदे को अस्वीकार कर दिया था, जिसके कारण सरदार पटेल ने इस मुद्दे को सुलझाने के लिए प्रवीर चंद्र भंजदेव को दिल्ली बुलाया था।"
"In 1905, five princely states were transferred from the Chhota Nagpur region of the Bengal Province to the Chhattisgarh division. Which of the following was NOT one of those five?","1905 में, पांच रियासतों को बंगाल प्रांत के छोटा नागपुर क्षेत्र से छत्तीसगढ़ संभाग में स्थानांतरित किया गया था। निम्नलिखित में से कौन उन पांच में से एक नहीं था?","Surguja","सरगुजा","Jashpur","जशपुर","Sakti","सक्ती","Koriya","कोरिया","3","In 1905, five princely states—Surguja, Jashpur, Koriya, Changbhakhar, and Udaipur—were transferred from the Chhota Nagpur region (Bengal Province) to the Chhattisgarh division (C.P.). Sakti was already in Chhattisgarh.","1905 में, पांच रियासतों- सरगुजा, जशपुर, कोरिया, चांगभखार और उदयपुर- को छोटा नागपुर क्षेत्र (बंगाल प्रांत) से छत्तीसगढ़ संभाग (सी.पी.) में स्थानांतरित किया गया था। सक्ती पहले से ही छत्तीसगढ़ में था।"
"Match the princely states of Chhattisgarh with their ruling dynasties:\n\nList-I\n(a) Koriya\n(b) Surguja\n(c) Kawardha\n(d) Nandgaon\n\nList-II\n(i) Bairagi\n(ii) Raksel\n(iii) Kshatriya Chauhan\n(iv) Rajgond\n\nCodes:","छत्तीसगढ़ की रियासतों को उनके शासक राजवंशों के साथ सुमेलित करें:\n\nसूची-I\n(a) कोरिया\n(b) सरगुजा\n(c) कवर्धा\n(d) नांदगांव\n\nसूची-II\n(i) बैरागी\n(ii) रक्सैल\n(iii) क्षत्रिय चौहान\n(iv) राजगोंड\n\nकूट:","a-iii, b-ii, c-iv, d-i","a-iii, b-ii, c-iv, d-i","a-iii, b-iv, c-ii, d-i","a-iii, b-iv, c-ii, d-i","a-ii, b-iii, c-i, d-iv","a-ii, b-iii, c-i, d-iv","a-i, b-ii, c-iii, d-iv","a-i, b-ii, c-iii, d-iv","1","Koriya was ruled by the Kshatriya Chauhan dynasty, Surguja by Raksel, Kawardha by Rajgond, and Nandgaon by the Bairagi dynasty.","कोरिया पर क्षत्रिय चौहान राजवंश, सरगुजा पर रक्सैल, कवर्धा पर राजगोंड और नांदगांव पर बैरागी राजवंश का शासन था।"
"Which of the following pairs of Princely State and its ruling dynasty is incorrectly matched?","रियासत और उसके शासक राजवंश का निम्नलिखित में से कौन सा युग्म गलत सुमेलित है?","Khairagarh - Nagvansh","खैरागढ़ - नागवंश","Sarangarh - Rajgond","सारंगढ़ - राजगोंड","Chhuikhadan - Bairagi","छुईखदान - बैरागी","Kanker - Raksel","कांकेर - रक्सैल","4","Kanker was ruled by the Som dynasty. The Raksel dynasty ruled the Surguja princely state. Therefore, Kanker - Raksel is incorrectly matched.","कांकेर पर सोम वंश का शासन था। रक्सैल राजवंश ने सरगुजा रियासत पर शासन किया। अतः कांकेर - रक्सैल गलत सुमेलित है।"
"On which exact date were all the 14 princely states of Chhattisgarh formally merged into the Indian Union?","छत्तीसगढ़ की सभी 14 रियासतों का औपचारिक रूप से भारतीय संघ में विलय किस तिथि को हुआ था?","15 August 1947","15 अगस्त 1947","15 December 1947","15 दिसंबर 1947","1 January 1948","1 जनवरी 1948","26 January 1950","26 जनवरी 1950","3","Following the signing of the Instrument of Accession by the rulers and the Nagpur conference in December 1947, all 14 princely states of Chhattisgarh were formally merged into the Indian Union on 1 January 1948.","शासकों द्वारा विलय पत्र पर हस्ताक्षर करने और दिसंबर 1947 में नागपुर सम्मेलन के बाद, छत्तीसगढ़ की सभी 14 रियासतों को औपचारिक रूप से 1 जनवरी 1948 को भारतीय संघ में मिला दिया गया था।"
"To establish relations between the princely states of Odisha and Chhattisgarh and to attempt forming a union of native states, a Liaison Officer was appointed. Where was the headquarters of this Liaison Officer?","ओडिशा और छत्तीसगढ़ की रियासतों के बीच संबंध स्थापित करने और देशी रियासतों का एक संघ बनाने का प्रयास करने के लिए एक लायसन ऑफिसर नियुक्त किया गया था। इस लायसन ऑफिसर का मुख्यालय कहाँ था?","Nagpur","नागपुर","Raipur","रायपुर","Cuttack","कटक","Sambalpur","संबलपुर","3","A Liaison Officer was appointed with headquarters at Cuttack to establish coordination between the native princely states of Odisha and Chhattisgarh for forming a possible union.","ओडिशा और छत्तीसगढ़ की देशी रियासतों के बीच समन्वय स्थापित कर एक संघ बनाने के लिए कटक में मुख्यालय के साथ एक लायसन ऑफिसर नियुक्त किया गया था।"
"Consider the following statements regarding the integration process:\n\n1. On 25 July 1947, a meeting of Indian kings was held in Delhi.\n\n2. On 5 August 1947, an agreement letter regarding the merger of princely states was sent to the 14 native kings of Chhattisgarh.\n\nChoose the correct answer:","एकीकरण प्रक्रिया के संबंध में निम्नलिखित कथनों पर विचार करें:\n\n1. 25 जुलाई 1947 को दिल्ली में भारतीय राजाओं की एक बैठक हुई।\n\n2. 5 अगस्त 1947 को रियासतों के विलय के संबंध में एक अनुबंध पत्र छत्तीसगढ़ के 14 देशी राजाओं को भेजा गया।\n\nसही उत्तर चुनें:","1 only","केवल 1","2 only","केवल 2","Both 1 and 2","1 और 2 दोनों","Neither 1 nor 2","न तो 1 और न ही 2","3","The integration process accelerated when a meeting of Indian kings was held in Delhi on 25 July 1947. Subsequently, the merger agreement draft was sent to the 14 kings of Chhattisgarh on 5 August 1947.","एकीकरण प्रक्रिया में तब तेजी आई जब 25 जुलाई 1947 को दिल्ली में भारतीय राजाओं की बैठक हुई। इसके बाद, 5 अगस्त 1947 को छत्तीसगढ़ के 14 राजाओं को विलय समझौते का मसौदा भेजा गया।"
"Match the rulers who signed the Instrument of Accession with their respective states:\n\nList-I\n(a) Leeladhar Singh\n(b) Naresh Chandra Singh\n(c) Chandrachud Prasad Singh Deo\n(d) Ramanuj Pratap Singh Deo\n\nList-II\n(i) Koriya\n(ii) Udaipur\n(iii) Sarangarh\n(iv) Sakti\n\nCodes:","विलय पत्र पर हस्ताक्षर करने वाले शासकों को उनके संबंधित राज्यों के साथ सुमेलित करें:\n\nसूची-I\n(a) लीलाधर सिंह\n(b) नरेश चंद्र सिंह\n(c) चंद्रचूड़ प्रसाद सिंह देव\n(d) रामानुज प्रताप सिंह देव\n\nसूची-II\n(i) कोरिया\n(ii) उदयपुर\n(iii) सारंगढ़\n(iv) सक्ती\n\nकूट:","a-iv, b-iii, c-ii, d-i","a-iv, b-iii, c-ii, d-i","a-iv, b-ii, c-iii, d-i","a-iv, b-ii, c-iii, d-i","a-iii, b-iv, c-i, d-ii","a-iii, b-iv, c-i, d-ii","a-i, b-ii, c-iii, d-iv","a-i, b-ii, c-iii, d-iv","1","Leeladhar Singh signed for Sakti, Naresh Chandra Singh for Sarangarh, Chandrachud Prasad Singh Deo for Udaipur, and Ramanuj Pratap Singh Deo for Koriya.","लीलाधर सिंह ने सक्ती के लिए, नरेश चंद्र सिंह ने सारंगढ़ के लिए, चंद्रचूड़ प्रसाद सिंह देव ने उदयपुर के लिए और रामानुज प्रताप सिंह देव ने कोरिया के लिए हस्ताक्षर किए।"
"Consider the following statements regarding Khairagarh princely state:\n\n1. It was ruled by the Nag dynasty.\n\n2. Raja Birendra Bahadur Singh was its ruler during the merger.\n\n3. It was the first state in Chhattisgarh to give its consent for the merger.\n\nChoose the correct answer:","खैरागढ़ रियासत के संबंध में निम्नलिखित कथनों पर विचार करें:\n\n1. इस पर नाग वंश का शासन था।\n\n2. विलय के दौरान राजा वीरेंद्र बहादुर सिंह इसके शासक थे।\n\n3. यह विलय के लिए अपनी सहमति देने वाला छत्तीसगढ़ का पहला राज्य था।\n\nसही उत्तर चुनें:","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3","4","Khairagarh was ruled by the Nagvanshi dynasty. Raja Birendra Bahadur Singh was the first in Chhattisgarh to consent to the merger, signing the document on 5 August 1947.","खैरागढ़ पर नागवंशी राजवंश का शासन था। राजा वीरेंद्र बहादुर सिंह विलय के लिए सहमति देने वाले छत्तीसगढ़ के पहले शासक थे, जिन्होंने 5 अगस्त 1947 को विलय पत्र पर हस्ताक्षर किए थे।"
"Before their merger into the Indian Union, what was the approximate total area of the 14 princely states of Chhattisgarh?","भारतीय संघ में विलय से पहले, छत्तीसगढ़ की 14 रियासतों का अनुमानित कुल क्षेत्रफल कितना था?","15,045 square miles","15,045 वर्ग मील","20,540 square miles","20,540 वर्ग मील","30,959 square miles","30,959 वर्ग मील","42,109 square miles","42,109 वर्ग मील","3","The 14 princely states of Chhattisgarh controlled a total area of approximately 30,959 square miles, with a combined population of around 16,18,109 at the time of their integration.","छत्तीसगढ़ की 14 रियासतों का कुल क्षेत्रफल लगभग 30,959 वर्ग मील था, और उनके एकीकरण के समय उनकी संयुक्त जनसंख्या लगभग 16,18,109 थी।"
"After the merger of the 14 princely states on 1 January 1948, the states of Sarangarh, Raigarh, and Udaipur (Dharamjaigarh) were combined to form which new district?","1 जनवरी 1948 को 14 रियासतों के विलय के बाद, सारंगढ़, रायगढ़ और उदयपुर (धरमजयगढ़) राज्यों को मिलाकर कौन सा नया जिला बनाया गया?","Surguja","सरगुजा","Raigarh","रायगढ़","Bastar","बस्तर","Jashpur","जशपुर","2","Following the 1948 integration, the princely states of Sarangarh, Raigarh, and Udaipur (Dharamjaigarh) were merged together to form the new administrative district of Raigarh.","1948 के एकीकरण के बाद, सारंगढ़, रायगढ़ और उदयपुर (धरमजयगढ़) रियासतों को मिलाकर नया प्रशासनिक जिला रायगढ़ बनाया गया था।"
"The territories of the former princely states of Khairagarh and Chhuikhadan are primarily associated with the formation of which modern administrative region?","पूर्व रियासतों खैरागढ़ और छुईखदान के क्षेत्र मुख्य रूप से किस आधुनिक प्रशासनिक क्षेत्र के गठन से जुड़े हैं?","Rajnandgaon","राजनांदगांव","Kabeerdham","कबीरधाम","Khairagarh-Chhuikhadan-Gandai","खैरागढ़-छुईखदान-गंडई","Balod","बालोद","3","The estates of Khairagarh and Chhuikhadan, both of which merged into the Indian Union in 1948, geographically form the core of the modern Khairagarh-Chhuikhadan-Gandai district.","खैरागढ़ और छुईखदान की जागीरें, जिनका 1948 में भारतीय संघ में विलय हो गया था, भौगोलिक रूप से आधुनिक खैरागढ़-छुईखदान-गंडई जिले का मुख्य भाग बनाती हैं।"
"Consider the following statements regarding the Jashpur princely state:\n\n1. It was ruled by the Suryavansh dynasty.\n\n2. The founder of the state was Sujandeo.\n\n3. King Vijay Bhushan personally signed the Instrument of Accession without any representative.\n\nWhich is NOT correct?","जशपुर रियासत के संबंध में निम्नलिखित कथनों पर विचार करें:\n\n1. इस पर सूर्यवंश राजवंश का शासन था।\n\n2. राज्य के संस्थापक सुजनदेव थे।\n\n3. राजा विजय भूषण ने बिना किसी प्रतिनिधि के व्यक्तिगत रूप से विलय पत्र पर हस्ताक्षर किए।\n\nकौन सा सही नहीं है?","1 only","केवल 1","2 only","केवल 2","3 only","केवल 3","1 and 2","1 और 2","3","Jashpur was founded by Sujandeo of the Suryavansh dynasty. However, the Instrument of Accession for Jashpur was signed by T.C.R. Menon on behalf of Ruler Vijay Bhushan, making statement 3 incorrect.","जशपुर की स्थापना सूर्यवंश राजवंश के सुजनदेव ने की थी। हालाँकि, जशपुर के लिए विलय पत्र पर शासक विजय भूषण की ओर से टी.सी.आर. मेनन ने हस्ताक्षर किए थे, जिससे कथन 3 गलत हो जाता है।"
"Which two princely states signed the Instrument of Accession on the same day, 11 August 1947?","किन दो रियासतों ने एक ही दिन, 11 अगस्त 1947 को विलय पत्र पर हस्ताक्षर किए थे?","Khairagarh and Koriya","खैरागढ़ और कोरिया","Raigarh and Kanker","रायगढ़ और कांकेर","Surguja and Bastar","सरगुजा और बस्तर","Nandgaon and Jashpur","नांदगांव और जशपुर","2","According to the timeline of accession signatures, the rulers of Raigarh Estate (Lalit Singh) and Kanker Estate (Bhanupratap Singh Dev) both signed the agreement on 11 August 1947.","हस्ताक्षर के कालानुक्रम के अनुसार, रायगढ़ रियासत (ललित सिंह) और कांकेर रियासत (भानुप्रताप सिंह देव) दोनों के शासकों ने 11 अगस्त 1947 को समझौते पर हस्ताक्षर किए थे।"
"Who was the ruler of Sakti, the smallest princely state in Chhattisgarh, at the time of its merger into the Indian Union?","भारतीय संघ में विलय के समय छत्तीसगढ़ की सबसे छोटी रियासत सक्ती के शासक कौन थे?","Dharmraj Singh","धर्मराज सिंह","Hari and Gujar","हरि और गूजर","Leeladhar Singh","लीलाधर सिंह","Lalit Singh","ललित सिंह","3","Sakti was the smallest princely state in Chhattisgarh. At the time of its integration into the Indian Union, its ruler was Leeladhar Singh, who signed the Instrument of Accession.","सक्ती छत्तीसगढ़ की सबसे छोटी रियासत थी। भारतीय संघ में इसके एकीकरण के समय, इसके शासक लीलाधर सिंह थे, जिन्होंने विलय पत्र पर हस्ताक्षर किए थे।"
"Assertion (A): On 1 September 1947, the kings of Koriya, Patna, and Khairagarh went to Sardar Patel to present their case.\n\nReason (R): They wanted to remain independent and demanded sovereignty outside the Indian Union.\n\nCodes:","अभिकथन (A): 1 सितंबर 1947 को कोरिया, पटना और खैरागढ़ के राजा अपना पक्ष रखने के लिए सरदार पटेल के पास गए।\n\nकारण (R): वे स्वतंत्र रहना चाहते थे और उन्होंने भारतीय संघ के बाहर संप्रभुता की मांग की।\n\nकूट:","Both A and R are true and R is the correct explanation of A.","A और R दोनों सत्य हैं और R, A की सही व्याख्या है।","Both A and R are true but R is not the correct explanation of A.","A और R दोनों सत्य हैं लेकिन R, A की सही व्याख्या नहीं है।","A is true but R is false.","A सत्य है लेकिन R असत्य है।","A is false but R is true.","A असत्य है लेकिन R सत्य है।","3","The kings of Koriya, Patna, and Khairagarh did meet Sardar Patel on 1 Sept 1947, but their demand was not complete sovereignty; rather, they sought better integration terms and protection of specific rights. Patel rejected their demands.","कोरिया, पटना और खैरागढ़ के राजा 1 सितंबर 1947 को सरदार पटेल से मिले थे, लेकिन उनकी मांग पूर्ण संप्रभुता की नहीं थी; बल्कि वे बेहतर एकीकरण शर्तों और विशिष्ट अधिकारों की सुरक्षा चाहते थे। पटेल ने उनकी मांगों को खारिज कर दिया।"
