Quiz Title (English): Chhattisgarh Current Affairs (March-April 2026) Part 3
Quiz Title (Hindi): छत्तीसगढ़ समसामयिकी (मार्च-अप्रैल 2026) भाग 3
Quiz Description (English): Master the dynamic CGPSC Prelims current affairs with Part 3 of the March-April 2026 quiz. This examiner-aligned set rigorously tests your knowledge of the latest state schemes, ecological discoveries, tribunals, and key cultural events.
Quiz Description (Hindi): मार्च-अप्रैल 2026 क्विज़ के भाग 3 के साथ डायनामिक सीजीपीएससी प्रारंभिक परीक्षा करेंट अफेयर्स में महारत हासिल करें। यह परीक्षक-संरेखित सेट नवीनतम राज्य योजनाओं, पारिस्थितिक खोजों, न्यायाधिकरणों और प्रमुख सांस्कृतिक कार्यक्रमों के आपके ज्ञान का कड़ाई से परीक्षण करता है।

Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"Consider the following statements about the 'Mandip Khol Cave':\n\n1. It is located in the Khairagarh-Chhuikhadan-Gandai (KCG) district.\n\n2. Its doors are opened for the general public only once a year on the Monday following Akshaya Tritiya.\n\n3. Devotees have to cross the Shwetganga river 16 times to reach this cave.\n\nWhich of the above is/are correct?","'मंडीप खोल गुफा' के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. यह खैरागढ़-छुईखदान-गंडई (KCG) जिले में स्थित है।\n\n2. इसके दरवाजे आम जनता के लिए साल में केवल एक बार अक्षय तृतीया के बाद आने वाले सोमवार को खोले जाते हैं।\n\n3. इस गुफा तक पहुंचने के लिए भक्तों को श्वेतगंगा नदी को 16 बार पार करना पड़ता है।\n\nउपरोक्त में से कौन सा/से सही है/हैं?","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3","4","All statements are correct. The Mandip Khol cave in KCG district has a unique tradition where it opens only once annually, and reaching it requires crossing the Shwetganga river 16 times.","सभी कथन सही हैं। केसीजी जिले की मंडीप खोल गुफा की एक अनूठी परंपरा है जहां यह साल में केवल एक बार खुलती है, और यहां तक पहुंचने के लिए श्वेतगंगा नदी को 16 बार पार करना पड़ता है।"
"According to the Chhattisgarh Dharma Swatantrya Act 2026, how many days in advance must a person submit a declaration to the District Magistrate if they wish to voluntarily convert their religion?","छत्तीसगढ़ धर्म स्वातंत्र्य अधिनियम 2026 के अनुसार, यदि कोई व्यक्ति स्वेच्छा से अपना धर्म परिवर्तन करना चाहता है तो उसे कितने दिन पहले जिला मजिस्ट्रेट (DM) को घोषणा पत्र जमा करना होगा?","60 days","60 दिन","30 days","30 दिन","45 days","45 दिन","90 days","90 दिन","1","The new anti-conversion law strictly mandates that anyone voluntarily wishing to convert their religion must provide a 60-day prior notice to the District Magistrate for verification.","नया धर्मांतरण विरोधी कानून कड़ाई से अनिवार्य करता है कि स्वेच्छा से अपना धर्म परिवर्तन करने के इच्छुक किसी भी व्यक्ति को सत्यापन के लिए जिला मजिस्ट्रेट को 60 दिन पूर्व नोटिस देना होगा।"
"The recently released book 'Birhor Jannayak', authored by Dr. Lokesh Patel, is based on the life and struggles of which Padma Shri awardee?","डॉ. लोकेश पटेल द्वारा लिखित हाल ही में विमोचित पुस्तक 'बिरहोर जननायक', किस पद्मश्री पुरस्कार विजेता के जीवन और संघर्षों पर आधारित है?","Jageshwar Prasad","जागेश्वर प्रसाद","Hemchand Manjhi","हेमचंद मांझी","Surendra Dubey","सुरेंद्र दुबे","Domar Singh Kunvar","डोमर सिंह कुंवर","1","'Birhor Jannayak' is a biographical book detailing the dedicated social work of Padma Shri Jageshwar Prasad (Yadav) towards the upliftment of the Birhor tribe in Chhattisgarh.","'बिरहोर जननायक' एक जीवनी पुस्तक है जिसमें छत्तीसगढ़ में बिरहोर जनजाति के उत्थान के लिए पद्मश्री जागेश्वर प्रसाद (यादव) के समर्पित सामाजिक कार्यों का विवरण दिया गया है।"
"From which district hospital did Chief Minister Vishnu Deo Sai inaugurate the state-wide 'Atal Arogya Lab' initiative offering 133 types of free diagnostic tests on 13 April 2026?","13 अप्रैल 2026 को मुख्यमंत्री विष्णु देव साय ने किस जिला अस्पताल से 133 प्रकार के मुफ्त नैदानिक परीक्षण (diagnostic tests) की पेशकश करने वाली राज्यव्यापी 'अटल आरोग्य लैब' पहल का उद्घाटन किया?","Sukma","सुकमा","Bastar","बस्तर","Surguja","सरगुजा","Jashpur","जशपुर","1","The Atal Arogya Lab initiative, aiming to provide 133 free digital diagnostic tests across the state, was officially inaugurated from the Sukma District Hospital.","राज्य भर में 133 निःशुल्क डिजिटल नैदानिक परीक्षण प्रदान करने के उद्देश्य से अटल आरोग्य लैब पहल का आधिकारिक तौर पर सुकमा जिला अस्पताल से उद्घाटन किया गया।"
"What is the official tagline of the 'Mukhyamantri Swasth Bastar Abhiyan' conducted from 13 April to 12 May 2026?","13 अप्रैल से 12 मई 2026 तक संचालित 'मुख्यमंत्री स्वस्थ बस्तर अभियान' की आधिकारिक टैगलाइन क्या है?","Mawa Sehat Mawa Bastar","मावा सेहत मावा बस्तर","Swasth Bastar Samriddh Bastar","स्वस्थ बस्तर समृद्ध बस्तर","Hamar Sehat Hamar Adhikar","हमर सेहत हमर अधिकार","Nawa Bastar Nawa Sehat","नवा बस्तर नवा सेहत","1","The campaign focused on intensive house-to-house health screening in LWE areas, operating with the specific tribal-language tagline 'Mawa Sehat Mawa Bastar' (My Health, My Bastar).","यह अभियान वामपंथी उग्रवाद प्रभावित क्षेत्रों में घर-घर जाकर गहन स्वास्थ्य जांच पर केंद्रित था, जो विशिष्ट आदिवासी-भाषा टैगलाइन 'मावा सेहत मावा बस्तर' (मेरा स्वास्थ्य, मेरा बस्तर) के साथ संचालित होता था।"
"Which of the following statements is NOT correct regarding the 'Surguja Cheri Bank' pilot project operating in the Lakhanpur block?","लखनपुर ब्लॉक में संचालित 'सरगुजा छेरी बैंक' (बकरी बैंक) पायलट प्रोजेक्ट के संबंध में निम्नलिखित में से कौन सा कथन सही नहीं है?","It provides financial cash loans up to Rs 50,000 for goat farming.","यह बकरी पालन के लिए 50,000 रुपये तक का वित्तीय नकद ऋण प्रदान करता है।","Beneficiaries are given 4 Black Bengal goats as a loan instead of cash.","लाभार्थियों को नकद के बजाय ऋण के रूप में 4 ब्लैक बंगाल बकरियां दी जाती हैं।","Beneficiaries must return 16 kids (12 female, 4 male) within 40 months.","लाभार्थियों को 40 महीने के भीतर 16 मेमने (12 मादा, 4 नर) वापस करने होंगे।","A one-time service fee of Rs 3000 is collected for 40 months of free veterinary services.","40 महीनों की मुफ्त पशु चिकित्सा सेवाओं के लिए 3000 रुपये का एकमुश्त सेवा शुल्क लिया जाता है।","1","The Surguja Cheri Bank is a unique model that strictly provides goats (livestock) as loans, not cash. Beneficiaries must repay the loan by returning the offspring.","सरगुजा छेरी बैंक एक अनूठा मॉडल है जो कड़ाई से बकरियों (पशुधन) को ऋण के रूप में प्रदान करता है, नकद नहीं। लाभार्थियों को संतानों को वापस करके ऋण चुकाना होगा।"
"'Dandakaranya Foods', a newly established processing unit operated by local women self-help groups in the Sukma district, is primarily associated with the processing of which forest produce?","सुकमा जिले में स्थानीय महिला स्वयं सहायता समूहों द्वारा संचालित एक नव स्थापित प्रसंस्करण इकाई 'दंडकारण्य फूड्स' मुख्य रूप से किस वनोपज के प्रसंस्करण से जुड़ी है?","Tamarind (Imli)","इमली","Mahua","महुआ","Chironji","चिरौंजी","Tikhur","तीखुर","1","'Dandakaranya Foods' is a dedicated Tamarind (Imli) processing center established in Sukma to economically empower local tribal women through value addition.","'दंडकारण्य फूड्स' एक समर्पित इमली प्रसंस्करण केंद्र है जिसे मूल्यवर्धन के माध्यम से स्थानीय आदिवासी महिलाओं को आर्थिक रूप से सशक्त बनाने के लिए सुकमा में स्थापित किया गया है।"
"To ensure better pricing, storage, and processing, the state government is developing a 'Makhana Circuit'. Which of the following groups of districts constitutes this proposed circuit?","बेहतर मूल्य निर्धारण, भंडारण और प्रसंस्करण सुनिश्चित करने के लिए, राज्य सरकार 'मखाना सर्किट' विकसित कर रही है। निम्नलिखित में से कौन सा जिलों का समूह इस प्रस्तावित सर्किट का गठन करता है?","Raipur, Dhamtari, Gariaband, Balod","रायपुर, धमतरी, गरियाबंद, बालोद","Mahasamund, Dhamtari, Kanker, Bastar","महासमुंद, धमतरी, कांकेर, बस्तर","Raipur, Durg, Rajnandgaon, Bemetara","रायपुर, दुर्ग, राजनांदगांव, बेमेतरा","Surguja, Balrampur, Surajpur, Jashpur","सरगुजा, बलरामपुर, सूरजपुर, जशपुर","1","The Makhana Circuit is being developed specifically by integrating Raipur, Dhamtari, Gariaband, and Balod districts to create a robust market for the 'White Gold'.","मखाना सर्किट को विशेष रूप से 'सफेद सोना' (White Gold) के लिए एक मजबूत बाजार बनाने हेतु रायपुर, धमतरी, गरियाबंद और बालोद जिलों को एकीकृत करके विकसित किया जा रहा है।"
"Under the 'Chhattisgarh Urban Gas Distribution Policy 2026', the state government has set a target to provide Piped Natural Gas (PNG) connections to urban households by which year?","'छत्तीसगढ़ शहरी गैस वितरण नीति 2026' के तहत, राज्य सरकार ने किस वर्ष तक शहरी घरों में पाइप्ड नेचुरल गैस (PNG) कनेक्शन प्रदान करने का लक्ष्य रखा है?","2030","2030","2028","2028","2035","2035","2047","2047","1","Approved in April 2026, the policy aims to replace LPG cylinders with safe and affordable Piped Natural Gas (PNG) in urban areas across the state by 2030.","अप्रैल 2026 में स्वीकृत इस नीति का लक्ष्य 2030 तक राज्य भर के शहरी क्षेत्रों में एलपीजी (LPG) सिलेंडरों को सुरक्षित और सस्ती पाइप्ड नेचुरल गैस (PNG) से बदलना है।"
"Who has been appointed as the Chairperson of the committee constituted by the Chhattisgarh Government to prepare the draft for the Uniform Civil Code (UCC) in the state?","छत्तीसगढ़ सरकार द्वारा राज्य में समान नागरिक संहिता (UCC) का मसौदा तैयार करने के लिए गठित समिति का अध्यक्ष किसे नियुक्त किया गया है?","Justice Ranjana Prakash Desai","जस्टिस रंजना प्रकाश देसाई","Justice Bela M Trivedi","जस्टिस बेला एम त्रिवेदी","Justice T.P. Sharma","जस्टिस टी.पी. शर्मा","Justice Prashant Mishra","जस्टिस प्रशांत मिश्रा","1","The state government has constituted a special committee under the chairmanship of retired Justice Ranjana Prakash Desai to prepare the draft for the Uniform Civil Code (UCC).","राज्य सरकार ने समान नागरिक संहिता (UCC) का मसौदा तैयार करने के लिए सेवानिवृत्त जस्टिस रंजना प्रकाश देसाई की अध्यक्षता में एक विशेष समिति का गठन किया है।"
"The historic 'Bhejji Mela', organized in the courtyard of 'Korraj Dev', resumed recently after a gap of 28 years due to the decline in Naxalite activities. In which district is this fair held?","'कोर्राज देव' के प्रांगण में आयोजित ऐतिहासिक 'भेज्जी मेला', नक्सली गतिविधियों में कमी के कारण 28 साल के अंतराल के बाद हाल ही में फिर से शुरू हुआ। यह मेला किस जिले में लगता है?","Sukma","सुकमा","Bijapur","बीजापुर","Dantewada","दंतेवाड़ा","Narayanpur","नारायणपुर","1","The Bhejji Mela is a significant cultural event of the tribal community in Sukma district, which was celebrated with traditional fervor after 28 years of Maoist disruption.","भेज्जी मेला सुकमा जिले में आदिवासी समुदाय का एक महत्वपूर्ण सांस्कृतिक कार्यक्रम है, जिसे माओवादी व्यवधान के 28 साल बाद पारंपरिक उत्साह के साथ मनाया गया।"
"What is the official tagline of the 'Sushasan Tyohar' (Good Governance Festival) organized across the state from 1 May to 10 June 2026?","1 मई से 10 जून 2026 तक राज्य भर में आयोजित 'सुशासन त्योहार' की आधिकारिक टैगलाइन क्या है?","Samvad se Samadhan tak","संवाद से समाधान तक","Sushasan se Vikas tak","सुशासन से विकास तक","Hamar Sarkar Hamar Dwar","हमर सरकार हमर द्वार","Janta ki Awaaz Sarkar ke Saath","जनता की आवाज़ सरकार के साथ","1","The state government ran the 'Sushasan Tyohar' to instantly resolve public grievances at the grassroots level, carrying the official tagline 'Samvad se Samadhan tak'.","राज्य सरकार ने जमीनी स्तर पर सार्वजनिक शिकायतों को तुरंत हल करने के लिए 'सुशासन त्योहार' चलाया, जिसकी आधिकारिक टैगलाइन 'संवाद से समाधान तक' है।"
"The Soybean Research Center of which university was awarded the 'Best Center Award' at the 56th Annual Meeting of the All India Coordinated Research Project on Soybean in Hyderabad (April 2026)?","हैदराबाद में अखिल भारतीय समन्वित सोयाबीन अनुसंधान परियोजना की 56वीं वार्षिक बैठक (अप्रैल 2026) में किस विश्वविद्यालय के सोयाबीन अनुसंधान केंद्र को 'सर्वश्रेष्ठ केंद्र पुरस्कार' से सम्मानित किया गया?","Indira Gandhi Krishi Vishwavidyalaya (IGKV), Raipur","इंदिरा गांधी कृषि विश्वविद्यालय (IGKV), रायपुर","Guru Ghasidas Vishwavidyalaya (GGU), Bilaspur","गुरु घासीदास विश्वविद्यालय (GGU), बिलासपुर","Pt. Ravishankar Shukla University, Raipur","पं. रविशंकर शुक्ल विश्वविद्यालय, रायपुर","Shaheed Gundadhur College of Agriculture, Jagdalpur","शहीद गुंडाधुर कृषि महाविद्यालय, जगदलपुर","1","The Soybean Research Center at IGKV Raipur was nationally recognized for developing high-yielding Eastern region varieties like ISC 1142 and ISC 1232.","आईजीकेवी (IGKV) रायपुर के सोयाबीन अनुसंधान केंद्र को आईएससी 1142 और आईएससी 1232 जैसी उच्च उपज वाली पूर्वी क्षेत्र की किस्मों को विकसित करने के लिए राष्ट्रीय स्तर पर मान्यता दी गई।"
"Who is the current Chairperson of the Mahanadi Water Disputes Tribunal, which is hearing the long-standing water sharing conflict between Chhattisgarh and Odisha?","महानदी जल विवाद न्यायाधिकरण के वर्तमान अध्यक्ष कौन हैं, जो छत्तीसगढ़ और ओडिशा के बीच लंबे समय से चल रहे जल बंटवारे के संघर्ष की सुनवाई कर रहा है?","Justice Bela M. Trivedi","जस्टिस बेला एम. त्रिवेदी","Justice Ranjana Prakash Desai","जस्टिस रंजना प्रकाश देसाई","Justice A.K. Sikri","जस्टिस ए.के. सीकरी","Justice D.Y. Chandrachud","जस्टिस डी.वाई. चंद्रचूड़","1","Justice Bela M. Trivedi is the presiding chairperson of the Mahanadi Water Disputes Tribunal managing the inter-state river water sharing case between CG and Odisha.","जस्टिस बेला एम. त्रिवेदी महानदी जल विवाद न्यायाधिकरण की पीठासीन अध्यक्ष हैं जो छ.ग. और ओडिशा के बीच अंतर-राज्यीय नदी जल बंटवारे के मामले का प्रबंधन कर रही हैं।"
"'Operation Kalchakra 2.0', recently launched to curb crime and anti-social elements under the newly implemented Commissionerate system, was initiated by the police of which district?","हाल ही में लागू की गई कमिश्नरी प्रणाली के तहत अपराध और असामाजिक तत्वों पर अंकुश लगाने के लिए शुरू किया गया 'ऑपरेशन कालचक्र 2.0', किस जिले की पुलिस द्वारा शुरू किया गया था?","Raipur","रायपुर","Durg","दुर्ग","Bilaspur","बिलासपुर","Bastar","बस्तर","1","Following the implementation of the Commissionerate system, the Raipur Police launched 'Operation Kalchakra 2.0' to launch a massive crackdown on criminals and anti-social elements.","कमिश्नरी प्रणाली के लागू होने के बाद, रायपुर पुलिस ने अपराधियों और असामाजिक तत्वों पर बड़े पैमाने पर नकेल कसने के लिए 'ऑपरेशन कालचक्र 2.0' शुरू किया।"
