Quiz Title (English)
Social Reforms & Early Agitations (1889–1920)

Quiz Title (Hindi)
सामाजिक-राजनीतिक जागरण: सामाजिक सुधार और प्रारंभिक आंदोलन (1889-1920)

Quiz Description (English)
Master the history of early agitations in Chhattisgarh with this CGPSC Prelims quiz. Evaluate your knowledge of the Kandel Canal Satyagraha, the historic BNC Mill strikes, and early social reforms to boost your exam readiness.

Quiz Description (Hindi)
इस सीजीपीएससी प्रीलिम्स क्विज़ के साथ छत्तीसगढ़ में प्रारंभिक आंदोलनों के इतिहास में महारत हासिल करें। अपनी परीक्षा की तैयारी को मजबूत करने के लिए कंडेल नहर सत्याग्रह, ऐतिहासिक बीएनसी मिल हड़ताल और प्रारंभिक सामाजिक सुधारों के अपने ज्ञान का मूल्यांकन करें।

"Q(EN)","Q(HI)","OptA(EN)","OptA(HI)","OptB(EN)","OptB(HI)","OptC(EN)","OptC(HI)","OptD(EN)","OptD(HI)","Correct(1-4)","Exp(EN)","Exp(HI)"
"Who represented the labourers in the negotiation board during the Third BNC Mill Strike in 1937?","1937 में तृतीय BNC मिल हड़ताल के दौरान बातचीत बोर्ड में मजदूरों का प्रतिनिधित्व किसने किया था?","V.V. Giri","वी.वी. गिरि","N.M. Joshi","एन.एम. जोशी","Ramchandra Sakharam Ruikar","रामचंद्र सखाराम रुईकर","Thakur Pyarelal Singh","ठाकुर प्यारेलाल सिंह","3","During the Third BNC Mill Strike of 1937, Ramchandra Sakharam Ruikar, a prominent regional labour leader, officially represented the labourers in negotiations with the mill management.","1937 की तृतीय BNC मिल हड़ताल के दौरान, एक प्रमुख क्षेत्रीय मजदूर नेता रामचंद्र सखाराम रुईकर ने मिल प्रबंधन के साथ बातचीत में मजदूरों का आधिकारिक रूप से प्रतिनिधित्व किया था।"
"On 2nd May 1937, a massive assembly supporting the 3500 striking workers of the BNC Mill was organized at the Arya Samaj Library under the leadership of:","2 मई 1937 को, BNC मिल के 3500 हड़ताली मजदूरों का समर्थन करने के लिए आर्य समाज पुस्तकालय में एक विशाल सभा का आयोजन किसके नेतृत्व में किया गया था?","Pt. Sundarlal Sharma","पं. सुंदरलाल शर्मा","Pt. Ravishankar Shukla","पं. रविशंकर शुक्ल","Thakur Pyarelal Singh","ठाकुर प्यारेलाल सिंह","E. Raghvendra Rao","ई. राघवेंद्र राव","2","In the context of the 1937 BNC Mill strike, an important assembly to consolidate support for the 3500 striking workers was organized on 2nd May 1937 at the Arya Samaj Library, presided over by Pt. Ravishankar Shukla.","1937 की BNC मिल हड़ताल के संदर्भ में, 3500 हड़ताली मजदूरों के लिए समर्थन जुटाने के लिए 2 मई 1937 को आर्य समाज पुस्तकालय में एक महत्वपूर्ण सभा आयोजित की गई थी, जिसकी अध्यक्षता पं. रविशंकर शुक्ल ने की थी।"
"During the 1937 BNC Mill strike, Thakur Pyarelal Singh directed the movement while staying in a rest house near the railway station. What was the strategic reason for this?","1937 की BNC मिल हड़ताल के दौरान, ठाकुर प्यारेलाल सिंह ने रेलवे स्टेशन के पास एक विश्राम गृह में रहकर आंदोलन का निर्देशन किया। इसका रणनीतिक कारण क्या था?","He was leading a nationwide railway strike simultaneously.","वे एक साथ राष्ट्रव्यापी रेलवे हड़ताल का नेतृत्व कर रहे थे।","The railway station area did not fall under the jurisdiction of the Rajnandgaon princely state.","रेलवे स्टेशन क्षेत्र राजनांदगांव रियासत के अधिकार क्षेत्र में नहीं आता था।","The mill management had provided the rest house for negotiations.","मिल प्रबंधन ने बातचीत के लिए विश्राम गृह उपलब्ध कराया था।","He was under house arrest by the British police.","वे ब्रिटिश पुलिस द्वारा नजरबंद थे।","2","Due to his prior expulsion orders and continuous friction with the state, Thakur Pyarelal utilized the railway rest house because the railway station land was outside the legal jurisdiction of the Rajnandgaon princely state.","अपने पिछले निष्कासन आदेशों और राज्य के साथ निरंतर घर्षण के कारण, ठाकुर प्यारेलाल ने रेलवे विश्राम गृह का उपयोग किया क्योंकि रेलवे स्टेशन की भूमि राजनांदगांव रियासत के कानूनी अधिकार क्षेत्र से बाहर थी।"
"The first student strike in the history of Chhattisgarh occurred at the Nandgaon State High School in 1907. What was the primary reason for this strike?","छत्तीसगढ़ के इतिहास में पहली छात्र हड़ताल 1907 में नांदगांव स्टेट हाई स्कूल में हुई थी। इस हड़ताल का प्राथमिक कारण क्या था?","Protest against the partition of Bengal","बंगाल विभाजन का विरोध","Protest against the detention of Bal Gangadhar Tilak","बाल गंगाधर तिलक की हिरासत का विरोध","Demand for Hindi medium education","हिंदी माध्यम शिक्षा की मांग","Protest against the expulsion of Thakur Pyarelal Singh","ठाकुर प्यारेलाल सिंह के निष्कासन का विरोध","2","Under the leadership of Thakur Pyarelal Singh and Nandlal Jha, students of Nandgaon State High School launched a strike in 1907 specifically to protest the British detention of the nationalist leader Bal Gangadhar Tilak.","ठाकुर प्यारेलाल सिंह और नंदलाल झा के नेतृत्व में, नांदगांव स्टेट हाई स्कूल के छात्रों ने 1907 में विशेष रूप से राष्ट्रवादी नेता बाल गंगाधर तिलक की ब्रिटिश हिरासत का विरोध करने के लिए हड़ताल की।"
"On which exact date did Pt. Sundarlal Sharma travel to Calcutta to officially invite Mahatma Gandhi to lead the Kandel Canal Satyagraha?","पं. सुंदरलाल शर्मा आधिकारिक तौर पर महात्मा गांधी को कंडेल नहर सत्याग्रह का नेतृत्व करने के लिए आमंत्रित करने हेतु किस सटीक तिथि को कलकत्ता गए थे?","20 November 1920","20 नवंबर 1920","2 December 1920","2 दिसंबर 1920","12 December 1920","12 दिसंबर 1920","20 December 1920","20 दिसंबर 1920","2","To bring national momentum to the Kandel Satyagraha, Pt. Sundarlal Sharma departed for Calcutta on 2nd December 1920 to personally invite Mahatma Gandhi to Chhattisgarh.","कंडेल सत्याग्रह को राष्ट्रीय गति प्रदान करने के लिए, पं. सुंदरलाल शर्मा व्यक्तिगत रूप से महात्मा गांधी को छत्तीसगढ़ आमंत्रित करने के लिए 2 दिसंबर 1920 को कलकत्ता के लिए रवाना हुए थे।"
"In 1918, Pt. Sundarlal Sharma organized a massive assembly for the Satnami community and initiated a profound social reform program by:","1918 में, पं. सुंदरलाल शर्मा ने सतनामी समुदाय के लिए एक विशाल सभा का आयोजन किया और एक गहन सामाजिक सुधार कार्यक्रम की शुरुआत की:","Establishing the first Khadi Ashram in Raipur","रायपुर में पहले खादी आश्रम की स्थापना करके","Donating his entire ancestral land to landless Satnamis","भूमिहीन सतनामियों को अपनी पूरी पैतृक भूमि दान करके","Making them wear the 'Janeu' (sacred thread)","उन्हें 'जनेऊ' (पवित्र धागा) पहनाकर","Opening the Rajiv Lochan temple for their entry","उनके प्रवेश के लिए राजीव लोचन मंदिर खोलकर","3","As a powerful gesture against untouchability, Pt. Sundarlal Sharma organized a 'Vriddhasabha' for Satnamis in 1918 and formally initiated them into wearing the 'Janeu' (sacred thread), challenging orthodox social norms.","छुआछूत के खिलाफ एक शक्तिशाली इशारे के रूप में, पं. सुंदरलाल शर्मा ने 1918 में सतनामियों के लिए एक 'वृद्धसभा' का आयोजन किया और रूढ़िवादी सामाजिक मानदंडों को चुनौती देते हुए उन्हें औपचारिक रूप से 'जनेऊ' (पवित्र धागा) पहनने की दीक्षा दी।"
"The core dispute of the Kandel Canal Satyagraha (1920) was the villagers' refusal to sign a long-term water utilization contract. What was the duration of this proposed contract?","कंडेल नहर सत्याग्रह (1920) का मुख्य विवाद ग्रामीणों का दीर्घकालिक जल उपयोग अनुबंध पर हस्ताक्षर करने से इनकार करना था। इस प्रस्तावित अनुबंध की अवधि क्या थी?","5 years","5 वर्ष","10 years","10 वर्ष","15 years","15 वर्ष","20 years","20 वर्ष","2","The irrigation department sought to force the villagers of Kandel into signing a mandatory 10-year agreement for using canal water, which the farmers rejected due to its exorbitant tax rates.","सिंचाई विभाग ने कंडेल के ग्रामीणों को नहर के पानी का उपयोग करने के लिए अनिवार्य 10-वर्षीय समझौते पर हस्ताक्षर करने के लिए मजबूर करने की कोशिश की, जिसे किसानों ने अत्यधिक कर दरों के कारण खारिज कर दिया।"
"Who among the following actively assisted Thakur Pyarelal Singh in organizing the BNC Mill workers during the first strike in 1920?","निम्नलिखित में से किसने 1920 में पहली हड़ताल के दौरान BNC मिल के मजदूरों को संगठित करने में ठाकुर प्यारेलाल सिंह की सक्रिय रूप से सहायता की थी?","Natthuji Jagtap and Narayanrao Meghawale","नत्थूजी जगताप और नारायणराव मेघावाले","Shivlal Master and Shankar Khare","शिवलाल मास्टर और शंकर खरे","Ramdayal Tiwari and Hanuman Singh","रामदयाल तिवारी और हनुमान सिंह","Chhotelal Shrivastava and Pt. Ravishankar Shukla","छोटेलाल श्रीवास्तव और पं. रविशंकर शुक्ल","2","Thakur Pyarelal Singh was the prime architect of the 1920 BNC Mill strike, but he was crucially assisted on the ground by his associates Shivlal Master and Shankar Khare.","ठाकुर प्यारेलाल सिंह 1920 की BNC मिल हड़ताल के प्रमुख वास्तुकार थे, लेकिन जमीनी स्तर पर उनके सहयोगियों शिवलाल मास्टर और शंकर खरे द्वारा उनकी महत्वपूर्ण सहायता की गई थी।"
"To address the devastating famine conditions, the Chief Commissioner of the Central Provinces visited Chhattisgarh and held a conference of kings and zamindars in Raipur on 20 January 1894. Who was the Chief Commissioner?","विनाशकारी अकाल की स्थिति से निपटने के लिए, मध्य प्रांत के मुख्य आयुक्त ने छत्तीसगढ़ का दौरा किया और 20 जनवरी 1894 को रायपुर में राजाओं और जमींदारों का एक सम्मेलन आयोजित किया। मुख्य आयुक्त कौन थे?","Woodward","वुडवर्ड","Charles Elliot","चार्ल्स इलियट","J.B. Fuller","जे.बी. फुलर","Richard Temple","रिचर्ड टेंपल","1","Woodward, serving as the Chief Commissioner of the Central Provinces, visited Raipur on 20 January 1894 to organize a coordinated famine relief conference with regional kings and zamindars.","मध्य प्रांत के मुख्य आयुक्त के रूप में कार्यरत वुडवर्ड ने क्षेत्रीय राजाओं और जमींदारों के साथ एक समन्वित अकाल राहत सम्मेलन आयोजित करने के लिए 20 जनवरी 1894 को रायपुर का दौरा किया था।"
"Due to its aesthetic planning and urban beauty during the reign of King Balram Das, which princely state was historically referred to as the 'Paris of Chhattisgarh'?","राजा बलराम दास के शासनकाल के दौरान अपनी सौंदर्य योजना और शहरी सुंदरता के कारण, ऐतिहासिक रूप से किस रियासत को 'छत्तीसगढ़ का पेरिस' कहा जाता था?","Khairagarh","खैरागढ़","Kanker","कांकेर","Rajnandgaon","राजनांदगांव","Surguja","सरगुजा","3","Rajnandgaon, benefiting from the welfare and developmental works of King Balram Das, achieved such urban and structural beauty that it earned the historical sobriquet 'Paris of Chhattisgarh'.","राजा बलराम दास के कल्याण और विकास कार्यों से लाभान्वित होकर, राजनांदगांव ने ऐसी शहरी और संरचनात्मक सुंदरता हासिल की कि इसने ऐतिहासिक उपनाम 'छत्तीसगढ़ का पेरिस' अर्जित किया।"
"What was the immediate economic trigger for the Third BNC Mill Strike in 1937?","1937 में तृतीय BNC मिल हड़ताल के लिए तात्कालिक आर्थिक कारण क्या था?","A sudden 20% increase in working hours","काम के घंटों में अचानक 20% की वृद्धि","A 10% reduction in the wages of labourers","मजदूरों के वेतन में 10% की कटौती","Non-payment of bonuses for two consecutive years","लगातार दो वर्षों तक बोनस का भुगतान न करना","Implementation of the exploitative 'Cheri' tax","शोषणकारी 'चेरी' कर को लागू करना","2","The 1937 strike erupted when the mill administration, exploiting the absence of Thakur Pyarelal, arbitrarily enforced a 10% reduction in labourers' wages and pushed around 600 workers into unemployment.","1937 की हड़ताल तब भड़क उठी जब मिल प्रशासन ने ठाकुर प्यारेलाल की अनुपस्थिति का फायदा उठाते हुए, मजदूरों के वेतन में मनमाने ढंग से 10% की कटौती लागू की और लगभग 600 मजदूरों को बेरोजगारी में धकेल दिया।"
"Consider the following statements regarding the aftermath and impact of the Third BNC Mill Strike (1937):\n\n1. Approximately 600 labourers became unemployed during the dispute.\n\n2. The mill remained completely closed for 11 months.\n\n3. The expelled workers were eventually reclaimed and given full wages.\n\nChoose the correct answer:","तृतीय BNC मिल हड़ताल (1937) के परिणाम और प्रभाव के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. विवाद के दौरान लगभग 600 मजदूर बेरोजगार हो गए।\n\n2. मिल 11 महीने तक पूरी तरह से बंद रही।\n\n3. निष्कासित मजदूरों को अंततः वापस ले लिया गया और पूरा वेतन दिया गया।\n\nसही उत्तर चुनिए:","1 and 2","1 और 2","2 and 3","2 और 3","1 and 3","1 और 3","1, 2 and 3","1, 2 और 3","4","All statements are true. During the 1937 strike, 600 workers were rendered jobless. The agitation forced the mill to remain closed for 11 months, ultimately compelling management to reclaim the workers with full pay.","सभी कथन सत्य हैं। 1937 की हड़ताल के दौरान, 600 मजदूर बेरोजगार हो गए थे। इस आंदोलन ने मिल को 11 महीने तक बंद रहने के लिए मजबूर कर दिया, जिससे अंततः प्रबंधन को पूरे वेतन के साथ मजदूरों को वापस लेने के लिए मजबूर होना पड़ा।"
"Match the BNC Mill Strikes with their defining characteristics:\n\nList-I\n(a) First Strike\n(b) Second Strike\n(c) Third Strike\n\nList-II\n(i) Death of Jarhu Gond due to police firing\n(ii) Mill remained closed for 11 months\n(iii) Settled under the mediation of V.V. Giri\n\nCodes:","BNC मिल हड़तालों को उनकी परिभाषित विशेषताओं के साथ सुमेलित कीजिए:\n\nसूची-I\n(a) प्रथम हड़ताल\n(b) द्वितीय हड़ताल\n(c) तृतीय हड़ताल\n\nसूची-II\n(i) पुलिस फायरिंग के कारण झरहू गोंड की मृत्यु\n(ii) मिल 11 महीने तक बंद रही\n(iii) वी.वी. गिरि की मध्यस्थता में समझौता हुआ\n\nकूट:","(a)-(iii), (b)-(i), (c)-(ii)","(a)-(iii), (b)-(i), (c)-(ii)","(a)-(i), (b)-(ii), (c)-(iii)","(a)-(i), (b)-(ii), (c)-(iii)","(a)-(ii), (b)-(iii), (c)-(i)","(a)-(ii), (b)-(iii), (c)-(i)","(a)-(iii), (b)-(ii), (c)-(i)","(a)-(iii), (b)-(ii), (c)-(i)","1","The First Strike (1920) was famously mediated by V.V. Giri. The Second Strike (1924) saw police violence resulting in Jarhu Gond's death. The Third Strike (1937) led to the mill's closure for 11 months.","प्रथम हड़ताल (1920) में प्रसिद्ध रूप से वी.वी. गिरि द्वारा मध्यस्थता की गई थी। द्वितीय हड़ताल (1924) में पुलिस हिंसा देखी गई जिसके परिणामस्वरूप झरहू गोंड की मृत्यु हुई। तृतीय हड़ताल (1937) के कारण मिल 11 महीने तक बंद रही।"
"Arrange the following early socio-political agitations in Chhattisgarh in chronological order:\n\n1. First student strike in Nandgaon\n\n2. Anti-Forced Labour (Begar) movement by Sewta Thakur\n\n3. Kandel Canal Satyagraha\n\n4. Peasant and Merchant gathering in Bilaspur against canal/forest tax\n\nChoose the correct answer:","छत्तीसगढ़ में निम्नलिखित प्रारंभिक सामाजिक-राजनीतिक आंदोलनों को कालानुक्रमिक क्रम में व्यवस्थित करें:\n\n1. नांदगांव में प्रथम छात्र हड़ताल\n\n2. सेवता ठाकुर द्वारा बेगार विरोधी आंदोलन\n\n3. कंडेल नहर सत्याग्रह\n\n4. नहर/वन कर के खिलाफ बिलासपुर में किसान और व्यापारी सभा\n\nसही उत्तर चुनिए:","2, 4, 1, 3","2, 4, 1, 3","4, 2, 1, 3","4, 2, 1, 3","2, 1, 4, 3","2, 1, 4, 3","1, 2, 4, 3","1, 2, 4, 3","1","Chronology: Begar movement by Sewta Thakur (1879-80), Bilaspur peasant gathering (1891), Nandgaon student strike (1907), and finally Kandel Canal Satyagraha (1920).","कालक्रम: सेवता ठाकुर द्वारा बेगार आंदोलन (1879-80), बिलासपुर किसान सभा (1891), नांदगांव छात्र हड़ताल (1907), और अंततः कंडेल नहर सत्याग्रह (1920)।"
