Quiz Title (English)
The 1857 Uprising: Hanuman Singh & the Raipur Mutiny

Quiz Title (Hindi)
1857 का विद्रोह: हनुमान सिंह और रायपुर सैन्य विद्रोह

Quiz Description (English)
A highly specific 30-question master quiz targeting the Raipur Sepoy Mutiny of 1858. It rigorously tests microscopic details regarding Magazine Lashkar Hanuman Singh, the assassination of Sidwell, the 17 executed Golandaz martyrs, and the strategic timeline of the uprising aligned with CGPSC Prelims standards.

Quiz Description (Hindi)
1858 के रायपुर सिपाही विद्रोह पर केंद्रित 30 प्रश्नों का एक अत्यधिक विशिष्ट मास्टर क्विज। यह मैगज़ीन लश्कर हनुमान सिंह, सिडवेल की हत्या, 17 फाँसी दिए गए गोलंदाज शहीदों और सीजीपीएससी प्रारंभिक परीक्षा के मानकों के अनुरूप विद्रोह की रणनीतिक समयरेखा के सूक्ष्म विवरणों का कठोरता से परीक्षण करता है।

"Q(EN)","Q(HI)","OptA(EN)","OptA(HI)","OptB(EN)","OptB(HI)","OptC(EN)","OptC(HI)","OptD(EN)","OptD(HI)","Correct(1-4)","Exp(EN)","Exp(HI)"
"Among the 17 soldiers of the 3rd Battalion who were martyred on 22 January 1858, 16 held the military rank of 'Golandaz'. Who was the lone 'Havaldar' among them?","22 जनवरी 1858 को शहीद होने वाले तीसरी बटालियन के 17 सैनिकों में से 16 के पास 'गोलंदाज' का सैन्य पद था। उनमें से एकमात्र 'हवलदार' कौन था?","Abdul Hayat","अब्दुल हयात","Shivnarayan","शिवनारायण","Gazikhan","गाजीखान","Pannalal","पन्नालाल","3","According to the official execution list of the 17 martyrs, Gazikhan was the only soldier holding the senior rank of Havaldar, while the remaining 16, including Abdul Hayat and Shivnarayan, were Golandaz (artillerymen).","17 शहीदों की आधिकारिक फाँसी सूची के अनुसार, गाजीखान एकमात्र सैनिक थे जो हवलदार के वरिष्ठ पद पर थे, जबकि शेष 16, जिनमें अब्दुल हयात और शिवनारायण शामिल थे, गोलंदाज (तोपची) थे।"
"Which of the following soldiers was NOT among the 17 martyrs executed alongside Gazikhan during the Raipur Sepoy Mutiny?","निम्नलिखित में से कौन सा सैनिक रायपुर सिपाही विद्रोह के दौरान गाजीखान के साथ फाँसी दिए गए 17 शहीदों में से नहीं था?","Akbar Hussain","अकबर हुसैन","Devideen","देवीदीन","Jai Govind","जय गोविंद","Surendra Sai","सुरेंद्र साय","4","Akbar Hussain, Devideen, and Jai Govind were all Golandaz soldiers executed on 22 Jan 1858. Surendra Sai was the prominent Zamindar and rebel leader of the separate Sambalpur uprising.","अकबर हुसैन, देवीदीन और जय गोविंद सभी गोलंदाज सैनिक थे जिन्हें 22 जनवरी 1858 को फांसी दी गई थी। सुरेंद्र साय अलग संबलपुर विद्रोह के प्रमुख जमींदार और विद्रोही नेता थे।"
"According to the writings of Dr. Ramkumar Behar, exactly how many days after the hanging of Veer Narayan Singh did Hanuman Singh launch his daring mutiny?","डॉ. रामकुमार बेहार के लेखों के अनुसार, वीर नारायण सिंह को फाँसी दिए जाने के ठीक कितने दिन बाद हनुमान सिंह ने अपना साहसिक विद्रोह शुरू किया था?","20 days","20 दिन","35 days","35 दिन","50 days","50 दिन","60 days","60 दिन","3","Historical texts explicitly state that 'fifty days had passed since Narayan Singh was hanged when Hanuman Singh challenged the British Empire', signifying the intense, lingering anger over the prior execution.","ऐतिहासिक ग्रंथ स्पष्ट रूप से बताते हैं कि 'नारायण सिंह को फांसी पर लटकाए पचास दिन ही बीते थे कि हनुमान सिंह ने अंग्रेजी साम्राज्य को चुनौती दे दी', जो पूर्व की फांसी पर तीव्र, लंबे समय तक चलने वाले गुस्से को दर्शाता है।"
"Which British officer, who was sleeping inside Deputy Commissioner Elliot's bungalow on the night of the mutiny, later wrote: 'If we had not been awakened, Elliot and I would have been hacked to death in our sleep'?","विद्रोह की रात डिप्टी कमिश्नर इलियट के बंगले के अंदर सो रहे किस ब्रिटिश अधिकारी ने बाद में लिखा: 'यदि हम लोग जगाए न गए होते, तो इलियट और मैं तो सोए-सोए ही काट डाले गए होते'?","Sergeant Major Sidwell","सार्जेंट मेजर सिडवेल","Lieutenant Smith","लेफ्टिनेंट स्मिथ","Captain Jones","कैप्टन जोंस","General Lock","जनरल लॉक","2","Lieutenant Smith, who was resting in Elliot's bungalow on 18 January, formally recorded in his memoirs that the alertness of the guards saved them from being slaughtered by the enraged Hanuman Singh.","लेफ्टिनेंट स्मिथ, जो 18 जनवरी को इलियट के बंगले में आराम कर रहे थे, ने औपचारिक रूप से अपने संस्मरणों में दर्ज किया कि गार्डों की सतर्कता ने उन्हें क्रोधित हनुमान सिंह द्वारा मारे जाने से बचा लिया।"
"Consider the following statements regarding the 17 martyrs of the 1858 Raipur Mutiny:\n\n1. They were formally tried and sentenced to death over a period of three months.\n2. Following their execution, all their salaries and personal properties were completely confiscated by the state.\n3. They included soldiers from both Hindu and Muslim communities.\n\nChoose the correct answer:","1858 के रायपुर विद्रोह के 17 शहीदों के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. उन पर औपचारिक रूप से मुकदमा चलाया गया और तीन महीने की अवधि में मौत की सजा सुनाई गई।\n2. उनकी फाँसी के बाद, उनके सभी वेतन और व्यक्तिगत संपत्तियों को राज्य द्वारा पूरी तरह से जब्त कर लिया गया था।\n3. इनमें हिंदू और मुस्लिम दोनों समुदायों के सैनिक शामिल थे।\n\nसही कथन चुनिए:","1 and 2","1 और 2","2 and 3","2 और 3","1 and 3","1 और 3","1, 2 and 3","1, 2 और 3","2","Statement 1 is incorrect; they were arrested on 19 Jan and hastily hanged on 22 Jan without any long trial. Statements 2 and 3 are correct as their properties were confiscated, and the group had both Hindu and Muslim soldiers.","कथन 1 गलत है; उन्हें 19 जनवरी को गिरफ्तार किया गया था और बिना किसी लंबे मुकदमे के 22 जनवरी को जल्दबाजी में फांसी दे दी गई थी। कथन 2 और 3 सही हैं क्योंकि उनकी संपत्तियां जब्त कर ली गई थीं, और समूह में हिंदू और मुस्लिम दोनों सैनिक थे।"
"Arrange the following pivotal events of the 1857-58 uprisings in Chhattisgarh in their strict chronological order:\n\n1. The public execution of Veer Narayan Singh.\n2. The assassination of Sergeant Major Sidwell.\n3. The arrest of the 17 rebellious soldiers in Raipur.\n4. The public hanging of the 17 rebel soldiers.\n\nChoose the correct code:","छत्तीसगढ़ में 1857-58 के विद्रोह की निम्नलिखित महत्वपूर्ण घटनाओं को उनके सख्त कालानुक्रमिक क्रम में व्यवस्थित कीजिए:\n\n1. वीर नारायण सिंह को खुलेआम फाँसी।\n2. सार्जेंट मेजर सिडवेल की हत्या।\n3. रायपुर में 17 विद्रोही सैनिकों की गिरफ्तारी।\n4. 17 विद्रोही सैनिकों को खुलेआम फाँसी।\n\nसही कूट चुनिए:","1, 2, 3, 4","1, 2, 3, 4","2, 1, 3, 4","2, 1, 3, 4","1, 3, 2, 4","1, 3, 2, 4","2, 3, 4, 1","2, 3, 4, 1","1","Veer Narayan Singh was hanged on 10 Dec 1857 (1). Sidwell was killed on 18 Jan 1858 (2). The 17 soldiers were arrested on 19 Jan 1858 (3). They were hanged on 22 Jan 1858 (4).","वीर नारायण सिंह को 10 दिसंबर 1857 (1) को फांसी दी गई थी। सिडवेल की हत्या 18 जनवरी 1858 (2) को हुई थी। 17 सैनिकों को 19 जनवरी 1858 (3) को गिरफ्तार किया गया था। उन्हें 22 जनवरी 1858 (4) को फांसी दी गई थी।"
"Which prominent Indian historian famously noted regarding the 17 martyrs of Raipur: 'In this national sacrifice, these sons threw themselves into the fire. Their salaries, properties, and all belongings were declared confiscated'?","किस प्रमुख भारतीय इतिहासकार ने रायपुर के 17 शहीदों के संबंध में प्रसिद्ध रूप से उल्लेख किया था: 'राष्ट्रीय आहुति में इन सपूतों ने अपने आपको झोंक दिया। इनकी आगे की सजा थी कि इनका सब वेतन, संपत्ति और अन्य सभी वस्तुएं जब्त घोषित कर दी गईं'?","Dr. R.C. Majumdar","डॉ. आर.सी. मजूमदार","Dr. P.L. Mishra","डॉ. पी.एल. मिश्रा","V.D. Savarkar","वी.डी. सावरकर","Babu Revaram","बाबू रेवाराम","2","Dr. P.L. Mishra extensively analyzed the Raipur Mutiny and highlighted the severe, total economic punishment (confiscation of all properties and salaries) inflicted by the British upon the 17 martyrs alongside their execution.","डॉ. पी.एल. मिश्रा ने रायपुर विद्रोह का बड़े पैमाने पर विश्लेषण किया और 17 शहीदों को फांसी के साथ-साथ अंग्रेजों द्वारा दिए गए गंभीर, कुल आर्थिक दंड (सभी संपत्तियों और वेतन की जब्ती) पर प्रकाश डाला।"
"Identify the INCORRECT statement regarding the legacy and actions of Hanuman Singh during the 1858 uprising:","1858 के विद्रोह के दौरान हनुमान सिंह की विरासत और कार्यों के संबंध में गलत कथन की पहचान कीजिए:","He held the post of Magazine Lashkar in the 3rd Battalion.","वे तीसरी बटालियन में मैगज़ीन लश्कर के पद पर थे।","He murdered General Lock in his cantonment room.","उन्होंने अपनी छावनी के कमरे में जनरल लॉक की हत्या कर दी थी।","He is widely recognized as the Mangal Pandey of Chhattisgarh.","उन्हें व्यापक रूप से छत्तीसगढ़ के मंगल पांडे के रूप में मान्यता प्राप्त है।","He successfully evaded the British dragnet and was never captured.","वे सफलतापूर्वक ब्रिटिश जाल से बच निकले और कभी पकड़े नहीं गए।","2","The statement is completely false. Hanuman Singh killed Sergeant Major Sidwell, not General Lock. The other statements accurately describe his military rank, popular title, and ultimate successful escape.","यह कथन पूरी तरह से गलत है। हनुमान सिंह ने सार्जेंट मेजर सिडवेल की हत्या की थी, न कि जनरल लॉक की। अन्य कथन उनके सैन्य पद, लोकप्रिय उपाधि और अंतिम सफल पलायन का सटीक वर्णन करते हैं।"
"What was the ultimate fate of Hanuman Singh after the failure to ignite a mass sepoy mutiny in Raipur in January 1858?","जनवरी 1858 में रायपुर में एक बड़े पैमाने पर सिपाही विद्रोह को प्रज्वलित करने में विफलता के बाद हनुमान सिंह का अंतिम भाग्य क्या था?","He was captured in Jabalpur and hanged six months later.","उन्हें जबलपुर में पकड़ लिया गया और छह महीने बाद फांसी दे दी गई।","He surrendered to Charles Elliot and was sentenced to Kala-pani.","उन्होंने चार्ल्स इलियट के सामने आत्मसमर्पण कर दिया और उन्हें काला-पानी की सजा सुनाई गई।","He completely disappeared into obscurity, successfully evading thousands of British spies and the heavy bounty.","वह पूरी तरह से गुमनामी में गायब हो गए, हजारों ब्रिटिश जासूसों और भारी इनाम से सफलतापूर्वक बचते हुए।","He was betrayed by the Zamindar of Deori and shot dead in an ambush.","देवरी के जमींदार ने उन्हें धोखा दिया और घात लगाकर गोली मार दी गई।","3","Despite the immense 500-rupee bounty and an extensive network of British spies, Hanuman Singh became untraceable after 18 January 1858. The British completely failed to capture him dead or alive.","500 रुपये के भारी इनाम और ब्रिटिश जासूसों के एक व्यापक नेटवर्क के बावजूद, 18 जनवरी 1858 के बाद हनुमान सिंह का पता नहीं चल सका। अंग्रेज उन्हें मृत या जीवित पकड़ने में पूरी तरह से विफल रहे।"
"Which of the following regional leaders initiated an uprising in the Sohagpur region (Koriya estate) precisely on 15 October 1857?","निम्नलिखित में से किस क्षेत्रीय नेता ने ठीक 15 अक्टूबर 1857 को सोहागपुर क्षेत्र (कोरिया एस्टेट) में विद्रोह शुरू किया था?","Kalyan Singh","कल्याण सिंह","Surendra Sai","सुरेंद्र साय","Rangaji Bapu","रंगाजी बापू","Dheeraj Singh","धीरज सिंह","3","The armed rebellion in the Sohagpur region of the Koriya estate was boldly led by the revolutionary leader Rangaji Bapu, who gathered local forces on 15 October 1857 to challenge British authority.","कोरिया एस्टेट के सोहागपुर क्षेत्र में सशस्त्र विद्रोह का साहसपूर्वक नेतृत्व क्रांतिकारी नेता रंगाजी बापू ने किया था, जिन्होंने ब्रिटिश अधिकार को चुनौती देने के लिए 15 अक्टूबर 1857 को स्थानीय बलों को इकट्ठा किया था।"
"Consider the following sets of rebels and their respective uprising regions during the 1857-58 revolt in Chhattisgarh:\n\n1. Hanuman Singh - Raipur Battalion\n2. Kalyan Singh - Udaipur Estate\n3. Surendra Sai - Sambalpur Estate\n\nWhich of the above pairs are correctly matched?","छत्तीसगढ़ में 1857-58 के विद्रोह के दौरान विद्रोहियों और उनके संबंधित विद्रोह क्षेत्रों के निम्नलिखित समूहों पर विचार कीजिए:\n\n1. हनुमान सिंह - रायपुर बटालियन\n2. कल्याण सिंह - उदयपुर एस्टेट\n3. सुरेंद्र साय - संबलपुर एस्टेट\n\nउपरोक्त में से कौन से युग्म सही सुमेलित हैं?","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3","4","All pairs are perfectly matched. Hanuman Singh led the Raipur mutiny, Kalyan Singh (with Shivraj and Dheeraj) led the Udaipur revolt, and Surendra Sai was the iconic rebel leader of Sambalpur.","सभी युग्म पूरी तरह से सुमेलित हैं। हनुमान सिंह ने रायपुर विद्रोह का नेतृत्व किया, कल्याण सिंह (शिवराज और धीरज के साथ) ने उदयपुर विद्रोह का नेतृत्व किया, और सुरेंद्र साय संबलपुर के प्रतिष्ठित विद्रोही नेता थे।"
"Which specific event heavily fueled the anger of Hanuman Singh, acting as the immediate psychological backdrop for his decision to assassinate Sidwell?","किस विशिष्ट घटना ने हनुमान सिंह के क्रोध को भारी रूप से भड़का दिया, जिसने सिडवेल की हत्या के उनके निर्णय के लिए तत्काल मनोवैज्ञानिक पृष्ठभूमि के रूप में कार्य किया?","The forceful annexation of the Bainswada Rajput lands.","बैसवाड़ा राजपूत भूमि का जबरन विलय।","The public hanging of Veer Narayan Singh just 50 days prior.","ठीक 50 दिन पहले वीर नारायण सिंह को खुलेआम फाँसी दिया जाना।","The British refusal to promote him to the rank of Havaldar.","अंग्रेजों द्वारा उन्हें हवलदार के पद पर पदोन्नत करने से इनकार करना।","The heavy taxation imposed on his personal Zamindari.","उनकी व्यक्तिगत जमींदारी पर लगाया गया भारी कराधान।","2","Historians observe that the brutal execution of Veer Narayan Singh (10 Dec 1857) created a terrifying silence in the region. Hanuman Singh killed Sidwell (18 Jan 1858) specifically to reignite the suppressed revolutionary flame.","इतिहासकार मानते हैं कि वीर नारायण सिंह (10 दिसंबर 1857) की क्रूर फाँसी ने इस क्षेत्र में एक भयानक सन्नाटा पैदा कर दिया था। हनुमान सिंह ने विशेष रूप से दबी हुई क्रांतिकारी लौ को फिर से प्रज्वलित करने के लिए सिडवेल (18 जनवरी 1858) की हत्या कर दी।"
"Match the 1858 Martyrs of the Raipur mutiny with their specific military ranks:\n\nList-I\n(a) Hanuman Singh\n(b) Gazikhan\n(c) Bulehu Dubey\n(d) Matadin\n\nList-II\n(i) Golandaz\n(ii) Magazine Lashkar\n(iii) Havaldar\n\nCodes:","रायपुर विद्रोह के 1858 के शहीदों को उनके विशिष्ट सैन्य पदों के साथ सुमेलित कीजिए:\n\nसूची-I\n(a) हनुमान सिंह\n(b) गाजीखान\n(c) बुलेहु दुबे\n(d) मातादीन\n\nसूची-II\n(i) गोलंदाज\n(ii) मैगज़ीन लश्कर\n(iii) हवलदार\n\nकूट:","(a)-(ii), (b)-(iii), (c)-(i), (d)-(i)","(a)-(ii), (b)-(iii), (c)-(i), (d)-(i)","(a)-(iii), (b)-(ii), (c)-(i), (d)-(i)","(a)-(iii), (b)-(ii), (c)-(i), (d)-(i)","(a)-(ii), (b)-(i), (c)-(iii), (d)-(i)","(a)-(ii), (b)-(i), (c)-(iii), (d)-(i)","(a)-(i), (b)-(iii), (c)-(ii), (d)-(i)","(a)-(i), (b)-(iii), (c)-(ii), (d)-(i)","1","Hanuman Singh was the Magazine Lashkar. Among his 17 executed associates, Gazikhan was the only Havaldar, while the rest, including Bulehu Dubey and Matadin, held the rank of Golandaz.","हनुमान सिंह मैगज़ीन लश्कर थे। उनके 17 फाँसी दिए गए सहयोगियों में, गाजीखान एकमात्र हवलदार थे, जबकि बाकी, जिनमें बुलेहु दुबे और मातादीन शामिल थे, गोलंदाज के पद पर थे।"
