TOPIC JUNE 2026 - Chhattisgarh Current Affairs June 2026
छत्तीसगढ़ करेंट अफेयर्स जून 2026
Prepare for CGPSC Prelims and Vyapam exams with this highly targeted June 2026 Chhattisgarh current affairs quiz. Test your deep knowledge of state schemes, archaeological discoveries, and environmental updates.
सीजीपीएससी प्रारंभिक और व्यापम परीक्षाओं की तैयारी के लिए जून 2026 छत्तीसगढ़ करेंट अफेयर्स का यह सटीक क्विज हल करें। राज्य की योजनाओं, पुरातात्विक खोजों और पर्यावरण अपडेट्स के अपने गहन ज्ञान का परीक्षण करें।
"Q(EN)","Q(HI)","OptA(EN)","OptA(HI)","OptB(EN)","OptB(HI)","OptC(EN)","OptC(HI)","OptD(EN)","OptD(HI)","Correct(1-4)","Exp(EN)","Exp(HI)"
"Match the recently discovered/highlighted entities in Chhattisgarh (June 2026) with their respective districts:\n\nList-I\n(a) Lingo Mudiyal Agriculture College\n(b) Sardih Gram Panchayat\n(c) Chhind Seed Herbal Coffee\n(d) First IT Park of State\n\nList-II\n(i) Jashpur\n(ii) Dantewada\n(iii) Durg\n(iv) Narayanpur\n\nCodes:","छत्तीसगढ़ में हाल ही में खोजी गई/चर्चित संस्थाओं (जून 2026) को उनके संबंधित जिलों से सुमेलित कीजिए:\n\nसूची-I\n(a) लिंगो मुदियाल कृषि महाविद्यालय\n(b) सरडीह ग्राम पंचायत\n(c) छिंद बीज हर्बल कॉफी\n(d) राज्य का पहला आईटी पार्क\n\nसूची-II\n(i) जशपुर\n(ii) दंतेवाड़ा\n(iii) दुर्ग\n(iv) नारायणपुर\n\nकूट:","(a)-(iv), (b)-(i), (c)-(ii), (d)-(iii)","(a)-(iv), (b)-(i), (c)-(ii), (d)-(iii)","(a)-(i), (b)-(iv), (c)-(iii), (d)-(ii)","(a)-(i), (b)-(iv), (c)-(iii), (d)-(ii)","(a)-(iv), (b)-(ii), (c)-(i), (d)-(iii)","(a)-(iv), (b)-(ii), (c)-(i), (d)-(iii)","(a)-(iii), (b)-(i), (c)-(ii), (d)-(iv)","(a)-(iii), (b)-(i), (c)-(ii), (d)-(iv)","1","Lingo Mudiyal Agriculture College is in Narayanpur. Sardih Gram Panchayat (Clean & Green Village) is in Jashpur. Caffeine-free herbal coffee from Chhind seeds is made in Dantewada. The state's first IT park was inaugurated in Durg.","लिंगो मुदियाल कृषि महाविद्यालय नारायणपुर में है। सरडीह ग्राम पंचायत (स्वच्छ एवं हरित ग्राम) जशपुर में है। छिंद के बीजों से कैफीन मुक्त हर्बल कॉफी दंतेवाड़ा में तैयार की गई है। राज्य के पहले आईटी पार्क का उद्घाटन दुर्ग में हुआ।"
"Who has been appointed as the first Chairman of the newly formed 'Chhattisgarh Karmachari Chayan Mandal', which replaced the CG Vyapam in 2026?","2026 में छ.ग. व्यापम का स्थान लेने वाले नवगठित 'छत्तीसगढ़ कर्मचारी चयन मंडल' के प्रथम अध्यक्ष के रूप में किसे नियुक्त किया गया है?","Arun Pandey","अरुण पांडे","Renu Pillay","रेणू पिल्ले","Amitabha Jain","अमिताभ जैन","Sonmoni Borah","सोनमणि बोरा","2","IAS officer Renu Pillay has been appointed as the first Chairman of the newly formed Chhattisgarh Karmachari Chayan Mandal, merging the previous Vyapam structure for state recruitments.","आईएएस अधिकारी रेणू पिल्ले को राज्य भर्तियों के लिए पिछली व्यापम संरचना का विलय करते हुए नवगठित छत्तीसगढ़ कर्मचारी चयन मंडल के प्रथम अध्यक्ष के रूप में नियुक्त किया गया है।"
"Consider the following statements about the 'Environment Champion Award 2026' won by a Chhattisgarh institution:\n\n1. It was awarded to the Lingo Mudiyal Agriculture College located in Narayanpur district.\n\n2. The award was jointly presented by the Namami Gange Project and the Wildlife Institute of India, Dehradun.\n\n3. It was given under the aegis of the Ministry of Jal Shakti, Government of India.\n\nChoose the correct answer:","छत्तीसगढ़ के एक संस्थान द्वारा जीते गए 'पर्यावरण चैंपियन अवार्ड 2026' के बारे में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. यह नारायणपुर जिले में स्थित लिंगो मुदियाल कृषि महाविद्यालय को प्रदान किया गया।\n\n2. यह पुरस्कार नमामि गंगे परियोजना और भारतीय वन्यजीव संस्थान, देहरादून द्वारा संयुक्त रूप से प्रदान किया गया।\n\n3. यह भारत सरकार के जल शक्ति मंत्रालय के तत्वावधान में दिया गया।\n\nसही उत्तर चुनिए:","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3","4","All statements are true. Lingo Mudiyal Agriculture College in Narayanpur received the prestigious Environment Champion Award 2026, presented jointly by the Namami Gange Project and the Wildlife Institute of India under the Jal Shakti Ministry.","सभी कथन सत्य हैं। नारायणपुर के लिंगो मुदियाल कृषि महाविद्यालय ने प्रतिष्ठित पर्यावरण चैंपियन अवार्ड 2026 प्राप्त किया, जिसे जल शक्ति मंत्रालय के तहत नमामि गंगे परियोजना और भारतीय वन्यजीव संस्थान द्वारा संयुक्त रूप से प्रदान किया गया।"
"Assertion (A): Chhattisgarh State Power Transmission Company Limited (CSPTCL) is set to become the first state government company in Chhattisgarh to bring an Initial Public Offering (IPO).\n\nReason (R): The State Cabinet granted in-principle approval to list CSPTCL on major stock exchanges like NSE and BSE to allow general public trading.\n\nCodes:","कथन (A): छत्तीसगढ़ स्टेट पावर ट्रांसमिशन कंपनी लिमिटेड (CSPTCL) इनिशियल पब्लिक ऑफरिंग (IPO) लाने वाली छत्तीसगढ़ की पहली राज्य सरकारी कंपनी बनने जा रही है।\n\nकारण (R): राज्य मंत्रिमंडल ने आम जनता को ट्रेडिंग की अनुमति देने के लिए CSPTCL को NSE और BSE जैसे प्रमुख स्टॉक एक्सचेंजों पर सूचीबद्ध करने के लिए सैद्धांतिक मंजूरी दे दी।\n\nकूट:","Both A and R are true, and R is the correct explanation of A","A और R दोनों सत्य हैं, और R, A की सही व्याख्या है","Both A and R are true, but R is NOT the correct explanation of A","A और R दोनों सत्य हैं, लेकिन R, A की सही व्याख्या नहीं है","A is true, but R is false","A सत्य है, लेकिन R असत्य है","A is false, but R is true","A असत्य है, लेकिन R सत्य है","1","The state cabinet recently approved the listing of CSPTCL on the NSE and BSE via an IPO, making it the first state government-owned company to allow the general public to trade its shares.","राज्य मंत्रिमंडल ने हाल ही में आईपीओ के माध्यम से एनएसई और बीएसई पर सीएसपीटीसीएल की लिस्टिंग को मंजूरी दी है, जिससे यह आम जनता को अपने शेयरों का व्यापार करने की अनुमति देने वाली पहली राज्य सरकारी कंपनी बन गई है।"
"Consider the following statements regarding the 'Mukhyamantri Adarsh Shahar Samriddhi Yojana' launched in 2026:\n\n1. A budget provision of ₹200 crore has been made for this scheme in the current financial year.\n\n2. It targets the systematic development of 32 selected Municipal Corporations (Nagar Nigams) across the state.\n\n3. The highest number of urban bodies selected under this scheme belong to the Bilaspur division.\n\nChoose the correct answer:","2026 में शुरू की गई 'मुख्यमंत्री आदर्श शहर समृद्धि योजना' के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. चालू वित्तीय वर्ष में इस योजना के लिए ₹200 करोड़ के बजट का प्रावधान किया गया है।\n\n2. यह राज्य भर में 32 चयनित नगर निगमों के व्यवस्थित विकास को लक्षित करता है।\n\n3. इस योजना के तहत चयनित नगरीय निकायों की सर्वाधिक संख्या बिलासपुर संभाग की है।\n\nसही उत्तर चुनिए:","1 and 2 only","केवल 1 और 2","1 and 3 only","केवल 1 और 3","2 and 3 only","केवल 2 और 3","1, 2 and 3","1, 2 और 3","2","Statements 1 and 3 are correct (₹200 Cr budget, 9 bodies from Bilaspur). Statement 2 is incorrect because the scheme targets 32 Nagar Panchayats and Nagar Palikas (small/medium towns), not Nagar Nigams.","कथन 1 और 3 सही हैं (₹200 करोड़ बजट, बिलासपुर से 9 निकाय)। कथन 2 गलत है क्योंकि यह योजना 32 नगर पंचायतों और नगर पालिकाओं (छोटे/मध्यम शहरों) को लक्षित करती है, नगर निगमों को नहीं।"
"Under the 'PM Surya Ghar Muft Bijli Yojana', Chhattisgarh ranked second nationally in the maximum vendor registration category. Which of the following details regarding this scheme's implementation in Chhattisgarh is INCORRECT?","'पीएम सूर्य घर मुफ्त बिजली योजना' के तहत, छत्तीसगढ़ ने अधिकतम वेंडर पंजीकरण श्रेणी में राष्ट्रीय स्तर पर दूसरा स्थान प्राप्त किया। छत्तीसगढ़ में इस योजना के क्रियान्वयन के संबंध में निम्नलिखित में से कौन सा विवरण गलत है?","The state achieved this under the 'Month of Solar' campaign","राज्य ने 'मंथ ऑफ सोलर' अभियान के तहत यह उपलब्धि हासिल की","The state added 86 new vendors in a single month","राज्य ने एक ही महीने में 86 नए वेंडर जोड़े","The total number of registered vendors reached 1222","पंजीकृत वेंडरों की कुल संख्या 1222 तक पहुंच गई","The nodal agency for this scheme in CG is CHiPS","छत्तीसगढ़ में इस योजना की नोडल एजेंसी CHiPS है","4","All details regarding the vendor registrations (86 new, 1222 total) and the 'Month of Solar' campaign are correct. However, the nodal agency for implementing this scheme in Chhattisgarh is CREDA, not CHiPS.","वेंडर पंजीकरण (86 नए, कुल 1222) और 'मंथ ऑफ सोलर' अभियान के संबंध में सभी विवरण सही हैं। हालाँकि, छत्तीसगढ़ में इस योजना को लागू करने वाली नोडल एजेंसी CHiPS नहीं, बल्कि CREDA है।"
"In June 2026, an innovative youth from which district of Chhattisgarh prepared caffeine-free herbal coffee utilizing the seeds of the local 'Chhind' (wild date palm) plant?","जून 2026 में, छत्तीसगढ़ के किस जिले के एक नवाचारी युवा ने स्थानीय 'छिंद' (जंगली खजूर) पौधे के बीजों का उपयोग करके कैफीन मुक्त हर्बल कॉफी तैयार की?","Bastar","बस्तर","Dantewada","दंतेवाड़ा","Sukma","सुकमा","Bijapur","बीजापुर","2","An innovative youth from Bachheli in the Dantewada district successfully prepared a caffeine-free herbal coffee using the seeds of the 'Chhind' (wild date palm) plant, winning the first prize at the Innovation Mahakumbh in Jagdalpur.","दंतेवाड़ा जिले के बचेली के एक नवाचारी युवा ने 'छिंद' (जंगली खजूर) पौधे के बीजों का उपयोग करके कैफीन मुक्त हर्बल कॉफी सफलतापूर्वक तैयार की, जिसने जगदलपुर में इनोवेशन महाकुंभ में प्रथम पुरस्कार जीता।"
"What is the official toll-free number and tagline of the CM Helpline launched in Chhattisgarh on June 9, 2026?","9 जून 2026 को छत्तीसगढ़ में लॉन्च की गई सीएम हेल्पलाइन का आधिकारिक टोल-फ्री नंबर और टैगलाइन क्या है?","1076 - Samasya Toor Samadhan Hamar","1076 - समस्या तूर समाधान हमर","1100 - Samasya Aapki Samadhan Hamara","1100 - समस्या आपकी समाधान हमारा","1076 - Mor Sarkar Mor Adhikar","1076 - मोर सरकार मोर अधिकार","104 - Samasya Toor Samadhan Hamar","104 - समस्या तूर समाधान हमर","1","The CM Helpline, launched by the state government on June 9, 2026, uses the toll-free number 1076. Its official tagline is 'Samasya Toor Samadhan Hamar', aimed at quick resolution of citizens' grievances.","9 जून 2026 को राज्य सरकार द्वारा शुरू की गई सीएम हेल्पलाइन का टोल-फ्री नंबर 1076 है। इसका आधिकारिक टैगलाइन 'समस्या तूर समाधान हमर' है, जिसका उद्देश्य नागरिकों की शिकायतों का त्वरित समाधान करना है।"
"Consider the following statements about the ancient 'Avalokiteshvara' bronze idol returned by the USA to India in 2026:\n\n1. It was originally found in the historic Sirpur complex of Mahasamund district in 1939.\n\n2. The idol was stolen from the Mahant Ghasidas Memorial Museum, Raipur, in 1982.\n\n3. According to inscriptions, the idol was crafted by a sculptor named Dronaditya.\n\nChoose the correct answer:","2026 में अमेरिका द्वारा भारत को लौटाई गई प्राचीन 'अवलोकितेश्वर' कांस्य मूर्ति के बारे में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. यह मूल रूप से 1939 में महासमुंद जिले के ऐतिहासिक सिरपुर परिसर में पाई गई थी।\n\n2. 1982 में इस मूर्ति को महंत घासीदास स्मारक संग्रहालय, रायपुर से चुरा लिया गया था।\n\n3. शिलालेखों के अनुसार, इस मूर्ति को द्रोणादित्य नामक मूर्तिकार द्वारा बनाया गया था।\n\nसही उत्तर चुनिए:","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3","4","All statements are true. The 8th-century Avalokiteshvara idol, created by Dronaditya, was found in Sirpur in 1939. It was stolen from the Raipur museum in 1982 and recently returned by the US.","सभी कथन सत्य हैं। 8वीं शताब्दी की अवलोकितेश्वर की मूर्ति, जिसे द्रोणादित्य ने बनाया था, 1939 में सिरपुर में मिली थी। 1982 में इसे रायपुर संग्रहालय से चुरा लिया गया था और हाल ही में अमेरिका द्वारा वापस लौटा दिया गया है।"
"Who has been appointed as the new Principal Chief Conservator of Forests (PCCF - Head of Forest Force) of Chhattisgarh by the state government in 2026?","2026 में राज्य सरकार द्वारा छत्तीसगढ़ के नए प्रधान मुख्य वन संरक्षक (PCCF - वन बल प्रमुख) के रूप में किसे नियुक्त किया गया है?","V.K. Das","वी.के. दास","Ashok Juneja","अशोक जुनेजा","Arun Pandey","अरुण पांडे","Renu Pillay","रेणू पिल्ले","3","In June 2026, the state government appointed 1994 batch IFS officer Arun Pandey as the new Principal Chief Conservator of Forests (PCCF), making him the Head of the Forest Force in Chhattisgarh.","जून 2026 में, राज्य सरकार ने 1994 बैच के आईएफएस अधिकारी अरुण पांडे को नए प्रधान मुख्य वन संरक्षक (पीसीसीएफ) के रूप में नियुक्त किया, जिससे वे छत्तीसगढ़ में वन बल प्रमुख बन गए हैं।"
"The 'Brown-capped Pygmy Woodpecker', recorded as the country's smallest woodpecker measuring only 13-15 cm, was recently spotted in which ecological site of Chhattisgarh?","'ब्राउन-कैप्ड पिग्मी वुडपेकर', जिसे 13-15 सेमी के आकार के साथ देश के सबसे छोटे कठफोड़वा के रूप में दर्ज किया गया है, हाल ही में छत्तीसगढ़ के किस पारिस्थितिक स्थल में देखा गया था?","Udanti Sitanadi Tiger Reserve","उदंती सीतानदी टाइगर रिजर्व","Nava Raipur Jungle Safari","नवा रायपुर जंगल सफारी","Kanger Valley National Park","कांगेर घाटी राष्ट्रीय उद्यान","Achanakmar Tiger Reserve","अचानकमार टाइगर रिजर्व","2","The Brown-capped Pygmy Woodpecker, the smallest woodpecker species in the country, was recently spotted inside the Nava Raipur Jungle Safari, adding a significant record to the state's avian biodiversity.","देश में सबसे छोटी कठफोड़वा प्रजाति, ब्राउन-कैप्ड पिग्मी वुडपेकर को हाल ही में नवा रायपुर जंगल सफारी के अंदर देखा गया था, जो राज्य की पक्षी जैव विविधता में एक महत्वपूर्ण रिकॉर्ड जोड़ता है।"
"Assertion (A): The Jashpur Forest Division entered the Golden Book of World Records in June 2026 for its environmental conservation efforts.\n\nReason (R): Under the 'Beej Gola Banabo Jashpur Ke Jungle La Badhabo' campaign, over 2 lakh seed balls were prepared and dispersed in a single day at sites like Bhairav Pahar and Hanuman Tekri.\n\nCodes:","कथन (A): जशपुर वनमंडल ने पर्यावरण संरक्षण प्रयासों के लिए जून 2026 में गोल्डन बुक ऑफ वर्ल्ड रिकॉर्ड्स में प्रवेश किया।\n\nकारण (R): 'बीज गोला बनाबो जशपुर के जंगल ला बढ़ाबो' अभियान के तहत, एक ही दिन में भैरव पहाड़ और हनुमान टेकरी जैसे स्थलों पर 2 लाख से अधिक सीड बॉल (बीज के गोले) तैयार कर बिखेरे गए।\n\nकूट:","Both A and R are true, and R is the correct explanation of A","A और R दोनों सत्य हैं, और R, A की सही व्याख्या है","Both A and R are true, but R is NOT the correct explanation of A","A और R दोनों सत्य हैं, लेकिन R, A की सही व्याख्या नहीं है","A is true, but R is false","A सत्य है, लेकिन R असत्य है","A is false, but R is true","A असत्य है, लेकिन R सत्य है","1","The Jashpur district administration successfully executed a massive seed-ball campaign where more than 2 lakh seed balls were deployed in a single day, earning them a spot in the Golden Book of World Records.","जशपुर जिला प्रशासन ने एक विशाल सीड-बॉल अभियान को सफलतापूर्वक क्रियान्वित किया, जहाँ एक ही दिन में 2 लाख से अधिक सीड बॉल का उपयोग किया गया, जिससे उन्हें गोल्डन बुक ऑफ वर्ल्ड रिकॉर्ड्स में जगह मिली।"
"Consider the following statements regarding the 36th National Canoe Sprint Championship held in June 2026:\n\n1. It was hosted at the Sendh Lake in Nava Raipur, marking Chhattisgarh's first time hosting this event.\n\n2. The Chhattisgarh team secured a total of 9 medals, including 3 gold, 2 silver, and 4 bronze.\n\n3. Chhattisgarh won the overall championship trophy, defeating Madhya Pradesh.\n\nChoose the correct answer:","जून 2026 में आयोजित 36वीं राष्ट्रीय कैनो स्प्रिंट चैम्पियनशिप के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. इसकी मेजबानी नवा रायपुर के सेंध लेक में की गई थी, जो छत्तीसगढ़ के लिए इस आयोजन की पहली मेजबानी थी।\n\n2. छत्तीसगढ़ की टीम ने 3 स्वर्ण, 2 रजत और 4 कांस्य सहित कुल 9 पदक हासिल किए।\n\n3. छत्तीसगढ़ ने मध्य प्रदेश को हराकर ओवरऑल चैंपियनशिप ट्रॉफी जीती।\n\nसही उत्तर चुनिए:","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3","1","Statements 1 and 2 are true. The championship was hosted at Sendh Lake and CG won 9 medals. Statement 3 is false because Madhya Pradesh became the overall champion, while CG players secured various medals.","कथन 1 और 2 सत्य हैं। चैम्पियनशिप की मेजबानी सेंध लेक में की गई और छ.ग. ने 9 पदक जीते। कथन 3 गलत है क्योंकि मध्य प्रदेश ओवरऑल चैंपियन बना, जबकि छ.ग. के खिलाड़ियों ने विभिन्न पदक हासिल किए।"
"In June 2026, the 'Jash Learn' mobile application-based program was launched in the Bagiya development block of Jashpur district. What is the primary objective of this program?","जून 2026 में, जशपुर जिले के बगिया विकासखंड में 'जश लर्न' मोबाइल एप्लिकेशन-आधारित कार्यक्रम शुरू किया गया। इस कार्यक्रम का प्राथमिक उद्देश्य क्या है?","To teach coding to high school students","हाई स्कूल के छात्रों को कोडिंग सिखाना","To provide financial literacy to women self-help groups","महिला स्व-सहायता समूहों को वित्तीय साक्षरता प्रदान करना","To improve mathematics proficiency among class 3 and 4 students","कक्षा 3 और 4 के छात्रों के बीच गणित में दक्षता में सुधार करना","To train tribal youth in competitive exam preparations","प्रतियोगी परीक्षा की तैयारी में आदिवासी युवाओं को प्रशिक्षित करना","3","The 'Jash Learn' program is a mobile-based educational initiative explicitly targeted at improving the mathematical skills and proficiency of class 3 and 4 students in Jashpur district.","'जश लर्न' कार्यक्रम एक मोबाइल-आधारित शैक्षिक पहल है जिसका उद्देश्य स्पष्ट रूप से जशपुर जिले में कक्षा 3 और 4 के छात्रों के गणित कौशल और दक्षता में सुधार करना है।"
"Under the National Panchayat Awards declared in 2026, the 'Sardih Gram Panchayat' secured the 3rd rank nationally in the Clean and Green Village category. In which district is this panchayat located?","2026 में घोषित राष्ट्रीय पंचायत पुरस्कारों के तहत, 'सरडीह ग्राम पंचायत' ने स्वच्छ एवं हरित ग्राम श्रेणी में राष्ट्रीय स्तर पर तीसरा स्थान हासिल किया। यह पंचायत किस जिले में स्थित জ্ঞहै?","Surguja","सरगुजा","Jashpur","जशपुर","Balrampur","बलरामपुर","Raigarh","रायगढ़","2","Sardih Gram Panchayat, located in the Bagicha block of Jashpur district, secured the 3rd rank nationally under the Clean and Green Village category (Theme 5) for exceptional environmental conservation efforts.","जशपुर जिले के बगीचा ब्लॉक में स्थित सरडीह ग्राम पंचायत ने असाधारण पर्यावरण संरक्षण प्रयासों के लिए स्वच्छ एवं हरित ग्राम श्रेणी (थीम 5) के तहत राष्ट्रीय स्तर पर तीसरा स्थान हासिल किया।"
"Match the recently published books by authors from Chhattisgarh with their central themes/focus:\n\nList-I\n(a) Mammals of Chhattisgarh\n(b) Birhor Ke Jannayak\n(c) The Story of King Bhoramdeo\n(d) Band Gali Ki Tooti Saanson Ki Aakhiri Ghazal\n\nList-II\n(i) Life of Padma Shri Jageshwar Yadav\n(ii) Poetry collection by Ismail Jagdalpuri\n(iii) Authored by Ram Prasad Baghel\n(iv) Released by CM on World Environment Day\n\nCodes:","छत्तीसगढ़ के लेखकों द्वारा हाल ही में प्रकाशित पुस्तकों को उनके केंद्रीय विषयों/फोकस से सुमेलित कीजिए:\n\nसूची-I\n(a) मैमल्स ऑफ छत्तीसगढ़\n(b) बिरहोर के जननायक\n(c) द स्टोरी ऑफ किंग भोरमदेव\n(d) बंद गली की टूटती सांसों की आखिरी गज़ल\n\nसूची-II\n(i) पद्म श्री जागेश्वर यादव का जीवन\n(ii) इस्माइल जगदलपुरी का कविता संग्रह\n(iii) राम प्रसाद बघेल द्वारा लिखित\n(iv) विश्व पर्यावरण दिवस पर सीएम द्वारा विमोचित\n\nकूट:","(a)-(iv), (b)-(i), (c)-(iii), (d)-(ii)","(a)-(iv), (b)-(i), (c)-(iii), (d)-(ii)","(a)-(i), (b)-(iv), (c)-(ii), (d)-(iii)","(a)-(i), (b)-(iv), (c)-(ii), (d)-(iii)","(a)-(iv), (b)-(iii), (c)-(i), (d)-(ii)","(a)-(iv), (b)-(iii), (c)-(i), (d)-(ii)","(a)-(iii), (b)-(ii), (c)-(iv), (d)-(i)","(a)-(iii), (b)-(ii), (c)-(iv), (d)-(i)","1","'Mammals of Chhattisgarh' was released by the CM on Environment Day. 'Birhor Ke Jannayak' focuses on Padma Shri Jageshwar Yadav. 'The Story of King Bhoramdeo' is written by Ram Prasad Baghel. Ismail Jagdalpuri wrote 'Band Gali Ki...'","'मैमल्स ऑफ छत्तीसगढ़' पर्यावरण दिवस पर सीएम द्वारा जारी की गई। 'बिरहोर के जननायक' पद्मश्री जागेश्वर यादव पर केंद्रित है। 'द स्टोरी ऑफ किंग भोरमदेव' राम प्रसाद बघेल द्वारा लिखी गई है। इस्माइल जगदलपुरी ने 'बंद गली की...' लिखी है।"
"Assertion (A): The state government officially renamed the Chhattisgarh Housing Board in 2026.\n\nReason (R): The scope of the board was broadened, and it was renamed 'Chhattisgarh Griha Nirman evam Adhosanrachna Vikas Mandal' (Housing and Infrastructure Development Board) to reflect its expanded infrastructure responsibilities.\n\nCodes:","कथन (A): राज्य सरकार ने 2026 में आधिकारिक तौर पर छत्तीसगढ़ हाउसिंग बोर्ड का नाम बदल दिया।\n\nकारण (R): बोर्ड के दायरे को व्यापक बनाया गया, और इसकी विस्तारित अवसंरचना जिम्मेदारियों को दर्शाने के लिए इसका नाम 'छत्तीसगढ़ गृह निर्माण एवं अधोसंरचना विकास मंडल' रखा गया।\n\nकूट:","Both A and R are true, and R is the correct explanation of A","A और R दोनों सत्य हैं, और R, A की सही व्याख्या है","Both A and R are true, but R is NOT the correct explanation of A","A और R दोनों सत्य हैं, लेकिन R, A की सही व्याख्या नहीं है","A is true, but R is false","A सत्य है, लेकिन R असत्य है","A is false, but R is true","A असत्य है, लेकिन R सत्य है","1","The state government widened the scope of the Housing Board and renamed it to explicitly include 'Infrastructure Development' (Adhosanrachna Vikas) to better represent its expanded role in state projects.","राज्य सरकार ने हाउसिंग बोर्ड का दायरा चौड़ा किया और राज्य की परियोजनाओं में इसकी विस्तारित भूमिका को बेहतर ढंग से दर्शाने के लिए इसके नाम में स्पष्ट रूप से 'अधोसंरचना विकास' को शामिल किया।"
"According to recent assessments, what is Chhattisgarh's national rank in the Post Defect Liability Period (maintenance category) of rural roads constructed under the Pradhan Mantri Gram Sadak Yojana (PMGSY)?","हाल के आकलनों के अनुसार, प्रधानमंत्री ग्राम सड़क योजना (PMGSY) के तहत निर्मित ग्रामीण सड़कों की पोस्ट डिफेक्ट लायबिलिटी पीरियड (रखरखाव श्रेणी) में छत्तीसगढ़ का राष्ट्रीय स्तर पर क्या स्थान है?","First","प्रथम","Second","द्वितीय","Third","तृतीय","Fifth","पांचवा","2","Chhattisgarh has set a record by securing the 2nd position nationally in the maintenance category (Post Defect Liability Period) of rural roads under the Pradhan Mantri Gram Sadak Yojana (PMGSY).","छत्तीसगढ़ ने प्रधानमंत्री ग्राम सड़क योजना (PMGSY) के तहत ग्रामीण सड़कों की रखरखाव श्रेणी (पोस्ट डिफेक्ट लायबिलिटी पीरियड) में राष्ट्रीय स्तर पर दूसरा स्थान हासिल कर एक रिकॉर्ड बनाया है।"
"Consider the following statements regarding recent biodiversity sightings in the Udanti Sitanadi Tiger Reserve:\n\n1. A rare 'Honey Badger' (Mellivora capensis), locally known as Chhindbhalu, was recorded via camera traps.\n\n2. A pack of four rare Indian wild dogs (Dholes) was spotted for the first time.\n\n3. The state's first 'Hornbill Safari' was launched here, focusing on the conservation of the Malabar Pied Hornbill.\n\nChoose the correct answer:","उदंती सीतानदी टाइगर रिजर्व में हाल ही में देखी गई जैव विविधता के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. कैमरा ट्रैप के माध्यम से एक दुर्लभ 'हनी बैजर' (मेलिवोरा कैपेंसिस), जिसे स्थानीय रूप से छिंदभालू के नाम से जाना जाता है, दर्ज किया गया।\n\n2. पहली बार चार दुर्लभ भारतीय जंगली कुत्तों (ढोल) का झुंड देखा गया।\n\n3. मालाबार पाइड हॉर्नबिल के संरक्षण पर ध्यान केंद्रित करते हुए राज्य की पहली 'हॉर्नबिल सफारी' यहां शुरू की गई।\n\nसही उत्तर चुनिए:","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3","4","All three statements are correct. The Udanti Sitanadi Tiger Reserve recently recorded significant sightings including the Honey Badger (Chhindbhalu) and Dholes. Furthermore, a new Hornbill Safari was introduced.","तीनों कथन सही हैं। उदंती सीतानदी टाइगर रिजर्व ने हाल ही में हनी बैजर (छिंदभालू) और ढोल सहित महत्वपूर्ण जीवों को दर्ज किया है। इसके अलावा, एक नई हॉर्नबिल सफारी भी शुरू की गई है।"
"At the India Today Tourism Summit & Awards 2026 held in Goa, the Chhattisgarh Tourism Board was honored with which specific award for promoting the state's rich heritage?","गोवा में आयोजित इंडिया टुडे टूरिज्म समिट एंड अवार्ड्स 2026 में, छत्तीसगढ़ पर्यटन बोर्ड को राज्य की समृद्ध विरासत को बढ़ावा देने के लिए किस विशिष्ट पुरस्कार से सम्मानित किया गया?","Best Eco-Tourism Destination","बेस्ट इको-टूरिज्म डेस्टिनेशन","Cultural Tourism Winner Award","कल्चरल टूरिज्म विनर अवार्ड","Most Innovative Tourism State","मोस्ट इनोवेटिव टूरिज्म स्टेट","Best Heritage Tourism Award","बेस्ट हेरिटेज टूरिज्म अवार्ड","2","At the India Today Tourism Summit 2026 in Goa, the Chhattisgarh Tourism Board was awarded the 'Cultural Tourism Winner Award', recognizing its efforts to promote the state's rich cultural heritage.","गोवा में इंडिया टुडे टूरिज्म समिट 2026 में, छत्तीसगढ़ पर्यटन बोर्ड को राज्य की समृद्ध सांस्कृतिक विरासत को बढ़ावा देने के प्रयासों को मान्यता देते हुए 'कल्चरल टूरिज्म विनर अवार्ड' से सम्मानित किया गया।"
