Topic - January 2026 Quiz Title (English): Chhattisgarh Current Affairs (January 2026) Part-3
Quiz Title (Hindi): छत्तीसगढ़ करेंट अफेयर्स (जनवरी 2026) भाग-3
Quiz Description (English): This is the final installment of the January 2026 Master Quiz series for CGPSC Prelims. It deeply tests your knowledge of state policies, economic targets, tribal welfare schemes, and prominent state awards from the recent current affairs cycle.
Quiz Description (Hindi): यह सीजीपीएससी प्रारंभिक परीक्षा के लिए जनवरी 2026 मास्टर क्विज़ श्रृंखला की अंतिम किस्त है। यह हालिया करेंट अफेयर्स चक्र से राज्य की नीतियों, आर्थिक लक्ष्यों, आदिवासी कल्याण योजनाओं और प्रमुख राज्य पुरस्कारों के आपके ज्ञान का गहराई से परीक्षण करता है।

Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"Akash Kumar Dewangan, who recently received the National Handloom Award (Rashtriya Hathkargha Samman) for weaving innovation, is recognized for his work on which specific traditional attire?","आकाश कुमार देवांगन, जिन्हें हाल ही में बुनाई नवाचार के लिए 'राष्ट्रीय हथकरघा सम्मान' (National Handloom Award) मिला है, किस विशिष्ट पारंपरिक पोशाक पर उनके काम के लिए पहचाने जाते हैं?","Champa Silk Saree","चांपा सिल्क साड़ी","Bastar Jala Kosa Saree","बस्तर जाला कोसा साड़ी","Chandrapur Kosa Saree","चंद्रपुर कोसा साड़ी","Raigarh Handloom Saree","रायगढ़ हैंडलूम साड़ी",2,"Akash Kumar Dewangan from Raigarh was awarded the National Handloom Award by the President for his fine craftsmanship and innovation specifically in making the 'Bastar Jala Kosa Saree'.","रायगढ़ के आकाश कुमार देवांगन को विशेष रूप से 'बस्तर जाला कोसा साड़ी' बनाने में उनके उत्कृष्ट शिल्प कौशल और नवाचार के लिए राष्ट्रपति द्वारा राष्ट्रीय हथकरघा सम्मान से सम्मानित किया गया था।"
"Assertion (A): Inspector Laxman Kewat of Pakhanjur police station was honored with the President's 'Shaurya Chakra' 2025.\n\nReason (R): He demonstrated exceptional bravery in naxal-affected areas and has successfully eliminated 92 naxals during various operations.\n\nCodes:","कथन (A): पखांजूर पुलिस स्टेशन के इंस्पेक्टर लक्ष्मण केवट को राष्ट्रपति के 'शौर्य चक्र' 2025 से सम्मानित किया गया।\n\nकारण (R): उन्होंने नक्सल प्रभावित क्षेत्रों में असाधारण बहादुरी का प्रदर्शन किया और विभिन्न अभियानों के दौरान 92 नक्सलियों को सफलतापूर्वक मार गिराया है।\n\nकूट:","Both A and R are true and R is the correct explanation of A","A और R दोनों सत्य हैं और R, A की सही व्याख्या है","Both A and R are true but R is not the correct explanation of A","A और R दोनों सत्य हैं लेकिन R, A की सही व्याख्या नहीं है","A is true but R is false","A सत्य है लेकिन R असत्य है","A is false but R is true","A असत्य है लेकिन R सत्य है",1,"Both Assertion and Reason are correct, and R explains A. Inspector Laxman Kewat, who already holds six President's Gallantry Medals, was awarded the Shaurya Chakra for his indomitable courage and record of neutralizing 92 naxals.","कथन और कारण दोनों सही हैं, और R, A की व्याख्या करता है। इंस्पेक्टर लक्ष्मण केवट, जिनके पास पहले से ही छह राष्ट्रपति वीरता पदक हैं, को उनके अदम्य साहस और 92 नक्सलियों को मार गिराने के रिकॉर्ड के लिए शौर्य चक्र से सम्मानित किया गया।"
"Dada Sher Singh Achla of Kanker district was honored with the WAC International 'Nelson Mandela Award 2025' primarily for his dedicated efforts in the conservation of which language/dialect?","कांकेर जिले के दादा शेर सिंह आंचला को मुख्य रूप से किस भाषा/बोली के संरक्षण में उनके समर्पित प्रयासों के लिए WAC इंटरनेशनल 'नेल्सन मंडेला अवार्ड 2025' से सम्मानित किया गया था?","Halbi","हल्बी","Gondi","गोंडी","Kudukh","कुरुख","Dorli","दोरली",2,"Dada Sher Singh Achla from Damkasa (Kanker), popularly known as Dharmaguru, received the WAC Nelson Mandela Award 2025 exclusively for the preservation and promotion of the Gondi dialect.","दामाखेड़ा (कांकेर) के दादा शेर सिंह आंचला, जिन्हें धर्मगुरु के नाम से जाना जाता है, को विशेष रूप से गोंडी बोली के संरक्षण और संवर्धन के लिए WAC नेल्सन मंडेला अवार्ड 2025 प्राप्त हुआ।"
"Tejaswi Naidu from Bhilai, who recently received the 'Best Researcher Award' from the Tata Institute of Social Sciences (TISS), conducted her specific research on which tribal group of Chhattisgarh?","भिलाई की तेजस्वी नायडू, जिन्हें हाल ही में टाटा इंस्टीट्यूट ऑफ सोशल साइंसेज (TISS) से 'बेस्ट रिसर्चर अवार्ड' मिला है, ने छत्तीसगढ़ के किस जनजातीय समूह पर अपना विशिष्ट शोध किया?","Pahadi Korwa Tribe","पहाड़ी कोरवा जनजाति","Kamar Tribe","कमार जनजाति","Baiga Tribe","बैगा जनजाति","Abujhmadia Tribe","अबूझमाड़िया जनजाति",3,"Tejaswi Naidu was awarded for her critical research on malnutrition among children and the impact of domestic violence specifically within the Baiga tribe of Chhattisgarh.","तेजस्वी नायडू को विशेष रूप से छत्तीसगढ़ की बैगा जनजाति के भीतर बच्चों में कुपोषण और घरेलू हिंसा के प्रभाव पर उनके महत्वपूर्ण शोध के लिए सम्मानित किया गया।"
"Match the specialized Police Operations launched in early 2026 with their respective objectives/districts:\n\nList-I (Operation)\n(a) Operation Nishchay\n(b) Operation Talash\n(c) Operation Aaghat\n\nList-II (Detail)\n(i) Tracking missing persons\n(ii) Anti-narcotics campaign by Jashpur Police\n(iii) Anti-drug campaign by Raipur Police\n\nCodes:","2026 की शुरुआत में शुरू किए गए विशेष पुलिस ऑपरेशनों को उनके संबंधित उद्देश्यों/जिलों के साथ सुमेलित करें:\n\nसूची-I (ऑपरेशन)\n(a) ऑपरेशन निश्चय\n(b) ऑपरेशन तलाश\n(c) ऑपरेशन आघात\n\nसूची-II (विवरण)\n(i) लापता व्यक्तियों का पता लगाना\n(ii) जशपुर पुलिस द्वारा मादक द्रव्य विरोधी अभियान\n(iii) रायपुर पुलिस द्वारा नशा विरोधी अभियान\n\nकूट:","a-iii, b-i, c-ii","a-iii, b-i, c-ii","a-i, b-ii, c-iii","a-i, b-ii, c-iii","a-ii, b-iii, c-i","a-ii, b-iii, c-i","a-iii, b-ii, c-i","a-iii, b-ii, c-i",1,"Operation Nishchay was launched by Raipur Police against drugs. Operation Talash is a state-wide drive to find missing persons. Operation Aaghat is an anti-narcotics drive in Jashpur district.","ऑपरेशन निश्चय रायपुर पुलिस द्वारा नशीले पदार्थों के खिलाफ शुरू किया गया था। ऑपरेशन तलाश लापता व्यक्तियों को खोजने के लिए राज्यव्यापी अभियान है। ऑपरेशन आघात जशपुर जिले में नशीली दवाओं के खिलाफ अभियान है।"
"Which State Government entity recently became the first public sector company in Chhattisgarh to receive theoretical cabinet approval to list on the stock exchange via an Initial Public Offering (IPO)?","हाल ही में कौन सी राज्य सरकार की संस्था इनिशियल पब्लिक ऑफरिंग (IPO) के माध्यम से स्टॉक एक्सचेंज में सूचीबद्ध होने के लिए सैद्धांतिक कैबिनेट मंजूरी प्राप्त करने वाली छत्तीसगढ़ की पहली सार्वजनिक क्षेत्र की कंपनी बन गई है?","Chhattisgarh State Power Generation Company Ltd. (CSPGCL)","छत्तीसगढ़ स्टेट पावर जनरेशन कंपनी लिमिटेड (CSPGCL)","Chhattisgarh State Power Transmission Company Ltd. (CSPTCL)","छत्तीसगढ़ स्टेट पावर ट्रांसमिशन कंपनी लिमिटेड (CSPTCL)","Chhattisgarh Mineral Development Corporation (CMDC)","छत्तीसगढ़ खनिज विकास निगम (CMDC)","Chhattisgarh State Industrial Development Corporation (CSIDC)","छत्तीसगढ़ राज्य औद्योगिक विकास निगम (CSIDC)",2,"The Chhattisgarh State Power Transmission Company Ltd. (CSPTCL) became the first state-owned company to get approval to raise funds by listing its shares via an IPO.","छत्तीसगढ़ स्टेट पावर ट्रांसमिशन कंपनी लिमिटेड (CSPTCL) एक IPO के माध्यम से अपने शेयर सूचीबद्ध करके धन जुटाने की मंजूरी पाने वाली पहली राज्य के स्वामित्व वाली कंपनी बन गई है।"
"Consider the following statements regarding the newly launched 'Sewa Setu' Web Portal:\n\n1. It was developed by the Chhattisgarh Infotech Promotion Society (CHIPS).\n2. It replaces the older e-District portal and integrates 441 services from over 20 departments on a single platform.\n3. The portal uses AI-based systems and provides facilities like WhatsApp integration and digital certificates.\n\nWhich of the above statements is/are correct?","हाल ही में लॉन्च किए गए 'सेवा सेतु' वेब पोर्टल के संबंध में निम्नलिखित कथनों पर विचार करें:\n\n1. इसे छत्तीसगढ़ इन्फोटेक प्रमोशन सोसाइटी (CHIPS) द्वारा विकसित किया गया था。\n2. यह पुराने ई-डिस्ट्रिक्ट पोर्टल की जगह लेता है और 20 से अधिक विभागों की 441 सेवाओं को एक ही मंच पर एकीकृत करता है।\n3. पोर्टल AI-आधारित प्रणालियों का उपयोग करता है और व्हाट्सएप एकीकरण और डिजिटल प्रमाण पत्र जैसी सुविधाएं प्रदान करता है।\n\nउपरोक्त कथनों में से कौन सा/से सही है/हैं?","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3",4,"All statements are correct. Sewa Setu is an advanced AI-integrated single-window platform developed by CHIPS that upgrades the old e-District system, offering 441 public services transparently.","सभी कथन सही हैं। सेवा सेतु CHIPS द्वारा विकसित एक उन्नत AI-एकीकृत सिंगल-विंडो प्लेटफॉर्म है जो पुरानी ई-डिस्ट्रिक्ट प्रणाली को अपग्रेड करता है, जो पारदर्शी रूप से 441 सार्वजनिक सेवाएं प्रदान करता है।"
"The State Government recently announced the establishment of 5 new medical colleges in Chhattisgarh to strengthen healthcare education. Which of the following locations is NOT included in this newly announced list?","राज्य सरकार ने हाल ही में स्वास्थ्य देखभाल शिक्षा को मजबूत करने के लिए छत्तीसगढ़ में 5 नए मेडिकल कॉलेज स्थापित करने की घोषणा की है। इस नव घोषित सूची में निम्नलिखित में से कौन सा स्थान शामिल नहीं है?","Manendragarh (MCB)","मनेंद्रगढ़ (MCB)","Geedam (Dantewada)","गीदम (दंतेवाड़ा)","Katghora (Korba)","कटघोरा (कोरबा)","Kunkuri (Jashpur)","कुनकुरी (जशपुर)",3,"The 5 new medical colleges announced are in Manendragarh (MCB), Kabirdham, Janjgir-Champa, Geedam (Dantewada), and Kunkuri (Jashpur). Katghora is not among them.","घोषित 5 नए मेडिकल कॉलेज मनेंद्रगढ़ (MCB), कबीरधाम, जांजगीर-चांपा, गीदम (दंतेवाड़ा) और कुनकुरी (जशपुर) में हैं। कटघोरा इनमें शामिल नहीं है।"
"What is the total budget provision allocated for the 'Mukhyamantri Adarsh Shahar Samriddhi Yojana', launched to ensure planned infrastructure development in urban bodies during the financial year 2025-26?","वित्तीय वर्ष 2025-26 के दौरान नगरीय निकायों में योजनाबद्ध बुनियादी ढांचा विकास सुनिश्चित करने के लिए शुरू की गई 'मुख्यमंत्री आदर्श शहर समृद्धि योजना' के लिए आवंटित कुल बजट प्रावधान क्या है?","₹100 Crore","₹100 करोड़","₹200 Crore","₹200 करोड़","₹300 Crore","₹300 करोड़","₹500 Crore","₹500 करोड़",2,"In the state budget, a specific provision of ₹200 crore has been made for the 'Mukhyamantri Adarsh Shahar Samriddhi Yojana' to systematically upgrade infrastructure in municipal bodies.","राज्य के बजट में, नगरीय निकायों में बुनियादी ढांचे को व्यवस्थित रूप से उन्नत करने के लिए 'मुख्यमंत्री आदर्श शहर समृद्धि योजना' के लिए ₹200 करोड़ का एक विशिष्ट प्रावधान किया गया है।"
"India's largest 'Cantilever Skywalk' made of glass is being constructed in Chhattisgarh over which river?","कांच से बना भारत का सबसे बड़ा 'कैंटिलीवर स्काईवॉक' (Cantilever Skywalk) छत्तीसगढ़ में किस नदी पर बनाया जा रहा है?","Mahanadi","महानदी","Indravati","इंद्रावती","Hasdeo","हसदेव","Kanger","कांगेर",2,"India's largest Cantilever Glass Skywalk is being built at the Chitrakote Waterfall over the Indravati river in Bastar district. It will be 150 feet high and cost ₹7 crore.","भारत का सबसे बड़ा कैंटिलीवर ग्लास स्काईवॉक बस्तर जिले में इंद्रावती नदी पर चित्रकूट जलप्रपात पर बनाया जा रहा है। यह 150 फीट ऊंचा होगा और इसकी लागत ₹7 करोड़ होगी।"
"Under the 'My Bharat NSS National Awards 2022-23' (distributed in late 2025), Dr. Ratna Nashine and Lakhni Sahu from Chhattisgarh were honored by the President. Which respective districts do they represent?","'माय भारत एनएसएस राष्ट्रीय पुरस्कार 2022-23' (2025 के अंत में वितरित) के तहत, छत्तीसगढ़ की डॉ. रत्ना नशीने और लखनी साहू को राष्ट्रपति द्वारा सम्मानित किया गया। वे क्रमशः किन जिलों का प्रतिनिधित्व करती हैं?","Narayanpur and Korba","नारायणपुर और कोरबा","Bastar and Bilaspur","बस्तर और बिलासपुर","Dantewada and Durg","दंतेवाड़ा और दुर्ग","Narayanpur and Durg","नारायणपुर और दुर्ग",1,"Dr. Ratna Nashine is a Program Officer from Lingo Mudiyal College (Narayanpur), and Lakhni Sahu is a volunteer from E. Vishveshwarya College (Korba).","डॉ. रत्ना नशीने लिंगो मुदियाल कॉलेज (नारायणपुर) की कार्यक्रम अधिकारी हैं, और लखनी साहू ई. विश्वेश्वरैया कॉलेज (कोरबा) की स्वयंसेवक हैं।"
