Quiz Title: Rajarshitulya Kula & Parvatadwaraka Vansh
Quiz Title (Hindi): राजर्षितुल्य कुल एवं पर्वतद्वारक वंश
Quiz Description: This quiz rigorously evaluates your knowledge of the earliest local dynasties of Chhattisgarh, specifically the Rajarshitulya Kula and Parvatadwaraka Vansh. It focuses on the Arang and Terasingha copper plates, testing strict chronological, geographical, and epigraphical facts required for CGPSC Prelims.
Quiz Description (Hindi): यह क्विज़ छत्तीसगढ़ के सबसे प्रारंभिक स्थानीय राजवंशों, विशेष रूप से राजर्षितुल्य कुल और पर्वतद्वारक वंश के आपके ज्ञान का कड़ाई से मूल्यांकन करता है। यह आरंग और तेरसिंघा ताम्रपत्रों पर केंद्रित है, जो सीजीपीएससी प्रारंभिक परीक्षा के लिए आवश्यक सख्त कालानुक्रमिक, भौगोलिक और पुरालेखीय तथ्यों का परीक्षण करता है।

Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"Which dynasty is historically recognized by scholars as the absolute 'first local dynasty' (Pratham Sthaniya Rajvansh) to establish rule over the Chhattisgarh region?","विद्वानों द्वारा ऐतिहासिक रूप से किस राजवंश को छत्तीसगढ़ क्षेत्र पर शासन स्थापित करने वाले पूर्ण 'प्रथम स्थानीय राजवंश' के रूप में मान्यता प्राप्त है?","Panduvanshi Dynasty","पांडुवंशी वंश","Rajarshitulya Kula","राजर्षितुल्य कुल","Sharabhpuriya Dynasty","शरभपुरीय वंश","Nala Dynasty","नल वंश","2","The Rajarshitulya Kula, ruling from Arang between the 4th and 6th centuries AD, is widely recognized in regional history as the first indigenous (local) dynasty of Chhattisgarh.","4थी और 6वीं शताब्दी ई. के बीच आरंग से शासन करने वाले राजर्षितुल्य कुल को क्षेत्रीय इतिहास में व्यापक रूप से छत्तीसगढ़ के पहले स्वदेशी (स्थानीय) राजवंश के रूप में मान्यता प्राप्त है।"
"According to the genealogy of the Rajarshitulya Kula, who was the son of Dayitavarman I and the grandfather of Dayitavarman II?","राजर्षितुल्य कुल की वंशावली के अनुसार, दयितवर्मन प्रथम का पुत्र और दयितवर्मन द्वितीय का दादा कौन था?","Bhimsen I","भीमसेन प्रथम","Sura","शूर","Vibhishana","विभीषण","Bhimsen II","भीमसेन द्वितीय","3","Vibhishana was the son of Dayitavarman I. Vibhishana's son was Bhimsen I, who in turn was the father of Dayitavarman II. Thus, Vibhishana is the grandfather of Dayitavarman II.","विभीषण दयितवर्मन प्रथम के पुत्र थे। विभीषण के पुत्र भीमसेन प्रथम थे, जो दयितवर्मन द्वितीय के पिता थे। इस प्रकार, विभीषण दयितवर्मन द्वितीय के दादा हैं।"
"The village of 'Bhattapalli', which was donated by King Bhimsen II to two Brahmins, was administratively located in which specific territorial division as per the Arang plate?","राजा भीमसेन द्वितीय द्वारा दो ब्राह्मणों को दान किया गया गाँव 'भट्टपल्ली', आरंग ताम्रपत्र के अनुसार किस विशिष्ट क्षेत्रीय प्रभाग में प्रशासनिक रूप से स्थित था?","Nandapur","नंदापुर","Donda","डोंडा","Chulladasima","चुल्लादसीमा","Tundrak","तुंड्रक","2","The Arang copper plate explicitly mentions that the donated village of Bhattapalli was situated in the 'Donda' administrative region. Nandapur, Chulladasima, and Tundrak are 'Bhogs' associated with the Sharabhpuriya dynasty.","आरंग ताम्रपत्र स्पष्ट रूप से उल्लेख करता है कि दान किया गया भट्टपल्ली गांव 'डोंडा' प्रशासनिक क्षेत्र में स्थित था। नंदापुर, चुल्लादसीमा और तुंड्रक शरभपुरीय वंश से जुड़े 'भोग' हैं।"
"Assertion (A): The Arang copper plate is an excellent source for reconstructing the detailed military and political administration of the Rajarshitulya Kula.\n\nReason (R): The inscription exclusively lists the genealogy of six kings without mentioning any queens, ministers, or commanders.\n\nCodes:","कथन (A): आरंग ताम्रपत्र राजर्षितुल्य कुल के विस्तृत सैन्य और राजनीतिक प्रशासन के पुनर्निर्माण के लिए एक उत्कृष्ट स्रोत है।\n\nकारण (R): शिलालेख में विशेष रूप से किसी भी रानी, मंत्री या कमांडर का उल्लेख किए बिना छह राजाओं की वंशावली सूचीबद्ध है।\n\nकूट:","Both A and R are true and R is the correct explanation of A","A और R दोनों सत्य हैं और R, A की सही व्याख्या है","Both A and R are true but R is NOT the correct explanation of A","A और R दोनों सत्य हैं लेकिन R, A की सही व्याख्या नहीं है","A is true but R is false","A सत्य है लेकिन R असत्य है","A is false but R is true","A असत्य है लेकिन R सत्य है","4","The assertion is entirely false; the Arang plate provides NO details about military administration. The reason is true; it is a simple genealogical record of six kings and a land grant, completely omitting administrative officials.","कथन पूरी तरह से गलत है; आरंग ताम्रपत्र सैन्य प्रशासन के बारे में कोई विवरण नहीं देता है। कारण सत्य है; यह छह राजाओं और एक भूमि अनुदान का एक साधारण वंशावली रिकॉर्ड है, जिसमें प्रशासनिक अधिकारियों को पूरी तरह से छोड़ दिया गया है।"
"To whom did King Bhimsen II grant the village of Bhattapalli, as meticulously recorded in his sole copper plate inscription?","राजा भीमसेन द्वितीय ने भट्टपल्ली गाँव को किसे दान में दिया था, जैसा कि उनके एकमात्र ताम्रपत्र अभिलेख में सावधानीपूर्वक दर्ज किया गया है?","Bhashrutaswami and Durgaswami","भाश्रुतस्वामी और दुर्गस्वामी","Agnichandra Swami and Bhashrutaswami","अग्निचन्द्र स्वामी और भाश्रुतस्वामी","Hariswami and Bappaswami","हरिस्वामी और बप्पस्वामी","Durgaswami and Hariswami","दुर्गस्वामी और हरिस्वामी","3","The Arang copper plate confirms that Bhimsen II donated the village of Bhattapalli specifically to two Brahmins named Hariswami and Bappaswami. Bhashrutaswami and Agnichandra are associated with Sharabhpuriya plates.","आरंग ताम्रपत्र पुष्टि करता है कि भीमसेन द्वितीय ने भट्टपल्ली गांव विशेष रूप से हरिस्वामी और बप्पस्वामी नामक दो ब्राह्मणों को दान में दिया था। भाश्रुतस्वामी और अग्निचन्द्र शरभपुरीय ताम्रपत्रों से जुड़े हैं।"
"Which of the following specific historical details is NOT found in the Terasingha copper plate of the Parvatadwaraka dynasty?","पर्वतद्वारक वंश के तेरसिंघा ताम्रपत्र में निम्नलिखित में से कौन सा विशिष्ट ऐतिहासिक विवरण नहीं पाया जाता है?","The severe illness of Rajmata Kaustumbheshwari.","राजमाता कौस्तुम्भेश्वरी की गंभीर बीमारी।","Devotion to Goddess Stambheshwari.","देवी स्तम्भेश्वरी के प्रति भक्ति।","The capital city of Tarambhak.","राजधानी तारंभक।","The use of the Gupta Samvat dating system.","गुप्त संवत् का उपयोग।","4","The Terasingha copper plate contains details about Tustikar, Tarambhak, and Kaustumbheshwari. However, the usage of the Gupta Samvat is a defining feature of the Arang plate of the Rajarshitulya Kula, not the Terasingha plate.","तेरसिंघा ताम्रपत्र में तुष्टिकार, तारंभक और कौस्तुम्भेश्वरी के बारे में विवरण हैं। हालाँकि, गुप्त संवत् का उपयोग राजर्षितुल्य कुल के आरंग ताम्रपत्र की एक परिभाषित विशेषता है, न कि तेरसिंघा ताम्रपत्र की।"
"The Rajarshitulya Kula ruled the central Chhattisgarh region from the 4th to 6th centuries AD. Which other major regional dynasty was their exact contemporary in the Dakshina Kosala region?","राजर्षितुल्य कुल ने 4थी से 6वीं शताब्दी ई. तक मध्य छत्तीसगढ़ क्षेत्र पर शासन किया। दक्षिण कोसल क्षेत्र में उनका सटीक समकालीन अन्य प्रमुख क्षेत्रीय राजवंश कौन सा था?","Panduvanshi Dynasty","पांडुवंशी वंश","Sharabhpuriya Dynasty","शरभपुरीय वंश","Somvanshi of Kanker","कांकेर के सोमवंशी","Kalchuri Dynasty","कलचुरी वंश","2","The Rajarshitulya Kula and the Parvatadwaraka dynasty were direct contemporaries of the powerful Sharabhpuriya dynasty, which ruled surrounding parts of Dakshina Kosala during the 5th-6th centuries AD.","राजर्षितुल्य कुल और पर्वतद्वारक वंश शक्तिशाली शरभपुरीय वंश के प्रत्यक्ष समकालीन थे, जिन्होंने 5वीं-6वीं शताब्दी ई. के दौरान दक्षिण कोसल के आस-पास के हिस्सों पर शासन किया था।"
"King Somnaraj of the Parvatadwaraka dynasty donated the Deobhog territory to seek spiritual merit for the recovery of his ailing mother. What was her exact name?","पर्वतद्वारक वंश के राजा सोमनराज ने अपनी बीमार माता के स्वास्थ्य लाभ के लिए आध्यात्मिक पुण्य प्राप्त करने हेतु देवभोग क्षेत्र दान में दिया था। उनका सटीक नाम क्या था?","Lokprakasha","लोकप्रकाशा","Vasata","वसाटा","Kaustumbheshwari","कौस्तुम्भेश्वरी","Lachalladevi","लाछल्लदेवी","3","According to the Terasingha inscription, the Deobhog region was donated because King Somnaraj's mother, Rajmata Kaustumbheshwari, fell severely ill. Vasata was a Panduvanshi queen, and Lachalladevi was Kalchuri.","तेरसिंघा अभिलेख के अनुसार, देवभोग क्षेत्र इसलिए दान किया गया था क्योंकि राजा सोमनराज की माता, राजमाता कौस्तुम्भेश्वरी गंभीर रूप से बीमार पड़ गई थीं। वसाटा एक पांडुवंशी रानी थीं, और लाछल्लदेवी कलचुरी थीं।"
"What was the unique socio-religious reason behind the nomenclature of the 'Parvatadwaraka' dynasty?","'पर्वतद्वारक' वंश के नामकरण के पीछे अद्वितीय सामाजिक-धार्मिक कारण क्या था?","Their capital was entirely surrounded by mountains.","उनकी राजधानी पूरी तरह से पहाड़ों से घिरी हुई थी।","They originated from the Vindhya mountain range.","उनकी उत्पत्ति विंध्य पर्वत श्रृंखला से हुई थी।","The tradition of donating mountains (Parvat Daan).","पहाड़ों को दान करने की परंपरा (पर्वत दान)।","They worshipped a mountain deity exclusively.","वे विशेष रूप से एक पर्वत देवता की पूजा करते थे।","3","Historical sources state that the rulers of this dynasty initiated the unique tradition of 'Parvat Daan' (donating mountains), and precisely because of this practice, the lineage came to be known as the Parvatadwaraka Vansh.","ऐतिहासिक स्रोतों का कहना है कि इस राजवंश के शासकों ने 'पर्वत दान' (पहाड़ों को दान करने) की अनूठी परंपरा शुरू की, और ठीक इसी प्रथा के कारण, वंश को पर्वतद्वारक वंश के रूप में जाना जाने लगा।"
"In the 19th line of the Arang copper plate, the date of the inscription is explicitly mentioned as 182 or 282. To which historical era does this specific date belong?","आरंग ताम्रपत्र की 19वीं पंक्ति में, शिलालेख की तिथि स्पष्ट रूप से 182 या 282 बताई गई है। यह विशिष्ट तिथि किस ऐतिहासिक युग से संबंधित है?","Kalchuri Samvat","कलचुरी संवत्","Vikram Samvat","विक्रम संवत्","Shaka Samvat","शक संवत्","Gupta Samvat","गुप्त संवत्","4","The Arang copper plate explicitly uses the Gupta Era (Gupta Samvat) dating system (182/282 = roughly 501 AD), which indicates the dynasty's political subordination to the Gupta Empire.","आरंग ताम्रपत्र स्पष्ट रूप से गुप्त युग (गुप्त संवत्) डेटिंग प्रणाली (182/282 = लगभग 501 ई.) का उपयोग करता है, जो गुप्त साम्राज्य के प्रति राजवंश की राजनीतिक अधीनता को इंगित करता है।"
"While the Imperial Guptas assumed grand titles like 'Maharajadhiraja', what specific royal title did the rulers of the Rajarshitulya Kula use for themselves, indicating their feudatory status?","जबकि शाही गुप्तों ने 'महाराजाधिराज' जैसी भव्य उपाधियाँ धारण की थीं, राजर्षितुल्य कुल के शासकों ने अपनी सामंती स्थिति को दर्शाने के लिए अपने लिए किस विशिष्ट शाही उपाधि का उपयोग किया था?","Maharaja","महाराजा","Mahakshatrapa","महाक्षत्रप","Param Bhattarak","परम भट्टारक","Samrat","सम्राट","1","The rulers of the Rajarshitulya Kula consciously restricted themselves to the lesser title of 'Maharaja', reflecting their status as feudatories who accepted the suzerainty of the overarching Gupta Empire.","राजर्षितुल्य कुल के शासकों ने सचेत रूप से खुद को 'महाराजा' की कम उपाधि तक सीमित रखा, जो सामंतों के रूप में उनकी स्थिति को दर्शाता है जिन्होंने व्यापक गुप्त साम्राज्य की अधीनता स्वीकार की थी।"
