Quiz Title (English)
Tribal Uprisings: Tarapur & Meria Revolts

Quiz Title (Hindi)
जनजातीय विद्रोह: तारापुर और मेरिया विद्रोह

Quiz Description (English)
A highly targeted 30-question CGPSC quiz focusing exclusively on the Tarapur Revolt (1842-1854) and Meria Revolt (1842-1863). It tests intricate details regarding leaders, root causes, intervening officers, and specific historical outcomes under the Kakatiya rule.

Quiz Description (Hindi)
तारापुर विद्रोह (1842-1854) और मेरिया विद्रोह (1842-1863) पर विशेष रूप से केंद्रित 30 प्रश्नों का एक उच्च-स्तरीय सीजीपीएससी क्विज। यह काकतीय शासन के तहत नेताओं, मूल कारणों, हस्तक्षेप करने वाले अधिकारियों और विशिष्ट ऐतिहासिक परिणामों के बारे में आपके ज्ञान का परीक्षण करता है।

"Q(EN)","Q(HI)","OptA(EN)","OptA(HI)","OptB(EN)","OptB(HI)","OptC(EN)","OptC(HI)","OptD(EN)","OptD(HI)","Correct(1-4)","Exp(EN)","Exp(HI)"
"Which of the following statements is NOT correct about the Tarapur Revolt of 1842?","1842 के तारापुर विद्रोह के बारे में निम्नलिखित में से कौन सा कथन सही नहीं है?","It occurred during the reign of Kakatiya King Bhupal Dev.","यह काकतीय राजा भूपालदेव के शासनकाल में हुआ था।","It was heavily driven by the anger against the collection of increased taxes.","यह बढ़े हुए करों के संग्रह के खिलाफ गुस्से से काफी प्रेरित था।","The tribal rebels utilized the branch of a Mango tree as the primary symbol of their uprising.","आदिवासी विद्रोहियों ने अपने विद्रोह के प्राथमिक प्रतीक के रूप में आम के पेड़ की शाखा का उपयोग किया।","The British mediator successfully de-escalated the situation by removing the Diwan.","ब्रिटिश मध्यस्थ ने दीवान को हटाकर सफलतापूर्वक स्थिति को शांत किया।","3","The use of the Mango tree branch (आम वृक्ष की टहनी) as a symbol is specifically associated with the Muria Revolt of 1876 and later Bhumkal, not the Tarapur Revolt.","प्रतीक के रूप में आम के पेड़ की शाखा का उपयोग विशेष रूप से 1876 के मुड़िया विद्रोह और बाद के भूमकाल विद्रोह से जुड़ा है, तारापुर विद्रोह से नहीं।"
"During the initial phase of the Meria Revolt, which Maratha ruler of Nagpur committed full support to the British to abolish the human sacrifice practice in Bastar?","मेरिया विद्रोह के प्रारंभिक चरण के दौरान, नागपुर के किस मराठा शासक ने बस्तर में मानव बलि प्रथा को समाप्त करने के लिए अंग्रेजों को पूर्ण समर्थन दिया था?","Bimbaji Bhonsle","बिंबाजी भोंसले","Appa Saheb","अप्पा साहेब","Raghuji III","रघुजी तृतीय","Vyankoji Bhonsle","व्यंकोजी भोंसले","3","Raghuji III (who ruled Nagpur until 1853) actively collaborated with the British to ban human sacrifice in Bastar, dispatching an infantry squad to investigate and halt the practice.","रघुजी तृतीय (जिन्होंने 1853 तक नागपुर पर शासन किया) ने बस्तर में मानव बलि पर प्रतिबंध लगाने के लिए अंग्रेजों के साथ सक्रिय रूप से सहयोग किया, और इस प्रथा की जांच करने और इसे रोकने के लिए एक पैदल सेना का दस्ता भेजा।"
"Match the British/Maratha officials with the specific tribal revolts they were primarily tasked to suppress or investigate:\n\nList-I\n(a) Major Williams\n(b) Captain Campbell\n(c) Captain Pebe\n(d) Captain Geyer\n\nList-II\n(i) Bhumkal Rebellion\n(ii) Tarapur Revolt\n(iii) Meria Revolt\n(iv) Paralkot Rebellion\n\nCodes:","ब्रिटिश/मराठा अधिकारियों को उन विशिष्ट जनजातीय विद्रोहों के साथ सुमेलित कीजिए जिन्हें मुख्य रूप से दबाने या जांच करने का काम उन्हें सौंपा गया था:\n\nसूची-I\n(a) मेजर विलियम्स\n(b) कैप्टन कैम्पबेल\n(c) कैप्टन पेब\n(d) कैप्टन गेयर\n\nसूची-II\n(i) भूमकाल विद्रोह\n(ii) तारापुर विद्रोह\n(iii) मेरिया विद्रोह\n(iv) परलकोट विद्रोह\n\nकूट:","(a)-(ii), (b)-(iii), (c)-(iv), (d)-(i)","(a)-(ii), (b)-(iii), (c)-(iv), (d)-(i)","(a)-(ii), (b)-(iv), (c)-(i), (d)-(iii)","(a)-(ii), (b)-(iv), (c)-(i), (d)-(iii)","(a)-(iii), (b)-(ii), (c)-(iv), (d)-(i)","(a)-(iii), (b)-(ii), (c)-(iv), (d)-(i)","(a)-(i), (b)-(iii), (c)-(iv), (d)-(ii)","(a)-(i), (b)-(iii), (c)-(iv), (d)-(ii)","1","Major Williams mediated the Tarapur Revolt. Capt. Campbell suppressed the Meria Revolt. Capt. Pebe suppressed the Paralkot Rebellion. Capt. Geyer crushed the Bhumkal Rebellion of 1910.","मेजर विलियम्स ने तारापुर विद्रोह में मध्यस्थता की। कैप्टन कैम्पबेल ने मेरिया विद्रोह को दबाया। कैप्टन पेब ने परलकोट विद्रोह को दबाया। कैप्टन गेयर ने 1910 के भूमकाल विद्रोह को कुचल दिया।"
"The Meria Revolt spanned a long period from 1842 to 1863. During this timeframe, the rule of Bastar transitioned from Bhupal Dev to which subsequent Kakatiya ruler?","मेरिया विद्रोह 1842 से 1863 तक एक लंबी अवधि तक चला। इस समय सीमा के दौरान, बस्तर का शासन भूपालदेव से किस बाद के काकतीय शासक को हस्तांतरित हुआ?","Rudra Pratap Dev","रुद्र प्रताप देव","Bhairam Dev","भैरमदेव","Mahipal Dev","महिपाल देव","Dalpat Dev","दलपत देव","2","Bhupal Dev ruled until 1853, after which his son Bhairam Dev ascended the throne. The Meria Revolt, which began in 1842, continued well into Bhairam Dev's reign until it was finally suppressed in 1863.","भूपालदेव ने 1853 तक शासन किया, जिसके बाद उनके पुत्र भैरमदेव सिंहासन पर बैठे। 1842 में शुरू हुआ मेरिया विद्रोह, भैरमदेव के शासनकाल में तब तक जारी रहा जब तक कि इसे 1863 में पूरी तरह से दबा नहीं दिया गया।"
"In the timeline of Bastar's tribal uprisings, which of the following sequences is chronologically correct?","बस्तर के जनजातीय विद्रोहों की समयरेखा में, निम्नलिखित में से कौन सा क्रम कालानुक्रमिक रूप से सही है?","Halba -> Paralkot -> Tarapur -> Muria","हल्बा -> परलकोट -> तारापुर -> मुड़िया","Paralkot -> Halba -> Meria -> Koi","परलकोट -> हल्बा -> मेरिया -> कोई","Halba -> Tarapur -> Paralkot -> Bhumkal","हल्बा -> तारापुर -> परलकोट -> भूमकाल","Paralkot -> Tarapur -> Muria -> Meria","परलकोट -> तारापुर -> मुड़िया -> मेरिया","1","Halba Revolt (1774), Paralkot Rebellion (1825), Tarapur Revolt (1842), and Muria Revolt (1876). This is the exact chronological sequence.","हल्बा विद्रोह (1774), परलकोट विद्रोह (1825), तारापुर विद्रोह (1842), और मुड़िया विद्रोह (1876)। यह सटीक कालानुक्रमिक क्रम है।"
"Which of the following demands was definitively met as a direct concession to the tribal rebels concluding the Tarapur Revolt?","तारापुर विद्रोह को समाप्त करते हुए आदिवासी विद्रोहियों को प्रत्यक्ष रियायत के रूप में निम्नलिखित में से कौन सी मांग निश्चित रूप से पूरी की गई थी?","Total independence of the Tarapur Pargana from Bastar.","बस्तर से तारापुर परगना की पूर्ण स्वतंत्रता।","Removal of Diwan Jagbandhu from his administrative position.","दीवान जगबंधु को उनके प्रशासनिक पद से हटाना।","Re-establishment of the traditional human sacrifice practice.","पारंपरिक मानव बलि प्रथा की पुन: स्थापना।","Expulsion of the Maratha infantry from Jagdalpur.","जगदलपुर से मराठा पैदल सेना का निष्कासन।","2","The core demands of the Tarapur rebels were addressed when Major Williams ordered the rollback of the arbitrary tax hikes and explicitly removed Diwan Jagbandhu from his post.","तारापुर के विद्रोहियों की मुख्य मांगों को तब संबोधित किया गया जब मेजर विलियम्स ने मनमाने ढंग से की गई कर वृद्धि को वापस लेने का आदेश दिया और स्पष्ट रूप से दीवान जगबंधु को उनके पद से हटा दिया।"
"Assertion (A): Dalganjan Singh, the leader of the Tarapur Revolt, was eventually arrested and sent to Nagpur jail.\n\nReason (R): The Maratha administration viewed his mobilization of tribals against tax collection as a direct threat to the Anglo-Maratha revenue system in Bastar.\n\nCodes:","कथन (A): तारापुर विद्रोह के नेता दलगंजन सिंह को अंततः गिरफ्तार कर नागपुर जेल भेज दिया गया था।\n\nकारण (R): मराठा प्रशासन ने कर संग्रह के खिलाफ आदिवासियों को लामबंद करने को बस्तर में आंग्ल-मराठा राजस्व प्रणाली के लिए सीधा खतरा माना।\n\nकूट:","Both (A) and (R) are true, and (R) is the correct explanation of (A).","कथन (A) और कारण (R) दोनों सत्य हैं, और (R), (A) की सही व्याख्या है।","Both (A) and (R) are true, but (R) is not the correct explanation of (A).","कथन (A) और कारण (R) दोनों सत्य हैं, लेकिन (R), (A) की सही व्याख्या नहीं है।","Assertion (A) is true, but Reason (R) is false.","कथन (A) सत्य है, लेकिन कारण (R) असत्य है।","Assertion (A) is false, but Reason (R) is true.","कथन (A) असत्य है, लेकिन कारण (R) सत्य है।","1","During the suppression phases of the Tarapur revolt, Dalganjan Singh was perceived as a severe threat to the revenue extraction apparatus and was arrested and sent to Nagpur jail before a compromise was later mediated.","तारापुर विद्रोह के दमन चरणों के दौरान, दलगंजन सिंह को राजस्व निष्कर्षण तंत्र के लिए एक गंभीर खतरा माना गया था और बाद में एक समझौते की मध्यस्थता होने से पहले उन्हें गिरफ्तार कर नागपुर जेल भेज दिया गया था।"
"Consider the following statements regarding the tribal revolts under Kakatiya rule:\n\n1. Both the Tarapur and Meria revolts originated concurrently in the year 1842.\n2. The Tarapur revolt was an agrarian and tax-based rebellion, whereas the Meria revolt was rooted in socio-religious interference.\n3. Hidma Manjhi led the Tarapur revolt to protect the local deities.\n\nChoose the correct answer:","काकतीय शासन के तहत जनजातीय विद्रोहों के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. तारापुर और मेरिया दोनों विद्रोह 1842 में एक साथ उत्पन्न हुए।\n2. तारापुर विद्रोह एक कृषि और कर-आधारित विद्रोह था, जबकि मेरिया विद्रोह की जड़ें सामाजिक-धार्मिक हस्तक्षेप में थीं।\n3. हिड़मा मांझी ने स्थानीय देवताओं की रक्षा के लिए तारापुर विद्रोह का नेतृत्व किया।\n\nसही कथन चुनिए:","1 and 2","1 और 2","2 and 3","2 और 3","1 and 3","1 और 3","1, 2 and 3","1, 2 और 3","1","Statement 3 is incorrect because Hidma Manjhi led the Meria Revolt (which protected the human sacrifice ritual), not the Tarapur Revolt. Statements 1 and 2 accurately describe the origins and natures of these uprisings.","कथन 3 गलत है क्योंकि हिड़मा मांझी ने मेरिया विद्रोह (जिसने मानव बलि अनुष्ठान की रक्षा की) का नेतृत्व किया था, तारापुर विद्रोह का नहीं। कथन 1 और 2 इन विद्रोहों की उत्पत्ति और प्रकृति का सटीक वर्णन करते हैं।"
"Which of the following accurately describes the term 'Meria' in the context of Bastar's 19th-century history?","बस्तर के 19वीं सदी के इतिहास के संदर्भ में निम्नलिखित में से कौन सा 'मेरिया' शब्द का सटीक वर्णन करता है?","A specific heavy tax imposed on agricultural land.","कृषि भूमि पर लगाया गया एक विशिष्ट भारी कर।","The practice of human sacrifice offered to appease deities.","देवताओं को प्रसन्न करने के लिए दी जाने वाली मानव बलि की प्रथा।","The traditional council of tribal village heads.","आदिवासी ग्राम प्रमुखों की पारंपरिक परिषद।","A specialized military unit of the Kakatiya kings.","काकतीय राजाओं की एक विशेष सैन्य इकाई।","2","In the socio-religious history of Bastar, 'Meria' referred to the grim practice of human sacrifice, primarily performed at the Danteshwari Temple, the abolition of which triggered a major 21-year revolt.","बस्तर के सामाजिक-धार्मिक इतिहास में, 'मेरिया' मानव बलि की गंभीर प्रथा को संदर्भित करता है, जो मुख्य रूप से दंतेश्वरी मंदिर में किया जाता था, जिसके उन्मूलन ने एक प्रमुख 21 वर्षीय विद्रोह को जन्म दिया।"
"Which among the following actions was taken by the Anglo-Maratha authorities that served as the immediate trigger for the Meria Revolt?","आंग्ल-मराठा अधिकारियों द्वारा निम्नलिखित में से कौन सी कार्रवाई की गई थी जिसने मेरिया विद्रोह के लिए तत्काल ट्रिगर के रूप में कार्य किया?","The public execution of the head priest of Dantewada.","दंतेवाड़ा के मुख्य पुजारी को खुलेआम फांसी।","The stationing of an armed infantry squad at the Danteshwari Temple.","दंतेश्वरी मंदिर में एक सशस्त्र पैदल सेना के दस्ते की तैनाती।","The destruction of sacred groves (Devgudis) around Jagdalpur.","जगदलपुर के आसपास पवित्र उपवनों (देवगुड़ी) का विनाश।","The forcible conversion of Abujhmaria tribals.","अबूझमाड़िया आदिवासियों का बलपूर्वक धर्मांतरण।","2","The direct trigger for the tribal uprising was the placement of a military guard at the Danteshwari Temple to permanently prevent the occurrence of human sacrifices, violating their traditional religious sanctity.","आदिवासी विद्रोह का सीधा कारण दंतेश्वरी मंदिर में एक सैन्य गार्ड की नियुक्ति थी ताकि मानव बलि की घटना को स्थायी रूप से रोका जा सके, जो उनकी पारंपरिक धार्मिक पवित्रता का उल्लंघन था।"
"Identify the INCORRECT statement regarding Dalganjan Singh:","दलगंजन सिंह के संबंध में गलत कथन की पहचान कीजिए:","He was the brother of the reigning Kakatiya King Bhupal Dev.","वे तत्कालीन काकतीय राजा भूपालदेव के भाई थे।","He was the designated Pargana Pramukh of Tarapur.","वे तारापुर के नामित परगना प्रमुख थे।","He successfully defended the traditional 'Meria' practice against British interference.","उन्होंने ब्रिटिश हस्तक्षेप के खिलाफ पारंपरिक 'मेरिया' प्रथा का सफलतापूर्वक बचाव किया।","He was arrested and sent to Nagpur jail during the conflict.","संघर्ष के दौरान उन्हें गिरफ्तार कर नागपुर जेल भेज दिया गया था।","3","Dalganjan Singh was the leader of the Tarapur Revolt, which protested against heavy taxation and an oppressive Diwan. The Meria practice was defended by Hidma Manjhi in the Meria Revolt.","दलगंजन सिंह तारापुर विद्रोह के नेता थे, जिन्होंने भारी कराधान और एक दमनकारी दीवान का विरोध किया था। मेरिया प्रथा का बचाव मेरिया विद्रोह में हिड़मा मांझी ने किया था।"
"During the Tarapur Revolt, the tribal agitation forced the authorities to dispatch which officer specifically to assess the grievances and pacify the region?","तारापुर विद्रोह के दौरान, आदिवासी आंदोलन ने अधिकारियों को विशेष रूप से शिकायतों का आकलन करने और क्षेत्र को शांत करने के लिए किस अधिकारी को भेजने के लिए मजबूर किया?","Major Williams","मेजर विलियम्स","Captain Sandis","कैप्टन सैंडिस","Major Agnew","मेजर एगन्यू","Captain Macpherson","कैप्टन मैकफर्सन","1","Major Williams was the British officer dispatched who ultimately assessed the validity of the tribal grievances, removed Diwan Jagbandhu, and revoked the tax hike to pacify the Tarapur region.","मेजर विलियम्स को ब्रिटिश अधिकारी के रूप में भेजा गया था, जिन्होंने अंततः आदिवासी शिकायतों की वैधता का आकलन किया, दीवान जगबंधु को हटा दिया, और तारापुर क्षेत्र को शांत करने के लिए कर वृद्धि को रद्द कर दिया।"
"Which Kakatiya ruler of Bastar had to face the dual challenges of the Tarapur and Meria revolts breaking out simultaneously during his reign?","बस्तर के किस काकतीय शासक को अपने शासनकाल के दौरान एक साथ भड़के तारापुर और मेरिया विद्रोह की दोहरी चुनौतियों का सामना करना पड़ा?","Mahipal Dev","महिपाल देव","Bhairam Dev","भैरमदेव","Bhupal Dev","भूपालदेव","Daryao Dev","दरियाव देव","3","Both the Tarapur Revolt and the Meria Revolt erupted in the year 1842, squarely during the reign of Kakatiya King Bhupal Dev (1842-1853).","तारापुर विद्रोह और मेरिया विद्रोह दोनों 1842 में भड़के थे, जो काकतीय राजा भूपालदेव (1842-1853) के शासनकाल के ठीक दौरान हुआ था।"
