Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"In which exact year did the devastating Maratha invasion, led by the general Bhaskar Pant, strike the Kalchuri capital of Ratanpur?","जनरल भास्कर पंत के नेतृत्व में विनाशकारी मराठा आक्रमण ने किस सटीक वर्ष में कलचुरी राजधानी रतनपुर पर हमला किया था?","1732 AD","1732 ई.","1741 AD","1741 ई.","1745 AD","1745 ई.","1758 AD","1758 ई.","2","Bhaskar Pant, the commander of Raghuji Bhonsle I of Nagpur, invaded Ratanpur in 1741 AD with 30,000 soldiers while marching towards the Bengal/Odisha campaign, marking the end of Kalchuri supremacy.","नागपुर के रघुजी भोंसले प्रथम के सेनापति भास्कर पंत ने 1741 ई. में 30,000 सैनिकों के साथ बंगाल/ओडिशा अभियान की ओर मार्च करते समय रतनपुर पर आक्रमण किया, जो कलचुरी सर्वोच्चता के अंत का प्रतीक है।"
"Assertion (A): The Kalchuri king Raghunath Singh surrendered to the Maratha army without putting up any fierce military resistance.

Reason (R): He was over 60 years old and completely devastated by the recent tragic death of his only son.

Choose the correct code:","कथन (A): कलचुरी राजा रघुनाथ सिंह ने बिना किसी भयंकर सैन्य प्रतिरोध के मराठा सेना के सामने आत्मसमर्पण कर दिया।

कारण (R): वह 60 वर्ष से अधिक उम्र के थे और अपने इकलौते पुत्र की हालिया दुखद मृत्यु से पूरी तरह टूट चुके थे।

सही कूट चुनिए:","Both A and R are true and R is the correct explanation of A","A और R दोनों सत्य हैं और R, A की सही व्याख्या है","Both A and R are true but R is NOT the correct explanation of A","A और R दोनों सत्य हैं लेकिन R, A की सही व्याख्या नहीं है","A is true but R is false","A सत्य है लेकिन R असत्य है","A is false but R is true","A असत्य है लेकिन R सत्य है","1","The Assertion is historically accurate. The Reason provides the exact psychological and physical cause: a grieving, aged Raghunath Singh had lost the will to fight, leading to an unopposed Maratha victory.","कथन ऐतिहासिक रूप से सटीक है। कारण सटीक मनोवैज्ञानिक और शारीरिक कारण प्रदान करता है: एक दुखी, वृद्ध रघुनाथ सिंह ने लड़ने की इच्छा खो दी थी, जिससे मराठों की निर्विरोध जीत हुई।"
"During the 1741 Maratha invasion, when Bhaskar Pant's artillery severely damaged the Ratanpur fort, who hoisted the white flag of surrender to halt the massacre?","1741 के मराठा आक्रमण के दौरान, जब भास्कर पंत के तोपखाने ने रतनपुर किले को गंभीर रूप से क्षतिग्रस्त कर दिया, तो नरसंहार को रोकने के लिए आत्मसमर्पण का सफेद झंडा किसने फहराया?","King Raghunath Singh himself","स्वयं राजा रघुनाथ सिंह","The commander Nilu Pandit","सेनापति नीलू पंडित","Queens Laxman Kunwar and Padm Kunwar","रानियां लक्ष्मण कुंवर और पद्म कुंवर","Mohan Singh","मोहन सिंह","3","Seeing the imminent destruction and the king's depressive apathy, Raghunath Singh's wives, Queen Laxman Kunwar and Queen Padm Kunwar, took charge and hoisted the white flag from the fort's bastion to save the remaining populace.","आसन्न विनाश और राजा की दमनकारी उदासीनता को देखते हुए, रघुनाथ सिंह की पत्नियों, रानी लक्ष्मण कुंवर और रानी पद्म कुंवर ने कार्यभार संभाला और शेष आबादी को बचाने के लिए किले के बुर्ज से सफेद झंडा फहराया।"
"Following the surrender in 1741, what massive penalty did Bhaskar Pant exact from the Kalchuri royal treasury before allowing Raghunath Singh to continue as a feudatory?","1741 में आत्मसमर्पण के बाद, भास्कर पंत ने रघुनाथ सिंह को सामंत के रूप में जारी रखने की अनुमति देने से पहले कलचुरी शाही खजाने से क्या भारी जुर्माना वसूला?","50,000 gold coins","50,000 सोने के सिक्के","1 Lakh rupees","1 लाख रुपये","Entire state revenue for 5 years","5 वर्षों के लिए संपूर्ण राज्य राजस्व","5 Lakh rupees","5 लाख रुपये","2","Bhaskar Pant completely looted the royal treasury and explicitly imposed a heavy war indemnity/fine of 1 Lakh rupees on Raghunath Singh before proceeding towards his primary Odisha campaign.","भास्कर पंत ने शाही खजाने को पूरी तरह से लूट लिया और अपने प्राथमिक ओडिशा अभियान की ओर बढ़ने से पहले रघुनाथ सिंह पर स्पष्ट रूप से 1 लाख रुपये का भारी युद्ध जुर्माना लगाया।"
"To monitor the administration and collect the tribute after conquering Ratanpur in 1741, whom did Bhaskar Pant appoint as his 'Mukhtiyar' (representative) over Raghunath Singh?","1741 में रतनपुर को जीतने के बाद प्रशासन की निगरानी करने और श्रद्धांजलि एकत्र करने के लिए, भास्कर पंत ने रघुनाथ सिंह के ऊपर अपना 'मुख्तियार' (प्रतिनिधि) किसे नियुक्त किया?","Mahipat Rao Dinkar","महीपत राव दिनकर","Kalyan Giri Gosai","कल्याण गिरि गोसाई","Mohan Singh","मोहन सिंह","Vitthal Rao","विट्ठल राव","2","Bhaskar Pant appointed a local influential saint/official named Kalyan Giri Gosai as his representative (Mukhtiyar) to ensure Raghunath Singh complied with Maratha demands while Pant was away.","भास्कर पंत ने कल्याण गिरि गोसाई नामक एक स्थानीय प्रभावशाली संत/अधिकारी को अपने प्रतिनिधि (मुख्तियार) के रूप में नियुक्त किया ताकि यह सुनिश्चित किया जा सके कि पंत के दूर रहने के दौरान रघुनाथ सिंह मराठों की मांगों का पालन करें।"
"In 1745 AD, the Maratha ruler Raghuji I dismissed Raghunath Singh and placed which highly ambitious Kalchuri noble on the Ratanpur throne to rule as a Maratha subordinate?","1745 ई. में, मराठा शासक रघुजी प्रथम ने रघुनाथ सिंह को बर्खास्त कर दिया और मराठा अधीनस्थ के रूप में शासन करने के लिए रतनपुर के सिंहासन पर किस अत्यधिक महत्वाकांक्षी कलचुरी रईस को बैठाया?","Sardar Singh","सरदार सिंह","Bimbaji Bhonsle","बिंबाजी भोंसले","Mohan Singh","मोहन सिंह","Amar Singh","अमर सिंह","3","Mohan Singh, who had continuously colluded with the Marathas and harbored ambitions for the Ratanpur throne since Raj Singh's time, was finally installed as the ruler by Raghuji I in 1745. He ruled till 1757.","मोहन सिंह, जिसने राज सिंह के समय से ही लगातार मराठों के साथ साठगांठ की थी और रतनपुर के सिंहासन की महत्वाकांक्षा पाले हुए था, को अंततः 1745 में रघुजी प्रथम द्वारा शासक के रूप में स्थापित किया गया। उसने 1757 तक शासन किया।"
"Arrange the following later rulers of the Ratanpur Kalchuri branch in their correct chronological sequence:

1. Raghunath Singh
2. Raj Singh
3. Takhat Singh
4. Sardar Singh

Choose the correct code:","रतनपुर कलचुरी शाखा के निम्नलिखित परवर्ती शासकों को उनके सही कालानुक्रमिक क्रम में व्यवस्थित कीजिए:

1. रघुनाथ सिंह
2. राज सिंह
3. तखत सिंह
4. सरदार सिंह

सही कूट चुनिए:","3, 2, 4, 1","3, 2, 4, 1","2, 3, 1, 4","2, 3, 1, 4","3, 4, 2, 1","3, 4, 2, 1","4, 3, 2, 1","4, 3, 2, 1","1","The established genealogy is: Takhat Singh (1685-1689) -> Raj Singh (1689-1712) -> Sardar Singh (1712-1732) -> Raghunath Singh (1732-1745). Therefore, 3, 2, 4, 1.","स्थापित वंशावली है: तखत सिंह (1685-1689) -> राज सिंह (1689-1712) -> सरदार सिंह (1712-1732) -> रघुनाथ सिंह (1732-1745)। इसलिए, 3, 2, 4, 1।"
"Match the following Kalchuri kings with the prominent cities/structures they established:

List-I
(a) Baharandradeva
(b) Takhat Singh
(c) Raj Singh
(d) Ratnadeva I

List-II
(i) Ratanpur
(ii) Takhatpur
(iii) Rajpur
(iv) Kosgai Fort

Codes:","निम्नलिखित कलचुरी राजाओं को उनके द्वारा स्थापित प्रमुख शहरों/संरचनाओं के साथ सुमेलित कीजिए:

सूची-I
(a) बाहरेंद्रदेव
(b) तखत सिंह
(c) राज सिंह
(d) रत्नदेव प्रथम

सूची-II
(i) रतनपुर
(ii) तखतपुर
(iii) राजपुर
(iv) कोसगई किला

कूट:","(a)-iv, (b)-ii, (c)-iii, (d)-i","(a)-iv, (b)-ii, (c)-iii, (d)-i","(a)-ii, (b)-iv, (c)-iii, (d)-i","(a)-ii, (b)-iv, (c)-iii, (d)-i","(a)-iv, (b)-ii, (c)-i, (d)-iii","(a)-iv, (b)-ii, (c)-i, (d)-iii","(a)-iii, (b)-iv, (c)-ii, (d)-i","(a)-iii, (b)-iv, (c)-ii, (d)-i","1","Baharandradeva shifted to Kosgai and built its fort. Takhat Singh founded Takhatpur. Raj Singh founded Rajpur. Ratnadeva I founded Ratanpur.","बाहरेंद्रदेव कोसगई चले गए और वहां किला बनवाया। तखत सिंह ने तखतपुर की स्थापना की। राज सिंह ने राजपुर की स्थापना की। रत्नदेव प्रथम ने रतनपुर की स्थापना की।"
"Which prominent historical text, authored by Babu Revaram (1880-1893), provides critical insights into the later Kalchuri rulers and the devastating Maratha invasion of 1741?","बाबू रेवाराम (1880-1893) द्वारा लिखित कौन सा प्रमुख ऐतिहासिक ग्रंथ, बाद के कलचुरी शासकों और 1741 के विनाशकारी मराठा आक्रमण के बारे में महत्वपूर्ण अंतर्दृष्टि प्रदान करता है?","Khoob Tamasha","खूब तमाशा","Tarik-e-Haihaivansh","तारीख-ए-हैहयवंश","Itihas Samuchay","इतिहास समुच्चय","Chhattisgarh Darpan","छत्तीसगढ़ दर्पण","2","'Tarik-e-Haihaivansh' by Babu Revaram is a foundational primary source for modern historians to reconstruct the genealogy of the later Kalchuris and the events of the Maratha takeover.","बाबू रेवाराम द्वारा लिखित 'तारीख-ए-हैहयवंश' बाद के कलचुरियों की वंशावली और मराठा अधिग्रहण की घटनाओं के पुनर्निर्माण के लिए आधुनिक इतिहासकारों के लिए एक आधारभूत प्राथमिक स्रोत है।"
"During the declining years of the Ratanpur Kalchuris, several prominent local Zamindars became uncooperative and rebellious. Which two major Zamindaris explicitly refused to assist Raghunath Singh against the Marathas?","रतनपुर कलचुरियों के पतन के वर्षों के दौरान, कई प्रमुख स्थानीय जमींदार असहयोगी और विद्रोही हो गए। किन दो प्रमुख जमींदारियों ने मराठों के खिलाफ रघुनाथ सिंह की सहायता करने से स्पष्ट रूप से इनकार कर दिया?","Sonakhan and Bindra Nawagarh","सोनाखान और बिंद्रा नवागढ़","Chhuri and Pandariya","छुरी और पंडरिया","Kawardha and Khairagarh","कवर्धा और खैरागढ़","Kanker and Bastar","कांकेर और बस्तर","2","Historical records (Dr. Mishra) explicitly state that the Zamindars of Chhuri and Pandariya, taking advantage of Kalchuri weakness, seized royal lands and flatly refused to provide troops when Bhaskar Pant attacked.","ऐतिहासिक अभिलेखों (डॉ. मिश्र) में स्पष्ट रूप से कहा गया है कि कलचुरी कमजोरी का फायदा उठाते हुए, छुरी और पंडरिया के जमींदारों ने शाही जमीनों पर कब्जा कर लिया और भास्कर पंत के हमले के समय सैनिकों को उपलब्ध कराने से साफ इनकार कर दिया।"
"Which Kalchuri ruler holds the historically significant title of the 'last independent ruler of the Ratanpur branch' before the territory formally slipped into Maratha paramountcy?","किस कलचुरी शासक के पास क्षेत्र के औपचारिक रूप से मराठा सर्वोच्चता में खिसकने से पहले 'रतनपुर शाखा के अंतिम स्वतंत्र शासक' की ऐतिहासिक रूप से महत्वपूर्ण उपाधि है?","Raj Singh","राज सिंह","Sardar Singh","सरदार सिंह","Mohan Singh","मोहन सिंह","Raghunath Singh","रघुनाथ सिंह","4","Raghunath Singh (1732-1745) is universally categorized as the last independent Kalchuri ruler. His defeat in 1741 marked the loss of sovereignty, though he continued as a Maratha vassal for four more years.","रघुनाथ सिंह (1732-1745) को सार्वभौमिक रूप से अंतिम स्वतंत्र कलचुरी शासक के रूप में वर्गीकृत किया गया है। 1741 में उनकी हार ने संप्रभुता के नुकसान को चिह्नित किया, हालांकि उन्होंने चार और वर्षों तक मराठा सामंत के रूप में काम करना जारी रखा।"
"What was the ultimate fate of the 'indirect Maratha rule' in Chhattisgarh established under Mohan Singh?","मोहन सिंह के तहत स्थापित छत्तीसगढ़ में 'अप्रत्यक्ष मराठा शासन' का अंतिम भाग्य क्या था?","It ended when the British East India Company annexed Ratanpur.","यह तब समाप्त हो गया जब ब्रिटिश ईस्ट इंडिया कंपनी ने रतनपुर पर कब्जा कर लिया।","It collapsed due to a massive tribal uprising.","यह एक बड़े आदिवासी विद्रोह के कारण ढह गया।","It ended in 1757/1758 with Mohan Singh's death, leading to Bimbaji Bhonsle assuming direct rule.","यह 1757/1758 में मोहन सिंह की मृत्यु के साथ समाप्त हो गया, जिससे बिंबाजी भोंसले ने प्रत्यक्ष शासन ग्रहण किया।","It continued until the mid-19th century under Mohan Singh's descendants.","यह मोहन सिंह के वंशजों के अधीन 19वीं सदी के मध्य तक जारी रहा।","3","Mohan Singh ruled as a Maratha subordinate until his death in 1757. Sensing an opportunity, Bimbaji Bhonsle (youngest son of Raghuji I) marched to Ratanpur in 1758 and established 'Direct Maratha Rule'.","मोहन सिंह ने 1757 में अपनी मृत्यु तक मराठा अधीनस्थ के रूप में शासन किया। एक अवसर को भांपते हुए, बिंबाजी भोंसले (रघुजी प्रथम के सबसे छोटे पुत्र) ने 1758 में रतनपुर कूच किया और 'प्रत्यक्ष मराठा शासन' की स्थापना की।"
"Which of the following statements about Raj Singh (1689-1712 AD) is INCORRECT?","राज सिंह (1689-1712 ई.) के बारे में निम्नलिखित में से कौन सा कथन गलत है?","He constructed the Badal Mahal in Ratanpur.","उसने रतनपुर में बादल महल का निर्माण करवाया था।","He was an ardent supporter of Aurangzeb's religious policies.","वह औरंगजेब की धार्मिक नीतियों का प्रबल समर्थक था।","He founded the city of Rajpur.","उसने राजपुर शहर की स्थापना की थी।","He initially nominated Mohan Singh as his successor.","उसने शुरू में मोहन सिंह को अपना उत्तराधिकारी नामित किया था।","2","Statement 2 is entirely false. His court poet Gopal Mishra's famous work 'Khoob Tamasha' was a direct, bitter critique of Aurangzeb's oppressive and bigoted policies, proving the court's anti-Aurangzeb stance.","कथन 2 पूरी तरह से गलत है। उनके दरबारी कवि गोपाल मिश्र की प्रसिद्ध कृति 'खूब तमाशा' औरंगजेब की दमनकारी और कट्टर नीतियों की एक प्रत्यक्ष, कड़वी आलोचना थी, जो दरबार के औरंगजेब विरोधी रुख को साबित करती है।"
"Assertion (A): The Raipur branch of Kalchuris flatly refused to aid Raghunath Singh during the Maratha invasion of 1741.

Reason (R): Mohan Singh, a highly ambitious noble of the Raipur branch, was actively colluding with the Marathas to seize the Ratanpur throne for himself.

Choose the correct code:","कथन (A): 1741 के मराठा आक्रमण के दौरान कलचुरियों की रायपुर शाखा ने रघुनाथ सिंह की सहायता करने से साफ इनकार कर दिया।

कारण (R): रायपुर शाखा का एक अत्यधिक महत्वाकांक्षी रईस मोहन सिंह, अपने लिए रतनपुर के सिंहासन पर कब्जा करने के लिए मराठों के साथ सक्रिय रूप से साठगांठ कर रहा था।

सही कूट चुनिए:","Both A and R are true and R is the correct explanation of A","A और R दोनों सत्य हैं और R, A की सही व्याख्या है","Both A and R are true but R is NOT the correct explanation of A","A और R दोनों सत्य हैं लेकिन R, A की सही व्याख्या नहीं है","A is true but R is false","A सत्य है लेकिन R असत्य है","A is false but R is true","A असत्य है लेकिन R सत्य है","1","Both statements are historically proven. The deep rift between the Ratanpur and Raipur branches was exploited by Mohan Singh, who desired the Ratanpur throne and hence ensured no reinforcements were sent to Raghunath Singh.","दोनों कथन ऐतिहासिक रूप से सिद्ध हैं। रतनपुर और रायपुर शाखाओं के बीच गहरी दरार का फायदा मोहन सिंह ने उठाया, जो रतनपुर के सिंहासन की इच्छा रखता था और इसलिए उसने यह सुनिश्चित किया कि रघुनाथ सिंह को कोई कुमुक न भेजी जाए।"
"According to the official chronological lists, which Kalchuri ruler filled the brief 20-year gap between the reigns of Raj Singh and Raghunath Singh?","आधिकारिक कालानुक्रमिक सूचियों के अनुसार, राज सिंह और रघुनाथ सिंह के शासनकाल के बीच 20 साल के संक्षिप्त अंतराल को किस कलचुरी शासक ने भरा?","Takhat Singh","तखत सिंह","Bahar Sai","बाहर साय","Sardar Singh","सरदार सिंह","Kalyan Sai","कल्याण साय","3","Since Raj Singh died issueless and Mohan Singh was absent, Raj Singh handed the succession to his uncle Sardar Singh. Sardar Singh ruled peacefully for 20 years (1712-1732) but also died issueless, passing it to Raghunath.","चूंकि राज सिंह की मृत्यु निःसंतान हुई थी और मोहन सिंह अनुपस्थित थे, इसलिए राज सिंह ने उत्तराधिकार अपने चाचा सरदार सिंह को सौंप दिया। सरदार सिंह ने 20 वर्षों (1712-1732) तक शांतिपूर्वक शासन किया, लेकिन उनकी भी मृत्यु निःसंतान हुई, इसे रघुनाथ को सौंप दिया गया।"
