Quiz Title (English)
Tribal Uprisings: The Bhumkal Rebellion of 1910

Quiz Title (Hindi)
जनजातीय विद्रोह: 1910 का भूमकाल विद्रोह

Quiz Description (English)
A highly specific 30-question master quiz targeting the historic Bhumkal Rebellion of 1910 in Bastar. It tests microscopic details including covert symbols, exact chronologies of market lootings, British military interventions, and the roles of key figures like Gunda Dhur and Lal Kalindra Singh.

Quiz Description (Hindi)
बस्तर में 1910 के ऐतिहासिक भूमकाल विद्रोह पर केंद्रित 30 प्रश्नों का एक अत्यधिक विशिष्ट मास्टर क्विज। यह गुप्त प्रतीकों, बाजार की लूट के सटीक कालक्रम, ब्रिटिश सैन्य हस्तक्षेप और गुंडाधुर तथा लाल कालिंद्र सिंह जैसी प्रमुख हस्तियों की भूमिकाओं सहित सूक्ष्म विवरणों का परीक्षण करता है।

"Q(EN)","Q(HI)","OptA(EN)","OptA(HI)","OptB(EN)","OptB(HI)","OptC(EN)","OptC(HI)","OptD(EN)","OptD(HI)","Correct(1-4)","Exp(EN)","Exp(HI)"
"Consider the following statements regarding the fate of Rani Suvarna Kunwar during the Bhumkal Rebellion:\n\n1. She was arrested by the British forces on 5 March 1910 for her direct role in instigating the revolt.\n2. She was subsequently banished to the Raipur jail.\n3. She successfully escaped the prison and lived underground.\n\nChoose the correct answer:","भूमकाल विद्रोह के दौरान रानी सुवर्ण कुंवर के भाग्य के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. विद्रोह को भड़काने में उनकी प्रत्यक्ष भूमिका के लिए 5 मार्च 1910 को ब्रिटिश सेना ने उन्हें गिरफ्तार कर लिया था。\n2. बाद में उन्हें रायपुर जेल में निर्वासित कर दिया गया।\n3. वह सफलतापूर्वक जेल से भाग निकलीं और भूमिगत रूप से जीवित रहीं।\n\nसही कथन चुनिए:","1 and 2","1 और 2","2 and 3","2 और 3","1 and 3","1 और 3","1, 2 and 3","1, 2 और 3","1","Statement 3 is factually incorrect. Rani Suvarna Kunwar never escaped; after her arrest on 5 March 1910 and transfer to Raipur jail on 18 April, she died in a state of exile in Raipur on 26 October 1910.","कथन 3 तथ्यात्मक रूप से गलत है। रानी सुवर्ण कुंवर कभी नहीं भाग पाईं; 5 मार्च 1910 को अपनी गिरफ्तारी और 18 अप्रैल को रायपुर जेल में स्थानांतरण के बाद, 26 अक्टूबर 1910 को रायपुर में निर्वासित अवस्था में उनकी मृत्यु हो गई।"
"Following the ruthless suppression of the Bhumkal Rebellion, the British authorities imposed a massive collective punitive fine (Arth Dand) on the tribals to financially break them. What was the exact amount recovered?","भूमकाल विद्रोह के निर्मम दमन के बाद, ब्रिटिश अधिकारियों ने आदिवासियों को आर्थिक रूप से तोड़ने के लिए उन पर एक भारी सामूहिक दंडात्मक जुर्माना (अर्थदंड) लगाया। वसूल की गई सटीक राशि क्या थी?","11,787 Rupees","11,787 रुपये","44,000 Rupees","44,000 रुपये","68,721 Rupees","68,721 रुपये","59,000 Rupees","59,000 रुपये","2","Historical records specify that the British cruelly extracted a massive fine of 44,000 Rupees from the poverty-stricken tribals as a direct punishment for participating in the 1910 uprising. 11,787 Rs was the cost recovered for the 1876 Muria revolt.","ऐतिहासिक अभिलेख स्पष्ट करते हैं कि अंग्रेजों ने 1910 के विद्रोह में भाग लेने के प्रत्यक्ष दंड के रूप में गरीबी से ग्रस्त आदिवासियों से 44,000 रुपये का भारी जुर्माना क्रूरतापूर्वक वसूला था। 11,787 रुपये 1876 के मुड़िया विद्रोह के लिए वसूल की गई लागत थी।"
"On 4 February 1910, the tribal rebels looted the Kukanar market and killed a merchant named Nursaf Khan (Rohela). Which two specific rebels were given the death penalty for this act?","4 फरवरी 1910 को, आदिवासी विद्रोहियों ने कुकानार बाजार को लूट लिया और नूरसफ खान (रुहेला) नामक एक व्यापारी की हत्या कर दी। इस कृत्य के लिए किन दो विशिष्ट विद्रोहियों को मृत्युदंड दिया गया था?","Sukta Dhakar and Hunga Manjhi","सुक्ता धाकड़ और हुंगा मांझी","Buntu Parja and Somnath Dhakar","बुंटू परजा और सोमनाथ धाकड़","Sonu Manjhi and Kunwar Bahadur Singh","सोनू मांझी और कुंवर बहादुर सिंह","Gunda Dhur and Lal Kalindra Singh","गुंडाधुर और लाल कालिंद्र सिंह","2","For the specific killing of the merchant Nursaf Khan during the looting of Kukanar Bazar on 4 February 1910, the British quickly tried and executed the local rebels Buntu Parja and Somnath Dhakar.","4 फरवरी 1910 को कुकानार बाजार की लूट के दौरान व्यापारी नूरसफ खान की विशिष्ट हत्या के लिए, अंग्रेजों ने स्थानीय विद्रोहियों बुंटू परजा और सोमनाथ धाकड़ पर मुकदमा चलाया और उन्हें फांसी दे दी।"
"What was the primary emotional rallying slogan heavily adopted by the tribals during the Bhumkal Rebellion to assert their sovereignty over their homeland?","अपनी मातृभूमि पर अपनी संप्रभुता का दावा करने के लिए भूमकाल विद्रोह के दौरान आदिवासियों द्वारा भारी रूप से अपनाया गया प्राथमिक भावनात्मक आह्वान नारा क्या था?","Ek Sal piche ek sir (One head behind one Sal tree)","एक साल पीछे एक सिर (एक साल के पेड़ के पीछे एक सिर)","Diwan Hatao, Bastar Bachao (Remove Diwan, Save Bastar)","दीवान हटाओ, बस्तर बचाओ","Bastar, Bastarvasiyon ka hai (Bastar belongs to the people of Bastar)","बस्तर, बस्तरवासियों का है","Angrezon Bharat Chhodo (British Quit India)","अंग्रेजों भारत छोड़ो","3","The powerful slogan 'Bastar, Bastarvasiyon ka hai' was the core ideological driver of the Bhumkal Rebellion. The 'Ek Sal piche ek sir' slogan belongs to the 1859 Koi Revolt.","शक्तिशाली नारा 'बस्तर, बस्तरवासियों का है' भूमकाल विद्रोह का मुख्य वैचारिक चालक था। 'एक साल पीछे एक सिर' का नारा 1859 के कोई विद्रोह का है।"
"As a direct administrative consequence following the pacification of the Bhumkal Rebellion, who was officially appointed as the new Diwan of Bastar, replacing the highly unpopular Panda Baijnath?","भूमकाल विद्रोह को शांत करने के प्रत्यक्ष प्रशासनिक परिणाम के रूप में, अत्यधिक अलोकप्रिय पंडा बैजनाथ के स्थान पर आधिकारिक तौर पर बस्तर के नए दीवान के रूप में किसे नियुक्त किया गया था?","Captain C. Glassfurd","कैप्टन सी. ग्लासफर्ड","Mac George","मैक जॉर्ज","Captain James","कैप्टन जेम्स","Major Agnew","मेजर एगन्यू","3","Understanding that Panda Baijnath's extreme unpopularity was the root cause of the revolt, the British completely removed him and appointed Captain James as the new Diwan of Bastar to restore administrative order.","यह समझते हुए कि पंडा बैजनाथ की अत्यधिक अलोकप्रियता विद्रोह का मूल कारण थी, अंग्रेजों ने उन्हें पूरी तरह से हटा दिया और प्रशासनिक व्यवस्था बहाल करने के लिए कैप्टन जेम्स को बस्तर का नया दीवान नियुक्त किया।"
"Match the exact dates of February 1910 with their corresponding major events during the Bhumkal Rebellion:\n\nList-I\n(a) 2 February\n(b) 5 February\n(c) 24 February\n(d) 25 February\n\nList-II\n(i) Skirmish at Dafanagar\n(ii) Looting of Pushpal Bazar\n(iii) Defeat of rebels at Ganga Muda\n(iv) Looting of Karanji Bazar\n\nCodes:","फरवरी 1910 की सटीक तिथियों को भूमकाल विद्रोह के दौरान उनकी संबंधित प्रमुख घटनाओं के साथ सुमेलित कीजिए:\n\nसूची-I\n(a) 2 फरवरी\n(b) 5 फरवरी\n(c) 24 फरवरी\n(d) 25 फरवरी\n\nसूची-II\n(i) डाफनगर में झड़प\n(ii) पुसपाल बाजार की लूट\n(iii) गंगा मुड़ा में विद्रोहियों की हार\n(iv) करंजी बाजार की लूट\n\nकूट:","(a)-(ii), (b)-(iv), (c)-(iii), (d)-(i)","(a)-(ii), (b)-(iv), (c)-(iii), (d)-(i)","(a)-(iv), (b)-(ii), (c)-(i), (d)-(iii)","(a)-(iv), (b)-(ii), (c)-(i), (d)-(iii)","(a)-(ii), (b)-(i), (c)-(iv), (d)-(iii)","(a)-(ii), (b)-(i), (c)-(iv), (d)-(iii)","(a)-(iii), (b)-(iv), (c)-(ii), (d)-(i)","(a)-(iii), (b)-(iv), (c)-(ii), (d)-(i)","1","The exact sequence: The revolt started at Pushpal Bazar (2 Feb). Karanji Bazar was looted on 5 Feb. The rebels suffered a major defeat at Ganga Muda (24 Feb) and fought at Dafanagar under Gunda Dhur (25 Feb).","सटीक क्रम: विद्रोह पुसपाल बाजार (2 फरवरी) से शुरू हुआ। करंजी बाजार को 5 फरवरी को लूटा गया। विद्रोहियों को गंगा मुड़ा (24 फरवरी) में एक बड़ी हार का सामना करना पड़ा और गुंडाधुर के नेतृत्व में डाफनगर में (25 फरवरी) लड़ाई लड़ी।"
"Who was the reigning Kakatiya ruler of Bastar when the massive Bhumkal Rebellion of 1910 erupted across the state?","जब पूरे राज्य में 1910 का विशाल भूमकाल विद्रोह भड़का, तब बस्तर के तत्कालीन काकतीय शासक कौन थे?","Bhairam Dev","भैरमदेव","Rudra Pratap Dev","रुद्र प्रताप देव","Dalpat Dev","दलपत देव","Mahipal Dev","महिपाल देव","2","King Rudra Pratap Dev, who had recently attained majority in 1908, was the reigning monarch. However, his total lack of experience and reliance on Diwan Panda Baijnath caused deep resentment among the tribals and his own family members.","राजा रुद्र प्रताप देव, जिन्होंने हाल ही में 1908 में बहुमत प्राप्त किया था, तत्कालीन शासक थे। हालाँकि, उनके अनुभव की पूर्ण कमी और दीवान पंडा बैजनाथ पर निर्भरता ने आदिवासियों और उनके अपने परिवार के सदस्यों के बीच गहरा आक्रोश पैदा किया।"
"Assertion (A): The British administration deliberately sidelined Lal Kalindra Singh from power after King Rudra Pratap Dev came of age.\n\nReason (R): Lal Kalindra Singh was highly influential among the tribals and harbored immense anti-British sentiments, making him a severe threat to their indirect control.\n\nCodes:","कथन (A): राजा रुद्र प्रताप देव के वयस्क होने के बाद ब्रिटिश प्रशासन ने जानबूझकर लाल कालिंद्र सिंह को सत्ता से दरकिनार कर दिया था।\n\nकारण (R): लाल कालिंद्र सिंह आदिवासियों के बीच अत्यधिक प्रभावशाली थे और उनके मन में अत्यधिक ब्रिटिश विरोधी भावनाएं थीं, जिससे वे उनके अप्रत्यक्ष नियंत्रण के लिए एक गंभीर खतरा बन गए थे।\n\nकूट:","Both (A) and (R) are true, and (R) is the correct explanation of (A).","कथन (A) और कारण (R) दोनों सत्य हैं, और (R), (A) की सही व्याख्या है।","Both (A) and (R) are true, but (R) is not the correct explanation of (A).","कथन (A) और कारण (R) दोनों सत्य हैं, लेकिन (R), (A) की सही व्याख्या नहीं है।","Assertion (A) is true, but Reason (R) is false.","कथन (A) सत्य है, लेकिन कारण (R) असत्य है।","Assertion (A) is false, but Reason (R) is true.","कथन (A) असत्य है, लेकिन कारण (R) सत्य है।","1","The British systematically excluded Lal Kalindra Singh (the King's uncle) from administration because his ambition, combined with his immense popularity and hatred for the British, directly challenged their dominance in Bastar.","अंग्रेजों ने व्यवस्थित रूप से लाल कालिंद्र सिंह (राजा के चाचा) को प्रशासन से बाहर कर दिया क्योंकि उनकी महत्वाकांक्षा, उनकी अपार लोकप्रियता और अंग्रेजों के प्रति घृणा के साथ मिलकर, सीधे बस्तर में उनके प्रभुत्व को चुनौती दे रही थी।"
"Which British official, while investigating the root causes of the Bhumkal Rebellion, notably concluded in his official report that the tribals' ultimate objective was 'to make the raj desi again'?","भूमकाल विद्रोह के मूल कारणों की जांच करते हुए, किस ब्रिटिश अधिकारी ने विशेष रूप से अपनी आधिकारिक रिपोर्ट में निष्कर्ष निकाला कि आदिवासियों का अंतिम उद्देश्य 'राज को फिर से देसी बनाना' था?","Charles Elliot","चार्ल्स इलियट","Mac George","मैक जॉर्ज","Mr. Smith","मिस्टर स्मिथ","Captain Geyer","कैप्टन गेयर","3","Mr. Smith, analyzing the revolt's nature, explicitly noted in his report that the tribal anger was entirely directed against the foreign administrative setup, observing that 'The idea was to make the raj desi again'.","मिस्टर स्मिथ ने विद्रोह की प्रकृति का विश्लेषण करते हुए, स्पष्ट रूप से अपनी रिपोर्ट में उल्लेख किया कि आदिवासी क्रोध पूरी तरह से विदेशी प्रशासनिक ढांचे के खिलाफ निर्देशित था, और यह देखा कि 'विचार राज को फिर से देसी बनाने का था'।"
"On what exact date did the Chief Commissioner of the Central Provinces receive the very first official telegram from King Rudra Pratap Dev regarding the sudden outbreak of the Bhumkal Rebellion?","भूमकाल विद्रोह के अचानक भड़कने के संबंध में मध्य प्रांत के चीफ कमिश्नर को राजा रुद्र प्रताप देव से पहला आधिकारिक टेलीग्राम किस निश्चित तिथि को प्राप्त हुआ था?","2 February 1910","2 फरवरी 1910","7 February 1910","7 फरवरी 1910","16 February 1910","16 फरवरी 1910","4 February 1910","4 फरवरी 1910","2","Despite the rebellion spreading rapidly since 2 February, the Chief Commissioner of the Central Provinces received the first official communication (a telegram from King Rudra Pratap Dev) only on 7 February 1910.","2 फरवरी से विद्रोह के तेजी से फैलने के बावजूद, मध्य प्रांत के चीफ कमिश्नर को 7 फरवरी 1910 को ही पहला आधिकारिक संचार (राजा रुद्र प्रताप देव का एक टेलीग्राम) प्राप्त हुआ था।"
"To aggressively crush the massively spread Bhumkal uprising, the British administration had to summon heavy external military reinforcements. These heavily armed troops were primarily brought in from which regions?","बड़े पैमाने पर फैले भूमकाल विद्रोह को आक्रामक रूप से कुचलने के लिए, ब्रिटिश प्रशासन को भारी बाहरी सैन्य सुदृढीकरण बुलाना पड़ा। ये भारी हथियारों से लैस सैनिक मुख्य रूप से किन क्षेत्रों से लाए गए थे?","Bengal and Bombay Presidencies","बंगाल और बॉम्बे प्रेसीडेंसी","Madras Presidency and Punjab Regiment","मद्रास प्रेसीडेंसी और पंजाब रेजिमेंट","Awadh and Rajputana","अवध और राजपूताना","Hyderabad and Mysore","हैदराबाद और मैसूर","2","To suppress the revolt, the British deployed 150 police personnel from the Madras Presidency and an additional 170 highly trained soldiers from the Punjab regiment into the Bastar region.","विद्रोह को दबाने के लिए, अंग्रेजों ने मद्रास प्रेसीडेंसी से 150 पुलिस कर्मियों और पंजाब रेजिमेंट से अतिरिक्त 170 उच्च प्रशिक्षित सैनिकों को बस्तर क्षेत्र में तैनात किया।"
"One of the deeply exploitative administrative practices that heavily fueled the Bhumkal Rebellion was known as 'Bisaha'. What does this local historical term specifically refer to?","भूमकाल विद्रोह को भारी रूप से भड़काने वाली गहराई से शोषक प्रशासनिक प्रथाओं में से एक को 'बिसहा' के रूप में जाना जाता था। यह स्थानीय ऐतिहासिक शब्द विशेष रूप से क्या संदर्भित करता है?","A forced marriage tax imposed on tribals.","आदिवासियों पर लगाया गया जबरन विवाह कर।","The forceful acquisition of goods from tribals without paying any price.","बिना कोई कीमत चुकाए आदिवासियों से जबरन सामान लेना।","Unpaid physical labor exacted for infrastructure projects.","बुनियादी ढांचा परियोजनाओं के लिए लिया जाने वाला अवैतनिक शारीरिक श्रम।","A heavy tax specifically levied on home-brewed tribal liquor.","विशेष रूप से घर में बनी आदिवासी शराब पर लगाया जाने वाला भारी कर।","2","'Bisaha' (बिसहा) was the corrupt practice where state officials and contractors forcefully took agricultural goods, goats, and rice from the tribals without paying them. Unpaid physical labor was termed 'Begar'.","'बिसहा' वह भ्रष्ट प्रथा थी जहां राज्य के अधिकारी और ठेकेदार बिना भुगतान किए आदिवासियों से कृषि उत्पाद, बकरियां और चावल जबरन ले लेते थे। अवैतनिक शारीरिक श्रम को 'बेगार' कहा जाता था।"
