Quiz Title: British Protectorate Period & Agnew's Reforms (1818–1830)
Quiz Title (Hindi): ब्रिटिश संरक्षण काल और एगन्यू के सुधार (1818-1830)
Quiz Description: Evaluate your preparation on the British Protectorate era in Chhattisgarh, covering the tenures of various Superintendents, Agnew's administrative changes, and the Tahutdari system.
Quiz Description (Hindi): छत्तीसगढ़ में ब्रिटिश संरक्षण काल पर अपनी तैयारी का मूल्यांकन करें, जिसमें विभिन्न अधीक्षकों के कार्यकाल, एगन्यू के प्रशासनिक परिवर्तन और ताहूतदारी व्यवस्था शामिल हैं।
Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"Which British Superintendent made English the official language for government work and implemented the Gregorian calendar in Chhattisgarh?","किस ब्रिटिश अधीक्षक ने सरकारी काम-काज के लिए अंग्रेजी को आधिकारिक भाषा बनाया और छत्तीसगढ़ में ग्रेगोरियन कैलेंडर लागू किया?","Capt. Agnew","कैप्टन एगन्यू","Capt. Hunter","कैप्टन हंटर","Capt. Sandis","कैप्टन सैंडिस","Capt. Wilkinson","कैप्टन विल्किंसन","3","Capt. Sandis mandated English as the medium for government offices and recognized the Gregorian calendar in place of the popular Hindu and Muslim calendars.","कैप्टन सैंडिस ने सरकारी कार्यालयों के माध्यम के रूप में अंग्रेजी को अनिवार्य कर दिया और लोकप्रिय हिंदू और मुस्लिम कैलेंडरों के स्थान पर ग्रेगोरियन कैलेंडर को मान्यता दी।"
"Which two Tahutdaris were established by Capt. Sandis in 1826 and 1828 respectively?","1826 और 1828 में क्रमशः कैप्टन सैंडिस द्वारा कौन सी दो ताहूतदारियां स्थापित की गई थीं?","Sirpur and Lavan","सिरपुर और लवन","Lormi and Tarenga","लोरमी और तरेंगा","Sanjari and Khallari","संजारी और खल्लारी","Lormi and Sirpur","लोरमी और सिरपुर","2","Capt. Sandis established the Tahutdari system in Chhattisgarh to develop barren lands, creating Lormi in 1826 and Tarenga in 1828. Sirpur and Lavan were formed later during the Maratha Zilhedari period.","कैप्टन सैंडिस ने बंजर भूमि को विकसित करने के लिए छत्तीसगढ़ में ताहूतदारी प्रणाली की स्थापना की, जिसमें 1826 में लोरमी और 1828 में तरेंगा बनाया गया। सिरपुर और लवन बाद में मराठा जिलेदारी अवधि के दौरान बनाए गए थे।"
"Capt. Agnew successfully resolved the dispute over the Kotpad Pargana between the Zamindar of Bastar and which other state?","कैप्टन एगन्यू ने बस्तर के जमींदार और किस अन्य राज्य के बीच कोटपाड़ परगना के विवाद को सफलतापूर्वक सुलझाया था?","Kalahandi (Karound)","कालाहांडी (करौंद)","Kanker","कांकेर","Jeypore (Odisha)","जयपुर (ओडिशा)","Sambalpur","संबलपुर","3","Capt. Agnew resolved the long-standing Kotpad Pargana border dispute between the Bastar Zamindari (under Mahipal Dev) and the Jeypore Zamindari of Odisha.","कैप्टन एगन्यू ने बस्तर जमींदारी (महिपाल देव के अधीन) और ओडिशा की जयपुर जमींदारी के बीच लंबे समय से चले आ रहे कोटपाड़ परगना सीमा विवाद को सुलझाया था।"
"During the tenure of Capt. Sandis, a severe border dispute arose and a treaty was signed between Bastar and which Zamindari?","कैप्टन सैंडिस के कार्यकाल के दौरान, एक गंभीर सीमा विवाद उत्पन्न हुआ और बस्तर तथा किस जमींदारी के बीच एक संधि पर हस्ताक्षर किए गए?","Jeypore","जयपुर","Karound (Kalahandi)","करौंद (कालाहांडी)","Khariar","खरियार","Kanker","कांकेर","2","During the tenure of Capt. Sandis, a serious dispute arose between Bastar and Karound (Kalahandi) Zamindari, which resulted in a treaty between the British and Karound.","कैप्टन सैंडिस के कार्यकाल के दौरान, बस्तर और करौंद (कालाहांडी) जमींदारी के बीच एक गंभीर विवाद पैदा हो गया, जिसके परिणामस्वरूप अंग्रेजों और करौंद के बीच एक संधि हुई।"
"On 6th June 1830, Capt. Crawford handed over the administration of Chhattisgarh to which Bhonsle representative, marking the end of the British Protectorate?","6 जून 1830 को कैप्टन क्रॉफर्ड ने छत्तीसगढ़ का प्रशासन किस भोंसले प्रतिनिधि को सौंप दिया, जिससे ब्रिटिश संरक्षण का अंत हुआ?","Vithal Rao Dinkar","विट्ठल राव दिनकर","Krishna Rao Appa","कृष्ण राव अप्पा","Gopal Rao","गोपाल राव","Mahipat Rao","महीपत राव","2","After the treaty of 27th Dec 1829, power was transferred on 6th June 1830 to Krishna Rao Appa, who became the first Zilhedar appointed by Raghuji III, ending the British Protectorate.","27 दिसंबर 1829 की संधि के बाद, 6 जून 1830 को कृष्ण राव अप्पा को सत्ता हस्तांतरित की गई, जो रघुजी तृतीय द्वारा नियुक्त प्रथम जिलेदार बने, जिससे ब्रिटिश संरक्षण समाप्त हो गया।"
"Assertion (A): From 1818 to 1830, Chhattisgarh was placed under British Protectorate instead of direct British annexation.\n\nReason (R): The legitimate Bhonsle heir, Raghuji III, was a minor, and the British ruled on his behalf until he came of age.\n\nCodes:","कथन (A): 1818 से 1830 तक, छत्तीसगढ़ को प्रत्यक्ष ब्रिटिश विलय के बजाय ब्रिटिश संरक्षण के तहत रखा गया था।\n\nकारण (R): वैध भोंसले उत्तराधिकारी, रघुजी तृतीय, एक अवयस्क था, और अंग्रेजों ने उसके बालिग होने तक उसकी ओर से शासन किया।\n\nकूट:","Both A and R are true and R is the correct explanation of A.","A और R दोनों सत्य हैं और R, A की सही व्याख्या है।","Both A and R are true but R is not the correct explanation of A.","A और R दोनों सत्य हैं लेकिन R, A की सही व्याख्या नहीं है।","A is true but R is false.","A सत्य है लेकिन R असत्य है।","A is false but R is true.","A असत्य है लेकिन R सत्य है।","1","Both statements are correct. After deposing Appa Saheb, the British Resident Richard Jenkins took control to govern on behalf of the minor Raghuji III until he became an adult in 1830.","दोनों कथन सही हैं। अप्पा साहेब को पदच्युत करने के बाद, ब्रिटिश रेजिडेंट रिचर्ड जेनकिंस ने अवयस्क रघुजी तृतीय की ओर से तब तक शासन करने का नियंत्रण ले लिया जब तक कि वह 1830 में वयस्क नहीं हो गया।"
"Who led the Paralkot Revolt (1824-25) against the British during the tenure of Superintendent Capt. Agnew?","अधीक्षक कैप्टन एगन्यू के कार्यकाल के दौरान अंग्रेजों के खिलाफ परलकोट विद्रोह (1824-25) का नेतृत्व किसने किया था?","Ram Sai","राम साय","Maharasiya","महारसिया","Gend Singh","गेंद सिंह","Sawant Bharti","सावंत भारती","3","The Paralkot revolt (1824-25) was led by Gend Singh against the British and Marathas. He was eventually captured and hanged by Capt. Pebe.","परलकोट विद्रोह (1824-25) का नेतृत्व गेंद सिंह ने अंग्रेजों और मराठों के खिलाफ किया था। अंततः उन्हें कैप्टन पेबे द्वारा पकड़ लिया गया और फांसी दे दी गई।"
"Under the land revenue reforms introduced by Capt. Agnew, the land revenue was made payable in how many annual installments?","कैप्टन एगन्यू द्वारा शुरू किए गए भू-राजस्व सुधारों के तहत, भू-राजस्व को कितनी वार्षिक किस्तों में देय बनाया गया था?","Two","दो","Three","तीन","Four","चार","Five","पांच","2","Capt. Agnew reformed the land revenue system and made provisions for the farmers to pay their annual land revenue in 3 installments to ease their burden.","कैप्टन एगन्यू ने भू-राजस्व प्रणाली में सुधार किया और किसानों को उनके बोझ को कम करने के लिए अपना वार्षिक भू-राजस्व 3 किस्तों में चुकाने का प्रावधान किया।"
"During the British Protectorate period, what new official posts were created by Capt. Agnew at the Pargana level for better revenue administration?","ब्रिटिश संरक्षण काल के दौरान, बेहतर राजस्व प्रशासन के लिए कैप्टन एगन्यू द्वारा परगना स्तर पर कौन से नए आधिकारिक पद सृजित किए गए थे?","Patel and Gauntiya","पटेल और गोटिया","Kamavisdar and Phadnavis","कमाविसदार और फड़नवीस","Barar Pandey and Potdar","बरार पांडे और पोतदार","Diwan and Thakur","दीवान और ठाकुर","3","Capt. Agnew abolished the post of Patel and created new posts like Barar Pandey, Potdar, and Ameen (in every Pargana) to streamline revenue administration.","कैप्टन एगन्यू ने पटेल का पद समाप्त कर दिया और राजस्व प्रशासन को सुव्यवस्थित करने के लिए बरार पांडे, पोतदार और अमीन (प्रत्येक परगने में) जैसे नए पद सृजित किए।"
"Who successfully suppressed the Sonakhan revolt led by Ram Sai in 1819 during Agnew's tenure?","एगन्यू के कार्यकाल के दौरान 1819 में राम साय के नेतृत्व वाले सोनाखान विद्रोह को सफलतापूर्वक किसने दबाया था?","Capt. Pebe","कैप्टन पेबे","Capt. Maxon","कैप्टन मैक्सन","Capt. Blunt","कैप्टन ब्लंट","Capt. Sandis","कैप्टन सैंडिस","2","The Sonakhan revolt of 1819, led by Zamindar Ram Sai, was militarily suppressed by British officer Capt. Maxon.","1819 के सोनाखान विद्रोह, जिसका नेतृत्व जमींदार राम साय ने किया था, को ब्रिटिश अधिकारी कैप्टन मैक्सन ने सैन्य रूप से दबा दिया था।"
"Who was the British Resident at Nagpur who issued the formal declaration of British control over the Maratha state on 31st May 1818?","नागपुर में वह ब्रिटिश रेजिडेंट कौन था जिसने 31 मई 1818 को मराठा राज्य पर ब्रिटिश नियंत्रण की औपचारिक घोषणा जारी की थी?","Lord Hastings","लॉर्ड हेस्टिंग्स","Richard Jenkins","रिचर्ड जेनकिंस","Charles Elliot","चार्ल्स इलियट","Col. Sleeman","कर्नल स्लीमन","2","Resident Richard Jenkins made the formal announcement of British control over the Maratha state (acting for minor Raghuji III) on 31st May 1818 after deposing Appa Saheb.","रेजिडेंट रिचर्ड जेनकिंस ने अप्पा साहेब को पदच्युत करने के बाद 31 मई 1818 को मराठा राज्य (अवयस्क रघुजी तृतीय के लिए कार्य करते हुए) पर ब्रिटिश नियंत्रण की औपचारिक घोषणा की।"
"Arrange the following British Superintendents of Chhattisgarh in the correct chronological order of their tenures:\n\n1. Capt. Sandis\n2. Capt. Edmund\n3. Capt. Crawford\n4. Capt. Agnew\n\nChoose the correct sequence:","छत्तीसगढ़ के निम्नलिखित ब्रिटिश अधीक्षकों को उनके कार्यकालों के सही कालक्रमानुसार व्यवस्थित कीजिए:\n\n1. कैप्टन सैंडिस\n2. कैप्टन एडमण्ड\n3. कैप्टन क्रॉफर्ड\n4. कैप्टन एगन्यू\n\nसही क्रम चुनिए:","2, 4, 1, 3","2, 4, 1, 3","2, 1, 4, 3","2, 1, 4, 3","4, 2, 1, 3","4, 2, 1, 3","2, 4, 3, 1","2, 4, 3, 1","1","The correct chronological sequence is: Capt. Edmund (1818), Capt. Agnew (1818-1825), Capt. Sandis (1825-1828), and Capt. Crawford (1828-1830).","सही कालक्रम है: कैप्टन एडमण्ड (1818), कैप्टन एगन्यू (1818-1825), कैप्टन सैंडिस (1825-1828), और कैप्टन क्रॉफर्ड (1828-1830)।"
"The British established their protectorate over Nagpur and its dependency Chhattisgarh after defeating Appa Saheb Bhonsle in which decisive battle on 27th November 1817?","27 नवंबर 1817 को किस निर्णायक युद्ध में अप्पा साहेब भोंसले को हराने के बाद अंग्रेजों ने नागपुर और उसके आश्रित क्षेत्र छत्तीसगढ़ पर अपना संरक्षण स्थापित किया?","Battle of Mahidpur","महीदपुर का युद्ध","Battle of Sitabardi","सीताबर्डी का युद्ध","Battle of Assaye","असाये का युद्ध","Battle of Koregaon","कोरेगांव का युद्ध","2","The Battle of Sitabardi (3rd Anglo-Maratha War) occurred on 27th Nov 1817, where the British severely defeated Appa Saheb's army, forcing him into a subsidiary alliance.","सीताबर्डी का युद्ध (तीसरा आंग्ल-मराठा युद्ध) 27 नवंबर 1817 को हुआ था, जहाँ अंग्रेजों ने अप्पा साहेब की सेना को बुरी तरह हराया, जिससे उन्हें सहायक संधि के लिए मजबूर होना पड़ा।"
"The 'Maharasiya Episode' during the early British Protectorate period is associated with the revolt of the Zamindar of which place?","प्रारंभिक ब्रिटिश संरक्षण काल के दौरान 'महारसिया प्रकरण' किस स्थान के जमींदार के विद्रोह से जुड़ा है?","Sonakhan","सोनाखान","Navagarh","नवागढ़","Paralkot","परलकोट","Dongargarh","डोंगरगढ़","2","Maharasiya was the Zamindar of Navagarh who revolted against the British in 1818 during Agnew's tenure because his pension of Rs. 300 was stopped.","महारसिया नवागढ़ का जमींदार था जिसने 1818 में एगन्यू के कार्यकाल के दौरान अंग्रेजों के खिलाफ विद्रोह किया था क्योंकि उसकी 300 रुपये की पेंशन रोक दी गई थी।"
"According to Resident Jenkins' report in 1818, what was the total revenue of the Chhattisgarh Suba when the British protectorate was established?","1818 में रेजिडेंट जेनकिंस की रिपोर्ट के अनुसार, ब्रिटिश संरक्षण स्थापित होने पर छत्तीसगढ़ सूबे का कुल राजस्व कितना था?","Rs. 3,31,470","3,31,470 रुपये","Rs. 4,16,005","4,16,005 रुपये","Rs. 5,20,511","5,20,511 रुपये","Rs. 1,22,916","1,22,916 रुपये","2","Jenkins reported that the total revenue of Chhattisgarh upon the establishment of British control was Rs. 4,16,005, which included Rs. 27,526 obtained from the Zamindars.","जेनकिंस ने बताया कि ब्रिटिश नियंत्रण स्थापित होने पर छत्तीसगढ़ का कुल राजस्व 4,16,005 रुपये था, जिसमें जमींदारों से प्राप्त 27,526 रुपये शामिल थे।"
"On which date did the British administration officially sign an agreement with the Bhonsle ruler to transfer the power of Chhattisgarh back to Raghuji III (ending the protectorate)?","ब्रिटिश प्रशासन ने आधिकारिक तौर पर किस तिथि को छत्तीसगढ़ की सत्ता रघुजी तृतीय को वापस सौंपने (संरक्षण समाप्त करने) के लिए भोंसले शासक के साथ एक समझौते पर हस्ताक्षर किए थे?","6th June 1830","6 जून 1830","27th December 1829","27 दिसंबर 1829","31st May 1818","31 मई 1818","1st February 1855","1 फरवरी 1855","2","The agreement to end the British protectorate and return administration to Raghuji III was signed on 27th December 1829. The actual transfer of power happened later on 6th June 1830.","ब्रिटिश संरक्षण को समाप्त करने और प्रशासन को रघुजी तृतीय को वापस करने के समझौते पर 27 दिसंबर 1829 को हस्ताक्षर किए गए थे। सत्ता का वास्तविक हस्तांतरण बाद में 6 जून 1830 को हुआ।"
"Capt. Agnew successfully forced the recovery of Khalsa land that had been previously confiscated by the Zamindar of which estate?","कैप्टन एगन्यू ने सफलतापूर्वक उस खालसा भूमि की वसूली के लिए बाध्य किया जिसे पहले किस रियासत के जमींदार ने जब्त (कब्जा) कर लिया था?","Khairagarh","खैरागढ़","Sonakhan","सोनाखान","Tarapur","तारापुर","Phuljhar","फुलझर","2","Capt. Agnew forced the Zamindar of Sonakhan to return the Khalsa land (direct government land) that he had forcefully confiscated during the chaotic Maratha Suba rule.","कैप्टन एगन्यू ने सोनाखान के जमींदार को उस खालसा भूमि (प्रत्यक्ष सरकारी भूमि) को वापस करने के लिए मजबूर किया जिसे उसने अराजक मराठा सूबा शासन के दौरान बलपूर्वक जब्त कर लिया था।"
"Among the British Superintendents of Chhattisgarh, who had an extremely brief tenure in 1825 between Agnew and Sandis, during which no major events were recorded?","छत्तीसगढ़ के ब्रिटिश अधीक्षकों में से, 1825 में एगन्यू और सैंडिस के बीच किसका कार्यकाल बेहद संक्षिप्त था, जिसके दौरान कोई बड़ी घटना दर्ज नहीं की गई?","Capt. Wilkinson","कैप्टन विल्किंसन","Capt. Hunter","कैप्टन हंटर","Capt. Edmund","कैप्टन एडमण्ड","Capt. Pebe","कैप्टन पेबे","2","Capt. Hunter served a very short term as Superintendent in 1825 after Agnew's departure and before Sandis took over. No significant administrative details from his time are recorded.","कैप्टन हंटर ने एगन्यू के जाने के बाद और सैंडिस के कार्यभार संभालने से पहले 1825 में अधीक्षक के रूप में बहुत कम समय तक काम किया। उनके समय का कोई महत्वपूर्ण प्रशासनिक विवरण दर्ज नहीं है।"
"Consider the following statements about the economic and trade policies of Capt. Agnew:\n\n1. He abolished unnecessary and obstructive taxes on trade.\n2. He strictly enforced barter exchange to help poor farmers.\n3. His policies led to an increase in agricultural output and trade.\n\nWhich of the above is/are correct?","कैप्टन एगन्यू की आर्थिक और व्यापार नीतियों के बारे में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. उन्होंने व्यापार पर अनावश्यक और अवरोधक करों को समाप्त कर दिया।\n2. उन्होंने गरीब किसानों की मदद के लिए वस्तु विनिमय (barter exchange) को सख्ती से लागू किया।\n3. उनकी नीतियों से कृषि उत्पादन और व्यापार में वृद्धि हुई।\n\nउपर्युक्त में से कौन-सा/से सही है/हैं?","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3","3","Statements 1 and 3 are correct. Statement 2 is incorrect because Agnew actually discouraged the traditional barter exchange and encouraged currency exchange (monetary transactions) to boost the economy.","कथन 1 और 3 सही हैं। कथन 2 गलत है क्योंकि एगन्यू ने वास्तव में पारंपरिक वस्तु विनिमय को हतोत्साहित किया और अर्थव्यवस्था को बढ़ावा देने के लिए मुद्रा विनिमय (मौद्रिक लेनदेन) को प्रोत्साहित किया।"
"Match the following Parganas with their correct description as per Agnew's 1820 reorganization:\n\nList-I\n(a) Largest Pargana\n(b) Smallest Pargana\n(c) Newest Pargana (added in 1820)\n\nList-II\n(i) Balod\n(ii) Rajhara\n(iii) Raipur\n\nCodes:","एगन्यू के 1820 के पुनर्गठन के अनुसार निम्नलिखित परगनों को उनके सही विवरण के साथ सुमेलित कीजिए:\n\nसूची-I\n(a) सबसे बड़ा परगना\n(b) सबसे छोटा परगना\n(c) सबसे नया परगना (1820 में जोड़ा गया)\n\nसूची-II\n(i) बालोद\n(ii) राजहरा\n(iii) रायपुर\n\nकूट:","a-iii, b-ii, c-i","a-iii, b-ii, c-i","a-iii, b-i, c-ii","a-iii, b-i, c-ii","a-ii, b-iii, c-i","a-ii, b-iii, c-i","a-i, b-ii, c-iii","a-i, b-ii, c-iii","1","Under Agnew's 9-Pargana system, Raipur was the largest (and oldest), Rajhara was the smallest, and Balod was the newest Pargana added in 1820.","एगन्यू की 9-परगना प्रणाली के तहत, रायपुर सबसे बड़ा (और सबसे पुराना) था, राजहरा सबसे छोटा था, और बालोद 1820 में जोड़ा गया सबसे नया परगना था।"
