Quiz Title: Kalchuri Economy, Religion, Art & Architecture
Quiz Title (Hindi): कलचुरी अर्थव्यवस्था, धर्म, कला और वास्तुकला
Quiz Description: This advanced quiz meticulously examines the socio-economic, religious, and architectural dimensions of the Kalchuri era in Chhattisgarh. It covers land measurement (Hal), revenue systems, literature, temple construction, and the cultural zenith of the Ratanpur and Raipur branches, strictly adhering to CGPSC Prelims standards.
Quiz Description (Hindi): यह उन्नत क्विज़ छत्तीसगढ़ में कलचुरी युग के सामाजिक-आर्थिक, धार्मिक और स्थापत्य आयामों का सावधानीपूर्वक परीक्षण करता है। यह भूमि माप (हल), राजस्व प्रणाली, साहित्य, मंदिर निर्माण और रतनपुर तथा रायपुर शाखाओं के सांस्कृतिक चरमोत्कर्ष को कवर करता है, जो सीजीपीएससी प्रारंभिक परीक्षा मानकों का कड़ाई से पालन करता है।

Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"Match the following Kalchuri rulers with their prominent architectural contributions:

List-I
(a) Ratnadeva I
(b) Prithvideva I
(c) Jajalladeva II
(d) Raj Singh

List-II
(i) Chandrachud Shiva Temple
(ii) Badal Mahal
(iii) Mahishasuramardini Temple (Laphagarh)
(iv) Prithvideveshwar Temple (Tumman)

Codes:","निम्नलिखित कलचुरी शासकों को उनके प्रमुख स्थापत्य योगदानों के साथ सुमेलित करें:

सूची-I
(a) रत्नदेव प्रथम
(b) पृथ्वीदेव प्रथम
(c) जाजल्लदेव द्वितीय
(d) राज सिंह

सूची-II
(i) चंद्रचूड़ शिव मंदिर
(ii) बादल महल
(iii) महिषासुरमर्दिनी मंदिर (लाफागढ़)
(iv) पृथ्वीदेवेश्वर मंदिर (तुम्माण)

कूट:","(a)-iii, (b)-iv, (c)-i, (d)-ii","(a)-iii, (b)-iv, (c)-i, (d)-ii","(a)-iv, (b)-iii, (c)-i, (d)-ii","(a)-iv, (b)-iii, (c)-i, (d)-ii","(a)-iii, (b)-i, (c)-iv, (d)-ii","(a)-iii, (b)-i, (c)-iv, (d)-ii","(a)-i, (b)-iv, (c)-iii, (d)-ii","(a)-i, (b)-iv, (c)-iii, (d)-ii","1","Ratnadeva I built the Mahishasuramardini temple at Chaiturgarh. Prithvideva I built the Prithvideveshwar temple in Tumman. Jajalladeva II built the Chandrachud temple. Later king Raj Singh constructed the Badal Mahal in Ratanpur.","रत्नदेव प्रथम ने चैतुरगढ़ में महिषासुरमर्दिनी मंदिर का निर्माण किया। पृथ्वीदेव प्रथम ने तुम्माण में पृथ्वीदेवेश्वर मंदिर का निर्माण किया। जाजल्लदेव द्वितीय ने चंद्रचूड़ मंदिर का निर्माण किया। बाद के राजा राज सिंह ने रतनपुर में बादल महल का निर्माण किया।"
"To project his immense martial prowess and unchallenged sovereignty over Dakshin Kosala, which Kalchuri monarch uniquely issued gold coins featuring the 'Gajashardul' motif (a ferocious lion tearing apart a massive elephant)?","दक्षिण कोसल पर अपनी अपार युद्ध कौशल और निर्विवाद संप्रभुता को प्रदर्शित करने के लिए, किस कलचुरी सम्राट ने विशिष्ट रूप से 'गजशार्दूल' रूपांकन (एक विशाल हाथी को चीरता हुआ एक भयंकर शेर) वाले सोने के सिक्के जारी किए?","Ratnadeva II","रत्नदेव द्वितीय","Prithvideva II","पृथ्वीदेव द्वितीय","Jajalladeva I","जाजल्लदेव प्रथम","Kalingraja","कलिंगराज","3","Jajalladeva I (1090-1120 AD) was the first highly independent Kalchuri king of Ratanpur. He issued exquisite gold coins stamped with the 'Gajashardul' symbol to metaphorically demonstrate his physical strength and dominance over rival kings (elephants).","जाजल्लदेव प्रथम (1090-1120 ई.) रतनपुर के पहले अत्यधिक स्वतंत्र कलचुरी राजा थे। उन्होंने प्रतिद्वंद्वी राजाओं (हाथियों) पर अपनी शारीरिक शक्ति और प्रभुत्व को रूपक रूप से प्रदर्शित करने के लिए 'गजशार्दूल' प्रतीक के साथ मुद्रित उत्तम सोने के सिक्के जारी किए।"
"During the prosperous era of Kalchuri rule in Chhattisgarh, the great saint Mahaprabhu Vallabhacharya, the founder of the 'Pushtimarg' (Shuddhadvaita) philosophy, was born in 1479 AD at which historical place?","छत्तीसगढ़ में कलचुरी शासन के समृद्ध युग के दौरान, 'पुष्टिमार्ग' (शुद्धाद्वैत) दर्शन के संस्थापक, महान संत महाप्रभु वल्लभाचार्य का जन्म 1479 ई. में किस ऐतिहासिक स्थान पर हुआ था?","Rajim","राजिम","Champaran","चंपारण","Shivrinarayan","शिवरीनारायण","Sirpur","सिरपुर","2","Mahaprabhu Vallabhacharya, a pivotal figure in the Bhakti movement and the founder of the Pushtimarg sect (Shuddhadvaita), was born in 1479 AD at Champaran (near Raipur) during the Kalchuri period, making it a major pilgrimage center.","भक्ति आंदोलन में एक महत्वपूर्ण व्यक्ति और पुष्टिमार्ग संप्रदाय (शुद्धाद्वैत) के संस्थापक, महाप्रभु वल्लभाचार्य का जन्म 1479 ई. में कलचुरी काल के दौरान चंपारण (रायपुर के पास) में हुआ था, जो इसे एक प्रमुख तीर्थस्थल बनाता है।"
"Although the Kalchuri rulers heavily patronized multiple literary scholars, the renowned Sanskrit epic 'Ramabhyudaya', which reflects the deep cultural impact of the Rama cult in the region, was authored by:","यद्यपि कलचुरी शासकों ने कई साहित्यिक विद्वानों को भारी संरक्षण दिया, लेकिन प्रसिद्ध संस्कृत महाकाव्य 'रामाभ्युदय', जो इस क्षेत्र में राम पंथ के गहरे सांस्कृतिक प्रभाव को दर्शाता है, किसके द्वारा लिखा गया था?","Gopal Mishra","गोपाल मिश्र","Babu Revaram","बाबू रेवाराम","Narayan Kavi","नारायण कवि","Shivdutt Shastri","शिवदत्त शास्त्री","3","During the Kalchuri cultural zenith, literature flourished in both Sanskrit and Prakrit. The scholar 'Narayan Kavi' authored the prominent Sanskrit work 'Ramabhyudaya', highlighting the deep-rooted reverence for Lord Rama alongside their primary Shaiva beliefs.","कलचुरी सांस्कृतिक चरमोत्कर्ष के दौरान, संस्कृत और प्राकृत दोनों में साहित्य फला-फूला। विद्वान 'नारायण कवि' ने प्रमुख संस्कृत कृति 'रामाभ्युदय' लिखी, जो उनकी प्राथमिक शैव मान्यताओं के साथ-साथ भगवान राम के प्रति गहरी जड़ें जमाए हुए श्रद्धा को उजागर करती है।"
"The historic 'Dudhadhari Math', an eminent spiritual center of the Ramanandi sect that strongly preached social equality (""Jaat paat puchhe nahi koi, Hari ka bhaje so Hari ka hoi""), was originally established in Raipur during the Kalchuri period by:","ऐतिहासिक 'दूधाधारी मठ', रामानंदी संप्रदाय का एक प्रख्यात आध्यात्मिक केंद्र, जिसने सामाजिक समानता (""जात पात पूछे नहीं कोई, हरि का भजे सो हरि का होई"") का दृढ़ता से प्रचार किया, मूल रूप से कलचुरी काल के दौरान रायपुर में किसके द्वारा स्थापित किया गया था?","Saint Makardhwaj Jogi","संत मकरध्वज जोगी","Swami Balbhadradas","स्वामी बलभद्रदास","Guru Ghasidas","गुरु घासीदास","Mahant Kripalu Das","महंत कृपालु दास","2","The Dudhadhari Math in Raipur, dedicated to Lord Rama, was established during the Kalchuri era by the saint Swami Balbhadradas. It became the central hub for the Ramanandi sect in Chhattisgarh, promoting profound social harmony.","भगवान राम को समर्पित रायपुर में दूधाधारी मठ की स्थापना कलचुरी युग के दौरान संत स्वामी बलभद्रदास द्वारा की गई थी। यह छत्तीसगढ़ में रामानंदी संप्रदाय का केंद्रीय केंद्र बन गया, जो गहन सामाजिक सद्भाव को बढ़ावा देता है।"
"Literature and inscriptions often provide critical insights into royal families. According to the Kharod stone inscription, which two queens are explicitly mentioned as the wives of the Kalchuri king Ratnadeva III?","साहित्य और शिलालेख अक्सर शाही परिवारों में महत्वपूर्ण अंतर्दृष्टि प्रदान करते हैं। खरौद शिलालेख के अनुसार, किन दो रानियों का स्पष्ट रूप से कलचुरी राजा रत्नदेव तृतीय की पत्नियों के रूप में उल्लेख किया गया है?","Nonalla and Rajalla","नोनल्ला और राजल्ला","Ralha and Padma","रल्हा और पद्मा","Lachchhala and Gunda Mahadevi","लच्छला और गुंड महादेवी","Somalla and Rajalla","सोमल्ला और राजल्ला","2","While polygamy was common, the Kharod stone inscription specifically records that King Ratnadeva III had two queens, named Ralha and Padma. (Nonalla was Ratnadeva I's queen; Gunda Mahadevi belonged to the Chhindak Nagas).","यद्यपि बहुविवाह आम था, खरौद शिलालेख विशेष रूप से दर्ज करता है कि राजा रत्नदेव तृतीय की दो रानियाँ थीं, जिनका नाम रल्हा और पद्मा था। (नोनल्ला रत्नदेव प्रथम की रानी थी; गुंड महादेवी छिंदक नागों से संबंधित थीं)।"
"Under the highly structured Kalchuri agricultural revenue system, the 'Gauntiya' (village headman) was highly prosperous. According to historical records, what specific fraction of the village's agricultural land was provided entirely tax-free to the Gauntiya for his administrative services?","अत्यधिक संरचित कलचुरी कृषि राजस्व प्रणाली के तहत, 'गौंटिया' (ग्राम प्रधान) अत्यधिक समृद्ध था। ऐतिहासिक अभिलेखों के अनुसार, गाँव की कृषि भूमि का कौन सा विशिष्ट अंश गौंटिया को उसकी प्रशासनिक सेवाओं के लिए पूरी तरह से कर-मुक्त प्रदान किया गया था?","One-fourth (1/4)","एक चौथाई (1/4)","One-sixth (1/6)","एक छठा (1/6)","One-eighth (1/8)","आठवां भाग (1/8)","One-tenth (1/10)","दसवां भाग (1/10)","3","To ensure loyalty and efficient local administration, the Gauntiya was heavily compensated. Historians note that one-eighth (1/8th) of the total cultivable land in the village was granted to him completely free of tax.","वफादारी और कुशल स्थानीय प्रशासन सुनिश्चित करने के लिए, गौंटिया को भारी मुआवजा दिया जाता था। इतिहासकार ध्यान देते हैं कि गाँव की कुल खेती योग्य भूमि का आठवाँ (1/8वाँ) भाग उसे पूरी तरह से कर मुक्त दिया गया था।"
"Consider the following specific taxes collected by the Kalchuri state treasury:

1. Gaja-Danda
2. Ashva-Danda
3. Chor-Danda

These were officially classified under which category of the state economy?","कलचुरी राजकोष द्वारा एकत्र किए गए निम्नलिखित विशिष्ट करों पर विचार करें:

1. गज-दंड
2. अश्व-दंड
3. चोर-दंड

इन्हें आधिकारिक तौर पर राज्य की अर्थव्यवस्था की किस श्रेणी के तहत वर्गीकृत किया गया था?","General trade tariffs at mandis","मंडियों में सामान्य व्यापार शुल्क","Fines and punitive penalties imposed by the justice/police departments","न्याय/पुलिस विभागों द्वारा लगाए गए जुर्माने और दंडात्मक दंड","Religious taxes collected at major pilgrimage sites","प्रमुख तीर्थ स्थलों पर एकत्र किए गए धार्मिक कर","Annual tribute paid by defeated feudatory states","पराजित सामंती राज्यों द्वारा दी जाने वाली वार्षिक श्रद्धांजलि","2","While land tax (Hal) was the primary income, the Kalchuri administration also filled the royal treasury through the judicial system. 'Danda' refers to penalties. Gaja-Danda, Ashva-Danda, and Chor-Danda were punitive fines related to animals and theft.","जबकि भूमि कर (हल) प्राथमिक आय थी, कलचुरी प्रशासन ने न्यायिक प्रणाली के माध्यम से राजकोष भी भरा। 'दंड' दंड को संदर्भित करता है। गज-दंड, अश्व-दंड और चोर-दंड जानवरों और चोरी से संबंधित दंडात्मक जुर्माने थे।"
"In the Kalchuri administrative hierarchy, the 36 Garhs were headed by a Garhpati. If a highly qualified Brahmin scholar was appointed to the post of Garhpati, what specific administrative title was he uniquely granted in the royal court?","कलचुरी प्रशासनिक पदानुक्रम में, 36 गढ़ों का नेतृत्व एक गढ़पति करता था। यदि किसी उच्च योग्य ब्राह्मण विद्वान को गढ़पति के पद पर नियुक्त किया जाता था, तो शाही दरबार में उसे विशिष्ट रूप से कौन सी प्रशासनिक उपाधि दी जाती थी?","Mahapramatri","महाप्रमातृ","Diwan","दीवान","Dandapashik","दंडपाशिक","Mahapurohit","महापुरोहित","2","The society was fluid, and Brahmins often held military and administrative posts. According to Dr. Ramkumar Behar, if a Brahmin was appointed as the head of a Garh (Garhpati), he was respectfully addressed with the title 'Diwan'.","समाज तरल था, और ब्राह्मण अक्सर सैन्य और प्रशासनिक पदों पर आसीन होते थे। डॉ. रामकुमार बेहार के अनुसार, यदि किसी ब्राह्मण को गढ़ (गढ़पति) का प्रमुख नियुक्त किया जाता था, तो उसे सम्मानपूर्वक 'दीवान' की उपाधि से संबोधित किया जाता था।"
"The Kalchuri period witnessed remarkable social fluidity where a 'Vaishya' (merchant class) individual named Vallabharaj not only proved his military prowess but also constructed extensive lakes and temples. He served as a loyal feudatory primarily under which Kalchuri kings?","कलचुरी काल में उल्लेखनीय सामाजिक तरलता देखी गई जहाँ वल्लभराज नामक एक 'वैश्य' (व्यापारी वर्ग) व्यक्ति ने न केवल अपनी सैन्य कौशल साबित किया बल्कि विस्तृत झीलों और मंदिरों का भी निर्माण किया। उन्होंने मुख्य रूप से किन कलचुरी राजाओं के अधीन एक वफादार सामंत के रूप में कार्य किया?","Kalingraja and Kamalraja","कलिंगराज और कमलराज","Ratnadeva II and Prithvideva II","रत्नदेव द्वितीय और पृथ्वीदेव द्वितीय","Jajalladeva I and Ratnadeva II","जाजल्लदेव प्रथम और रत्नदेव द्वितीय","Ratnadeva III and Pratapmalla","रत्नदेव तृतीय और प्रतापमल्ल","2","Vallabharaj was an exceptionally powerful Vaishya feudatory. He demonstrated his military skills during the Gauda campaigns and constructed the Ratnadeva Sarovar and Kharung lake. He flourished under the successive reigns of Ratnadeva II and Prithvideva II.","वल्लभराज एक असाधारण शक्तिशाली वैश्य सामंत था। उसने गौड़ अभियानों के दौरान अपने सैन्य कौशल का प्रदर्शन किया और रत्नदेव सरोवर और खारंग झील का निर्माण किया। वह रत्नदेव द्वितीय और पृथ्वीदेव द्वितीय के क्रमिक शासनकाल में फला-फूला।"
