Quiz Title (English): Chhattisgarh Current Affairs (May 2026) Part 3
Quiz Title (Hindi): छत्तीसगढ़ समसामयिकी (मई 2026) भाग 3
Quiz Description (English): Master the intricate details of Chhattisgarh Current Affairs from May 2026 for CGPSC Prelims. This final part covers tribal surveys, advanced administrative portals, major sporting achievements, and recent industrial policy updates.
Quiz Description (Hindi): सीजीपीएससी प्रारंभिक परीक्षा के लिए मई 2026 से छत्तीसगढ़ करेंट अफेयर्स के जटिल विवरणों में महारत हासिल करें। यह अंतिम भाग आदिवासी सर्वेक्षणों, उन्नत प्रशासनिक पोर्टलों, प्रमुख खेल उपलब्धियों और हालिया औद्योगिक नीति अपडेट को कवर करता है।

Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"According to a crucial cabinet decision in April 2026, the state government slashed the registry fees/cess on immovable property by what percentage specifically for women buyers to promote their economic empowerment?","अप्रैल 2026 में एक महत्वपूर्ण कैबिनेट निर्णय के अनुसार, राज्य सरकार ने महिलाओं के आर्थिक सशक्तिकरण को बढ़ावा देने के लिए विशेष रूप से महिला खरीदारों के लिए अचल संपत्ति पर रजिस्ट्री शुल्क/उपकर में कितने प्रतिशत की कटौती की?","25%","25%","50%","50%","75%","75%","100%","100%",2,"To encourage property ownership among women and boost their economic empowerment, the Chhattisgarh cabinet approved a 50% reduction in the stamp duty/registry fees for property registrations done in the name of women.","महिलाओं के बीच संपत्ति के स्वामित्व को प्रोत्साहित करने और उनके आर्थिक सशक्तिकरण को बढ़ावा देने के लिए, छत्तीसगढ़ कैबिनेट ने महिलाओं के नाम पर होने वाले संपत्ति पंजीकरण के लिए स्टाम्प ड्यूटी/रजिस्ट्री शुल्क में 50% की कटौती को मंजूरी दी।"
"Consider the following statements regarding the 'Krishak Unnati Yojana' (Crop Diversification Update):\n\n1. Farmers replacing paddy with pulses, oilseeds, or millets will receive an input subsidy of Rs 15,000 per acre.\n\n2. The objective is to reduce heavy reliance on paddy farming and promote water conservation.\n\nChoose the correct answer:","'कृषक उन्नति योजना' (फसल विविधीकरण अपडेट) के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. धान के स्थान पर दलहन, तिलहन या मिलेट उगाने वाले किसानों को प्रति एकड़ 15,000 रुपये की इनपुट सब्सिडी मिलेगी।\n\n2. इसका उद्देश्य धान की खेती पर अत्यधिक निर्भरता को कम करना और जल संरक्षण को बढ़ावा देना है।\n\nसही कथन चुनिए:","1 only","केवल 1","2 only","केवल 2","Both 1 and 2","1 और 2 दोनों","Neither 1 nor 2","न तो 1 न ही 2",3,"Both statements are true. To shift focus from exclusive paddy cultivation (which demands high water), the state government decided to incentivize crop diversification by offering a Rs 15,000/acre input subsidy for alternative crops like Kodo-Kutki, pulses, and oilseeds.","दोनों कथन सत्य हैं। विशेष रूप से धान की खेती (जिसमें अधिक पानी की आवश्यकता होती है) से ध्यान हटाने के लिए, राज्य सरकार ने कोदो-कुटकी, दलहन और तिलहन जैसी वैकल्पिक फसलों के लिए 15,000 रुपये प्रति एकड़ इनपुट सब्सिडी देकर फसल विविधीकरण को प्रोत्साहित करने का निर्णय लिया।"
"Which distinguished theater artist and researcher from Chhattisgarh was honored with the 'Oorjashita Samman 2026' by the Madhya Pradesh Tourism Department for her significant contributions to tribal art and culture?","छत्तीसगढ़ के किस विशिष्ट रंगमंच कलाकार और शोधकर्ता को आदिवासी कला और संस्कृति में उनके महत्वपूर्ण योगदान के लिए मध्य प्रदेश पर्यटन विभाग द्वारा 'ऊर्जस्विता सम्मान 2026' से सम्मानित किया गया?","Mrunal Vidani","मृणाल विदानी","Aaru Sahu","आरु साहू","Deepti Ogre","दीप्ति ओग्रे","Sanjoo Devi","संजू देवी",3,"Deepti Ogre, a young researcher, theater artist, and founder of the Suraj Trust, was awarded the Oorjashita Samman 2026 for her relentless work in documenting and promoting the tribal arts and culture of Chhattisgarh.","युवा शोधकर्ता, रंगमंच कलाकार और सूरज ट्रस्ट की संस्थापक दीप्ति ओग्रे को छत्तीसगढ़ की आदिवासी कलाओं और संस्कृति के दस्तावेजीकरण और प्रचार-प्रसार में उनके अथक कार्य के लिए ऊर्जस्विता सम्मान 2026 से सम्मानित किया गया।"
"In June 2026, the 'Sunrise to Sunset Tourism Circuit' was announced to promote eco-tourism. This circuit centers around Pushpal village, located in which district?","जून 2026 में, इको-टूरिज्म को बढ़ावा देने के लिए 'सनराइज टू सनसेट टूरिज्म सर्किट' की घोषणा की गई। यह सर्किट किस जिले में स्थित पुष्पाल गांव के आसपास केंद्रित है?","Bastar","बस्तर","Kondagaon","कोंडागांव","Dantewada","दंतेवाड़ा","Narayanpur","नारायणपुर",2,"The Sunrise to Sunset tourism circuit is being developed by the Kondagaon Forest Division. It centers around Pushpal village to attract tourists to the natural landscapes and tribal lifestyle of the region.","कोंडागांव वन प्रभाग द्वारा सनराइज टू सनसेट पर्यटन सर्किट विकसित किया जा रहा है। यह क्षेत्र के प्राकृतिक परिदृश्यों और आदिवासी जीवन शैली की ओर पर्यटकों को आकर्षित करने के लिए पुष्पाल गांव के आसपास केंद्रित है।"
"Which agricultural processing center, dedicated exclusively to the large-scale processing, packaging, and value-addition of Tamarind (Imli), was inaugurated in Sukma district under the aegis of women SHGs?","सुकमा जिले में महिला एसएचजी (SHG) के तत्वावधान में विशेष रूप से इमली के बड़े पैमाने पर प्रसंस्करण, पैकेजिंग और मूल्यवर्धन के लिए किस कृषि प्रसंस्करण केंद्र का उद्घाटन किया गया?","Bastar Naturals","बस्तर नेचुरल्स","Aranya Sweets","अरण्य स्वीट्स","Dandakaranya Foods","दंडकारण्य फूड्स","Shabari Processing Hub","शबरी प्रोसेसिंग हब",3,"'Dandakaranya Foods' is a specialized Tamarind (Imli) processing unit opened in Sukma. Managed by women self-help groups (like Chitpitin Mata and Dhanlakshmi groups), it produces value-added items like tamarind paste and chutneys.","'दंडकारण्य फूड्स' सुकमा में खोली गई एक विशेष इमली प्रसंस्करण इकाई है। महिला स्वयं सहायता समूहों (जैसे चिटपिटिन माता और धनलक्ष्मी समूह) द्वारा प्रबंधित, यह इमली का पेस्ट और चटनी जैसे मूल्य वर्धित उत्पाद तैयार करती है।"
"To draft a tailored Uniform Civil Code (UCC) for Chhattisgarh, the state cabinet formed a 5-member expert committee in June 2026. Who is the appointed chairperson of this drafting committee?","छत्तीसगढ़ के लिए एक अनुकूलित समान नागरिक संहिता (UCC) का मसौदा तैयार करने के लिए, राज्य मंत्रिमंडल ने जून 2026 में 5-सदस्यीय विशेषज्ञ समिति का गठन किया। इस मसौदा समिति का नियुक्त अध्यक्ष कौन है?","Justice (Retd.) Ranjana Prakash Desai","जस्टिस (सेवानिवृत्त) रंजना प्रकाश देसाई","Justice (Retd.) Bela M. Trivedi","जस्टिस (सेवानिवृत्त) बेला एम. त्रिवेदी","Dr. Vishnu Shridhar","डॉ. विष्णु श्रीधर","Amitabh Jain","अमिताभ जैन",1,"The 5-member committee tasked with studying and drafting the Uniform Civil Code for Chhattisgarh is headed by retired Justice Ranjana Prakash Desai. (Justice Bela M. Trivedi heads the Mahanadi Water Dispute Tribunal).","छत्तीसगढ़ के लिए समान नागरिक संहिता का अध्ययन करने और मसौदा तैयार करने का काम करने वाली 5-सदस्यीय समिति की अध्यक्षता सेवानिवृत्त जस्टिस रंजना प्रकाश देसाई कर रही हैं। (जस्टिस बेला एम. त्रिवेदी महानदी जल विवाद न्यायाधिकरण की प्रमुख हैं)।"
"Assertion (A): The 'Swamitva se Sampatti ka Adhikar' initiative is designed to grant legal land lease documents (Patta) to villagers for their occupied lands.\n\nReason (R): Having formalized land documents simplifies the process of obtaining benefits under the Pradhan Mantri Awas Yojana and securing institutional bank loans.\n\nCodes:","कथन (A): 'स्वामित्व से संपत्ति का अधिकार' पहल ग्रामीणों को उनकी काबिज भूमि के लिए कानूनी पट्टा दस्तावेज प्रदान करने के लिए बनाई गई है।\n\nकारण (R): औपचारिक भूमि दस्तावेज होने से प्रधानमंत्री आवास योजना के तहत लाभ प्राप्त करने और संस्थागत बैंक ऋण हासिल करने की प्रक्रिया सरल हो जाती है।\n\nकूट:","Both (A) and (R) are true, and (R) is the correct explanation of (A)","(A) और (R) दोनों सही हैं, और (R), (A) की सही व्याख्या है","Both (A) and (R) are true, but (R) is not the correct explanation of (A)","(A) और (R) दोनों सही हैं, लेकिन (R), (A) की सही व्याख्या नहीं है","(A) is true, but (R) is false","(A) सही है, लेकिन (R) गलत है","(A) is false, but (R) is true","(A) गलत है, लेकिन (R) सही है",1,"The assertion correctly identifies the scheme's objective of providing formal legal title (Patta) to rural dwellers. The reason perfectly explains that this legal backing is vital for banking credit and government housing schemes.","कथन ग्रामीणों को औपचारिक कानूनी स्वामित्व (पट्टा) प्रदान करने के योजना के उद्देश्य की सही पहचान करता है। कारण पूरी तरह से स्पष्ट करता है कि यह कानूनी समर्थन बैंकिंग ऋण और सरकारी आवास योजनाओं के लिए महत्वपूर्ण है।"
"Mahak Narwase made history by becoming the first female cricketer from Chhattisgarh to be appointed as the Vice-Captain of the Indian Under-19 Women's Cricket Team (T20 & ODI). She is a resident of which district?","महक नरवासे भारतीय अंडर-19 महिला क्रिकेट टीम (T20 और ODI) की उप-कप्तान नियुक्त होने वाली छत्तीसगढ़ की पहली महिला क्रिकेटर बनकर इतिहास रच दिया। वह किस जिले की निवासी हैं?","Bilaspur","बिलासपुर","Raipur","रायपुर","Rajnandgaon","राजनांदगांव","Durg","दुर्ग",3,"Mahak Narwase, an off-spin bowler and right-handed batter from Rajnandgaon, was named the Vice-Captain of the India U-19 team for the Sri Lanka tour in June 2026, marking a major milestone for Chhattisgarh cricket.","राजनांदगांव की ऑफ-स्पिन गेंदबाज और दाएं हाथ की बल्लेबाज महक नरवासे को जून 2026 में श्रीलंका दौरे के लिए भारतीय अंडर-19 टीम का उप-कप्तान बनाया गया, जो छत्तीसगढ़ क्रिकेट के लिए एक बड़ा मील का पत्थर है।"
"Which team emerged as the champion of the 3rd season of the Chhattisgarh Cricket Premier League (CCPL 2026) held at the Shaheed Veer Narayan Singh Stadium?","शहीद वीर नारायण सिंह स्टेडियम में आयोजित छत्तीसगढ़ क्रिकेट प्रीमियर लीग (CCPL 2026) के तीसरे सीजन का चैंपियन कौन सी टीम बनी?","Raipur Rhinos","रायपुर राइनोस","Bilaspur Bulls","बिलासपुर बुल्स","Raigarh Lions","रायगढ़ लायंस","Surguja Tigers","सरगुजा टाइगर्स",2,"Bilaspur Bulls (captained by Ayush Pandey) defeated the Raigarh Lions in the finals to clinch the CCPL Season 3 championship title. The tournament featured 6 regional franchise teams.","बिलासपुर बुल्स (आयुष पांडे की कप्तानी में) ने फाइनल में रायगढ़ लायंस को हराकर सीसीपीएल (CCPL) सीजन 3 चैंपियनशिप का खिताब जीता। इस टूर्नामेंट में 6 क्षेत्रीय फ्रेंचाइजी टीमें शामिल थीं।"
"At the central level, the 'Jan Jan Suvidha Kendra' model was inaugurated by Union Home Minister Amit Shah to deliver digital government services directly to remote tribal areas. From which village of Bastar was it launched?","केंद्रीय स्तर पर, 'जन जन सुविधा केंद्र' मॉडल का उद्घाटन केंद्रीय गृह मंत्री अमित शाह द्वारा दूरदराज के आदिवासी क्षेत्रों में सीधे डिजिटल सरकारी सेवाएं प्रदान करने के लिए किया गया था। इसे बस्तर के किस गांव से शुरू किया गया था?","Netanar","नेतानार","Dimrapal","डिमरापाल","Lohandiguda","लोहंडीगुड़ा","Bastanar","बस्तानार",1,"The Jan Jan Suvidha Kendra model was officially launched from Netanar village in Bastar district. It acts as a digital hub providing banking, certificates, and welfare scheme access to Naxal-affected remote zones.","जन जन सुविधा केंद्र मॉडल आधिकारिक तौर पर बस्तर जिले के नेतानार गांव से शुरू किया गया था। यह नक्सल प्रभावित दूरदराज के क्षेत्रों में बैंकिंग, प्रमाण पत्र और कल्याणकारी योजनाओं की पहुंच प्रदान करने वाले एक डिजिटल हब के रूप में कार्य करता है।"
"In a significant administrative reshuffle to centralize subject domains, the subject of 'Yoga' was transferred from the Social Welfare Department to which new administrative department?","विषय डोमेन को केंद्रीकृत करने के लिए एक महत्वपूर्ण प्रशासनिक फेरबदल में, 'योग' विषय को समाज कल्याण विभाग से किस नए प्रशासनिक विभाग में स्थानांतरित कर दिया गया?","School Education Department","स्कूल शिक्षा विभाग","Public Health and Family Welfare Department","लोक स्वास्थ्य एवं परिवार कल्याण विभाग","Medical Education Department","चिकित्सा शिक्षा विभाग","Sports and Youth Welfare Department","खेल एवं युवा कल्याण विभाग",3,"The Chhattisgarh cabinet, chaired by CM Vishnu Deo Sai, approved the proposal to shift the subject of 'Yoga' from the Social Welfare Department (Samaj Kalyan) to the Medical Education Department (Chikitsa Shiksha) for better integration with AYUSH.","सीएम विष्णु देव साय की अध्यक्षता में छत्तीसगढ़ कैबिनेट ने आयुष के साथ बेहतर एकीकरण के लिए 'योग' विषय को समाज कल्याण विभाग से चिकित्सा शिक्षा विभाग में स्थानांतरित करने के प्रस्ताव को मंजूरी दी।"
"Consider the following statements regarding the traditional 'Aakar 2026' camp:\n\n1. It was organized by the Department of Culture, Chhattisgarh.\n\n2. It focuses exclusively on modern IT and coding skills for tribal youths.\n\n3. It was held at the Mahant Ghasidas Museum premises in Raipur.\n\nChoose the correct answer:","पारंपरिक 'आकार 2026' शिविर के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. इसका आयोजन संस्कृति विभाग, छत्तीसगढ़ द्वारा किया गया था।\n\n2. यह विशेष रूप से आदिवासी युवाओं के लिए आधुनिक आईटी (IT) और कोडिंग कौशल पर केंद्रित है।\n\n3. यह रायपुर में महंत घासीदास संग्रहालय परिसर में आयोजित किया गया था।\n\nसही कथन चुनिए:","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3",3,"Statements 1 and 3 are correct. Statement 2 is incorrect because 'Aakar' is a traditional art, craft, and culture training camp (teaching Terracotta, Dhokra, Godna, etc.), not an IT/coding camp.","कथन 1 और 3 सही हैं। कथन 2 गलत है क्योंकि 'आकार' एक पारंपरिक कला, शिल्प और संस्कृति प्रशिक्षण शिविर है (टेराकोटा, ढोकरा, गोदना आदि सिखाना), न कि IT/कोडिंग शिविर।"
