Quiz Title: CG History - Chhindak Nagvansh of Chakrakot
Quiz Title (Hindi): छत्तीसगढ़ का इतिहास - चक्रकोट का छिंदक नागवंश
Quiz Description: This examiner-aligned master quiz delves into the Chhindak Nagvansh of Bastar, with a special focus on Someshwar Dev I, epigraphy (Kuruspal, Errakot), and regional conflicts. It rigorously tests chronological precision and deep factual clarity for CGPSC Prelims.
Quiz Description (Hindi): यह परीक्षक-संरेखित मास्टर क्विज़ बस्तर के छिंदक नागवंश, विशेष रूप से सोमेश्वर देव प्रथम, पुरालेख (कुरुषपाल, एर्राकोट) और क्षेत्रीय संघर्षों पर गहराई से प्रकाश डालता है। यह सीजीपीएससी प्रारंभिक परीक्षा के लिए कालानुक्रमिक सटीकता और गहरी तथ्यात्मक स्पष्टता का कड़ाई से परीक्षण करता है।

Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"The historic 1111 AD Narayanpal inscription is a crucial epigraph for reconstructing Bastar's history. It explicitly records a land grant for a Narayan (Vishnu) temple made by which royal figure?","ऐतिहासिक 1111 ई. का नारायणपाल अभिलेख बस्तर के इतिहास के पुनर्निर्माण के लिए एक महत्वपूर्ण पुरालेख है। यह स्पष्ट रूप से किस शाही व्यक्ति द्वारा नारायण (विष्णु) मंदिर के लिए किए गए भूमि दान को दर्ज करता है?","King Kanhardev","राजा कन्हरदेव","Queen Gunda Mahadevi","रानी गुंड महादेवी","Queen Manikya Devi","रानी माणिक्य देवी","King Someshwar Dev II","राजा सोमेश्वर देव द्वितीय","2","The Narayanpal stone inscription (Shaka Samvat 1033 / 1111 AD) was issued by Queen Gunda Mahadevi (widow of Dharavarsha). It records the donation of a village to sustain a Shiva-Narayan temple, indicating religious syncretism.","नारायणपाल प्रस्तर अभिलेख (शक संवत 1033 / 1111 ई.) रानी गुंड महादेवी (धारावर्ष की विधवा) द्वारा जारी किया गया था। यह शिव-नारायण मंदिर को बनाए रखने के लिए एक गांव के दान को दर्ज करता है, जो धार्मिक समन्वयवाद का संकेत देता है।"
"Match the following Chhindak Naga rulers with their primary epigraphical evidence:\n\nList-I\n(a) Nripatibhushana\n(b) Madhurantaka\n(c) Harishchandra\n(d) Jayasimha Dev\n\nList-II\n(i) Temara Sati Pillar\n(ii) Sunarpal Inscription\n(iii) Rajpur Copper Plate\n(iv) Errakot Telugu Inscription\n\nCodes:","निम्नलिखित छिंदक नाग शासकों को उनके प्राथमिक पुरालेखीय साक्ष्यों के साथ सुमेलित करें:\n\nसूची-I\n(a) नृपतिभूषण\n(b) मधुरांतक\n(c) हरिश्चंद्र\n(d) जयसिंह देव\n\nसूची-II\n(i) टेमरा सती स्तंभ\n(ii) सुनारपाल अभिलेख\n(iii) राजपुर ताम्रपत्र\n(iv) एर्राकोट तेलुगु अभिलेख\n\nकूट:","(a)-iv, (b)-iii, (c)-i, (d)-ii","(a)-iv, (b)-iii, (c)-i, (d)-ii","(a)-iv, (b)-ii, (c)-iii, (d)-i","(a)-iv, (b)-ii, (c)-iii, (d)-i","(a)-iii, (b)-iv, (c)-i, (d)-ii","(a)-iii, (b)-iv, (c)-i, (d)-ii","(a)-i, (b)-ii, (c)-iii, (d)-iv","(a)-i, (b)-ii, (c)-iii, (d)-iv","1","Errakot (1023 AD) belongs to Nripatibhushana. Rajpur plate (1065 AD) belongs to the usurper Madhurantaka. Temara Sati pillar (1324 AD) records Harishchandra's reign. Sunarpal inscription belongs to Jayasimha Dev and Queen Mahadevi.","एर्राकोट (1023 ई.) नृपतिभूषण का है। राजपुर ताम्रपत्र (1065 ई.) हड़पने वाले मधुरांतक का है। टेमरा सती स्तंभ (1324 ई.) हरिश्चंद्र के शासनकाल को दर्ज करता है। सुनारपाल अभिलेख जयसिंह देव और रानी महादेवी का है।"
"Consider the following statements regarding the 'Battisa Temple' located in Barsur:\n\n1. It was constructed during the reign of Someshwar Dev I.\n2. It features a unique twin-sanctum (Garbhagriha) architecture housing two Shiva Lingas.\n3. It derives its name from being supported by exactly 32 intricately carved pillars.\n\nWhich of the statement(s) is/are correct?","बारसूर में स्थित 'बत्तीसा मंदिर' के संबंध में निम्नलिखित कथनों पर विचार करें:\n\n1. इसका निर्माण सोमेश्वर देव प्रथम के शासनकाल के दौरान किया गया था।\n2. इसमें एक अद्वितीय जुड़वां-गर्भगृह वास्तुकला है जिसमें दो शिव लिंग हैं।\n3. इसका नाम ठीक 32 जटिल नक्काशीदार खंभों पर समर्थित होने के कारण पड़ा है।\n\nकौन सा/से कथन सही है/हैं?","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2, and 3","1, 2, और 3","4","All statements are correct. The Battisa temple is an architectural marvel of the Chhindak Nagas, built by Someshwar I. It is structurally unique for having two identical Garbhagrihas and precisely 32 supporting pillars.","सभी कथन सही हैं। बत्तीसा मंदिर छिंदक नागों का एक स्थापत्य चमत्कार है, जिसे सोमेश्वर प्रथम ने बनवाया था। यह दो समान गर्भगृह और ठीक 32 सहायक खंभों के लिए संरचनात्मक रूप से अद्वितीय है।"
"The 'Mama-Bhanja Temple' is another iconic monument in Barsur. Architecturally, what is the most distinctive structural feature of this temple compared to conventional Hindu temples?","'मामा-भांजा मंदिर' बारसूर का एक और प्रतिष्ठित स्मारक है। स्थापत्य की दृष्टि से, पारंपरिक हिंदू मंदिरों की तुलना में इस मंदिर की सबसे विशिष्ट संरचनात्मक विशेषता क्या है?","It has no Shikhar (tower) at all.","इसमें कोई शिखर (टॉवर) नहीं है।","It completely lacks a Mandapa (pillared hall) in front of the sanctum.","इसमें गर्भगृह के सामने मंडप का पूर्ण अभाव है।","It is built entirely of terracotta bricks.","यह पूरी तरह से टेराकोटा ईंटों से बना है।","It features an octagonal Garbhagriha.","इसमें एक अष्टकोणीय गर्भगृह है।","2","The Mama-Bhanja temple is a beautifully preserved Shiva temple from the Chhindak Naga era. Its most unique architectural trait is the complete absence of a Mandapa; the structure only consists of a towering Dravidian Shikhar over the Garbhagriha.","मामा-भांजा मंदिर छिंदक नाग युग का एक खूबसूरती से संरक्षित शिव मंदिर है। इसका सबसे अनूठा स्थापत्य लक्षण मंडप का पूर्ण अभाव है; संरचना में केवल गर्भगृह के ऊपर एक विशाल द्रविड़ शिखर शामिल है।"
"The chronological presence of the later Chhindak Naga rulers is established through precise epigraphs. The Jatanpal inscription (1218 AD) and Dantewada Pillar inscription (1224 AD) confirm the reign of which king?","बाद के छिंदक नाग शासकों की कालानुक्रमिक उपस्थिति सटीक पुरालेखों के माध्यम से स्थापित होती है। जटनपाल अभिलेख (1218 ई.) और दंतेवाड़ा स्तंभ अभिलेख (1224 ई.) किस राजा के शासनकाल की पुष्टि करते हैं?","Someshwar Dev II","सोमेश्वर देव द्वितीय","Narasimhadeva","नरसिंहदेव","Kanhardev II","कन्हरदेव द्वितीय","Harishchandra","हरिश्चंद्र","2","Narasimhadeva was a prominent later ruler of the dynasty. His political authority over the Bastar region is well-documented by the Jatanpal inscription (1218 AD) and the Dantewada Pillar inscription (1224 AD), which mention his devotion to Manikya Devi.","नरसिंहदेव राजवंश के एक प्रमुख परवर्ती शासक थे। बस्तर क्षेत्र पर उनके राजनीतिक अधिकार का जटनपाल अभिलेख (1218 ई.) और दंतेवाड़ा स्तंभ अभिलेख (1224 ई.) द्वारा अच्छी तरह से दस्तावेजीकरण किया गया है, जो माणिक्य देवी के प्रति उनकी भक्ति का उल्लेख करते हैं।"
"Identify the INCORRECT statement regarding the political geography and terminology used during the Chhindak Naga period:","छिंदक नाग काल के दौरान प्रयुक्त राजनीतिक भूगोल और शब्दावली के संबंध में गलत कथन की पहचान करें:","The modern Bastar region was formally known as Chakrakot or Bhramarkot.","आधुनिक बस्तर क्षेत्र को औपचारिक रूप से चक्रकोट या भ्रमरकोट के रूप में जाना जाता था।","The capital city of the Chhindak Nagas was predominantly Barsur.","छिंदक नागों की राजधानी मुख्य रूप से बारसूर थी।","The title 'Bhogavatipuravareshvara' signifies their claim over the legendary city of Tripuri.","'भोगवतीपुरवरेश्वर' उपाधि पौराणिक शहर त्रिपुरी पर उनके दावे को दर्शाती है।","The Temara inscription explicitly uses the term 'Chakrakot Rashtra' for the region.","टेमरा अभिलेख स्पष्ट रूप से इस क्षेत्र के लिए 'चक्रकोट राष्ट्र' शब्द का उपयोग करता है।","3","Statement 3 is historically incorrect. The title 'Bhogavatipuravareshvara' refers to Bhogavati, the mythical subterranean (Patala) capital of the Naga (serpent) race, thereby legitimizing their Naga lineage, not Tripuri (which belonged to Kalchuris).","कथन 3 ऐतिहासिक रूप से गलत है। 'भोगवतीपुरवरेश्वर' उपाधि नाग (सर्प) जाति की पौराणिक भूमिगत (पाताल) राजधानी भोगवती को संदर्भित करती है, जिससे उनके नाग वंश को वैधता मिलती है, न कि त्रिपुरी (जो कलचुरियों की थी)।"
"According to historical sources, Someshwar Dev I forged a strategic political alliance to counter his rival Madhurantaka and the Chola influence. With which contemporary power did Someshwar I ally?","ऐतिहासिक स्रोतों के अनुसार, सोमेश्वर देव प्रथम ने अपने प्रतिद्वंद्वी मधुरांतक और चोल प्रभाव का मुकाबला करने के लिए एक रणनीतिक राजनीतिक गठबंधन बनाया। सोमेश्वर प्रथम ने किस समकालीन शक्ति के साथ गठबंधन किया?","Chalukyas","चालुक्य","Paramaras","परमार","Kalchuris","कलचुरी","Rashtrakutas","राष्ट्रकूट","1","The Chakrakot succession war became a proxy battlefield. While the usurper Madhurantaka sought the alliance of the Cholas, Someshwar Dev I successfully allied with the Chalukyas to defeat him and regain his ancestral throne.","चक्रकोट उत्तराधिकार युद्ध एक छद्म युद्धक्षेत्र बन गया। जबकि हड़पने वाले मधुरांतक ने चोलों के गठबंधन की मांग की, सोमेश्वर देव प्रथम ने उसे हराने और अपने पैतृक सिंहासन को फिर से हासिल करने के लिए चालुक्यों के साथ सफलतापूर्वक गठबंधन किया।"
"The downfall of the nearly 300-year-old Chhindak Naga dynasty is marked by the invasion of the Kakatiya prince Annamdev around 1324 AD. Who was the last Chhindak Naga ruler defeated in this invasion?","लगभग 300 साल पुराने छिंदक नागवंश का पतन 1324 ई. के आसपास काकतीय राजकुमार अन्नमदेव के आक्रमण द्वारा चिह्नित है। इस आक्रमण में पराजित होने वाला अंतिम छिंदक नाग शासक कौन था?","Kanhardev II","कन्हरदेव द्वितीय","Narasimhadeva","नरसिंहदेव","Someshwar Dev II","सोमेश्वर देव द्वितीय","Harishchandra","हरिश्चंद्र","4","King Harishchandra is the last known ruler of the Chhindak Naga dynasty (evidenced by the 1324 AD Temara inscription). He was decisively defeated by Annamdev (brother of Kakatiya king Prataparudra II of Warangal), ending the Naga rule.","राजा हरिश्चंद्र छिंदक नागवंश के अंतिम ज्ञात शासक हैं (1324 ई. के टेमरा अभिलेख द्वारा प्रमाणित)। उन्हें अन्नमदेव (वारंगल के काकतीय राजा प्रतापरुद्र द्वितीय के भाई) ने निर्णायक रूप से हराया था, जिससे नाग शासन समाप्त हो गया।"
"In the Kuruspal inscription, Someshwar Dev I boasts of conquering the 'Vajra' region. According to eminent historians like Hiralal, which present-day geographical location is identified as ancient Vajra?","कुरुषपाल अभिलेख में, सोमेश्वर देव प्रथम 'वज्र' क्षेत्र पर विजय प्राप्त करने का दावा करता है। हीरालाल जैसे प्रख्यात इतिहासकारों के अनुसार, किस वर्तमान भौगोलिक स्थान की पहचान प्राचीन वज्र के रूप में की गई है?","Vatsagulma (Maharashtra)","वत्सगुल्म (महाराष्ट्र)","Vidarbha (Maharashtra)","विदर्भ (महाराष्ट्र)","Vairagarh (Chandrapur, Maharashtra)","वैरागढ़ (चंद्रपुर, महाराष्ट्र)","Vengi (Andhra Pradesh)","वेंगी (आंध्र प्रदेश)","3","In Someshwar I's victory list (Udra, Vengi, Lanji, Bhadrapattan, Vajra), historians identify 'Vajra' as the historic Vairagarh, situated in the modern Chandrapur district of Maharashtra, indicating his vast western expansion.","सोमेश्वर प्रथम की विजय सूची (उड्र, वेंगी, लांजी, भद्रपट्टन, वज्र) में, इतिहासकार 'वज्र' को ऐतिहासिक वैरागढ़ के रूप में पहचानते हैं, जो महाराष्ट्र के आधुनिक चंद्रपुर जिले में स्थित है, जो उसके विशाल पश्चिमी विस्तार को दर्शाता है।"
"Which specific Chhindak Naga inscription provides a unique glimpse into societal practices by explicitly recording the event of 'Manikya Devi' committing Sati?","कौन सा विशिष्ट छिंदक नाग अभिलेख 'माणिक्य देवी' के सती होने की घटना को स्पष्ट रूप से दर्ज करके सामाजिक प्रथाओं की एक अनूठी झलक प्रदान करता है?","Barsur Inscription","बारसूर अभिलेख","Narayanpal Inscription","नारायणपाल अभिलेख","Temara Sati Pillar Inscription","टेमरा सती स्तंभ अभिलेख","Sunarpal Inscription","सुनारपाल अभिलेख","3","The Temara Sati Pillar inscription, dated 1324 AD during the reign of King Harishchandra, provides concrete epigraphic evidence of the Sati practice in the Bastar region, recording the self-immolation of Manikya Devi.","राजा हरिश्चंद्र के शासनकाल के दौरान 1324 ई. का टेमरा सती स्तंभ अभिलेख, माणिक्य देवी के आत्मदाह को दर्ज करते हुए, बस्तर क्षेत्र में सती प्रथा का ठोस पुरालेखीय प्रमाण प्रदान करता है।"
