Quiz Title (English)
Quit India Movement: Raipur Dynamite & Conspiracy Cases

Quiz Title (Hindi)
भारत छोड़ो आंदोलन: रायपुर डायनामाइट और षड्यंत्र केस

Quiz Description (English)
Analyze your in-depth knowledge of the Quit India Movement in Chhattisgarh (1942). This quiz stringently tests the Raipur Conspiracy Case, the Raipur Dynamite Case, the Malkanpur arrests, and regional uprisings like the Durg arson and Bilaspur jail protests.

Quiz Description (Hindi)
छत्तीसगढ़ में भारत छोड़ो आंदोलन (1942) पर अपने गहन ज्ञान का विश्लेषण करें। यह क्विज़ रायपुर षड्यंत्र केस, रायपुर डायनामाइट केस, मलकानपुर गिरफ्तारी, और दुर्ग आगजनी व बिलासपुर जेल विरोध जैसे क्षेत्रीय विद्रोहों का कड़ाई से परीक्षण करता है।

"Q(EN)","Q(HI)","OptA(EN)","OptA(HI)","OptB(EN)","OptB(HI)","OptC(EN)","OptC(HI)","OptD(EN)","OptD(HI)","Correct(1-4)","Exp(EN)","Exp(HI)"
"Following his first arson attack, Raghunandan Singraul executed a second arson on 5th September 1942 in Durg. Who assisted him during this second incident?","अपने पहले आगजनी हमले के बाद, रघुनंदन सिंगरोल ने 5 सितंबर 1942 को दुर्ग में दूसरी आगजनी की घटना को अंजाम दिया। इस दूसरी घटना के दौरान किसने उनकी सहायता की?","Jaswant Singh Thakur","जसवंत सिंह ठाकुर","Motilal Shrivastava","मोतीलाल श्रीवास्तव","Mohanlal Bakliwal","मोहनलाल बाकलीवाल","Laxman Singh Deshmukh","लक्ष्मण सिंह देशमुख",1,"On 5th September 1942, Raghunandan Singraul executed his second arson in Durg, this time specifically assisted by Jaswant Singh Thakur.","5 सितंबर 1942 को, रघुनंदन सिंगरोल ने दुर्ग में अपनी दूसरी आगजनी की, इस बार विशेष रूप से जसवंत सिंह ठाकुर ने उनकी सहायता की थी।"
"During the peak of the Quit India Movement, which courageous youth from Chhattisgarh hoisted the tricolor at the Nagpur High Court building on 9th September 1942?","भारत छोड़ो आंदोलन के चरम के दौरान, छत्तीसगढ़ के किस साहसी युवा ने 9 सितंबर 1942 को नागपुर उच्च न्यायालय भवन पर तिरंगा फहराया था?","Ranveer Singh Shastri","रणवीर सिंह शास्त्री","Thakur Ramkrishna Singh","ठाकुर रामकृष्ण सिंह","Krantikumar Bharatiya","क्रांतिकुमार भारतीय","Bhuvan Bhaskar Singh","भुवन भास्कर सिंह",2,"On 9th September 1942, Thakur Ramkrishna Singh from Raipur bravely hoisted the Indian Tricolor at the Nagpur High Court building, leading to his subsequent arrest.","9 सितंबर 1942 को, रायपुर के ठाकुर रामकृष्ण सिंह ने बहादुरी से नागपुर उच्च न्यायालय भवन पर भारतीय तिरंगा फहराया, जिसके कारण बाद में उनकी गिरफ्तारी हुई।"
"On 10th August 1942, a massive student procession was organized in Raipur raising 'Quit India' slogans. Who led this procession and was subsequently arrested near Gandhi Chowk?","10 अगस्त 1942 को, रायपुर में 'भारत छोड़ो' के नारे लगाते हुए एक विशाल छात्र जुलूस का आयोजन किया गया था। इस जुलूस का नेतृत्व किसने किया जिन्हें बाद में गांधी चौक के पास गिरफ्तार कर लिया गया?","Ranveer Singh Shastri","रणवीर सिंह शास्त्री","Tretanath Tiwari","त्रेतानाथ तिवारी","Sudhir Mukherjee","सुधीर मुखर्जी","Kamal Narayan Sharma","कमल नारायण शर्मा",1,"Ranveer Singh Shastri successfully mobilized the student body of Raipur on 10 August 1942, leading a massive procession that ended with his arrest near Gandhi Chowk.","रणवीर सिंह शास्त्री ने 10 अगस्त 1942 को रायपुर के छात्र समुदाय को सफलतापूर्वक लामबंद किया, और एक विशाल जुलूस का नेतृत्व किया जो गांधी चौक के पास उनकी गिरफ्तारी के साथ समाप्त हुआ।"
"The students of which specific institution predominantly participated in the massive student procession led by Ranveer Singh Shastri on 10th August 1942?","10 अगस्त 1942 को रणवीर सिंह शास्त्री के नेतृत्व में हुए विशाल छात्र जुलूस में मुख्य रूप से किस विशिष्ट संस्थान के छात्रों ने भाग लिया था?","Rajkumar College","राजकुमार कॉलेज","Chhattisgarh College","छत्तीसगढ़ महाविद्यालय","National School Raipur","राष्ट्रीय विद्यालय रायपुर","St. Paul's High School","सेंट पॉल हाई स्कूल",2,"The students of Chhattisgarh College (where Ranveer Singh Shastri studied) formed the core of the massive student procession in Raipur for the Quit India Movement.","छत्तीसगढ़ महाविद्यालय (जहां रणवीर सिंह शास्त्री पढ़ते थे) के छात्रों ने भारत छोड़ो आंदोलन के लिए रायपुर में विशाल छात्र जुलूस का मुख्य हिस्सा बनाया था।"
"During the Quit India Movement, I.G. Jathar visited the Bilaspur Central Jail where prisoners humiliated him by writing 'Vande Mataram' on a donkey. Who were subjected to severe torture for this act?","भारत छोड़ो आंदोलन के दौरान, आई.जी. जठार ने बिलासपुर सेंट्रल जेल का दौरा किया जहां कैदियों ने एक गधे पर 'वंदे मातरम' लिखकर उन्हें अपमानित किया। इस कृत्य के लिए किन्हें गंभीर यातना दी गई थी?","Bhurelal and Ganesh Prasad","भूरेलाल और गणेश प्रसाद","Amar Singh Sehgal and Ramgopal Tiwari","अमर सिंह सहगल और रामगोपाल तिवारी","Kunjbihari Agnihotri and Kanshiram Tiwari","कुंजबिहारी अग्निहोत्री और कांशीराम तिवारी","Kalicharan and Bhuvan Bhaskar Singh","कालीचरण और भुवन भास्कर सिंह",1,"When the political prisoners mocked the contemporaneous I.G. Jathar Sahab by writing Vande Mataram on a donkey, Bhurelal and Ganesh Prasad were specifically held responsible and severely punished.","जब राजनीतिक कैदियों ने गधे पर वंदे मातरम लिखकर तत्कालीन आई.जी. जठार साहब का मज़ाक उड़ाया, तो विशेष रूप से भूरेलाल और गणेश प्रसाद को जिम्मेदार ठहराया गया और कड़ी सजा दी गई।"
"When Section 144 was imposed in Bilaspur in August 1942, many agitators were arrested. Which two prominent lawyers defended these arrested revolutionaries absolutely free of cost (pro-bono)?","अगस्त 1942 में बिलासपुर में धारा 144 लागू होने पर कई आंदोलनकारियों को गिरफ्तार किया गया था। किन दो प्रमुख वकीलों ने इन गिरफ्तार क्रांतिकारियों का बिल्कुल मुफ्त (प्रो-बोनो) बचाव किया?","Kunjbihari Agnihotri and Kanshiram Tiwari","कुंजबिहारी अग्निहोत्री और कांशीराम तिवारी","E. Raghavendra Rao and Barrister Chhedilal","ई. राघवेंद्र राव और बैरिस्टर छेदीलाल","Ramgopal Tiwari and Yadunandan Prasad","रामगोपाल तिवारी और यदुनंदन प्रसाद","Thakur Pyarelal and Ghanshyam Singh Gupta","ठाकुर प्यारेलाल और घनश्याम सिंह गुप्त",1,"Eminent Bilaspur lawyers Kunjbihari Agnihotri and Kanshiram Tiwari offered their legal services without taking any fees to defend the agitators arrested under Section 144.","बिलासपुर के प्रख्यात वकीलों कुंजबिहारी अग्निहोत्री और कांशीराम तिवारी ने धारा 144 के तहत गिरफ्तार आंदोलनकारियों के बचाव के लिए बिना कोई फीस लिए अपनी कानूनी सेवाएं प्रदान कीं।"
"On 26th September 1942, which judge officially sentenced the arrested revolutionaries of Bilaspur who defied Section 144 during the Quit India Movement?","26 सितंबर 1942 को, किस न्यायाधीश ने भारत छोड़ो आंदोलन के दौरान धारा 144 की अवहेलना करने वाले बिलासपुर के गिरफ्तार क्रांतिकारियों को आधिकारिक तौर पर सजा सुनाई?","Mr. Clark","मि. क्लार्क","Narendra Sinha","नरेंद्र सिन्हा","R.R. Waghal","आर.आर. वघल","Baijnath Pandya","बैजनाथ पंड्या",3,"Judge R.R. Waghal passed the sentences on 26th September 1942 for the seven revolutionaries arrested in Bilaspur for protesting under the leadership of Barrister Chhedilal.","न्यायाधीश आर.आर. वघल ने 26 सितंबर 1942 को बैरिस्टर छेदीलाल के नेतृत्व में विरोध प्रदर्शन करने के आरोप में बिलासपुर में गिरफ्तार सात क्रांतिकारियों को सजा सुनाई थी।"
"Immediately after the announcement of the Quit India Movement, a huge public procession was organized in Raipur on 9th August 1942. Who successfully led this initial procession?","भारत छोड़ो आंदोलन की घोषणा के तुरंत बाद, 9 अगस्त 1942 को रायपुर में एक विशाल सार्वजनिक जुलूस का आयोजन किया गया था। इस प्रारंभिक जुलूस का सफलतापूर्वक नेतृत्व किसने किया था?","Pt. Ravishankar Shukla","पं. रविशंकर शुक्ल","Tretanath Tiwari","त्रेतानाथ तिवारी","Bilakh Narayan Agrawal","बिलख नारायण अग्रवाल","Mahant Laxminarayan Das","महंत लक्ष्मीनारायण दास",2,"While senior leaders were arrested at Malkanpur, Tretanath Tiwari successfully led the very first massive public procession in Raipur on 9th August 1942.","जबकि वरिष्ठ नेताओं को मलकानपुर में गिरफ्तार कर लिया गया था, त्रेतानाथ तिवारी ने 9 अगस्त 1942 को रायपुर में पहले विशाल सार्वजनिक जुलूस का सफलतापूर्वक नेतृत्व किया।"
"The British administration declared the Durg District Congress Committee illegal during the Quit India Movement. Who among the following was NOT among the prominent leaders arrested in Durg on 9th August 1942?","ब्रिटिश प्रशासन ने भारत छोड़ो आंदोलन के दौरान दुर्ग जिला कांग्रेस कमेटी को अवैध घोषित कर दिया था। 9 अगस्त 1942 को दुर्ग में गिरफ्तार प्रमुख नेताओं में निम्नलिखित में से कौन शामिल नहीं था?","Mohanlal Bakliwal","मोहनलाल बाकलीवाल","Ratnakar Jha","रत्नाकर झा","Keshav Lal Gomasta","केशव लाल गोमास्ता","Bhuvan Bhaskar Singh","भुवन भास्कर सिंह",4,"Mohanlal Bakliwal, Ratnakar Jha, and Keshav Lal Gomasta were detained in Durg. Bhuvan Bhaskar Singh was a prominent leader active in Bilaspur, not Durg.","मोहनलाल बाकलीवाल, रत्नाकर झा और केशव लाल गोमास्ता को दुर्ग में हिरासत में लिया गया था। भुवन भास्कर सिंह बिलासपुर में सक्रिय एक प्रमुख नेता थे, दुर्ग में नहीं।"
"On 2nd October 1942, a massive demonstration and procession took place in Bilaspur to sustain the momentum of the Quit India Movement. Who led this specific demonstration?","भारत छोड़ो आंदोलन की गति को बनाए रखने के लिए 2 अक्टूबर 1942 को बिलासपुर में एक विशाल प्रदर्शन और जुलूस निकाला गया। इस विशिष्ट प्रदर्शन का नेतृत्व किसने किया?","Kalicharan","कालीचरण","Bhuvan Bhaskar Singh","भुवन भास्कर सिंह","Amar Singh Sehgal","अमर सिंह सहगल","Ramcharan Rai","रामचरण राय",2,"Bhuvan Bhaskar Singh spearheaded the massive demonstration in Bilaspur on 2nd October 1942. Kalicharan had previously led the 15th August procession.","भुवन भास्कर सिंह ने 2 अक्टूबर 1942 को बिलासपुर में विशाल प्रदर्शन का नेतृत्व किया था। कालीचरण ने इससे पहले 15 अगस्त के जुलूस का नेतृत्व किया था।"
"In which tehsil of Durg district did the Collector order police firing on a crowd during the Quit India Movement, resulting in the tragic death of 7 people under the leadership of Ramdev Acharya?","दुर्ग जिले की किस तहसील में कलेक्टर ने भारत छोड़ो आंदोलन के दौरान भीड़ पर पुलिस फायरिंग का आदेश दिया था, जिसके परिणामस्वरूप रामदेव आचार्य के नेतृत्व में 7 लोगों की दुखद मौत हो गई थी?","Bemetara","बेमेतरा","Sanjari Balod","संजारी बालोद","Patan","पाटन","Dongargarh","डोंगरगढ़",3,"A massive procession was led by Ramdev Acharya in Patan (Durg). The District Collector ordered firing on the crowd, which led to the tragic deaths of 7 individuals.","पाटन (दुर्ग) में रामदेव आचार्य के नेतृत्व में एक विशाल जुलूस निकाला गया था। जिला कलेक्टर ने भीड़ पर फायरिंग का आदेश दिया, जिससे 7 लोगों की दुखद मौत हो गई।"
"Consider the following statements regarding the Raipur Dynamite Case (1942):\n\n1. The primary objective was to blow up the Raipur jail wall and release imprisoned nationalist leaders.\n\n2. The main leader of this operation was Bilakh Narayan Agrawal.\n\n3. The revolutionaries completely succeeded in their objective by freeing the leaders.\n\nChoose the correct option:","रायपुर डायनामाइट केस (1942) के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. प्राथमिक उद्देश्य रायपुर जेल की दीवार को उड़ाना और जेल में बंद राष्ट्रवादी नेताओं को रिहा करना था।\n\n2. इस अभियान के मुख्य नेता बिलख नारायण अग्रवाल थे।\n\n3. क्रांतिकारी नेताओं को मुक्त कराकर अपने उद्देश्य में पूर्णतः सफल रहे।\n\nसही विकल्प चुनिए:","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3",1,"Statements 1 and 2 are accurate. Statement 3 is false because while the bomb successfully damaged the jail wall, the revolutionaries failed to release the nationalist leaders.","कथन 1 और 2 सटीक हैं। कथन 3 गलत है क्योंकि हालांकि बम ने जेल की दीवार को सफलतापूर्वक क्षतिग्रस्त कर दिया था, लेकिन क्रांतिकारी राष्ट्रवादी नेताओं को रिहा करने में विफल रहे थे।"
"Consider the following statements regarding the Raipur Conspiracy Case (1942):\n\n1. Parasram Soni and his associates planned to manufacture revolvers and letter bombs.\n\n2. The first bomb testing was successfully done at Rawanbhatha ground.\n\n3. Shivnandan Prasad leaked the plan to the police leading to Soni's arrest.\n\nWhich of the statements are correct?","रायपुर षड्यंत्र केस (1942) के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. परसराम सोनी और उनके सहयोगियों ने रिवॉल्वर और लेटर बम बनाने की योजना बनाई थी।\n\n2. पहला बम परीक्षण रावणभाटा मैदान में सफलतापूर्वक किया गया था।\n\n3. शिवनंदन प्रसाद ने पुलिस को योजना लीक कर दी जिसके कारण सोनी की गिरफ्तारी हुई।\n\nकौन से कथन सही हैं?","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3",4,"All statements are completely accurate regarding the Raipur Conspiracy Case led by Parasram Soni in 1942, defining the radical youth approach during the Quit India phase.","1942 में परसराम सोनी के नेतृत्व में रायपुर षड्यंत्र केस के संबंध में सभी कथन पूरी तरह से सटीक हैं, जो भारत छोड़ो आंदोलन के चरण के दौरान कट्टरपंथी युवा दृष्टिकोण को परिभाषित करते हैं।"
"On 10th August 1942, several prominent leaders were arrested in Bilaspur. Which of the following groups of leaders was specifically arrested on this date?","10 अगस्त 1942 को बिलासपुर में कई प्रमुख नेताओं को गिरफ्तार किया गया था। निम्नलिखित में से नेताओं का कौन सा समूह विशेष रूप से इस तिथि को गिरफ्तार किया गया था?","Amar Singh Sehgal, Yadunandan Prasad, and Ramcharan Rai","अमर सिंह सहगल, यदुनंदन प्रसाद, और रामचरण राय","Tretanath Tiwari and Yakub Ali","त्रेतानाथ तिवारी और याकूब अली","Ratnakar Jha and Laxman Singh Deshmukh","रत्नाकर झा और लक्ष्मण सिंह देशमुख","Krantikumar Bharatiya and Diwakar Karlikar","क्रांतिकुमार भारतीय और दिवाकर कार्लिकर",1,"Amar Singh Sehgal, Yadunandan Prasad Shrivastava, Dr. Ramcharan Rai, and Ramgopal Tiwari were arrested in Bilaspur on 10 August 1942. Tiwari and Yakub Ali were from Raipur.","अमर सिंह सहगल, यदुनंदन प्रसाद श्रीवास्तव, डॉ. रामचरण राय और रामगोपाल तिवारी को 10 अगस्त 1942 को बिलासपुर में गिरफ्तार किया गया था। तिवारी और याकूब अली रायपुर से थे।"
"In the Raipur Conspiracy Case, different members had specific roles in bomb-making. Who among the following was an expert ironsmith (Lohar) who actively helped Parasram Soni in manufacturing revolvers and bullets?","रायपुर षड्यंत्र केस में, बम बनाने में विभिन्न सदस्यों की विशिष्ट भूमिकाएँ थीं। निम्नलिखित में से कौन एक विशेषज्ञ लोहार था जिसने परसराम सोनी को रिवॉल्वर और गोलियां बनाने में सक्रिय रूप से मदद की थी?","Girilal Lohar","गिरीलाल लोहार","Sudhir Mukherjee","सुधीर मुखर्जी","Awadharam Soni","अवधराम सोनी","Dashrath Lal Choubey","दशरथ लाल चौबे",1,"Girilal Lohar was an expert ironsmith who utilized his technical skills to assist Parasram Soni in secretly manufacturing revolvers, bombs, and bullets for the conspiracy.","गिरीलाल लोहार एक विशेषज्ञ लोहार थे जिन्होंने अपनी तकनीकी कौशल का उपयोग करके परसराम सोनी को षड्यंत्र के लिए गुप्त रूप से रिवॉल्वर, बम और गोलियां बनाने में सहायता की।"
