Quiz Title: Ramayana & Mahabharata Era of Chhattisgarh
क्विज़ शीर्षक: छत्तीसगढ़ का रामायण एवं महाभारत काल
Quiz Description: This quiz evaluates your knowledge of the Ramayana and Mahabharata period sites, legends, and geographical associations in Chhattisgarh. It covers key topics like the Ram Van Gaman Path, ancient names of regions, and prominent ashrams crucial for CGPSC Prelims preparation.
क्विज़ विवरण: यह क्विज़ छत्तीसगढ़ में रामायण और महाभारत काल के स्थलों, किंवदंतियों और भौगोलिक संघों के आपके ज्ञान का मूल्यांकन करता है। इसमें राम वन गमन पथ, क्षेत्रों के प्राचीन नाम और प्रमुख आश्रमों जैसे प्रमुख विषयों को शामिल किया गया है जो सीजीपीएससी प्रारंभिक परीक्षा की तैयारी के लिए महत्वपूर्ण हैं।

Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"Which of the following places is identified as the ashram of Mandkarni Rishi in the Bastar region?","निम्नलिखित में से किस स्थान को बस्तर क्षेत्र में माण्डकर्णि ऋषि के आश्रम के रूप में पहचाना जाता है?","Kutumsar","कुटुमसर","Panchapsar","पंचाप्सर","Narayanpal","नारायणपाल","Ramaram","रामाराम","2","In the Bastar district, the site of Panchapsar Tirth is historically and mythologically identified as the ancient ashram of Mandkarni Rishi, adding to the rich Ramayana lineage of the Dandakaranya area.","बस्तर जिले में, पंचाप्सर तीर्थ के स्थल को ऐतिहासिक और पौराणिक रूप से माण्डकर्णि ऋषि के प्राचीन आश्रम के रूप में पहचाना जाता है, जो दंडकारण्य क्षेत्र के समृद्ध रामायण वंश को जोड़ता है।"
"Which of the following sites was NOT included in the first phase of development under the Chhattisgarh government's 'Ram Van Gaman Path' project?","छत्तीसगढ़ सरकार की 'राम वन गमन पथ' परियोजना के तहत विकास के पहले चरण में निम्नलिखित में से कौन सा स्थल शामिल नहीं था?","Sitamarhi Harchauka","सीतामढ़ी हरचौका","Sirpur","सिरपुर","Shivrinarayan","शिवरीनारायण","Ramaram","रामाराम","2","The Ram Van Gaman Path project initially selected 9 (later 10) core sites for development in its first phase, which included Sitamarhi Harchauka, Ramgarh, Shivrinarayan, Turturiya, Chandkhuri, Rajim, Sihawa, Jagdalpur, and Ramaram. Sirpur is primarily recognized for Mahabharata and Buddhist heritage, not this initial list.","राम वन गमन पथ परियोजना ने शुरुआत में अपने पहले चरण में विकास के लिए 9 (बाद में 10) मुख्य स्थलों का चयन किया, जिनमें सीतामढ़ी हरचौका, रामगढ़, शिवरीनारायण, तुरतुरिया, चंद्रखुरी, राजिम, सिहावा, जगदलपुर और रामाराम शामिल थे। सिरपुर मुख्य रूप से महाभारत और बौद्ध विरासत के लिए जाना जाता है, इस प्रारंभिक सूची के लिए नहीं।"
"Consider the following statements regarding the geographical naming during the Mahabharata era:\n1. The Bastar region was called 'Kantar'.\n2. The area of Chhattisgarh conquered by Sahadeva was called 'Prak-koshal'.\n3. The area conquered by Karna was called 'Koshal'.\nChoose the correct answer:","महाभारत युग के दौरान भौगोलिक नामकरण के संबंध में निम्नलिखित कथनों पर विचार करें:\n1. बस्तर क्षेत्र को 'कान्तार' कहा जाता था।\n2. सहदेव द्वारा विजित छत्तीसगढ़ के क्षेत्र को 'प्राक-कोसल' कहा जाता था।\n3. कर्ण द्वारा विजित क्षेत्र को 'कोसल' कहा जाता था।\nसही उत्तर चुनें:","1 and 2","1 और 2","2 and 3","2 और 3","Only 1","केवल 1","1, 2 and 3","1, 2 और 3","4","All three statements are factual per Mahabharata descriptions. Bastar was Kantar. The northern/central Chhattisgarh region was referred to as Prak-koshal (conquered by Sahadeva during his southern campaign) and Koshal (conquered by Karna).","महाभारत के वर्णनों के अनुसार तीनों कथन तथ्यात्मक हैं। बस्तर कान्तार था। उत्तरी/मध्य छत्तीसगढ़ क्षेत्र को प्राक-कोसल (अपने दक्षिणी अभियान के दौरान सहदेव द्वारा विजित) और कोसल (कर्ण द्वारा विजित) कहा जाता था।"
"Sihawa in Dhamtari district is famous as the 'Saptarishi Ashram'. Which of the following sages does NOT have an ashram traditionally linked to Sihawa?","धमतरी जिले में सिहावा 'सप्तर्षि आश्रम' के रूप में प्रसिद्ध है। निम्नलिखित में से किस ऋषि का आश्रम पारंपरिक रूप से सिहावा से नहीं जुड़ा है?","Shringi Rishi","श्रृंगी ऋषि","Gautam Rishi","गौतम ऋषि","Atri Muni","अत्रि मुनि","Agastya Rishi","अगस्त्य ऋषि","3","Sihawa (Dhamtari) hosts the ashrams of seven sages (Saptarishi): Shringi, Agastya, Gautam, Muchkund, Angira, Kank, and Sharbhang. Atri Muni's ashram is located far to the north at Sitamarhi Harchauka (MCB district), not in Sihawa.","सिहावा (धमतरी) में सात ऋषियों (सप्तर्षि) के आश्रम हैं: श्रृंगी, अगस्त्य, गौतम, मुचकुंद, अंगिरा, कंक और शरभंग। अत्रि मुनि का आश्रम उत्तर में सीतामढ़ी हरचौका (एमसीबी जिले) में स्थित है, सिहावा में नहीं।"
"The epic battle between Arjuna and his son Babhruvahana took place at which historical site of Chhattisgarh?","अर्जुन और उनके पुत्र बभ्रुवाहन के बीच महाकाव्य युद्ध छत्तीसगढ़ के किस ऐतिहासिक स्थल पर हुआ था?","Bhander (Arang)","भांडेर (आरंग)","Chitrangadpur (Sirpur)","चित्रांगदपुर (सिरपुर)","Ratnavalipuri (Ratanpur)","रत्नावलीपुरी (रतनपुर)","Khalvatika (Khallari)","खल्लवाटिका (खल्लारी)","2","During the Ashwamedha Yagya campaign, Arjuna's sacrificial horse was captured by King Babhruvahana, the ruler of Chitrangadpur (modern-day Sirpur). This led to a fierce battle between father and son at this very location.","अश्वमेध यज्ञ अभियान के दौरान, अर्जुन का बलि का घोड़ा चित्रांगदपुर (आधुनिक सिरपुर) के शासक राजा बभ्रुवाहन द्वारा पकड़ लिया गया था। इसके कारण इसी स्थान पर पिता और पुत्र के बीच भयंकर युद्ध हुआ।"
"Match the epic lore with its corresponding location in Chhattisgarh:\nList-I\n(a) Kank Rishi Ashram\n(b) Lakshmaneshwar Temple (Shivling worship by Lakshman)\n(c) Jatayu Shila\n\nList-II\n(i) Kharoud\n(ii) Pharasgaon (Kondagaon)\n(iii) Kanker\nCodes:","महाकाव्य विद्या को छत्तीसगढ़ में उसके संबंधित स्थान के साथ सुमेलित करें:\nसूची-I\n(a) कंक ऋषि आश्रम\n(b) लक्ष्मणेश्वर मंदिर (लक्ष्मण द्वारा शिवलिंग पूजा)\n(c) जटायु शिला\n\nसूची-II\n(i) खरौद\n(ii) फरसगांव (कोंडागांव)\n(iii) कांकेर\nकूट:","(a)-(iii), (b)-(i), (c)-(ii)","(a)-(iii), (b)-(i), (c)-(ii)","(a)-(i), (b)-(ii), (c)-(iii)","(a)-(i), (b)-(ii), (c)-(iii)","(a)-(iii), (b)-(ii), (c)-(i)","(a)-(iii), (b)-(ii), (c)-(i)","(a)-(ii), (b)-(iii), (c)-(i)","(a)-(ii), (b)-(iii), (c)-(i)","1","Kank Rishi Ashram is logically located in Kanker. The Lakshmaneshwar Temple, believed to be established by Lakshman to cure his leprosy after killing Khar-Dushan, is in Kharoud. Jatayu Shila is famously located at Pharasgaon in Kondagaon.","कंक ऋषि आश्रम तार्किक रूप से कांकेर में स्थित है। खर-दूषण को मारने के बाद अपने कुष्ठ रोग को ठीक करने के लिए लक्ष्मण द्वारा स्थापित माना जाने वाला लक्ष्मणेश्वर मंदिर खरौद में है। जटायु शिला प्रसिद्ध रूप से कोंडागांव में फरसगांव में स्थित है।"
"According to Valmiki Ramayana, the ruler of Dakshin Koshal before Lord Ram was Bhanumant. Who was his daughter?","वाल्मीकि रामायण के अनुसार, भगवान राम से पहले दक्षिण कोसल के शासक भानुमंत थे। उनकी पुत्री कौन थी?","Sita","सीता","Kaushalya","कौशल्या","Sumitra","सुमित्रा","Kaikeyi","कैकेयी","2","Bhanumant was the king of Dakshin Koshal. He had a daughter named Bhanumati, who was later known as Kaushalya. She was married to King Dasharatha of Ayodhya, integrating Dakshin Koshal with the Ikshvaku dynasty.","भानुमंत दक्षिण कोसल के राजा थे। उनकी भानुमती नाम की एक बेटी थी, जिसे बाद में कौशल्या के नाम से जाना गया। उनका विवाह अयोध्या के राजा दशरथ से हुआ था, जिससे दक्षिण कोसल को इक्ष्वाकु वंश के साथ एकीकृत किया गया।"
"In the context of regional history, consider the following statements about 'Ramgarh' in Surguja:\n1. Vashistha Rishi's ashram is believed to be located here.\n2. Sitabengra and Lakshmanbengra caves are part of this hill.\n3. The Sita Kund is situated in these hills.\nChoose the correct answer:","क्षेत्रीय इतिहास के संदर्भ में, सरगुजा में 'रामगढ़' के बारे में निम्नलिखित कथनों पर विचार करें:\n1. माना जाता है कि वशिष्ठ ऋषि का आश्रम यहीं स्थित है।\n2. सीताबेंगरा और लक्ष्मणबेंगरा गुफाएं इस पहाड़ी का हिस्सा हैं।\n3. सीता कुंड इन्हीं पहाड़ियों में स्थित है।\nसही उत्तर चुनें:","1 and 2","1 और 2","2 and 3","2 और 3","Only 2","केवल 2","1, 2 and 3","1, 2 और 3","4","All statements are correct. The Ramgarh hills (Surguja) are heavily steeped in Ramayana lore, featuring the ashram of Vashistha Rishi, the famous Sitabengra and Lakshmanbengra caves, and the Sita Kund spring.","सभी कथन सही हैं। रामगढ़ की पहाड़ियाँ (सरगुजा) रामायण विद्या में अत्यधिक डूबी हुई हैं, जिनमें वशिष्ठ ऋषि का आश्रम, प्रसिद्ध सीताबेंगरा और लक्ष्मणबेंगरा गुफाएँ और सीता कुंड झरना शामिल हैं।"
"Which of the following literary works mentions that Dakshin Koshal was divided into North Koshal (ruled by Luv) and South Koshal (ruled by Kush)?","निम्नलिखित में से किस साहित्यिक कृति में उल्लेख है कि दक्षिण कोसल को उत्तर कोसल (लव द्वारा शासित) और दक्षिण कोसल (कुश द्वारा शासित) में विभाजित किया गया था?","Raghuvamsham","रघुवंशम","Valmiki Ramayana","वाल्मीकि रामायण","Mahabharata","महाभारत","Koshlanand","कोसलानंद","2","The original Valmiki Ramayana (specifically the Uttara Kanda) records that after Lord Ram, his kingdom was divided. Luv was given Uttar Koshal with Shravasti as capital, and Kush was given Dakshin Koshal with Kushavati (Kushasthali) as capital.","मूल वाल्मीकि रामायण (विशेष रूप से उत्तर कांड) में दर्ज है कि भगवान राम के बाद, उनके राज्य को विभाजित कर दिया गया था। लव को श्रावस्ती राजधानी के साथ उत्तर कोसल दिया गया था, और कुश को कुशावती (कुशस्थली) राजधानी के साथ दक्षिण कोसल दिया गया था।"
"Which of the following pairings of ancient Chhattisgarh regions with their epic period is INCORRECT?","प्राचीन छत्तीसगढ़ क्षेत्रों का उनके महाकाव्य काल के साथ निम्नलिखित में से कौन सा युग्म गलत है?","Dandakaranya – Ramayana Period","दंडकारण्य - रामायण काल","Kantar – Mahabharata Period","कान्तार - महाभारत काल","Prak-Koshal – Ramayana Period","प्राक-कोसल - रामायण काल","Chitrangadpur – Mahabharata Period","चित्रांगदपुर - महाभारत काल","3","Prak-Koshal is an administrative term used to describe the region during the Mahabharata period (conquered by Sahadeva), not the Ramayana period. In Ramayana, the area was exclusively known as Dakshin Koshal and Dandakaranya.","प्राक-कोसल एक प्रशासनिक शब्द है जिसका उपयोग महाभारत काल (सहदेव द्वारा विजित) के दौरान क्षेत्र का वर्णन करने के लिए किया जाता है, रामायण काल के दौरान नहीं। रामायण में, इस क्षेत्र को विशेष रूप से दक्षिण कोसल और दंडकारण्य के रूप में जाना जाता था।"
"Assertion (A): The Lakshmaneshwar Temple at Kharoud is revered as the 'Kashi of Chhattisgarh'.\nReason (R): It houses a Lakha Chaur (a Shivling with one lakh holes) where offering one lakh rice grains is a sacred tradition.\nChoose the correct code:","कथन (A): खरौद में लक्ष्मणेश्वर मंदिर को 'छत्तीसगढ़ की काशी' के रूप में पूजा जाता है।\nकारण (R): इसमें एक लाखा चाऊर (एक लाख छिद्रों वाला शिवलिंग) है जहाँ एक लाख चावल के दाने चढ़ाना एक पवित्र परंपरा है।\nसही कूट चुनें:","Both A and R are true, and R is the correct explanation of A","A और R दोनों सत्य हैं, और R, A की सही व्याख्या है","Both A and R are true, but R is not the correct explanation of A","A और R दोनों सत्य हैं, लेकिन R, A की सही व्याख्या नहीं है","A is true, but R is false","A सत्य है, लेकिन R असत्य है","A is false, but R is true","A असत्य है, लेकिन R सत्य है","1","The assertion is correct; Kharoud is deeply venerated and called the Kashi of Chhattisgarh. The reason is the exact justification—the temple (built per Ramayana lore by Lakshman) contains the unique Lakha Chaur Shivling where offering 1,00,000 grains of rice is customary.","कथन सही है; खरौद की गहराई से पूजा की जाती है और इसे छत्तीसगढ़ की काशी कहा जाता है। कारण सटीक औचित्य है—मंदिर (लक्ष्मण द्वारा रामायण विद्या के अनुसार निर्मित) में अद्वितीय लाखा चाऊर शिवलिंग है जहाँ 1,00,000 चावल के दाने चढ़ाने की प्रथा है।"
"Regarding the epic period influences in Chhattisgarh, which of the following caves is located in the Surajpur district and is associated with Ramayana-era hermits?","छत्तीसगढ़ में महाकाव्य काल के प्रभावों के संबंध में, निम्नलिखित में से कौन सी गुफा सूरजपुर जिले में स्थित है और रामायण-युग के सन्यासियों से जुड़ी है?","Biladwar Cave","बिलद्वार गुफा","Kotumsar Cave","कुटुमसर गुफा","Arjuni Cave","अर्जुनी गुफा","Kabra Pahad","कबरा पहाड़","1","The Biladwar Guha (Cave) is situated in the Surajpur district. According to local Ramayana tourism mapping, it is historically linked as the hermitage of Maharshi Maharanda (Maharmanda Rishi) during the exile of Lord Ram.","बिलद्वार गुफा सूरजपुर जिले में स्थित है। स्थानीय रामायण पर्यटन मानचित्रण के अनुसार, यह ऐतिहासिक रूप से भगवान राम के वनवास के दौरान महर्षि महरंदा (महरमंडा ऋषि) के आश्रम के रूप में जुड़ा हुआ है।"
"Which legendary king's name is intrinsically linked to the ancient sites of both Ratanpur (Ratnavalipuri) and Arang (Bhander)?","किस पौराणिक राजा का नाम रतनपुर (रत्नावलीपुरी) और आरंग (भांडेर) दोनों के प्राचीन स्थलों से आंतरिक रूप से जुड़ा हुआ है?","King Babhruvahana","राजा बभ्रुवाहन","King Moradhwaj","राजा मोरध्वज","King Bhanumant","राजा भानुमंत","King Tamradhwaj","राजा ताम्रध्वज","2","King Moradhwaj (Mayuradhwaj) is the central legendary figure in the Mahabharata lore connecting Ratanpur and Arang. Arang (meaning saw) gets its name from the legend where Moradhwaj willingly had his body sawed to please Lord Krishna.","राजा मोरध्वज (मयूरध्वज) महाभारत विद्या में रतनपुर और आरंग को जोड़ने वाले केंद्रीय पौराणिक व्यक्ति हैं। आरंग (जिसका अर्थ आरी है) का नाम उस किंवदंती से पड़ा है जहाँ मोरध्वज ने भगवान कृष्ण को प्रसन्न करने के लिए स्वेच्छा से अपने शरीर को आरे से कटवा लिया था।"
"Consider the following local folklores regarding the epic 'Mahabharata' in Chhattisgarh:\n1. It is believed that the Pandavas never visited the Bastar region.\n2. The 'Bhimkhoh' footprints are located in Khallari.\n3. The epic was written in the Chhattisgarhi dialect under the title 'Mahabharat Chakravyuh'.\nWhich of the statement(s) is/are correct?","छत्तीसगढ़ में महाकाव्य 'महाभारत' के संबंध में निम्नलिखित स्थानीय लोककथाओं पर विचार करें:\n1. ऐसा माना जाता है कि पांडवों ने कभी बस्तर क्षेत्र का दौरा नहीं किया था।\n2. 'भीमखोह' पैरों के निशान खल्लारी में स्थित हैं।\n3. यह महाकाव्य छत्तीसगढ़ी बोली में 'महाभारत चक्रव्यूह' शीर्षक के तहत लिखा गया था।\nकौन सा/से कथन सही है/हैं?","1 and 2","1 और 2","2 and 3","2 और 3","1 and 3","1 और 3","1, 2 and 3","1, 2 और 3","2","Statements 2 and 3 are correct; Bhimkhoh is in Khallari, and local epic adaptations include 'Mahabharat Chakravyuh'. Statement 1 is incorrect because the Bastar region (Prak-Koshal/Kantar) was explicitly conquered by Sahadeva during his southern military campaign.","कथन 2 और 3 सही हैं; भीमखोह खल्लारी में है, और स्थानीय महाकाव्य रूपांतरणों में 'महाभारत चक्रव्यूह' शामिल है। कथन 1 गलत है क्योंकि बस्तर क्षेत्र (प्राक-कोसल/कान्तार) पर सहदेव ने अपने दक्षिणी सैन्य अभियान के दौरान स्पष्ट रूप से विजय प्राप्त की थी।"
