Quiz Title: Vakataka Dynasty & the Nala Conflict
क्विज़ शीर्षक: वाकाटक वंश एवं नल संघर्ष
Quiz Description: This quiz rigorously tests your knowledge of the Vakataka and Nala dynasties in ancient Chhattisgarh. It covers crucial epigraphical records, the intense Nala-Vakataka military conflicts, chronological sequences, and architectural contributions essential for CGPSC Prelims.
क्विज़ विवरण: यह क्विज़ प्राचीन छत्तीसगढ़ में वाकाटक और नल राजवंशों के आपके ज्ञान का कड़ाई से परीक्षण करता है। इसमें सीजीपीएससी प्रारंभिक परीक्षा के लिए आवश्यक महत्वपूर्ण पुरालेखीय अभिलेख, तीव्र नल-वाकाटक सैन्य संघर्ष, कालानुक्रमिक क्रम और स्थापत्य योगदान शामिल हैं।

Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"The majestic Rajiv Lochan temple, a prime example of Panchayatana architectural style, was constructed by which Nala dynasty ruler?","पंचायतन वास्तुकला शैली का एक प्रमुख उदाहरण, राजसी राजीव लोचन मंदिर, किस नल राजवंश शासक द्वारा बनाया गया था?","Bhavadattavarman","भवदत्त वर्मन","Arthapati Bhattarak","अर्थपति भट्टारक","Skandavarman","स्कंदवर्मन","Vilastunga","विलास्तुंग","4","Vilastunga, an 8th-century ruler of the Nala dynasty, built the famous Rajiv Lochan temple in Rajim. It is dedicated to Lord Vishnu and is structurally designed in the classic Panchayatana style.","नल वंश के 8वीं शताब्दी के शासक विलास्तुंग ने राजिम में प्रसिद्ध राजीव लोचन मंदिर बनवाया था। यह भगवान विष्णु को समर्पित है और संरचनात्मक रूप से क्लासिक पंचायतन शैली में डिज़ाइन किया गया है।"
"Assertion (A): Nala king Arthapati Bhattarak was defeated and killed by the Vakataka king Prithvishena II.\n\nReason (R): Arthapati had initiated the conflict by first attacking the Vakataka capital Nandivardhana.\n\nChoose the correct code:","कथन (A): नल राजा अर्थपति भट्टारक को वाकाटक राजा पृथ्वीषेण द्वितीय ने हराया और मार डाला था।\n\nकारण (R): अर्थपति ने सबसे पहले वाकाटक की राजधानी नंदीवर्धन पर हमला करके संघर्ष शुरू किया था।\n\nसही कूट चुनें:","Both A and R are true, and R is the correct explanation of A","A और R উভয় सत्य हैं, और R, A की सही व्याख्या है","Both A and R are true, but R is not the correct explanation of A","A और R दोनों सत्य हैं, लेकिन R, A की सही व्याख्या नहीं है","A is true, but R is false","A सत्य है, लेकिन R असत्य है","A is false, but R is true","A असत्य है, लेकिन R सत्य है","3","The assertion is true, as Arthapati was defeated and killed by Prithvishena II. The reason is false because it was Arthapati's father, Bhavadattavarman, who had originally initiated the conflict and captured Nandivardhana, not Arthapati himself.","कथन सत्य है, क्योंकि अर्थपति को पृथ्वीषेण द्वितीय ने हराया और मार डाला था। कारण गलत है क्योंकि यह अर्थपति के पिता भवदत्त वर्मन थे, जिन्होंने मूल रूप से संघर्ष शुरू किया था और नंदीवर्धन पर कब्जा कर लिया था, न कि स्वयं अर्थपति ने।"
"Consider the following statements regarding Bhavadattavarman:\n\n1. He issued the Rithapur copper plate from his temporary capital Nandivardhana.\n2. He dedicated his kingdom to Lord Shiva and Mahasena (Kartikeya).\n3. He proudly bore the military title 'Tripatakadhwaja'.\n\nChoose the correct statement(s):","भवदत्त वर्मन के संबंध में निम्नलिखित कथनों पर विचार करें:\n\n1. उन्होंने अपनी अस्थायी राजधानी नंदीवर्धन से रिठापुर ताम्रपत्र जारी किया।\n2. उन्होंने अपना राज्य भगवान शिव और महासेन (कार्तिकेय) को समर्पित कर दिया।\n3. उन्होंने गर्व से 'त्रिपताकाध्वज' सैन्य उपाधि धारण की।\n\nसही कथन चुनें:","1 and 2","1 और 2","2 and 3","2 और 3","1 and 3","1 और 3","1, 2 and 3","1, 2 और 3","1","Statements 1 and 2 are accurate details from the Rithapur copper plate. Statement 3 is incorrect because the title 'Tripatakadhwaja' (bearer of three flags) was exclusively used by his son and successor, Arthapati Bhattarak, as mentioned in the Kesaribeda inscription.","कथन 1 और 2 रिठापुर ताम्रपत्र के सटीक विवरण हैं। कथन 3 गलत है क्योंकि 'त्रिपताकाध्वज' (तीन झंडों का वाहक) उपाधि का उपयोग विशेष रूप से उनके पुत्र और उत्तराधिकारी, अर्थपति भट्टारक द्वारा किया गया था, जैसा कि केसरीबेड़ा अभिलेख में उल्लेख किया गया है।"
"Match the Nala rulers with their unique titles or epigraphical declarations:\n\nList-I\n(a) Arthapati\n(b) Skandavarman\n(c) Bhavadattavarman\n(d) Vyaghraja\n\nList-II\n(i) Declared 'Victorious was, is, and will be'\n(ii) Defeated by Samudragupta\n(iii) Bore the title 'Maharaja and Bhattarak'\n(iv) Bore the title 'Tripatakadhwaja'\n\nCodes:","नल शासकों को उनकी अनूठी उपाधियों या पुरालेखीय घोषणाओं के साथ सुमेलित करें:\n\nसूची-I\n(a) अर्थपति\n(b) स्कंदवर्मन\n(c) भवदत्त वर्मन\n(d) व्याघ्रराज\n\nसूची-II\n(i) घोषित किया 'विजेता था, विजेता है, और विजेता रहेगा'\n(ii) समुद्रगुप्त द्वारा पराजित\n(iii) 'महाराजा और भट्टारक' की उपाधि धारण की\n(iv) 'त्रिपताकाध्वज' की उपाधि धारण की\n\nकूट:","(a)-(iv), (b)-(i), (c)-(iii), (d)-(ii)","(a)-(iv), (b)-(i), (c)-(iii), (d)-(ii)","(a)-(iii), (b)-(i), (c)-(iv), (d)-(ii)","(a)-(iii), (b)-(i), (c)-(iv), (d)-(ii)","(a)-(iv), (b)-(ii), (c)-(i), (d)-(iii)","(a)-(iv), (b)-(ii), (c)-(i), (d)-(iii)","(a)-(i), (b)-(iv), (c)-(iii), (d)-(ii)","(a)-(i), (b)-(iv), (c)-(iii), (d)-(ii)","1","Arthapati held the title 'Tripatakadhwaja'. Skandavarman's Podagadh inscription starts with 'Vijayi tha, vijayi hai, vijayi rahega'. Bhavadattavarman was simply 'Maharaja and Bhattarak'. Vyaghraja of Mahakantara was defeated by Samudragupta.","अर्थपति के पास 'त्रिपताकाध्वज' की उपाधि थी। स्कंदवर्मन का पोड़ागढ़ अभिलेख 'विजेता था, विजेता है, विजयी रहेगा' से शुरू होता है। भवदत्त वर्मन केवल 'महाराजा और भट्टारक' थे। महाकांतार के व्याघ्रराज को समुद्रगुप्त ने हराया था।"
"Arrange the following Vakataka kings in chronological order from earliest to latest:\n\n1. Prithvishena II\n2. Narendrasena\n3. Pravarasena I\n4. Rudrasena II\n\nChoose the correct code:","निम्नलिखित वाकाटक राजाओं को सबसे प्रारंभिक से नवीनतम तक कालानुक्रमिक क्रम में व्यवस्थित करें:\n\n1. पृथ्वीषेण द्वितीय\n2. नरेंद्रसेन\n3. प्रवरसेन प्रथम\n4. रुद्रसेन द्वितीय\n\nसही कूट चुनें:","3, 4, 2, 1","3, 4, 2, 1","3, 2, 4, 1","3, 2, 4, 1","4, 3, 2, 1","4, 3, 2, 1","3, 4, 1, 2","3, 4, 1, 2","1","Pravarasena I was the early founder of power in Kosal. His grandson Rudrasena I was followed by Prithvishena I, then Rudrasena II (married Prabhavati Gupta). Later came Narendrasena (defeated by Nalas), and finally his son Prithvishena II (destroyed Pushkari).","प्रवरसेन प्रथम कोसल में सत्ता के प्रारंभिक संस्थापक थे। उनके पोते रुद्रसेन प्रथम के बाद पृथ्वीषेण प्रथम, फिर रुद्रसेन द्वितीय (प्रभावती गुप्त से विवाह) आए। बाद में नरेंद्रसेन (नलों द्वारा पराजित) आए, और अंततः उनके पुत्र पृथ्वीषेण द्वितीय (पुष्करी को नष्ट किया)।"
"The Rithapur copper plate mentions Bhavadattavarman making a holy land grant after bathing at which prominent pilgrimage site?","रिठापुर ताम्रपत्र में भवदत्त वर्मन द्वारा किस प्रमुख तीर्थ स्थल पर स्नान करने के बाद पवित्र भूमि दान करने का उल्लेख है?","Kashi","काशी","Prayaga","प्रयाग","Ujjain","उज्जैन","Puri","पुरी","2","The Rithapur (Riddhapur) copper plate explicitly records that Bhavadattavarman travelled to Prayaga (modern-day Prayagraj/Allahabad), where he bathed at the confluence and issued land grants.","रिठापुर (रिद्धपुर) ताम्रपत्र स्पष्ट रूप से दर्ज करता है कि भवदत्त वर्मन ने प्रयाग (आधुनिक प्रयागराज/इलाहाबाद) की यात्रा की थी, जहां उन्होंने संगम पर स्नान किया और भूमि दान जारी किया।"
"Which of the following rulers' coins were NOT found in the famous 32-coin hoard at Edenga (Kondagaon)?","निम्नलिखित में से किस शासक के सिक्के एड़ेंगा (कोंडागांव) के प्रसिद्ध 32-सिक्कों के भंडार में नहीं मिले थे?","Varahraja","वराहराज","Arthapati Bhattarak","अर्थपति भट्टारक","Bhavadattavarman","भवदत्त वर्मन","Skandavarman","स्कंदवर्मन","4","The 32-coin hoard at Edenga contained 29 coins of Varahraja, 1 of Bhavadattavarman, and 2 of Arthapati Bhattarak. No coins belonging to Skandavarman were found in this specific hoard.","एड़ेंगा में 32 सिक्कों के भंडार में वराहराज के 29, भवदत्त वर्मन का 1 और अर्थपति भट्टारक के 2 सिक्के थे। इस विशिष्ट भंडार में स्कंदवर्मन का कोई भी सिक्का नहीं मिला था।"
"Consider the following statements regarding the Kesaribeda copper plate:\n\n1. It was issued by the Nala king Arthapati Bhattarak.\n2. It mentions his prestigious titles such as 'Mahasenapati' and 'Tripatakadhwaja'.\n3. It was discovered in the Kanker district of Chhattisgarh.\n\nChoose the correct statement(s):","केसरीबेड़ा ताम्रपत्र के संबंध में निम्नलिखित कथनों पर विचार करें:\n\n1. यह नल राजा अर्थपति भट्टारक द्वारा जारी किया गया था।\n2. यह उनकी 'महासेनापति' और 'त्रिपताकाध्वज' जैसी प्रतिष्ठित उपाधियों का उल्लेख करता है।\n3. इसकी खोज छत्तीसगढ़ के कांकेर जिले में हुई थी।\n\nसही कथन चुनें:","Only 1 and 2","केवल 1 और 2","Only 2 and 3","केवल 2 और 3","Only 1 and 3","केवल 1 और 3","1, 2 and 3","1, 2 और 3","1","Statements 1 and 2 correctly describe the Kesaribeda plate of Arthapati. Statement 3 is incorrect because the Kesaribeda copper plate was discovered in Umarkot, located in the Navarangpur/Koraput region of Odisha, not Kanker.","कथन 1 और 2 अर्थपति के केसरीबेड़ा ताम्रपत्र का सही वर्णन करते हैं। कथन 3 गलत है क्योंकि केसरीबेड़ा ताम्रपत्र की खोज ओडिशा के नवरंगपुर/कोरापुट क्षेत्र में स्थित उमरकोट में हुई थी, कांकेर में नहीं।"
"Assertion (A): The Nalas, Vakatakas, and Sharabhapuriyas used the 'Box-headed' (Petika-shirsha) variety of the Brahmi script in their inscriptions.\n\nReason (R): These dynasties were contemporaries in the Dakshin Kosal and Dandakaranya regions and shared significant socio-political and cultural influences.\n\nChoose the correct code:","कथन (A): नल, वाकाटक और शरभपुरीयों ने अपने अभिलेखों में ब्राह्मी लिपि की 'पेटिका-शीर्ष' (बॉक्स-हेडेड) विविधता का उपयोग किया।\n\nकारण (R): ये राजवंश दक्षिण कोसल और दंडकारण्य क्षेत्रों में समकालीन थे और उन्होंने महत्वपूर्ण सामाजिक-राजनीतिक और सांस्कृतिक प्रभाव साझा किए।\n\nसही कूट चुनें:","Both A and R are true, and R is the correct explanation of A","A और R दोनों सत्य हैं, और R, A की सही व्याख्या है","Both A and R are true, but R is not the correct explanation of A","A और R दोनों सत्य हैं, लेकिन R, A की सही व्याख्या नहीं है","A is true, but R is false","A सत्य है, लेकिन R असत्य है","A is false, but R is true","A असत्य है, लेकिन R सत्य है","1","The assertion is linguistically accurate. The reason correctly explains that their geographical overlap and contemporaneity during the 4th-6th centuries led to a shared epigraphical culture, specifically the distinct Box-headed Brahmi script.","कथन भाषाई रूप से सटीक है। कारण सही ढंग से बताता है कि 4वीं-6वीं शताब्दी के दौरान उनके भौगोलिक अतिव्यापन और समकालीनता के कारण एक साझा पुरालेखीय संस्कृति का निर्माण हुआ, विशेष रूप से विशिष्ट पेटिका-शीर्ष ब्राह्मी लिपि।"
"According to the Aihole inscription of Pulakeshin II, the Badami Chalukya ruler who destroyed the residence of the Nalas (Nalavadi) was:","पुलकेशिन द्वितीय के ऐहोल अभिलेख के अनुसार, नलों के निवास (नलवाड़ी) को नष्ट करने वाला बादामी चालुक्य शासक कौन था?","Kirtivarman I","कीर्तिवर्मन प्रथम","Mangalesha","मंगलेश","Vikramaditya I","विक्रमादित्य प्रथम","Pulakeshin I","पुलकेशिन प्रथम","1","The Aihole inscription clearly records that Kirtivarman I, the father of Pulakeshin II, destroyed the 'Nalavadi' (the territory of the Nalas) along with the Mauryas and Kadambas.","ऐहोल अभिलेख स्पष्ट रूप से दर्ज करता है कि पुलकेशिन द्वितीय के पिता कीर्तिवर्मन प्रथम ने मौर्यों और कदंबों के साथ 'नलवाड़ी' (नलों का क्षेत्र) को नष्ट कर दिया था।"
