Quiz Title (English): Chhattisgarh Current Affairs (February 2026) Part-3
Quiz Title (Hindi): छत्तीसगढ़ समसामयिकी (फरवरी 2026) भाग 3
Quiz Description (English): Boost your CGPSC Prelims preparation with Part 3 of the February 2026 Chhattisgarh Current Affairs master quiz. This section heavily focuses on the latest ecological initiatives, dynamic government data, key infrastructure projects, and notable personalities in the news.
Quiz Description (Hindi): सीजीपीएससी प्रारंभिक परीक्षा की तैयारी को फरवरी 2026 छत्तीसगढ़ करेंट अफेयर्स के भाग 3 के साथ सशक्त बनाएं। इस खंड में नवीनतम पारिस्थितिक पहलों, डायनामिक सरकारी डेटा, प्रमुख बुनियादी ढांचा परियोजनाओं और चर्चा में रहे उल्लेखनीय व्यक्तित्वों पर विशेष ध्यान दिया गया है।

Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"The state government has officially decided to rename 'Damakheda', a prominent pilgrimage site. What will be its new name?","राज्य सरकार ने प्रमुख तीर्थ स्थल 'दामाखेड़ा' का नाम बदलने का आधिकारिक निर्णय लिया है। इसका नया नाम क्या होगा?","Kabir Dharam Nagar","कबीर धर्म नगर","Kabir Dham","कबीर धाम","Satnam Nagar","सतनाम नगर","Guru Ghasidas Nagar","गुरु घासीदास नगर","1","The historically and culturally significant Kabirpanthi pilgrimage site, Damakheda, is being officially renamed to 'Kabir Dharam Nagar' by the state government.","ऐतिहासिक और सांस्कृतिक रूप से महत्वपूर्ण कबीरपंथी तीर्थ स्थल, दामाखेड़ा का नाम राज्य सरकार द्वारा आधिकारिक तौर पर बदलकर 'कबीर धर्म नगर' किया जा रहा है।"
"Former DGP of Chhattisgarh, Vishwaranjan, passed away recently. Which of the following poetry collections is NOT authored by him?","छत्तीसगढ़ के पूर्व डीजीपी विश्वरंजन का हाल ही में निधन हो गया। निम्नलिखित में से कौन सा काव्य संग्रह उनके द्वारा नहीं लिखा गया है?","Ek Nayi Poori Subah","एक नई पूरी सुबह","Swapn Ka Hona Behad Zaroori Hai","स्वप्न का होना बेहद जरूरी है","Aati Hai Bahut Andar Se Awaaz","आती है बहुत अंदर से आवाज","Kul Ke Marjad","कुल के मरजाद","4","'Ek Nayi Poori Subah', 'Swapn Ka Hona Behad Zaroori Hai', and 'Aati Hai Bahut Andar Se Awaaz' are authored by the late Vishwaranjan. 'Kul Ke Marjad' was written by Krishna Kumar Sharma.","'एक नई पूरी सुबह', 'स्वप्न का होना बेहद जरूरी है', और 'आती है बहुत अंदर से आवाज' दिवंगत विश्वरंजन द्वारा लिखित हैं। 'कुल के मरजाद' की रचना कृष्ण कुमार शर्मा ने की थी।"
"Where is Chhattisgarh's first 'Finance Lab' being established to promote financial literacy and research?","वित्तीय साक्षरता और अनुसंधान को बढ़ावा देने के लिए छत्तीसगढ़ की पहली 'फाइनेंस लैब' (Finance Lab) कहाँ स्थापित की जा रही है?","Raipur","रायपुर","Bilaspur","बिलासपुर","Durg","दुर्ग","Balodabazar","बलौदाबाजार","4","Chhattisgarh's first Finance Lab, aimed at enhancing financial literacy, education, and economic research, is being established in the Balodabazar district.","वित्तीय साक्षरता, शिक्षा और आर्थिक अनुसंधान को बढ़ाने के उद्देश्य से छत्तीसगढ़ की पहली 'फाइनेंस लैब' बलौदाबाजार जिले में स्थापित की जा रही है।"
"Where is the state's first 'Gau-Abhyaranya' (Cow Sanctuary) being developed for the conservation of destitute cattle?","निराश्रित गोवंश के संरक्षण के लिए राज्य का पहला 'गौ-अभयारण्य' कहाँ विकसित किया जा रहा है?","Jogipur","जोगीपुर","Suhagpur","सुहागपुर","Vishrampur","विश्रामपुर","Ambikapur","अंबिकापुर","1","The first 'Gau-Abhyaranya' of Chhattisgarh is being developed in Jogipur to systematically conserve and rehabilitate stray and destitute cattle in the state.","आवारा और निराश्रित मवेशियों को व्यवस्थित रूप से संरक्षित और पुनर्वासित करने के लिए छत्तीसगढ़ का पहला 'गौ-अभयारण्य' जोगीपुर में विकसित किया जा रहा है।"
"Match the recently launched Apps/Portals with their primary purpose:\n\nList-I\n(a) Seva Setu\n(b) Gram Sampada\n(c) Kartavya\n(d) Shram Sathi\n\nList-II\n(i) Bringing 441 govt services to a single portal\n(ii) Transparency in Gram Panchayats\n(iii) Detecting deepfake voices\n(iv) Digital Labour Chowk\n\nCodes:","हाल ही में लॉन्च किए गए ऐप्स/पोर्टल को उनके प्राथमिक उद्देश्य के साथ सुमेलित कीजिए:\n\nसूची-I\n(a) सेवा सेतु\n(b) ग्राम संपदा\n(c) कर्तव्य\n(d) श्रम साथी\n\nसूची-II\n(i) 441 सरकारी सेवाओं को एक पोर्टल पर लाना\n(ii) ग्राम पंचायतों में पारदर्शिता\n(iii) डीपफेक आवाज़ों का पता लगाना\n(iv) डिजिटल लेबर चौक\n\nकूट:","a-ii, b-i, c-iv, d-iii","a-ii, b-i, c-iv, d-iii","a-iv, b-iii, c-ii, d-i","a-iv, b-iii, c-ii, d-i","a-i, b-ii, c-iii, d-iv","a-i, b-ii, c-iii, d-iv","a-i, b-iii, c-iv, d-ii","a-i, b-iii, c-iv, d-ii","3","Seva Setu aggregates 441 services, Gram Sampada ensures Panchayat transparency, Kartavya App detects deepfakes, and Shram Sathi acts as a Digital Labour Chowk.","सेवा सेतु 441 सेवाओं को जोड़ता है, ग्राम संपदा पंचायत पारदर्शिता सुनिश्चित करता है, कर्तव्य ऐप डीपफेक का पता लगाता है, और श्रम साथी डिजिटल लेबर चौक के रूप में कार्य करता है।"
"Consider the following statements regarding the athlete Animesh Kujur from Chhattisgarh:\n\n1. He set a new record in the 100m sprint with a timing of 10.15 seconds at the National Federation Senior Athletics Championship in Ranchi.\n\n2. He was specifically praised by PM Narendra Modi in the 113th episode of 'Mann Ki Baat'.\n\n3. He is primarily associated with Weightlifting.\n\nWhich of the above is/are correct?","छत्तीसगढ़ के एथलीट अनिमेश कुजूर के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. उन्होंने रांची में नेशनल फेडरेशन सीनियर एथलेटिक्स चैंपियनशिप में 10.15 सेकंड के समय के साथ 100 मीटर स्प्रिंट में नया रिकॉर्ड बनाया।\n\n2. पीएम नरेंद्र मोदी ने 'मन की बात' के 113वें एपिसोड में विशेष रूप से उनकी प्रशंसा की थी।\n\n3. वे मुख्य रूप से भारोत्तोलन (Weightlifting) से जुड़े हैं।\n\nउपरोक्त में से कौन सा/से सही है/हैं?","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3","1","Statements 1 and 2 are true. Animesh Kujur is an exceptional sprinter who created a new 100m record and was lauded by the PM. Statement 3 is false, as he is a sprinter, not a weightlifter.","कथन 1 और 2 सत्य हैं। अनिमेश कुजूर एक असाधारण धावक हैं जिन्होंने 100 मीटर में नया रिकॉर्ड बनाया और पीएम द्वारा उनकी सराहना की गई। कथन 3 गलत है, क्योंकि वह एक धावक हैं, भारोत्तोलक नहीं।"
"The recently launched 'Shikhar Manzil Udan Yojana' in the state is primarily associated with:","राज्य में हाल ही में शुरू की गई 'शिखर मंजिल उड़ान योजना' मुख्य रूप से किससे संबंधित है?","Aviation connectivity for remote tribal areas","दूरदराज के आदिवासी क्षेत्रों के लिए विमानन कनेक्टिविटी","Preparation for competitive examinations for youth","युवाओं के लिए प्रतियोगी परीक्षाओं की तैयारी","Promoting drone technology in agriculture","कृषि में ड्रोन तकनीक को बढ़ावा देना","Free air travel for senior citizens","वरिष्ठ नागरिकों के लिए मुफ्त हवाई यात्रा","2","The 'Shikhar Manzil Udan Yojana' is an educational initiative launched by the state government aimed at helping youths prepare for competitive examinations.","'शिखर मंजिल उड़ान योजना' राज्य सरकार द्वारा शुरू की गई एक शैक्षिक पहल है जिसका उद्देश्य युवाओं को प्रतियोगी परीक्षाओं की तैयारी में मदद करना है।"
"In which district has Chhattisgarh's first IT Park been established?","छत्तीसगढ़ का पहला आईटी पार्क (IT Park) किस जिले में स्थापित किया गया है?","Raipur","रायपुर","Nawa Raipur","नवा रायपुर","Bilaspur","बिलासपुर","Durg","दुर्ग","4","To boost the technological ecosystem in the state, Chhattisgarh's first dedicated IT Park has been successfully established in the Durg district.","राज्य में तकनीकी पारिस्थितिकी तंत्र को बढ़ावा देने के लिए, छत्तीसगढ़ का पहला समर्पित आईटी पार्क दुर्ग जिले में सफलतापूर्वक स्थापित किया गया है।"
"Recently, rare and highly valuable mineral reserves of Nickel, Copper, and Palladium have been confirmed in which district of Chhattisgarh?","हाल ही में छत्तीसगढ़ के किस जिले में निकल, तांबा और पैलेडियम के दुर्लभ और अत्यधिक मूल्यवान खनिज भंडार की पुष्टि हुई है?","Gariaband","गरियाबंद","Dantewada","दंतेवाड़ा","Korba","कोरबा","Mahasamund","महासमुंद","4","Geological surveys have recently confirmed the presence of highly valuable reserves of Nickel, Copper, and Palladium in the Mahasamund district.","हाल ही में भूवैज्ञानिक सर्वेक्षणों ने महासमुंद जिले में निकल, तांबा और पैलेडियम के अत्यधिक मूल्यवान भंडार की उपस्थिति की पुष्टि की है।"
"Regarding the river interlinking projects in Chhattisgarh, the state government recently approved the linking of which two major reservoirs?","छत्तीसगढ़ में नदी जोड़ो (रिवर इंटरलिंकिंग) परियोजनाओं के संबंध में, राज्य सरकार ने हाल ही में किन दो प्रमुख जलाशयों को जोड़ने की मंजूरी दी है?","Gangrel and Murrumsilli reservoirs","गंगरेल और मुरुमसिल्ली जलाशय","Hasdeo and Minimata reservoirs","हसदेव और मिनीमाता जलाशय","Tandula and Kharkhara reservoirs","तांदुला और खरखरा जलाशय","Sikasar and Kodar reservoirs","सीकासार और कोडार जलाशय","4","To optimize water resources and irrigation, the state cabinet recently approved the interlinking of the Sikasar and Kodar reservoirs.","जल संसाधनों और सिंचाई के अनुकूलन के लिए, राज्य मंत्रिमंडल ने हाल ही में सीकासार और कोडार जलाशयों को जोड़ने की मंजूरी दी है।"
"Who has been elected as the state's first transgender Sarpanch from the Manendragarh-Chirmiri-Bharatpur (MCB) district?","महेंद्रगढ़-चिरमिरी-भरतपुर (MCB) जिले से राज्य की पहली ट्रांसजेंडर सरपंच के रूप में किसे चुना गया है?","Vidya Rajput","विद्या राजपूत","Madhu Bai Kinnar","मधु बाई किन्नर","Sonu Singh Uraon (Sonu Didi)","सोनू सिंह उरांव (सोनू दीदी)","Sanjana Singh","संजना सिंह","3","Sonu Singh Uraon, popularly known as Sonu Didi, made history by becoming Chhattisgarh's first transgender Sarpanch, elected in the MCB district.","सोनू दीदी के नाम से लोकप्रिय सोनू सिंह उरांव ने एमसीबी जिले में चुनी गई छत्तीसगढ़ की पहली ट्रांसजेंडर सरपंच बनकर इतिहास रच दिया।"
"Yogita Mandavi, who was recently honoured with the 'Pradhan Mantri Rashtriya Bal Puraskar' by the President, belongs to which district?","योगिता मंडावी, जिन्हें हाल ही में राष्ट्रपति द्वारा 'प्रधानमंत्री राष्ट्रीय बाल पुरस्कार' से सम्मानित किया गया था, किस जिले से संबंधित हैं?","Kondagaon","कोंडागांव","Bastar","बस्तर","Narayanpur","नारायणपुर","Dantewada","दंतेवाड़ा","1","Yogita Mandavi, a talented young girl from the Kondagaon district, was honored with the Pradhan Mantri Rashtriya Bal Puraskar by the President of India.","कोंडागांव जिले की एक प्रतिभाशाली युवा लड़की योगिता मंडावी को भारत के राष्ट्रपति द्वारा 'प्रधानमंत्री राष्ट्रीय बाल पुरस्कार' से सम्मानित किया गया।"
"Assertion (A): The police administration launched 'Operation Nischay' in Chhattisgarh.\n\nReason (R): Its primary objective is to crack down strictly on the illegal narcotics and drug trade in the state.\n\nCodes:","कथन (A): पुलिस प्रशासन ने छत्तीसगढ़ में 'ऑपरेशन निश्चय' शुरू किया।\n\nकारण (R): इसका प्राथमिक उद्देश्य राज्य में अवैध मादक पदार्थों और नशीली दवाओं के व्यापार पर सख्ती से नकेल कसना है।\n\nकूट:","Both A and R are true, and R is the correct explanation of A","A और R दोनों सत्य हैं, और R, A की सही व्याख्या है","Both A and R are true, but R is not the correct explanation of A","A और R दोनों सत्य हैं, लेकिन R, A की सही व्याख्या नहीं है","A is true, but R is false","A सत्य है, लेकिन R असत्य है","A is false, but R is true","A असत्य है, लेकिन R सत्य है","1","Operation Nischay was launched specifically by the state police to crack down on the illegal narcotics trade and protect the youth from drug abuse.","राज्य पुलिस द्वारा विशेष रूप से अवैध मादक पदार्थों के व्यापार पर नकेल कसने और युवाओं को नशीली दवाओं के दुरुपयोग से बचाने के लिए 'ऑपरेशन निश्चय' शुरू किया गया था।"
"Who from the Surguja district recently set a world record by looking directly at the sun without blinking for 12.53 minutes?","हाल ही में सरगुजा जिले के किस व्यक्ति ने 12.53 मिनट तक बिना पलक झपकाए सीधे सूर्य की ओर देखकर विश्व रिकॉर्ड बनाया है?","Ramprasad Baghel","रामप्रसाद बघेल","Lal Vijay Shrivastava","लाल विजय श्रीवास्तव","Suresh Kumar Nag","सुरेश कुमार नाग","Jogeshwar Prasad","जोगेश्वर प्रसाद","2","Lal Vijay Shrivastava from Surguja district achieved a unique world record by looking directly at the sun without blinking for 12 minutes and 53 seconds.","सरगुजा जिले के लाल विजय श्रीवास्तव ने 12 मिनट 53 सेकंड तक बिना पलक झपकाए सीधे सूर्य की ओर देखकर एक अनूठा विश्व रिकॉर्ड बनाया।"
"Where is Chhattisgarh's first 'Aqua Park' planned to be constructed to boost aquatic recreation and tourism?","जलीय मनोरंजन और पर्यटन को बढ़ावा देने के लिए छत्तीसगढ़ का पहला 'एक्वा पार्क' कहाँ बनाए जाने की योजना है?","Mungeli","मुंगेली","Janjgir-Champa","जांजगीर-चांपा","Korba","कोरबा","Bilaspur","बिलासपुर","3","To enhance tourism and aquatic recreation facilities, the state government has approved the construction of Chhattisgarh's first Aqua Park in the Korba district.","पर्यटन और जलीय मनोरंजन सुविधाओं को बढ़ाने के लिए, राज्य सरकार ने कोरबा जिले में छत्तीसगढ़ के पहले 'एक्वा पार्क' के निर्माण को मंजूरी दी है।"
"According to the Anemia Mukt Bharat (AMB) Index 2025-26 report, what is Chhattisgarh's overall rank in the country in tackling anemia?","एनीमिया मुक्त भारत (AMB) इंडेक्स 2025-26 की रिपोर्ट के अनुसार, एनीमिया से निपटने में देश में छत्तीसगढ़ का समग्र स्थान क्या है?","First","पहला","Third","तीसरा","Fifth","पांचवां","Sixth","छठा","3","As per the latest Anemia Mukt Bharat Index 2025-26, Chhattisgarh has secured the fifth rank nationally for its efforts in reducing anemia, while Madhya Pradesh ranked first.","नवीनतम एनीमिया मुक्त भारत इंडेक्स 2025-26 के अनुसार, छत्तीसगढ़ ने एनीमिया को कम करने के अपने प्रयासों के लिए राष्ट्रीय स्तर पर पांचवां स्थान हासिल किया है, जबकि मध्य प्रदेश पहले स्थान पर है।"
